Node,Stand
"(-15897.90908, 153673.81061)","[1231, 1423]"
"(-15829.11728, 153717.46701)","[1231, 1423]"
"(-15766.94008, 153759.80041)","[1231, 1423]"
"(-15695.50238, 153788.90461)","[1231, 1423]"
"(-15676.98158, 153789.43381)","[1231, 822, 1423]"
"(-15675.65858, 153731.22541)","[822, 1423]"
"(-15640.42648, 153688.37291)","[851, 822]"
"(-15579.82498, 153670.51311)","[851, 822]"
"(-15533.35588, 153624.93101)","[851, 822]"
"(-15461.46238, 153642.11771)","[851, 822]"
"(-15410.95268, 153649.94951)","[851, 1285, 822]"
"(-15427.84068, 153575.97511)","[851, 1285]"
"(-15486.86868, 153528.25641)","[851, 852, 1285]"
"(-15561.31228, 153546.76271)","[851, 852]"
"(-15631.54418, 153559.19781)","[851, 852]"
"(-15697.10018, 153582.84751)","[851, 852]"
"(-15737.58558, 153552.25981)","[851, 852]"
"(-15697.76248, 153520.54321)","[851, 852]"
"(-15719.90518, 153471.26401)","[851, 852]"
"(-15785.94848, 153435.30491)","[851, 852]"
"(-15856.83288, 153428.05041)","[851, 852]"
"(-15921.06328, 153443.92081)","[851, 852]"
"(-15891.29158, 153491.54351)",[851]
"(-15891.44608, 153491.87201)",[851]
"(-15891.43728, 153491.88601)",[851]
"(-15565.90848, 154228.96621)","[1555, 821, 822, 823]"
"(-15607.15218, 154192.61261)","[821, 822]"
"(-15628.82078, 154144.10731)","[821, 822]"
"(-15660.33328, 154096.23291)","[821, 822]"
"(-15695.25338, 154045.00861)","[821, 822]"
"(-15719.10608, 153975.18231)","[821, 822]"
"(-15759.95728, 153919.18141)","[821, 822]"
"(-15765.33368, 153918.74811)","[1424, 821, 822, 1231]"
"(-15840.62788, 153912.67951)","[1424, 821]"
"(-15921.47658, 153945.07871)","[1424, 821]"
"(-15973.08368, 153994.72221)","[1424, 821]"
"(-16017.60378, 154010.95271)","[1424, 821]"
"(-16028.29218, 154014.84931)",[821]
"(-16071.07148, 154029.61731)",[821]
"(-16128.04608, 154021.78961)",[821]
"(-16172.41878, 154038.97651)",[821]
"(-16172.71558, 154039.09141)",[821]
"(-16172.56458, 154039.31901)",[821]
"(-16185.97308, 154044.51251)",[821]
"(-16204.33788, 154074.54211)",[821]
"(-16201.16738, 154142.70801)",[821]
"(-16202.04818, 154183.37271)",[821]
"(-16174.26688, 154237.61241)",[821]
"(-16145.16268, 154261.42491)",[821]
"(-16109.44378, 154285.23751)",[821]
"(-16035.36038, 154295.82091)",[821]
"(-15958.63108, 154295.82081)",[821]
"(-15828.98488, 154322.27921)",[821]
"(-15745.64108, 154318.31051)",[821]
"(-15708.73158, 153846.31931)","[822, 1231]"
"(-15739.22468, 153872.56421)","[822, 1231]"
"(-15554.20138, 154164.22471)","[822, 823]"
"(-15571.43998, 154120.07271)","[822, 823]"
"(-15600.10508, 154079.56821)","[822, 823]"
"(-15623.35408, 154037.10571)","[822, 823]"
"(-15556.56518, 154017.53291)","[822, 823]"
"(-15538.41968, 153974.68541)","[822, 823]"
"(-15525.14858, 153925.78431)","[822, 823]"
"(-15523.45098, 153842.34311)","[822, 823]"
"(-15518.72698, 153783.01001)","[822, 823]"
"(-15538.37838, 153732.05441)","[822, 823]"
"(-15562.48438, 154228.00791)","[1555, 823]"
"(-15556.67198, 154226.37281)","[1555, 823]"
"(-15547.62638, 154223.84071)","[1555, 823]"
"(-15524.30638, 154217.32851)","[1555, 823]"
"(-15508.01498, 154212.72531)","[1555, 823]"
"(-15427.05238, 154223.83781)","[1555, 823]"
"(-15322.01478, 154217.48121)","[1555, 823]"
"(-15263.04008, 154233.11451)","[1555, 823]"
"(-15240.55048, 154248.98951)","[1555, 823]"
"(-15226.28388, 154266.27041)","[1555, 823]"
"(-15169.98048, 154265.21211)",[823]
"(-15128.78938, 154203.61161)",[823]
"(-15071.07958, 154174.68911)",[823]
"(-15017.61718, 154157.16281)",[823]
"(-14937.00098, 154129.99771)",[823]
"(-14886.98288, 154100.04781)",[823]
"(-14848.77968, 154070.51711)",[823]
"(-14848.61828, 154068.69391)",[823]
"(-14841.96442, 153993.98227)",[823]
"(-15416.61958, 153515.84161)","[852, 1285]"
"(-15373.91648, 153465.45461)","[852, 1285]"
"(-15342.05808, 153421.05961)","[1285, 852, 1284]"
"(-15386.13448, 153387.07451)","[852, 1284]"
"(-15419.81558, 153317.89911)","[852, 1284, 854]"
"(-15467.25558, 153341.72141)","[852, 854]"
"(-15513.25908, 153297.23301)","[852, 854]"
"(-15568.02248, 153304.07171)","[852, 854]"
"(-15596.45308, 153287.71271)","[852, 854]"
"(-15567.17918, 153323.76621)",[852]
"(-15593.63758, 153362.13091)",[852]
"(-15655.81478, 153395.20381)",[852]
"(-15773.55468, 153388.58931)",[852]
"(-15775.89268, 153355.43131)","[852, 853]"
"(-15800.84588, 153361.63521)","[852, 853]"
"(-15863.29118, 153384.82331)","[852, 853]"
"(-15976.92878, 153413.79221)","[852, 853]"
"(-15718.10818, 153341.06511)",[853]
"(-15752.98858, 153298.32571)",[853]
"(-15704.64978, 153261.19951)","[1172, 853]"
"(-15740.32288, 153183.50631)","[1172, 853]"
"(-15794.04538, 153172.80841)","[1172, 853]"
"(-15887.61688, 153198.56591)","[1172, 853]"
"(-15993.04808, 153216.53491)","[1172, 853]"
"(-16078.97798, 153243.63811)","[1172, 853]"
"(-16162.78758, 153262.05601)","[1172, 853]"
"(-16210.45508, 153291.82201)","[1172, 853]"
"(-16269.64538, 153336.17751)","[1172, 853]"
"(-16304.48518, 153386.81631)","[1172, 853]"
"(-16308.01398, 153408.43301)",[853]
"(-16281.55568, 153434.89141)",[853]
"(-16214.08668, 153444.15181)",[853]
"(-16143.97198, 153438.86011)",[853]
"(-16070.27218, 153421.93841)",[853]
"(-16037.30478, 153420.53071)",[853]
"(-15082.64498, 152926.63501)",[854]
"(-15148.49978, 152914.75201)",[854]
"(-15198.93238, 152904.88181)",[854]
"(-15254.86908, 152863.25831)",[854]
"(-15315.93378, 152874.21221)",[854]
"(-15350.11978, 152933.29351)",[854]
"(-15377.08548, 152988.69491)",[854]
"(-15395.02858, 153052.33881)",[854]
"(-15413.40188, 153101.08971)",[854]
"(-15436.59628, 153149.71851)",[854]
"(-15485.42108, 153162.45591)",[854]
"(-15549.70788, 153136.50711)","[1172, 854]"
"(-15573.73008, 153214.63941)","[1172, 854]"
"(-15659.80868, 153216.96681)","[1172, 854]"
"(-15630.76868, 153267.96751)",[854]
"(-15384.67468, 153276.93161)","[1284, 854]"
"(-15401.47658, 153214.58441)","[1284, 854]"
"(-15309.56578, 153248.39851)","[1284, 854]"
"(-15255.84898, 153243.33091)","[1284, 854]"
"(-15192.69248, 153267.35361)","[1284, 854]"
"(-15139.03658, 153309.33671)","[1284, 854]"
"(-15095.01908, 153300.52321)","[1284, 1181, 854]"
"(-15049.76568, 153272.09021)","[1181, 854]"
"(-15016.16668, 153264.89651)","[1181, 854]"
"(-15014.72408, 153167.90491)","[1181, 854]"
"(-15070.28668, 153157.85071)",[854]
"(-15069.60728, 153103.76481)",[854]
"(-15057.47878, 152952.00821)",[854]
"(-15055.73748, 152930.22141)",[854]
"(-15055.46248, 152926.77951)",[854]
"(-15056.13469, 152935.19119)",[854]
"(-15397.90299, 153059.96564)",[854]
"(-16714.77088, 153771.90811)",[1172]
"(-16698.79488, 153714.86821)",[1172]
"(-16698.70418, 153714.72171)",[1172]
"(-16698.64928, 153714.52571)",[1172]
"(-16662.29188, 153655.87191)",[1172]
"(-16594.18088, 153617.54801)",[1172]
"(-16578.15418, 153581.25921)",[1172]
"(-16543.22908, 153538.39661)",[1172]
"(-16481.31648, 153487.59651)",[1172]
"(-16420.35638, 153456.20211)",[1172]
"(-16362.51978, 153430.49771)",[1172]
"(-15597.79108, 153067.24811)",[1172]
"(-15636.45578, 153012.69991)",[1172]
"(-15685.82288, 153004.07111)",[1172]
"(-15744.82708, 153004.43391)",[1172]
"(-15806.53488, 153025.66401)",[1172]
"(-15827.09078, 153065.57121)",[1172]
"(-15907.22118, 153080.92671)",[1172]
"(-15944.68058, 153121.24641)",[1172]
"(-15985.68418, 153151.53661)",[1172]
"(-16030.10968, 153189.08001)",[1172]
"(-16081.22318, 153196.12951)",[1172]
"(-16032.50358, 153143.57541)",[1172]
"(-15991.63288, 153079.89971)",[1172]
"(-15961.72578, 153039.37851)",[1172]
"(-15924.91718, 152973.25471)",[1172]
"(-15872.12348, 152902.28141)",[1172]
"(-15829.06918, 152866.38171)",[1172]
"(-15787.98708, 152839.81661)",[1172]
"(-15731.30798, 152800.08831)",[1172]
"(-15783.85088, 152758.17841)",[1172]
"(-15826.59978, 152727.03601)",[1172]
"(-15869.34628, 152722.89841)",[1172]
"(-15882.81888, 152795.95711)",[1172]
"(-15893.01978, 152846.58821)",[1172]
"(-15978.00108, 152838.16061)",[1172]
"(-15998.96698, 152888.80041)",[1172]
"(-15962.45428, 152901.02191)",[1172]
"(-16038.15528, 152952.45721)",[1172]
"(-16096.15388, 153016.80071)",[1172]
"(-16222.83258, 153060.10401)",[1172]
"(-16238.63978, 153061.30831)",[1172]
"(-16267.14918, 153085.98321)",[1172]
"(-16335.41178, 153093.92071)",[1172]
"(-16390.97438, 153084.39571)",[1172]
"(-16427.92148, 153062.32391)",[1172]
"(-16438.59948, 153046.29561)",[1172]
"(-16462.41208, 153060.58311)",[1172]
"(-16482.90398, 153088.95661)",[1172]
"(-16482.90398, 153114.21581)",[1172]
"(-16455.91638, 153149.14081)",[1172]
"(-16414.59878, 153164.84181)",[1172]
"(-16400.03378, 153191.44571)",[1172]
"(-16400.18658, 153191.77501)",[1172]
"(-16400.17938, 153191.78821)",[1172]
"(-16422.01258, 153238.82891)",[1172]
"(-16419.40388, 153255.50351)",[1172]
"(-16419.60708, 153255.47821)",[1172]
"(-16419.54948, 153255.84601)",[1172]
"(-16457.64958, 153251.08361)",[1172]
"(-16490.37628, 153204.78871)",[1172]
"(-16544.74688, 153203.27291)",[1172]
"(-16587.82478, 153187.90091)",[1172]
"(-16622.74988, 153187.90091)",[1172]
"(-16647.96968, 153208.39201)",[1172]
"(-16643.24178, 153235.18351)",[1172]
"(-16605.14168, 153252.64611)",[1172]
"(-16568.62908, 153282.80871)",[1172]
"(-16568.62918, 153347.89631)",[1172]
"(-16551.16658, 153379.64631)",[1172]
"(-16551.32558, 153379.96441)",[1172]
"(-16551.31228, 153379.98871)",[1172]
"(-16564.01228, 153405.38881)",[1172]
"(-16590.99988, 153435.55141)",[1172]
"(-16646.53618, 153495.90181)",[1172]
"(-16679.89998, 153513.33901)",[1172]
"(-16727.52508, 153538.73901)",[1172]
"(-16781.16458, 153574.98201)",[1172]
"(-16781.08488, 153577.94921)",[1172]
"(-16781.23698, 153578.05471)",[1172]
"(-16781.23058, 153578.29161)",[1172]
"(-16818.01278, 153603.82671)",[1172]
"(-16890.89228, 153635.51341)",[1172]
"(-16890.89228, 153655.87181)",[1172]
"(-16870.25468, 153692.38451)",[1172]
"(-16828.97968, 153744.77201)",[1172]
"(-16768.65458, 153778.10961)",[1172]
"(-16727.37938, 153792.39711)",[1172]
"(-15897.00938, 152935.73681)",[1172]
"(-15629.10668, 153023.06803)",[1172]
"(-15840.58755, 153068.15761)",[1172]
"(-16144.48284, 153033.32127)",[1172]
"(-16620.90359, 153187.90091)",[1172]
"(-16712.82039, 153764.94417)",[1172]
"(-15612.92631, 153045.89532)",[1172]
"(-15902.87762, 153080.09435)",[1172]
"(-16626.81713, 153474.47344)",[1172]
"(-15955.22813, 153027.70598)",[1172]
"(-16795.03703, 153587.87639)",[1172]
"(-15001.70948, 152924.85131)",[1181]
"(-15006.52198, 152977.40451)",[1181]
"(-15021.07408, 153152.02981)",[1181]
"(-15059.32368, 153336.68631)","[1284, 1181]"
"(-15015.15248, 153350.49111)","[1284, 1181]"
"(-14962.21548, 153358.86791)","[1284, 1181, 1286]"
"(-14914.60058, 153352.17501)","[1181, 1286]"
"(-14858.88308, 153361.78171)","[1181, 1286]"
"(-14801.88788, 153358.94921)","[1181, 1286]"
"(-14740.06788, 153332.81601)",[1181]
"(-14701.62518, 153282.67151)",[1181]
"(-14673.19348, 153242.63931)",[1181]
"(-14665.02288, 153195.93861)",[1181]
"(-14597.40648, 153197.68781)",[1181]
"(-14543.30668, 153181.91311)",[1181]
"(-14489.32108, 153175.12121)",[1181]
"(-14414.71078, 153156.86541)",[1181]
"(-14457.17778, 153116.52971)",[1181]
"(-14548.04538, 153076.28911)",[1181]
"(-14603.56958, 153072.42871)",[1181]
"(-14682.92148, 153029.74961)",[1181]
"(-14771.92138, 152967.57811)",[1181]
"(-14847.31818, 152940.82771)",[1181]
"(-14892.15778, 152928.45581)",[1181]
"(-14957.98768, 152920.59971)",[1181]
"(-15002.61899, 152934.78329)",[1181]
"(-14593.48782, 153073.12966)",[1181]
"(-14537.04586, 153081.16023)",[1181]
"(-14484.50214, 153104.42915)",[1181]
"(-14636.90107, 153054.5015)",[1181]
"(-14794.04845, 152959.72754)",[1181]
"(-16021.08628, 153604.56761)",[1231]
"(-16070.03428, 153576.78631)",[1231]
"(-16117.65938, 153582.07801)",[1231]
"(-16166.58078, 153600.58881)",[1231]
"(-16191.59708, 153670.37111)",[1231]
"(-16153.61688, 153681.11001)",[1231]
"(-16093.70108, 153707.41281)",[1231]
"(-16072.53438, 153723.28781)","[1424, 1231]"
"(-16058.11458, 153711.91071)","[1424, 1231]"
"(-16025.57078, 153730.96081)","[1424, 1231]"
"(-15996.20198, 153758.74211)","[1424, 1231]"
"(-15942.22688, 153797.63591)","[1424, 1231]"
"(-15883.48928, 153836.52971)","[1424, 1231]"
"(-15827.92668, 153854.78601)","[1424, 1231]"
"(-15783.47658, 153884.15491)","[1424, 1231]"
"(-14938.29008, 153813.40611)",[1241]
"(-14932.73378, 153795.94351)",[1241]
"(-14919.86338, 153786.76481)",[1241]
"(-14888.28368, 153768.95591)",[1241]
"(-14875.43228, 153772.34721)",[1241]
"(-14839.86488, 153775.30601)",[1241]
"(-14805.73348, 153814.19981)",[1241]
"(-14789.57838, 153843.57291)",[1241]
"(-14788.27098, 153845.94991)",[1241]
"(-14780.33348, 153864.99991)",[1241]
"(-14787.47728, 153889.60631)",[1241]
"(-14773.95228, 153891.77021)",[1241]
"(-14767.63348, 153892.78121)",[1241]
"(-14744.84758, 153870.38271)",[1241]
"(-14738.26468, 153850.71241)",[1241]
"(-14743.01448, 153830.27531)",[1241]
"(-14741.41318, 153826.86371)",[1241]
"(-14721.92658, 153785.34691)",[1241]
"(-14608.41378, 153747.06271)","[1241, 1286]"
"(-14694.63658, 153644.54421)","[1241, 1286]"
"(-14759.40178, 153585.08211)","[1241, 1286]"
"(-14827.48498, 153527.47321)","[1241, 1286]"
"(-14902.51808, 153485.47111)","[1241, 1286]"
"(-14982.70188, 153456.32991)","[1241, 1286]"
"(-15018.94258, 153419.55411)","[1241, 1284, 1285, 1286]"
"(-15021.93598, 153449.28131)","[1241, 1285]"
"(-14992.83178, 153522.04181)","[1241, 1285]"
"(-14976.95668, 153586.86491)","[1241, 1285]"
"(-14991.50878, 153651.68791)","[1241, 1285]"
"(-15013.00088, 153732.12591)","[1241, 1285]"
"(-15028.68288, 153744.55691)","[1241, 1285]"
"(-15028.68288, 153750.90691)","[1241, 1285]"
"(-15009.63278, 153789.00701)","[1241, 1285]"
"(-15030.79948, 153812.29031)","[1241, 1285]"
"(-15037.14958, 153865.20711)","[1241, 1285]"
"(-14887.48998, 153864.20621)",[1241]
"(-14921.62128, 153841.18741)",[1241]
"(-14892.22348, 153771.1777)",[1241]
"(-14884.21757, 153770.0289)",[1241]
"(-14857.65107, 153773.8264)",[1241]
"(-14801.73062, 153821.47778)",[1241]
"(-14770.9262, 153892.25438)",[1241]
"(-15028.2451, 153751.78246)",[1241]
"(-15264.59028, 153408.37001)","[1284, 1285]"
"(-15189.34478, 153382.68111)","[1284, 1285]"
"(-15118.68658, 153401.87281)","[1284, 1285]"
"(-15068.13808, 153417.74821)","[1284, 1285]"
"(-14469.37948, 153724.42691)",[1286]
"(-14417.86428, 153740.08181)",[1286]
"(-14380.95288, 153696.69891)",[1286]
"(-14415.54848, 153652.12021)",[1286]
"(-14482.34748, 153624.24941)",[1286]
"(-14482.19868, 153580.69971)",[1286]
"(-14529.21808, 153539.34431)",[1286]
"(-14589.24528, 153512.59201)",[1286]
"(-14642.84708, 153477.17121)",[1286]
"(-14696.12328, 153448.01141)",[1286]
"(-14759.78878, 153412.94561)",[1286]
"(-14486.80328, 153719.13211)",[1286]
"(-14451.31085, 153729.91777)",[1286]
"(-14408.19767, 153728.7204)",[1286]
"(-16055.33638, 153740.48581)",[1424]
"(-16054.01358, 153784.14211)",[1424]
"(-16065.04448, 153822.69161)",[1424]
"(-16076.46778, 153867.26521)",[1424]
"(-16076.54098, 153867.32461)",[1424]
"(-16076.61358, 153867.60781)",[1424]
"(-16113.02918, 153897.11801)",[1424]
"(-16127.14308, 153910.44781)",[1424]
"(-16123.20218, 153935.66931)",[1424]
"(-16085.89588, 153956.30691)",[1424]
"(-16050.17708, 153963.45061)",[1424]
"(-16023.98328, 153951.54431)",[1424]
"(-16026.36448, 153980.11941)",[1424]
"(-15513.45438, 154237.40431)",[1555]
"(-15228.08748, 154266.42921)",[1555]
