"Source(x,y)","Target(x,y)",edgelength,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,slope,removed_nodes
"(-16304.48518, 153386.81631)","(-15976.92878, 153413.79221)",0.3671020475952662,False,False,1773,689,2660,689,1331,False,"[(-16037.30478, 153420.53071), (-16070.27218, 153421.93841), (-16281.55568, 153434.89141), (-16308.01398, 153408.43301)]"
"(-16304.48518, 153386.81631)","(-15704.64978, 153261.19951)",0.7118143350232512,False,False,3439,1337,5157,1337,2579,False,"[(-16269.64538, 153336.17751)]"
"(-16304.48518, 153386.81631)","(-16714.77088, 153771.90811)",0.5863152371720265,True,False,2833,1101,4247,1101,2124,False,"[(-16362.51978, 153430.49771)]"
"(-16304.48518, 153386.81631)","(-15995.00427, 153317.00716)",0.0,False,True,0,0,0,0,0,False,
"(-15591.81915, 153437.5229)","(-15976.92878, 153413.79221)",0.0,False,True,0,0,0,0,0,False,
"(-15591.81915, 153437.5229)","(-15486.86868, 153528.25641)",0.0,False,True,0,0,0,0,0,False,
"(-15591.81915, 153437.5229)","(-15775.89268, 153355.43131)",0.0,False,True,0,0,0,0,0,False,
"(-15591.81915, 153437.5229)","(-15596.45308, 153287.71271)",0.0,False,True,0,0,0,0,0,False,
"(-15591.81915, 153437.5229)","(-15419.81558, 153317.89911)",0.0,False,True,0,0,0,0,0,False,
"(-15591.81915, 153437.5229)","(-15342.05808, 153421.05961)",0.0,False,True,0,0,0,0,0,False,
"(-15591.81915, 153437.5229)","(-15921.06328, 153443.92081)",0.0,False,True,0,0,0,0,0,False,
"(-15995.00427, 153317.00716)","(-15976.92878, 153413.79221)",0.0,False,True,0,0,0,0,0,False,
"(-15995.00427, 153317.00716)","(-15775.89268, 153355.43131)",0.0,False,True,0,0,0,0,0,False,
"(-15995.00427, 153317.00716)","(-15704.64978, 153261.19951)",0.0,False,True,0,0,0,0,0,False,
"(-15995.00427, 153317.00716)","(-16304.48518, 153386.81631)",0.0,False,True,0,0,0,0,0,False,
"(-14962.21548, 153358.86791)","(-15095.01908, 153300.52321)",0.15068653995635856,False,False,1133,404,1699,404,849,False,"[(-15015.15248, 153350.49111)]"
"(-14962.21548, 153358.86791)","(-15018.94258, 153419.55411)",0.08307092599008138,False,False,624,223,936,223,468,35.0582,
"(-14962.21548, 153358.86791)","(-14801.88788, 153358.94921)",0.16168814570803547,False,False,1215,434,1822,434,912,False,"[(-14858.88308, 153361.78171)]"
"(-14962.21548, 153358.86791)","(-15229.99363, 153336.11732)",0.0,False,True,0,0,0,0,0,False,
"(-15419.81558, 153317.89911)","(-15095.01908, 153300.52321)",0.451025585765486,False,False,3389,1210,5084,1210,2542,False,"[(-15139.03658, 153309.33671), (-15192.69248, 153267.35361), (-15255.84898, 153243.33091), (-15309.56578, 153248.39851), (-15401.47658, 153214.58441)]"
"(-15419.81558, 153317.89911)","(-15596.45308, 153287.71271)",0.20507166937245963,False,False,990,386,1487,386,743,False,"[(-15568.02248, 153304.07171), (-15513.25908, 153297.23301), (-15467.25558, 153341.72141)]"
"(-15419.81558, 153317.89911)","(-15342.05808, 153421.05961)",0.13259640721410548,False,False,996,355,1494,355,748,False,"[(-15386.13448, 153387.07451)]"
"(-15419.81558, 153317.89911)","(-15591.81915, 153437.5229)",0.0,False,True,0,0,0,0,0,False,
"(-15419.81558, 153317.89911)","(-15229.99363, 153336.11732)",0.0,False,True,0,0,0,0,0,False,
"(-15229.99363, 153336.11732)","(-15095.01908, 153300.52321)",0.0,False,True,0,0,0,0,0,False,
"(-15229.99363, 153336.11732)","(-15018.94258, 153419.55411)",0.0,False,True,0,0,0,0,0,False,
"(-15229.99363, 153336.11732)","(-15419.81558, 153317.89911)",0.0,False,True,0,0,0,0,0,False,
"(-15229.99363, 153336.11732)","(-15342.05808, 153421.05961)",0.0,False,True,0,0,0,0,0,False,
"(-15229.99363, 153336.11732)","(-14962.21548, 153358.86791)",0.0,False,True,0,0,0,0,0,False,
"(-15486.86868, 153528.25641)","(-15410.95268, 153649.94951)",0.15178138998069488,False,False,1140,408,1711,408,856,False,"[(-15427.84068, 153575.97511)]"
"(-15486.86868, 153528.25641)","(-15342.05808, 153421.05961)",0.19202932078019286,False,False,1443,515,2164,515,1082,False,"[(-15416.61958, 153515.84161), (-15373.91648, 153465.45461)]"
"(-15486.86868, 153528.25641)","(-15921.06328, 153443.92081)",0.5860165837757455,False,False,4403,1573,6607,1573,3303,False,"[(-15561.31228, 153546.76271), (-15631.54418, 153559.19781), (-15737.58558, 153552.25981), (-15697.76248, 153520.54321), (-15719.90518, 153471.26401), (-15785.94848, 153435.30491), (-15856.83288, 153428.05041)]"
"(-15486.86868, 153528.25641)","(-15704.23264, 153574.34328)",0.0,False,True,0,0,0,0,0,False,
"(-15486.86868, 153528.25641)","(-15591.81915, 153437.5229)",0.0,False,True,0,0,0,0,0,False,
"(-15410.95268, 153649.94951)","(-15486.86868, 153528.25641)",0.15178138998069488,False,False,1140,408,1711,408,856,False,"[(-15427.84068, 153575.97511)]"
"(-15410.95268, 153649.94951)","(-15683.05668, 153707.71551)",0.3001171637640666,False,False,2255,806,3383,806,1692,False,"[(-15640.42648, 153688.37291), (-15579.82498, 153670.51311), (-15533.35588, 153624.93101), (-15461.46238, 153642.11771)]"
"(-15410.95268, 153649.94951)","(-15382.67598, 153708.69991)",0.06520108329658973,False,False,490,175,735,175,367,35.0582,
"(-15410.95268, 153649.94951)","(-15704.23264, 153574.34328)",0.0,False,True,0,0,0,0,0,False,
"(-15410.95268, 153649.94951)","(-15596.59333, 153869.06925)",0.0,False,True,0,0,0,0,0,False,
"(-15342.05808, 153421.05961)","(-15486.86868, 153528.25641)",0.19202932078019286,False,False,1443,515,2164,515,1082,False,"[(-15416.61958, 153515.84161), (-15373.91648, 153465.45461)]"
"(-15342.05808, 153421.05961)","(-15018.94258, 153419.55411)",0.33343964684474764,False,False,2505,894,3758,894,1879,False,"[(-15068.13808, 153417.74821), (-15118.68658, 153401.87281), (-15189.34478, 153382.68111), (-15264.59028, 153408.37001)]"
"(-15342.05808, 153421.05961)","(-15419.81558, 153317.89911)",0.13259640721410548,False,False,996,355,1494,355,748,False,"[(-15386.13448, 153387.07451)]"
"(-15342.05808, 153421.05961)","(-15591.81915, 153437.5229)",0.0,False,True,0,0,0,0,0,False,
"(-15342.05808, 153421.05961)","(-15229.99363, 153336.11732)",0.0,False,True,0,0,0,0,0,False,
"(-15704.23264, 153574.34328)","(-15486.86868, 153528.25641)",0.0,False,True,0,0,0,0,0,False,
"(-15704.23264, 153574.34328)","(-15683.05668, 153707.71551)",0.0,False,True,0,0,0,0,0,False,
"(-15704.23264, 153574.34328)","(-15925.36078, 153564.02211)",0.0,False,True,0,0,0,0,0,False,
"(-15704.23264, 153574.34328)","(-15410.95268, 153649.94951)",0.0,False,True,0,0,0,0,0,False,
"(-15704.23264, 153574.34328)","(-15921.06328, 153443.92081)",0.0,False,True,0,0,0,0,0,False,
"(-16017.60378, 154010.95271)","(-16072.53438, 153723.28781)",0.41486909585485754,False,False,2003,778,3006,778,1501,False,"[(-16076.61358, 153867.60781), (-16076.54098, 153867.32461), (-16076.46778, 153867.26521), (-16065.04448, 153822.69161), (-16054.01358, 153784.14211), (-16055.33638, 153740.48581), (-16113.02918, 153897.11801)]"
"(-16017.60378, 154010.95271)","(-15765.33368, 153918.74811)",0.28163209824049473,False,False,1361,530,2040,530,1021,False,"[(-15973.08368, 153994.72221), (-15921.47658, 153945.07871), (-15840.62788, 153912.67951)]"
"(-16017.60378, 154010.95271)","(-15565.90848, 154228.96621)",1.0303218261111398,False,False,7743,2766,11612,2766,5806,False,"[(-16028.29218, 154014.84931), (-16071.07148, 154029.61731), (-16128.04608, 154021.78961), (-16172.41878, 154038.97651), (-16172.71558, 154039.09141), (-16172.56458, 154039.31901), (-16185.97308, 154044.51251), (-16204.33788, 154074.54211), (-16201.16738, 154142.70801), (-16202.04818, 154183.37271), (-16174.26688, 154237.61241), (-16145.16268, 154261.42491), (-16109.44378, 154285.23751), (-16035.36038, 154295.82091), (-15958.63108, 154295.82081), (-15828.98488, 154322.27921), (-15745.64108, 154318.31051)]"
"(-16017.60378, 154010.95271)","(-15898.05821, 154139.31619)",0.0,False,True,0,0,0,0,0,False,
"(-16017.60378, 154010.95271)","(-15974.95963, 153877.02783)",0.0,False,True,0,0,0,0,0,False,
"(-16072.53438, 153723.28781)","(-16017.60378, 154010.95271)",0.41486909585485754,False,False,2003,778,3006,778,1501,False,"[(-16076.61358, 153867.60781), (-16076.54098, 153867.32461), (-16076.46778, 153867.26521), (-16065.04448, 153822.69161), (-16054.01358, 153784.14211), (-16055.33638, 153740.48581), (-16113.02918, 153897.11801)]"
"(-16072.53438, 153723.28781)","(-15765.33368, 153918.74811)",0.38430305834452116,False,False,1856,722,2784,722,1393,False,"[(-15783.47658, 153884.15491), (-15827.92668, 153854.78601), (-15883.48928, 153836.52971), (-15942.22688, 153797.63591), (-15996.20198, 153758.74211), (-16025.57078, 153730.96081), (-16058.11458, 153711.91071)]"
"(-16072.53438, 153723.28781)","(-15974.59098, 153610.87871)",0.4089220322037942,False,False,1976,768,2963,768,1483,False,"[(-16093.70108, 153707.41281), (-16191.59708, 153670.37111), (-16166.58078, 153600.58881)]"
"(-16072.53438, 153723.28781)","(-15935.12605, 153726.80157)",0.0,False,True,0,0,0,0,0,False,
"(-16072.53438, 153723.28781)","(-15974.95963, 153877.02783)",0.0,False,True,0,0,0,0,0,False,
"(-15765.33368, 153918.74811)","(-16017.60378, 154010.95271)",0.28163209824049473,False,False,1361,530,2040,530,1021,False,"[(-15973.08368, 153994.72221), (-15921.47658, 153945.07871), (-15840.62788, 153912.67951)]"
"(-15765.33368, 153918.74811)","(-15676.98158, 153789.43381)",0.15843139913580184,False,False,765,298,1148,298,574,False,"[(-15739.22468, 153872.56421), (-15708.73158, 153846.31931)]"
"(-15765.33368, 153918.74811)","(-15565.90848, 154228.96621)",0.3759125887064279,False,False,2825,1009,4238,1009,2118,False,"[(-15759.95728, 153919.18141), (-15719.10608, 153975.18231), (-15695.25338, 154045.00861)]"
"(-15765.33368, 153918.74811)","(-16072.53438, 153723.28781)",0.38430305834452116,False,False,1856,722,2784,722,1393,False,"[(-15783.47658, 153884.15491), (-15827.92668, 153854.78601), (-15883.48928, 153836.52971), (-15942.22688, 153797.63591), (-15996.20198, 153758.74211), (-16025.57078, 153730.96081), (-16058.11458, 153711.91071)]"
"(-15765.33368, 153918.74811)","(-15898.05821, 154139.31619)",0.0,False,True,0,0,0,0,0,False,
"(-15765.33368, 153918.74811)","(-15596.59333, 153869.06925)",0.0,False,True,0,0,0,0,0,False,
"(-15765.33368, 153918.74811)","(-15935.12605, 153726.80157)",0.0,False,True,0,0,0,0,0,False,
"(-15765.33368, 153918.74811)","(-15974.95963, 153877.02783)",0.0,False,True,0,0,0,0,0,False,
"(-15565.90848, 154228.96621)","(-16017.60378, 154010.95271)",1.0303218261111398,False,False,7743,2766,11612,2766,5806,False,"[(-16028.29218, 154014.84931), (-16071.07148, 154029.61731), (-16128.04608, 154021.78961), (-16172.41878, 154038.97651), (-16172.71558, 154039.09141), (-16172.56458, 154039.31901), (-16185.97308, 154044.51251), (-16204.33788, 154074.54211), (-16201.16738, 154142.70801), (-16202.04818, 154183.37271), (-16174.26688, 154237.61241), (-16145.16268, 154261.42491), (-16109.44378, 154285.23751), (-16035.36038, 154295.82091), (-15958.63108, 154295.82081), (-15828.98488, 154322.27921), (-15745.64108, 154318.31051)]"
"(-15565.90848, 154228.96621)","(-15226.28388, 154266.27041)",0.341778220825678,False,False,2568,918,3852,918,1926,False,"[(-15228.08748, 154266.42921), (-15513.45438, 154237.40431)]"
"(-15565.90848, 154228.96621)","(-15765.33368, 153918.74811)",0.3759125887064279,False,False,2825,1009,4238,1009,2118,False,"[(-15759.95728, 153919.18141), (-15719.10608, 153975.18231), (-15695.25338, 154045.00861)]"
"(-15565.90848, 154228.96621)","(-15458.03388, 153748.27851)",0.6575798251106785,False,False,4941,1766,7412,1766,3706,False,"[(-15556.56518, 154017.53291), (-15623.35408, 154037.10571), (-15538.41968, 153974.68541)]"
"(-15565.90848, 154228.96621)","(-15562.48438, 154228.00791)",0.0035556714837079624,False,False,27,10,40,10,20,27.9342,
"(-15565.90848, 154228.96621)","(-15898.05821, 154139.31619)",0.0,False,True,0,0,0,0,0,False,
"(-15565.90848, 154228.96621)","(-15596.59333, 153869.06925)",0.0,False,True,0,0,0,0,0,False,
"(-15565.90848, 154228.96621)","(-15378.52882, 154236.74701)",0.0,False,True,0,0,0,0,0,False,
"(-15898.05821, 154139.31619)","(-16017.60378, 154010.95271)",0.0,False,True,0,0,0,0,0,False,
"(-15898.05821, 154139.31619)","(-15765.33368, 153918.74811)",0.0,False,True,0,0,0,0,0,False,
"(-15898.05821, 154139.31619)","(-15565.90848, 154228.96621)",0.0,False,True,0,0,0,0,0,False,
"(-15974.95963, 153877.02783)","(-16017.60378, 154010.95271)",0.0,False,True,0,0,0,0,0,False,
"(-15974.95963, 153877.02783)","(-15765.33368, 153918.74811)",0.0,False,True,0,0,0,0,0,False,
"(-15974.95963, 153877.02783)","(-16072.53438, 153723.28781)",0.0,False,True,0,0,0,0,0,False,
"(-14835.89608, 153934.05631)","(-14784.89698, 153967.79781)",0.06115060934331219,True,False,460,164,689,164,345,47.8847,
"(-14835.89608, 153934.05631)","(-15012.10888, 153938.81881)",0.17706037343789854,False,False,1331,476,1996,476,997,False,"[(-14885.10868, 153929.29381), (-14932.73378, 153929.29381), (-14970.83388, 153932.46881)]"
"(-14835.89608, 153934.05631)","(-14888.28368, 153768.95591)",0.23079358787902304,True,False,1734,618,2602,618,1300,False,"[(-14887.48998, 153864.20621), (-14921.62128, 153841.18741), (-14938.29008, 153813.40611), (-14932.73378, 153795.94351), (-14919.86338, 153786.76481)]"
"(-14784.89698, 153967.79781)","(-14835.89608, 153934.05631)",0.06115060934331219,True,False,460,164,689,164,345,47.8847,
"(-14784.89698, 153967.79781)","(-14795.59858, 153972.41115)",0.011653632417221104,True,False,88,31,131,31,66,47.8847,
"(-15012.10888, 153938.81881)","(-14835.89608, 153934.05631)",0.17706037343789854,False,False,1331,476,1996,476,997,False,"[(-14885.10868, 153929.29381), (-14932.73378, 153929.29381), (-14970.83388, 153932.46881)]"
"(-15012.10888, 153938.81881)","(-15028.68288, 153750.90691)",0.2051144101924352,True,False,1540,550,2312,550,1155,False,"[(-15009.63278, 153789.00701), (-15030.79948, 153812.29031)]"
"(-15012.10888, 153938.81881)","(-15382.67598, 153708.69991)",0.642771488673761,False,False,4832,1724,7245,1724,3623,False,"[(-15126.40918, 153975.33131), (-15094.65908, 153975.33141), (-15061.32158, 153962.63141), (-15032.74648, 153946.75641), (-15162.92178, 153986.44391), (-15316.90958, 154005.49391), (-15328.02208, 153946.75631)]"
"(-14888.28368, 153768.95591)","(-14835.89608, 153934.05631)",0.23079358787902304,True,False,1734,618,2602,618,1300,False,"[(-14887.48998, 153864.20621), (-14921.62128, 153841.18741), (-14938.29008, 153813.40611), (-14932.73378, 153795.94351), (-14919.86338, 153786.76481)]"
"(-14888.28368, 153768.95591)","(-14773.95228, 153891.77021)",0.1969202772060708,True,False,1480,529,2220,529,1110,False,"[(-14787.47728, 153889.60631), (-14805.73348, 153814.19981), (-14839.86488, 153775.30601), (-14857.65107, 153773.8264), (-14875.43228, 153772.34721)]"
"(-15226.28388, 154266.27041)","(-14841.81778, 153992.33571)",0.5213766976219302,True,False,3918,1399,5877,1399,2938,False,"[(-14886.98288, 154100.04781), (-14848.77968, 154070.51711), (-14848.61828, 154068.69391), (-14937.00098, 154129.99771)]"
"(-15226.28388, 154266.27041)","(-15565.90848, 154228.96621)",0.341778220825678,False,False,2568,918,3852,918,1926,False,"[(-15228.08748, 154266.42921), (-15513.45438, 154237.40431)]"
"(-15226.28388, 154266.27041)","(-15562.48438, 154228.00791)",0.3544729791376742,False,False,2663,950,3996,950,1997,False,"[(-15240.55048, 154248.98951), (-15263.04008, 154233.11451), (-15322.01478, 154217.48121), (-15427.05238, 154223.83781), (-15508.01498, 154212.72531), (-15524.30638, 154217.32851), (-15547.62638, 154223.84071), (-15556.67198, 154226.37281)]"
"(-15226.28388, 154266.27041)","(-15378.52882, 154236.74701)",0.0,False,True,0,0,0,0,0,False,
"(-14841.81778, 153992.33571)","(-15226.28388, 154266.27041)",0.5213766976219302,True,False,3918,1399,5877,1399,2938,False,"[(-14886.98288, 154100.04781), (-14848.77968, 154070.51711), (-14848.61828, 154068.69391), (-14937.00098, 154129.99771)]"
"(-14841.81778, 153992.33571)","(-14795.59858, 153972.41115)",0.05033093025003727,True,False,378,135,567,135,284,47.8847,
"(-14841.81778, 153992.33571)","(-14857.24072, 153996.39466)",0.015948108143159934,True,False,120,43,180,43,90,27.9342,
"(-15562.48438, 154228.00791)","(-15226.28388, 154266.27041)",0.3544729791376742,False,False,2663,950,3996,950,1997,False,"[(-15240.55048, 154248.98951), (-15263.04008, 154233.11451), (-15322.01478, 154217.48121), (-15427.05238, 154223.83781), (-15508.01498, 154212.72531), (-15524.30638, 154217.32851), (-15547.62638, 154223.84071), (-15556.67198, 154226.37281)]"
"(-15562.48438, 154228.00791)","(-15565.90848, 154228.96621)",0.0035556714837079624,False,False,27,10,40,10,20,27.9342,
"(-15562.48438, 154228.00791)","(-15378.52882, 154236.74701)",0.0,False,True,0,0,0,0,0,False,
"(-15378.52882, 154236.74701)","(-15226.28388, 154266.27041)",0.0,False,True,0,0,0,0,0,False,
"(-15378.52882, 154236.74701)","(-15565.90848, 154228.96621)",0.0,False,True,0,0,0,0,0,False,
"(-15378.52882, 154236.74701)","(-15562.48438, 154228.00791)",0.0,False,True,0,0,0,0,0,False,
"(-14795.59858, 153972.41115)","(-14841.81778, 153992.33571)",0.05033093025003727,True,False,378,135,567,135,284,47.8847,
"(-14795.59858, 153972.41115)","(-14784.89698, 153967.79781)",0.011653632417221104,True,False,88,31,131,31,66,47.8847,
"(-14857.24072, 153996.39466)","(-14841.81778, 153992.33571)",0.015948108143159934,True,False,120,43,180,43,90,27.9342,
"(-14857.24072, 153996.39466)","(-15124.80997, 154024.99935)",0.27294896874657454,True,False,2051,732,3078,732,1537,False,"[(-15112.41578, 154025.21661), (-15032.51193, 154004.65843)]"
"(-15018.94258, 153419.55411)","(-14962.21548, 153358.86791)",0.08307092599008138,False,False,624,223,936,223,468,35.0582,
"(-15018.94258, 153419.55411)","(-15342.05808, 153421.05961)",0.33343964684474764,False,False,2505,894,3758,894,1879,False,"[(-15068.13808, 153417.74821), (-15118.68658, 153401.87281), (-15189.34478, 153382.68111), (-15264.59028, 153408.37001)]"
"(-15018.94258, 153419.55411)","(-14608.41378, 153747.06271)",0.534000594084667,False,False,4013,1434,6019,1434,3011,False,"[(-14982.70188, 153456.32991), (-14902.51808, 153485.47111), (-14827.48498, 153527.47321), (-14759.40178, 153585.08211), (-14694.63658, 153644.54421)]"
"(-15018.94258, 153419.55411)","(-15028.68288, 153750.90691)",0.3510390992590974,True,False,2639,941,3957,941,1978,False,"[(-15021.93598, 153449.28131), (-14992.83178, 153522.04181), (-14976.95668, 153586.86491), (-14991.50878, 153651.68791), (-15013.00088, 153732.12591), (-15028.68288, 153744.55691)]"
"(-15018.94258, 153419.55411)","(-15229.99363, 153336.11732)",0.0,False,True,0,0,0,0,0,False,
"(-14608.41378, 153747.06271)","(-15018.94258, 153419.55411)",0.534000594084667,False,False,4013,1434,6019,1434,3011,False,"[(-14982.70188, 153456.32991), (-14902.51808, 153485.47111), (-14827.48498, 153527.47321), (-14759.40178, 153585.08211), (-14694.63658, 153644.54421)]"
"(-14608.41378, 153747.06271)","(-14773.95228, 153891.77021)",0.2495011477888952,True,False,1875,669,2812,669,1405,False,"[(-14721.92658, 153785.34691), (-14741.41318, 153826.86371), (-14744.84758, 153870.38271)]"
"(-14608.41378, 153747.06271)","(-14451.31085, 153729.91777)",0.16187178334528096,True,False,1217,435,1824,435,912,False,"[(-14469.37948, 153724.42691)]"
"(-15028.68288, 153750.90691)","(-15018.94258, 153419.55411)",0.3510390992590974,True,False,2639,941,3957,941,1978,False,"[(-15021.93598, 153449.28131), (-14992.83178, 153522.04181), (-14976.95668, 153586.86491), (-14991.50878, 153651.68791), (-15013.00088, 153732.12591), (-15028.68288, 153744.55691)]"
"(-15028.68288, 153750.90691)","(-15012.10888, 153938.81881)",0.2051144101924352,True,False,1540,550,2312,550,1155,False,"[(-15009.63278, 153789.00701), (-15030.79948, 153812.29031)]"
"(-15676.98158, 153789.43381)","(-15765.33368, 153918.74811)",0.15843139913580184,False,False,765,298,1148,298,574,False,"[(-15739.22468, 153872.56421), (-15708.73158, 153846.31931)]"
"(-15676.98158, 153789.43381)","(-15683.05668, 153707.71551)",0.08286987869783745,False,False,623,222,934,222,467,False,"[(-15675.65858, 153731.22541)]"
"(-15676.98158, 153789.43381)","(-15974.59098, 153610.87871)",0.3515622651538504,False,False,1699,660,2547,660,1273,False,"[(-15829.11728, 153717.46701), (-15766.94008, 153759.80041)]"
"(-15676.98158, 153789.43381)","(-15812.90547, 153683.01471)",0.0,False,True,0,0,0,0,0,False,
"(-15676.98158, 153789.43381)","(-15596.59333, 153869.06925)",0.0,False,True,0,0,0,0,0,False,
"(-15676.98158, 153789.43381)","(-15935.12605, 153726.80157)",0.0,False,True,0,0,0,0,0,False,
"(-15596.59333, 153869.06925)","(-15765.33368, 153918.74811)",0.0,False,True,0,0,0,0,0,False,
"(-15596.59333, 153869.06925)","(-15683.05668, 153707.71551)",0.0,False,True,0,0,0,0,0,False,
"(-15596.59333, 153869.06925)","(-15410.95268, 153649.94951)",0.0,False,True,0,0,0,0,0,False,
"(-15596.59333, 153869.06925)","(-15458.03388, 153748.27851)",0.0,False,True,0,0,0,0,0,False,
"(-15596.59333, 153869.06925)","(-15565.90848, 154228.96621)",0.0,False,True,0,0,0,0,0,False,
"(-15596.59333, 153869.06925)","(-15382.67598, 153708.69991)",0.0,False,True,0,0,0,0,0,False,
"(-15596.59333, 153869.06925)","(-15676.98158, 153789.43381)",0.0,False,True,0,0,0,0,0,False,
"(-15935.12605, 153726.80157)","(-15765.33368, 153918.74811)",0.0,False,True,0,0,0,0,0,False,
"(-15935.12605, 153726.80157)","(-16072.53438, 153723.28781)",0.0,False,True,0,0,0,0,0,False,
"(-15935.12605, 153726.80157)","(-15974.59098, 153610.87871)",0.0,False,True,0,0,0,0,0,False,
"(-15935.12605, 153726.80157)","(-15676.98158, 153789.43381)",0.0,False,True,0,0,0,0,0,False,
"(-15683.05668, 153707.71551)","(-15676.98158, 153789.43381)",0.08286987869783745,False,False,623,222,934,222,467,False,"[(-15675.65858, 153731.22541)]"
