236.0 * C_node1node37_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
198.71 * C_node1node37_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
140.87 * C_node1node37_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
99.86 * C_node1node37_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
70.79 * C_node1node37_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
50.19 * C_node1node37_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
353.0 * C_node1node37_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
297.22 * C_node1node37_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
210.7 * C_node1node37_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
149.37 * C_node1node37_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
105.89 * C_node1node37_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
75.07 * C_node1node37_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
952.0 * C_node1node53_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
801.56 * C_node1node53_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
568.24 * C_node1node53_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
402.84 * C_node1node53_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
285.58 * C_node1node53_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
202.45 * C_node1node53_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
1428.0 * C_node1node53_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
1202.34 * C_node1node53_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
852.36 * C_node1node53_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
604.25 * C_node1node53_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
428.37 * C_node1node53_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
303.68 * C_node1node53_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
3324.0 * C_node1node12_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
2798.72 * C_node1node12_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
