variable,value,node_type_info,action,road_type,edge,period
C_node6node238_timber_t1,1.0,node6transit_node238source,C,timber,node6node238,1.0
C_node6node254_timber_t1,1.0,node6transit_node254source,C,timber,node6node254,1.0
C_node6node255_timber_t1,1.0,node6transit_node255source,C,timber,node6node255,1.0
C_node7node258_timber_t1,1.0,node7transit_node258source,C,timber,node7node258,1.0
C_node9node262_timber_t1,1.0,node9exit_node262source,C,timber,node9node262,1.0
C_node11node233_timber_t1,1.0,node11exit_node233source,C,timber,node11node233,1.0
C_node11node238_timber_t1,1.0,node11exit_node238source,C,timber,node11node238,1.0
C_node12node238_timber_t1,1.0,node12transit_node238source,C,timber,node12node238,1.0
C_node12node238_wide_t4,1.0,node12transit_node238source,C,wide,node12node238,4.0
C_node13node30_timber_t1,1.0,node13transit_node30transit,C,timber,node13node30,1.0
C_node13node247_timber_t1,1.0,node13transit_node247source,C,timber,node13node247,1.0
C_node13node251_timber_t1,1.0,node13transit_node251source,C,timber,node13node251,1.0
C_node19node262_timber_t1,1.0,node19exit_node262source,C,timber,node19node262,1.0
C_node26node233_timber_t1,1.0,node26transit_node233source,C,timber,node26node233,1.0
C_node26node236_timber_t1,1.0,node26transit_node236source,C,timber,node26node236,1.0
C_node26node238_timber_t1,1.0,node26transit_node238source,C,timber,node26node238,1.0
C_node26node238_wide_t4,1.0,node26transit_node238source,C,wide,node26node238,4.0
C_node30node33_timber_t1,1.0,node30transit_node33exit,C,timber,node30node33,1.0
C_node30node251_timber_t1,1.0,node30transit_node251source,C,timber,node30node251,1.0
C_node30node262_timber_t1,1.0,node30transit_node262source,C,timber,node30node262,1.0
C_node33node251_timber_t1,1.0,node33exit_node251source,C,timber,node33node251,1.0
C_node33node262_timber_t1,1.0,node33exit_node262source,C,timber,node33node262,1.0
C_node33node262_wide_t4,1.0,node33exit_node262source,C,wide,node33node262,4.0
C_node37node258_timber_t1,1.0,node37exit_node258source,C,timber,node37node258,1.0
C_node37node258_wide_t4,1.0,node37exit_node258source,C,wide,node37node258,4.0
C_node41node233_timber_t1,1.0,node41transit_node233source,C,timber,node41node233,1.0
C_node43node258_timber_t1,1.0,node43transit_node258source,C,timber,node43node258,1.0
C_node43node258_timber_t3,1.0,node43transit_node258source,C,timber,node43node258,3.0
C_node45node255_timber_t1,1.0,node45exit_node255source,C,timber,node45node255,1.0
C_node45node258_timber_t1,1.0,node45exit_node258source,C,timber,node45node258,1.0
C_node46node229_timber_t1,1.0,node46transit_node229source,C,timber,node46node229,1.0
C_node50node238_timber_t1,1.0,node50exit_node238source,C,timber,node50node238,1.0
C_node50node255_timber_t1,1.0,node50exit_node255source,C,timber,node50node255,1.0
C_node54node101_timber_t1,1.0,node54transit_node101transit,C,timber,node54node101,1.0
C_node54node207_timber_t1,1.0,node54transit_node207exit,C,timber,node54node207,1.0
C_node54node255_timber_t1,1.0,node54transit_node255source,C,timber,node54node255,1.0
C_node55node255_timber_t1,1.0,node55exit_node255source,C,timber,node55node255,1.0
C_node58node236_timber_t1,1.0,node58exit_node236source,C,timber,node58node236,1.0
C_node58node238_timber_t1,1.0,node58exit_node238source,C,timber,node58node238,1.0
C_node66node229_timber_t1,1.0,node66exit_node229source,C,timber,node66node229,1.0
C_node67node229_timber_t1,1.0,node67exit_node229source,C,timber,node67node229,1.0
C_node67node229_timber_t3,1.0,node67exit_node229source,C,timber,node67node229,3.0
C_node68node258_timber_t1,1.0,node68exit_node258source,C,timber,node68node258,1.0
C_node70node251_timber_t1,1.0,node70exit_node251source,C,timber,node70node251,1.0
C_node70node262_timber_t1,1.0,node70exit_node262source,C,timber,node70node262,1.0
C_node72node262_timber_t1,1.0,node72exit_node262source,C,timber,node72node262,1.0
C_node72node262_wide_t4,1.0,node72exit_node262source,C,wide,node72node262,4.0
C_node73node262_timber_t1,1.0,node73transit_node262source,C,timber,node73node262,1.0
C_node75node238_timber_t1,1.0,node75transit_node238source,C,timber,node75node238,1.0
C_node75node238_timber_t4,1.0,node75transit_node238source,C,timber,node75node238,4.0
C_node75node255_timber_t1,1.0,node75transit_node255source,C,timber,node75node255,1.0
C_node75node258_timber_t1,1.0,node75transit_node258source,C,timber,node75node258,1.0
C_node75node258_timber_t4,1.0,node75transit_node258source,C,timber,node75node258,4.0
C_node76node247_timber_t1,1.0,node76transit_node247source,C,timber,node76node247,1.0
C_node84node255_timber_t1,1.0,node84transit_node255source,C,timber,node84node255,1.0
C_node84node258_timber_t1,1.0,node84transit_node258source,C,timber,node84node258,1.0
C_node84node258_timber_t3,1.0,node84transit_node258source,C,timber,node84node258,3.0
C_node86node238_timber_t1,1.0,node86transit_node238source,C,timber,node86node238,1.0
C_node86node238_timber_t4,1.0,node86transit_node238source,C,timber,node86node238,4.0
C_node89node262_timber_t1,1.0,node89exit_node262source,C,timber,node89node262,1.0
C_node91node236_timber_t1,1.0,node91transit_node236source,C,timber,node91node236,1.0
C_node91node238_timber_t1,1.0,node91transit_node238source,C,timber,node91node238,1.0
C_node91node238_timber_t4,1.0,node91transit_node238source,C,timber,node91node238,4.0
C_node92node238_timber_t1,1.0,node92transit_node238source,C,timber,node92node238,1.0
C_node92node238_timber_t4,1.0,node92transit_node238source,C,timber,node92node238,4.0
C_node93node258_timber_t1,1.0,node93transit_node258source,C,timber,node93node258,1.0
C_node93node258_timber_t4,1.0,node93transit_node258source,C,timber,node93node258,4.0
C_node97node233_timber_t1,1.0,node97transit_node233source,C,timber,node97node233,1.0
C_node98node238_timber_t1,1.0,node98transit_node238source,C,timber,node98node238,1.0
C_node101node254_timber_t1,1.0,node101transit_node254source,C,timber,node101node254,1.0
C_node101node255_timber_t1,1.0,node101transit_node255source,C,timber,node101node255,1.0
C_node102node262_timber_t1,1.0,node102transit_node262source,C,timber,node102node262,1.0
C_node102node262_timber_t4,1.0,node102transit_node262source,C,timber,node102node262,4.0
C_node103node247_timber_t1,1.0,node103transit_node247source,C,timber,node103node247,1.0
C_node103node247_timber_t4,1.0,node103transit_node247source,C,timber,node103node247,4.0
C_node105node236_wide_t1,1.0,node105exit_node236source,C,wide,node105node236,1.0
C_node105node238_timber_t1,1.0,node105exit_node238source,C,timber,node105node238,1.0
C_node106node233_timber_t1,1.0,node106transit_node233source,C,timber,node106node233,1.0
C_node106node236_timber_t1,1.0,node106transit_node236source,C,timber,node106node236,1.0
C_node110node258_timber_t1,1.0,node110transit_node258source,C,timber,node110node258,1.0
C_node110node258_wide_t4,1.0,node110transit_node258source,C,wide,node110node258,4.0
C_node111node238_timber_t1,1.0,node111transit_node238source,C,timber,node111node238,1.0
C_node111node238_wide_t4,1.0,node111transit_node238source,C,wide,node111node238,4.0
C_node112node247_timber_t1,1.0,node112transit_node247source,C,timber,node112node247,1.0
C_node112node251_timber_t1,1.0,node112transit_node251source,C,timber,node112node251,1.0
C_node113node229_timber_t1,1.0,node113transit_node229source,C,timber,node113node229,1.0
C_node113node229_timber_t3,1.0,node113transit_node229source,C,timber,node113node229,3.0
C_node118node251_timber_t1,1.0,node118transit_node251source,C,timber,node118node251,1.0
C_node118node262_timber_t1,1.0,node118transit_node262source,C,timber,node118node262,1.0
C_node119node258_timber_t1,1.0,node119exit_node258source,C,timber,node119node258,1.0
C_node123node262_timber_t1,1.0,node123exit_node262source,C,timber,node123node262,1.0
C_node123node262_timber_t4,1.0,node123exit_node262source,C,timber,node123node262,4.0
C_node127node262_timber_t1,1.0,node127exit_node262source,C,timber,node127node262,1.0
C_node131node229_timber_t1,1.0,node131transit_node229source,C,timber,node131node229,1.0
C_node135node238_timber_t1,1.0,node135transit_node238source,C,timber,node135node238,1.0
C_node135node238_timber_t4,1.0,node135transit_node238source,C,timber,node135node238,4.0
C_node135node254_timber_t1,1.0,node135transit_node254source,C,timber,node135node254,1.0
C_node141node238_timber_t1,1.0,node141transit_node238source,C,timber,node141node238,1.0
C_node141node238_timber_t4,1.0,node141transit_node238source,C,timber,node141node238,4.0
C_node141node258_timber_t1,1.0,node141transit_node258source,C,timber,node141node258,1.0
C_node147node229_timber_t1,1.0,node147exit_node229source,C,timber,node147node229,1.0
C_node148node262_timber_t1,1.0,node148exit_node262source,C,timber,node148node262,1.0
C_node148node262_timber_t4,1.0,node148exit_node262source,C,timber,node148node262,4.0
C_node168node229_timber_t1,1.0,node168exit_node229source,C,timber,node168node229,1.0
C_node169node229_timber_t1,1.0,node169exit_node229source,C,timber,node169node229,1.0
C_node169node229_timber_t3,1.0,node169exit_node229source,C,timber,node169node229,3.0
C_node170node229_wide_t1,1.0,node170exit_node229source,C,wide,node170node229,1.0
C_node171node229_timber_t1,1.0,node171exit_node229source,C,timber,node171node229,1.0
C_node172node229_timber_t1,1.0,node172exit_node229source,C,timber,node172node229,1.0
C_node173node229_timber_t1,1.0,node173exit_node229source,C,timber,node173node229,1.0
C_node173node229_timber_t3,1.0,node173exit_node229source,C,timber,node173node229,3.0
C_node174node229_timber_t1,1.0,node174exit_node229source,C,timber,node174node229,1.0
C_node174node229_timber_t3,1.0,node174exit_node229source,C,timber,node174node229,3.0
C_node180node233_timber_t1,1.0,node180exit_node233source,C,timber,node180node233,1.0
C_node181node233_timber_t1,1.0,node181exit_node233source,C,timber,node181node233,1.0
C_node199node258_timber_t1,1.0,node199exit_node258source,C,timber,node199node258,1.0
C_node199node258_wide_t3,1.0,node199exit_node258source,C,wide,node199node258,3.0
C_node202node262_wide_t1,1.0,node202exit_node262source,C,wide,node202node262,1.0
C_node203node251_timber_t1,1.0,node203exit_node251source,C,timber,node203node251,1.0
C_node204node251_timber_t1,1.0,node204exit_node251source,C,timber,node204node251,1.0
C_node204node262_timber_t1,1.0,node204exit_node262source,C,timber,node204node262,1.0
C_node204node262_timber_t4,1.0,node204exit_node262source,C,timber,node204node262,4.0
C_node205node251_timber_t1,1.0,node205exit_node251source,C,timber,node205node251,1.0
C_node207node255_timber_t1,1.0,node207exit_node255source,C,timber,node207node255,1.0
C_node210node258_timber_t1,1.0,node210exit_node258source,C,timber,node210node258,1.0
C_node211node258_timber_t1,1.0,node211exit_node258source,C,timber,node211node258,1.0
C_node218node262_timber_t1,1.0,node218exit_node262source,C,timber,node218node262,1.0
C_node218node262_timber_t4,1.0,node218exit_node262source,C,timber,node218node262,4.0
M_node6node238_timber_t2,1.0,node6transit_node238source,M,timber,node6node238,2.0
M_node6node238_timber_t3,1.0,node6transit_node238source,M,timber,node6node238,3.0
M_node6node238_timber_t4,1.0,node6transit_node238source,M,timber,node6node238,4.0
M_node6node254_timber_t2,1.0,node6transit_node254source,M,timber,node6node254,2.0
M_node6node254_timber_t3,1.0,node6transit_node254source,M,timber,node6node254,3.0
M_node6node254_timber_t4,1.0,node6transit_node254source,M,timber,node6node254,4.0
M_node6node255_timber_t2,1.0,node6transit_node255source,M,timber,node6node255,2.0
M_node6node255_timber_t3,1.0,node6transit_node255source,M,timber,node6node255,3.0
M_node6node255_timber_t4,1.0,node6transit_node255source,M,timber,node6node255,4.0
M_node7node258_timber_t2,1.0,node7transit_node258source,M,timber,node7node258,2.0
M_node7node258_timber_t3,1.0,node7transit_node258source,M,timber,node7node258,3.0
M_node7node258_timber_t4,1.0,node7transit_node258source,M,timber,node7node258,4.0
M_node7node258_timber_t5,1.0,node7transit_node258source,M,timber,node7node258,5.0
M_node9node262_timber_t2,1.0,node9exit_node262source,M,timber,node9node262,2.0
M_node9node262_timber_t3,1.0,node9exit_node262source,M,timber,node9node262,3.0
M_node9node262_wide_t5,1.0,node9exit_node262source,M,wide,node9node262,5.0
M_node11node233_timber_t2,1.0,node11exit_node233source,M,timber,node11node233,2.0
M_node11node233_timber_t3,1.0,node11exit_node233source,M,timber,node11node233,3.0
M_node11node233_timber_t4,1.0,node11exit_node233source,M,timber,node11node233,4.0
M_node11node238_wide_t3,1.0,node11exit_node238source,M,wide,node11node238,3.0
M_node11node238_wide_t4,1.0,node11exit_node238source,M,wide,node11node238,4.0
M_node11node238_wide_t5,1.0,node11exit_node238source,M,wide,node11node238,5.0
M_node12node238_timber_t2,1.0,node12transit_node238source,M,timber,node12node238,2.0
M_node12node238_wide_t5,1.0,node12transit_node238source,M,wide,node12node238,5.0
M_node13node30_timber_t2,1.0,node13transit_node30transit,M,timber,node13node30,2.0
M_node13node30_timber_t3,1.0,node13transit_node30transit,M,timber,node13node30,3.0
M_node13node30_timber_t4,1.0,node13transit_node30transit,M,timber,node13node30,4.0
M_node13node30_timber_t5,1.0,node13transit_node30transit,M,timber,node13node30,5.0
M_node13node247_timber_t2,1.0,node13transit_node247source,M,timber,node13node247,2.0
M_node13node247_timber_t3,1.0,node13transit_node247source,M,timber,node13node247,3.0
M_node13node247_timber_t4,1.0,node13transit_node247source,M,timber,node13node247,4.0
M_node13node251_timber_t2,1.0,node13transit_node251source,M,timber,node13node251,2.0
M_node13node251_timber_t3,1.0,node13transit_node251source,M,timber,node13node251,3.0
M_node13node251_timber_t4,1.0,node13transit_node251source,M,timber,node13node251,4.0
M_node13node251_timber_t5,1.0,node13transit_node251source,M,timber,node13node251,5.0
M_node19node262_timber_t2,1.0,node19exit_node262source,M,timber,node19node262,2.0
M_node19node262_wide_t4,1.0,node19exit_node262source,M,wide,node19node262,4.0
M_node19node262_wide_t5,1.0,node19exit_node262source,M,wide,node19node262,5.0
M_node26node233_timber_t2,1.0,node26transit_node233source,M,timber,node26node233,2.0
M_node26node233_timber_t3,1.0,node26transit_node233source,M,timber,node26node233,3.0
M_node26node233_wide_t5,1.0,node26transit_node233source,M,wide,node26node233,5.0
M_node26node236_timber_t2,1.0,node26transit_node236source,M,timber,node26node236,2.0
M_node26node236_timber_t3,1.0,node26transit_node236source,M,timber,node26node236,3.0
M_node26node236_timber_t4,1.0,node26transit_node236source,M,timber,node26node236,4.0
M_node26node236_timber_t5,1.0,node26transit_node236source,M,timber,node26node236,5.0
M_node26node238_timber_t2,1.0,node26transit_node238source,M,timber,node26node238,2.0
M_node26node238_wide_t5,1.0,node26transit_node238source,M,wide,node26node238,5.0
M_node30node33_timber_t2,1.0,node30transit_node33exit,M,timber,node30node33,2.0
M_node30node33_timber_t3,1.0,node30transit_node33exit,M,timber,node30node33,3.0
M_node30node33_timber_t4,1.0,node30transit_node33exit,M,timber,node30node33,4.0
M_node30node33_timber_t5,1.0,node30transit_node33exit,M,timber,node30node33,5.0
M_node30node251_timber_t2,1.0,node30transit_node251source,M,timber,node30node251,2.0
M_node30node251_timber_t3,1.0,node30transit_node251source,M,timber,node30node251,3.0
M_node30node251_timber_t4,1.0,node30transit_node251source,M,timber,node30node251,4.0
M_node30node262_timber_t2,1.0,node30transit_node262source,M,timber,node30node262,2.0
M_node30node262_wide_t4,1.0,node30transit_node262source,M,wide,node30node262,4.0
M_node30node262_wide_t5,1.0,node30transit_node262source,M,wide,node30node262,5.0
M_node33node251_timber_t2,1.0,node33exit_node251source,M,timber,node33node251,2.0
M_node33node251_timber_t3,1.0,node33exit_node251source,M,timber,node33node251,3.0
M_node33node251_timber_t4,1.0,node33exit_node251source,M,timber,node33node251,4.0
