132.0 * C_node1node9_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
111.14 * C_node1node9_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
78.79 * C_node1node9_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
55.86 * C_node1node9_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
39.6 * C_node1node9_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
28.07 * C_node1node9_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
199.0 * C_node1node9_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
167.55 * C_node1node9_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
118.78 * C_node1node9_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
84.21 * C_node1node9_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
59.7 * C_node1node9_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
42.32 * C_node1node9_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
13903.0 * C_node1node17_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
11705.95 * C_node1node17_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
8298.57 * C_node1node17_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
5883.01 * C_node1node17_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
4170.58 * C_node1node17_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
2956.6 * C_node1node17_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
20860.0 * C_node1node17_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
17563.56 * C_node1node17_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
12451.14 * C_node1node17_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
8826.85 * C_node1node17_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
6257.52 * C_node1node17_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
4436.07 * C_node1node17_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
5696.0 * C_node1node5_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
4795.88 * C_node1node5_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
3399.89 * C_node1node5_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
2410.25 * C_node1node5_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
