"Node1(x,y)","Node2(x,y)",edgelength,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,slope,removed_nodes
"(-8783.11158, 154156.75041)","(-8945.93118, 154155.40331)",0.19593034962200784,True,False,1474,524,2209,524,1102,False,"[(-8787.84238, 154156.72661), (-8788.99448, 154156.75791), (-8790.72528, 154156.80501), (-8800.05808, 154157.05891), (-8806.49658, 154157.23401), (-8819.48988, 154157.58741), (-8823.58748, 154157.69881), (-8845.48458, 154158.29441), (-8847.30898, 154156.79001), (-8871.28838, 154137.01691), (-8881.44108, 154128.64501), (-8900.53118, 154112.90341), (-8902.76388, 154114.99341), (-8903.83698, 154115.99801), (-8908.20548, 154120.08751), (-8910.98638, 154122.69071), (-8915.96178, 154127.34831), (-8927.18088, 154137.85071), (-8931.69378, 154142.07531)]"
"(-8783.11158, 154156.75041)","(-8834.72368, 154307.22231)",0.16563779727894748,False,False,800,311,1202,311,597,False,"[(-8782.81908, 154159.04491), (-8782.42758, 154160.99751), (-8782.29598, 154162.06581), (-8782.00358, 154164.35921), (-8781.33368, 154167.39531), (-8780.68378, 154169.75261), (-8780.61628, 154170.51401), (-8780.32388, 154172.80851), (-8780.11048, 154173.71051), (-8779.65328, 154175.64251), (-8778.87708, 154178.40871), (-8778.48278, 154179.65521), (-8776.66818, 154184.28141), (-8783.26598, 154204.36721), (-8791.68698, 154230.00351), (-8797.49968, 154247.69911), (-8800.29088, 154252.93271), (-8809.94338, 154271.03111), (-8818.66628, 154287.38671)]"
"(-8783.11158, 154156.75041)","(-8852.34948, 153877.67781)",0.2925700337285456,False,False,1413,549,2120,549,1059,False,"[(-8783.26858, 154154.97571), (-8783.65168, 154152.56231), (-8783.86718, 154150.90981), (-8784.16838, 154147.51361), (-8784.27068, 154144.68901), (-8784.18308, 154140.55691), (-8784.46288, 154137.59891), (-8784.53998, 154136.73881), (-8784.74898, 154135.68541), (-8785.18878, 154133.73761), (-8785.95678, 154130.52741), (-8786.42938, 154127.83981), (-8787.02638, 154125.27361), (-8787.92548, 154122.73791), (-8789.06508, 154119.30781), (-8789.11538, 154119.15631), (-8789.21178, 154118.82761), (-8789.71368, 154117.11761), (-8789.78688, 154116.91501), (-8790.25308, 154115.65161), (-8790.38358, 154115.30121), (-8790.47758, 154115.04891), (-8790.47918, 154115.02011), (-8790.48048, 154114.99571), (-8790.48198, 154114.97461), (-8790.48408, 154114.93871), (-8791.02648, 154105.71331), (-8792.92358, 154078.16151), (-8793.92758, 154075.42161), (-8799.15048, 154061.16941), (-8804.66968, 154046.10871), (-8809.02828, 154034.21501), (-8817.52518, 154019.11531), (-8826.62498, 154002.94441), (-8839.99698, 153979.18151), (-8840.13878, 153978.54071), (-8845.36018, 153954.94111), (-8848.37758, 153941.30351), (-8850.13998, 153933.33791), (-8852.94718, 153920.65021), (-8853.69078, 153917.28971), (-8852.74398, 153889.32871), (-8852.62418, 153885.79001)]"
"(-8783.11158, 154156.75041)","(-8810.32024, 154186.3406)",0.0,False,True,0,0,0,0,0,False,
"(-8968.46528, 152869.15571)","(-8266.07438, 152972.15161)",0.9615555776226593,True,False,7226,2581,10837,2581,5418,False,"[(-8923.95468, 152862.94901), (-8870.40298, 152853.96231), (-8820.23058, 152875.63921)]"
"(-8968.46528, 152869.15571)","(-8922.91238, 153401.61281)",1.063037083178401,True,False,7989,2855,11983,2855,5991,False,"[(-9010.66878, 152892.59351), (-9061.56738, 152918.58721), (-9009.84603, 152922.36078), (-8972.21668, 152925.10621), (-8926.70428, 152911.00621), (-8914.52708, 152975.35591), (-8944.28388, 153014.06101), (-8901.77668, 153053.09011), (-8884.75078, 153101.47041), (-8854.60878, 153160.15991), (-8878.71948, 153202.01151), (-8906.01368, 153249.79021), (-8980.98938, 153243.88601), (-9046.54478, 153216.70301), (-9066.95148, 153257.77131), (-9018.37528, 153287.67381), (-8956.91756, 153296.52738), (-8933.36378, 153357.35571), (-8930.10948, 153371.52881), (-8927.37538, 153383.43601), (-8925.87288, 153389.97931), (-8925.13688, 153393.18491), (-8924.63148, 153395.38601)]"
"(-9647.95268, 154463.42041)","(-9655.60508, 154441.73551)",0.02299552377680661,False,False,111,43,167,43,83,7.4127,
"(-9647.95268, 154463.42041)","(-10396.67752, 154683.572)",0.869138699265135,True,False,6533,2335,9796,2335,4900,False,"[(-9881.23518, 154399.70251), (-9845.51628, 154402.34831), (-9812.30388, 154420.04511), (-9756.70998, 154435.48851), (-9729.95258, 154442.94391), (-9679.98908, 154456.39651), (-9674.85068, 154457.77991), (-9919.59978, 154395.73381), (-10156.40238, 154525.37991), (-10177.56908, 154528.02571), (-10206.67328, 154531.99441), (-10233.13158, 154561.09871), (-10245.03798, 154557.12991), (-10290.01718, 154576.97371), (-10325.73608, 154608.72371), (-10345.57978, 154636.50511), (-10376.00698, 154660.31761)]"
"(-9647.95268, 154463.42041)","(-9298.88598, 154538.60901)",0.3662712886643892,False,False,1769,689,2653,689,1328,False,"[(-9632.85298, 154466.58681), (-9583.08328, 154477.02311), (-9556.20798, 154492.28571), (-9538.86898, 154495.85551), (-9533.14578, 154497.03921), (-9528.58918, 154497.25621), (-9518.26758, 154496.05951), (-9498.27268, 154493.74121), (-9413.74588, 154491.50361), (-9369.69268, 154506.58491), (-9341.51448, 154511.34741), (-9316.11438, 154525.23801)]"
"(-9647.95268, 154463.42041)","(-9471.66965, 154482.05864)",0.0,False,True,0,0,0,0,0,False,
