x,y
-8968.46528,152869.15571
-8323.28988,153083.83651
-8906.01368,153249.79021
-9145.30088,153164.47331
-8975.20958,153995.50861
-8967.89568,152834.08861
-8227.42728,152874.87931
-8241.71478,152937.58561
-9117.48258,154022.43391
-8945.93118,154155.40331
-9239.18788,154202.56361
-9146.71098,153722.00191
-8984.80828,153895.44421
-10442.15288,154672.22391
-9245.03788,154122.21291
-8854.60878,153160.15991
-8242.82872,152715.03566
-8211.85342,152845.18125
-8267.10734,153042.99266
-8217.12305,152791.64917
-8896.59689,153205.36205
-9009.84602,152922.36078
-10396.67752,154683.572
-8956.91756,153296.52738
-8976.0667,153318.15325
-9193.05021,153400.23427
-9200.32979,153876.07678
-9164.36752,153888.49647
-9002.18865,153832.99198
-9174.6582,154132.01286
-8987.80826,154263.83146
-9100.34295,154298.80373
-9011.58678,154302.27077
