"Node1(x,y)","Node2(x,y)",edgelength,slope,has_exit,has_source
"(-8943.67238, 153312.46021)","(-8946.76948, 153297.98931)",0.014798613962786908,30.5724,False,False
"(-8943.67238, 153312.46021)","(-8937.16718, 153340.79151)",0.02906854290691432,30.5724,False,False
"(-8546.37958, 152947.14591)","(-8514.86648, 152916.17331)",0.04418571513927001,30.5724,False,False
"(-8546.37958, 152947.14591)","(-8551.37628, 152992.01541)",0.04514686081157869,30.5724,False,False
"(-8783.11158, 154156.75041)","(-8787.84238, 154156.72661)",0.004730859866873436,37.1039,False,False
"(-8783.11158, 154156.75041)","(-8783.26858, 154154.97571)",0.0017816310196086696,13.1216,False,False
"(-8783.11158, 154156.75041)","(-8782.81908, 154159.04491)",0.0023130686327799683,37.1039,False,False
"(-8760.39568, 154106.57751)","(-8759.96468, 154109.22561)",0.0026829451373358458,13.1216,False,False
"(-8760.39568, 154106.57751)","(-8765.13598, 154077.45621)",0.029504585368717355,13.1216,False,False
"(-9919.59978, 154395.73381)","(-9960.61028, 154398.37961)",0.04109575851459634,29.1456,False,False
"(-9919.59978, 154395.73381)","(-9881.23518, 154399.70251)",0.03856932865438601,29.1456,False,False
"(-8968.46528, 152869.15571)","(-9010.66878, 152892.59351)",0.04827489907903108,30.5724,True,False
"(-8968.46528, 152869.15571)","(-8923.95468, 152862.94901)",0.044941257628705995,30.5724,True,False
"(-8304.42188, 152146.10471)","(-8327.48808, 152072.10471)",0.07751160933976257,31.8689,False,False
"(-8304.42188, 152146.10471)","(-8248.36388, 152149.07701)",0.056136743148225664,31.8689,False,False
"(-8304.42188, 152146.10471)","(-8368.71658, 152123.74211)",0.06807271352642733,31.8689,False,False
"(-8246.99908, 152136.34501)","(-8247.27098, 152146.13591)",0.009794674697019121,30.5724,False,False
"(-8246.99908, 152136.34501)","(-8246.47728, 152117.56081)",0.018791446056112805,30.5724,False,False
"(-9740.06668, 154414.51061)","(-9738.06808, 154415.22681)",0.0021230507294919937,29.1456,False,False
"(-9740.06668, 154414.51061)","(-9740.92628, 154414.21701)",0.0009083573746066369,29.1456,False,False
"(-8286.16478, 152634.05501)","(-8283.78358, 152663.42391)",0.02946527448794726,30.5724,False,False
"(-8286.16478, 152634.05501)","(-8299.65858, 152626.91131)",0.015268106894118233,30.5724,False,False
"(-8781.32578, 154040.28541)","(-8766.97848, 154067.67691)",0.030921502058274423,13.1216,False,False
"(-8781.32578, 154040.28541)","(-8783.81148, 154035.53991)",0.005357095737448287,13.1216,False,False
"(-8223.82108, 151824.87981)","(-8225.67698, 151820.07771)",0.005148254968434388,31.8689,False,False
"(-8223.82108, 151824.87981)","(-8221.84868, 151829.98371)",0.005471759951777209,31.8689,False,False
"(-9328.92838, 153191.97171)","(-9298.09388, 153245.78081)",0.062017623568290825,43.7598,False,False
"(-9328.92838, 153191.97171)","(-9388.39708, 153170.08051)",0.0633699527941335,43.7598,False,False
"(-9117.63868, 153848.78341)","(-9104.41968, 153856.06511)",0.015091889076251015,16.8833,False,False
"(-9117.63868, 153848.78341)","(-9118.93798, 153832.31721)",0.016517382447889452,16.8833,False,False
"(-8787.92548, 154122.73791)","(-8787.02638, 154125.27361)",0.0026903819989064206,13.1216,False,False
"(-8787.92548, 154122.73791)","(-8789.06508, 154119.30781)",0.0036144535091747463,13.1216,False,False
"(-9647.95268, 154463.42041)","(-9655.60508, 154441.73551)",0.02299552377680661,7.4127,False,False
"(-9647.95268, 154463.42041)","(-9674.85068, 154457.77991)",0.027483042849177516,29.1456,False,False
"(-9647.95268, 154463.42041)","(-9632.85298, 154466.58681)",0.015428124612217917,7.4127,False,False
"(-8255.42878, 152302.28211)","(-8256.09718, 152329.51171)",0.027237802310750705,30.5724,False,False
