"Node1(x,y)","Node2(x,y)"
"(-13651.58888, 154674.60711)","(-13608.79088, 154692.34891)"
"(-13651.58888, 154674.60711)","(-13649.21038, 154628.84541)"
"(-13772.90008, 154500.17831)","(-13729.15598, 154514.08451)"
"(-13772.90008, 154500.17831)","(-13833.87708, 154465.66001)"
"(-13609.78598, 154583.46781)","(-13649.21038, 154628.84541)"
"(-13609.78598, 154583.46781)","(-13625.03908, 154533.17721)"
"(-13369.67948, 154570.05641)","(-13361.34558, 154573.01781)"
"(-13369.67948, 154570.05641)","(-13402.40788, 154558.42661)"
"(-13468.38108, 154589.98791)","(-13454.63348, 154580.34541)"
"(-13468.38108, 154589.98791)","(-13478.62908, 154597.17581)"
"(-13447.71048, 154575.69051)","(-13447.09438, 154575.47001)"
"(-13447.71048, 154575.69051)","(-13448.29508, 154575.89971)"
"(-13107.90698, 154996.75691)","(-13132.67908, 155070.79381)"
"(-13107.90698, 154996.75691)","(-13063.25028, 154950.44351)"
"(-13277.58548, 154500.57141)","(-13275.98438, 154501.84681)"
"(-13277.58548, 154500.57141)","(-13287.04058, 154515.00061)"
"(-13596.51678, 154609.50991)","(-13580.98428, 154639.99391)"
"(-13596.51678, 154609.50991)","(-13608.79088, 154692.34891)"
"(-14064.16868, 154634.87021)","(-14064.14058, 154634.70421)"
"(-14064.16868, 154634.87021)","(-14064.28678, 154635.04711)"
"(-13341.35718, 154580.12051)","(-13340.74778, 154580.33681)"
"(-13341.35718, 154580.12051)","(-13349.06888, 154577.38021)"
"(-13601.84708, 154741.28221)","(-13608.79088, 154692.34891)"
"(-13601.84708, 154741.28221)","(-13609.01018, 154762.55711)"
"(-13457.25668, 155077.73141)","(-13539.26088, 155064.90661)"
"(-13457.25668, 155077.73141)","(-13411.41808, 155094.09851)"
"(-13447.09438, 154575.47001)","(-13446.47828, 154575.03791)"
"(-13729.15598, 154514.08451)","(-13671.23938, 154518.98021)"
"(-13273.79598, 154642.84021)","(-13262.15638, 154707.28211)"
"(-13273.79598, 154642.84021)","(-13293.58038, 154582.96911)"
"(-13671.23938, 154518.98021)","(-13625.03908, 154533.17721)"
"(-13200.72128, 155118.26661)","(-13225.85678, 155110.32911)"
"(-13200.72128, 155118.26661)","(-13190.56279, 155116.75897)"
"(-13225.85678, 155110.32911)","(-13249.66928, 155120.91241)"
"(-13442.60198, 154984.65431)","(-13413.79288, 155035.93091)"
"(-13442.60198, 154984.65431)","(-13478.83188, 154939.21091)"
"(-13696.06808, 154839.81211)","(-13696.08418, 154839.76521)"
"(-13696.06808, 154839.81211)","(-13722.49728, 154931.25341)"
"(-14080.32848, 154536.12581)","(-14044.21468, 154489.40361)"
"(-14080.32848, 154536.12581)","(-14099.64498, 154586.50591)"
"(-13488.02798, 154603.76801)","(-13478.62908, 154597.17581)"
"(-13488.02798, 154603.76801)","(-13497.20048, 154610.20161)"
"(-13272.95268, 155025.21241)","(-13307.08408, 155050.61241)"
"(-13272.95268, 155025.21241)","(-13251.52138, 155020.44991)"
"(-13071.85288, 154648.87111)","(-13076.11888, 154651.24001)"
"(-13071.85288, 154648.87111)","(-13096.66968, 154622.84481)"
"(-13178.73128, 155108.09991)","(-13171.51808, 155113.93251)"
"(-13178.73128, 155108.09991)","(-13132.67908, 155070.79381)"
"(-13273.31908, 154497.99101)","(-13255.91438, 154511.85481)"
"(-13273.31908, 154497.99101)","(-13275.79258, 154501.78791)"
"(-13580.98428, 154639.99391)","(-13512.22638, 154620.52901)"
"(-13193.57758, 155041.88121)","(-13228.50258, 155039.49991)"
"(-13193.57758, 155041.88121)","(-13182.46498, 155060.93121)"
"(-14064.28678, 154635.04711)","(-14072.62648, 154684.23111)"
"(-13708.20978, 154958.24101)","(-13722.49728, 154931.25341)"
"(-13708.20978, 154958.24101)","(-13663.75968, 154999.51601)"
"(-13621.14708, 154882.80101)","(-13581.88938, 154811.17181)"
"(-13621.14708, 154882.80101)","(-13588.90138, 154936.70191)"
"(-13182.46498, 155060.93121)","(-13186.43378, 155082.36261)"
"(-13362.36308, 154836.80591)","(-13401.11088, 154891.19261)"
"(-13362.36308, 154836.80591)","(-13337.64618, 154780.58601)"
"(-13413.79288, 155035.93091)","(-13411.41808, 155094.09851)"
"(-13275.79258, 154501.78791)","(-13275.89328, 154501.70781)"
"(-13340.59948, 154580.38971)","(-13340.56738, 154580.35531)"
"(-13340.59948, 154580.38971)","(-13340.74778, 154580.33681)"
"(-13069.48418, 154718.03101)","(-13074.00058, 154769.42861)"
"(-13069.48418, 154718.03101)","(-13076.11888, 154651.24001)"
"(-13974.30448, 154609.28101)","(-13960.87068, 154552.18941)"
"(-13974.30448, 154609.28101)","(-13938.37508, 154636.04241)"
"(-13974.30448, 154609.28101)","(-13990.47568, 154597.23631)"
"(-13292.55428, 154523.41501)","(-13287.04058, 154515.00061)"
"(-13292.55428, 154523.41501)","(-13304.70098, 154541.95181)"
"(-13340.56738, 154580.35531)","(-13340.41188, 154580.18881)"
"(-13929.12068, 154563.30191)","(-13911.65818, 154531.55191)"
"(-13929.12068, 154563.30191)","(-13960.87068, 154552.18941)"
"(-13249.66928, 155120.91241)","(-13265.54438, 155135.46451)"
"(-14098.98348, 154644.05291)","(-14099.64498, 154586.50591)"
"(-14098.98348, 154644.05291)","(-14102.58518, 154663.34791)"
"(-13279.30268, 155109.35011)","(-13264.22148, 155099.82501)"
"(-13279.30268, 155109.35011)","(-13274.54028, 155126.81261)"
"(-13274.54028, 155126.81261)","(-13265.54438, 155135.46451)"
"(-13313.43398, 155124.43131)","(-13300.73398, 155143.48141)"
"(-13313.43398, 155124.43131)","(-13319.78398, 155103.00011)"
"(-13787.53818, 154646.39171)","(-13876.12778, 154685.16301)"
"(-13787.53818, 154646.39171)","(-13755.81448, 154588.25861)"
"(-13446.47828, 154575.03791)","(-13444.02808, 154573.31941)"
"(-13663.75968, 154999.51601)","(-13616.13458, 155032.85361)"
"(-13209.57508, 154548.76661)","(-13158.69958, 154574.72301)"
"(-13209.57508, 154548.76661)","(-13232.89628, 154530.19001)"
"(-14072.62648, 154684.23111)","(-14102.58518, 154663.34791)"
"(-13990.47568, 154597.23631)","(-14037.17198, 154594.30451)"
"(-13454.63348, 154580.34541)","(-13448.29508, 154575.89971)"
"(-13755.81448, 154588.25861)","(-13811.70418, 154581.91751)"
"(-13074.00058, 154769.42861)","(-13077.95068, 154826.02341)"
"(-13307.08408, 155050.61241)","(-13316.60898, 155077.60001)"
"(-13319.78398, 155103.00011)","(-13316.60898, 155077.60001)"
"(-13232.89628, 154530.19001)","(-13255.91438, 154511.85481)"
"(-14064.14058, 154634.70421)","(-14037.17198, 154594.30451)"
"(-13478.83188, 154939.21091)","(-13521.15138, 154933.85521)"
"(-13478.83188, 154939.21091)","(-13466.28678, 154881.69851)"
"(-13340.41188, 154580.18881)","(-13319.65868, 154557.96751)"
"(-13127.26028, 154590.76331)","(-13096.66968, 154622.84481)"
"(-13127.26028, 154590.76331)","(-13158.69958, 154574.72301)"
"(-13581.88938, 154811.17181)","(-13609.01018, 154762.55711)"
"(-13876.12778, 154685.16301)","(-13938.37508, 154636.04241)"
"(-13876.12778, 154685.16301)","(-13833.86788, 154726.01161)"
"(-13057.73508, 154909.67291)","(-13063.25028, 154950.44351)"
"(-13057.73508, 154909.67291)","(-13053.64438, 154879.43241)"
"(-13392.01538, 155179.91461)","(-13396.72638, 155188.78691)"
"(-13392.01538, 155179.91461)","(-13358.67788, 155178.32711)"
"(-13910.03018, 154461.03561)","(-13833.87708, 154465.66001)"
"(-13910.03018, 154461.03561)","(-13911.65818, 154487.10181)"
"(-13910.03018, 154461.03561)","(-13951.34578, 154458.52671)"
"(-13507.59518, 154617.49231)","(-13497.20048, 154610.20161)"
"(-13507.59518, 154617.49231)","(-13512.22638, 154620.52901)"
"(-13696.08418, 154839.76521)","(-13702.63418, 154820.74471)"
"(-13616.13458, 155032.85361)","(-13539.26088, 155064.90661)"
"(-13411.41808, 155094.09851)","(-13415.69879, 155119.82411)"
"(-13186.43378, 155082.36261)","(-13213.42138, 155091.09381)"
"(-13275.98438, 154501.84681)","(-13275.89328, 154501.70781)"
"(-13349.06888, 154577.38021)","(-13361.34558, 154573.01781)"
