ID_UG;nodes
825;(-13608.79088, 154692.34891),(-13478.83188, 154939.21091),(-13304.70098, 154541.95181),(-13300.30971, 154744.33066),(-13278.17152, 154722.83351)
826;(-13608.79088, 154692.34891),(-13478.83188, 154939.21091),(-13876.12778, 154685.16301),(-13411.41808, 155094.09851),(-13833.87708, 154465.66001),(-13657.288, 154786.52593)
1402;(-13974.30448, 154609.28101),(-13876.12778, 154685.16301),(-13910.03018, 154461.03561),(-13833.87708, 154465.66001),(-13871.99409, 154581.18322)
1403;(-13974.30448, 154609.28101),(-14064.14058, 154634.70421),(-13910.03018, 154461.03561)
1187;(-13478.83188, 154939.21091),(-13411.41808, 155094.09851),(-13275.89328, 154501.70781),(-13304.70098, 154541.95181),(-13415.69879, 155119.82411)
