x,y,is_exit,is_source,stands
-13608.79088,154692.34891,False,False,"[825, 826]"
-13974.30448,154609.28101,False,False,"[1402, 1403]"
-14064.14058,154634.70421,True,False,[1403]
-13478.83188,154939.21091,False,False,"[825, 826, 1187]"
-13876.12778,154685.16301,False,False,"[1402, 826]"
-13910.03018,154461.03561,False,False,"[1402, 1403]"
-13411.41808,155094.09851,False,False,"[826, 1187]"
-13275.89328,154501.70781,True,False,[1187]
-13304.70098,154541.95181,False,False,"[825, 1187]"
-13833.87708,154465.66001,False,False,"[1402, 826]"
-13300.30971,154744.33066,True,False,[825]
-13278.17152,154722.83351,True,False,[825]
-13415.69879,155119.82411,True,False,[1187]
-13871.99409,154581.18322,False,True,1402
-13657.288,154786.52593,False,True,826
