"Node1(x,y)","Node2(x,y)",edgelength,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,slope,removed_nodes
"(-12228.53168, 144739.67071)","(-12423.09828, 144905.91321)",0.2605466462633323,False,False,1958,699,2937,699,1469,False,"[(-12266.83828, 144760.62911), (-12295.48598, 144796.93201)]"
"(-15298.23988, 144790.89301)","(-15284.29938, 144806.91291)",0.02123616576174736,False,False,103,40,154,40,77,18.3541,
"(-15298.23988, 144790.89301)","(-15310.86048, 144725.25531)",0.06684001201113716,False,False,502,179,753,179,377,36.5256,
"(-15298.23988, 144790.89301)","(-14818.34888, 144803.24191)",0.491928072185009,False,False,3697,1320,5545,1320,2772,False,"[(-15201.48368, 144831.73111), (-14964.94578, 144836.49361)]"
"(-15433.96038, 145973.24311)","(-15359.85608, 145977.19411)",0.07420955248140321,False,False,558,199,836,199,418,26.5714,
"(-15433.96038, 145973.24311)","(-15356.05428, 146287.32981)",0.39851851464888766,False,False,1925,748,2887,748,1445,False,"[(-15483.79388, 146057.80591), (-15447.17648, 146115.32271)]"
"(-15433.96038, 145973.24311)","(-15469.90318, 145484.29171)",0.5775936450260819,False,False,4340,1549,6510,1549,3255,False,"[(-15451.67568, 145910.40121), (-15470.25878, 145765.72051), (-15500.87648, 145657.94031)]"
"(-12394.24228, 144565.17661)","(-12349.72418, 144439.11641)",0.18575464156664712,False,False,1395,498,2094,498,1047,False,"[(-12433.82198, 144483.72671)]"
"(-12394.24228, 144565.17661)","(-12687.45288, 144309.21201)",0.39381572953863253,False,False,2959,1057,4439,1057,2219,False,"[(-12492.78078, 144474.09611), (-12584.54178, 144389.00231), (-12625.32448, 144336.11861)]"
"(-15181.94748, 145744.16501)","(-15105.92808, 145705.70061)",0.08519659173783067,False,False,411,160,617,160,309,False,"[(-15146.45128, 145726.20451)]"
"(-15181.94748, 145744.16501)","(-15180.61768, 145846.58881)",0.12152237683760608,False,False,913,327,1369,327,684,False,"[(-15192.14978, 145749.32701), (-15205.76988, 145825.15791)]"
"(-15181.94748, 145744.16501)","(-15288.08488, 145705.43041)",0.13513795201811238,False,False,1016,363,1524,363,762,False,"[(-15188.60568, 145731.61201), (-15200.51208, 145717.32441), (-15224.32458, 145711.76831), (-15264.80588, 145686.36821)]"
"(-14435.82348, 144181.07621)","(-14426.68938, 144118.58591)",0.06315432983494168,False,False,475,169,712,169,356,26.6256,
"(-14435.82348, 144181.07621)","(-14483.76628, 144475.28431)",0.5269473500350336,False,False,3960,1413,5941,1413,2969,False,"[(-14391.63818, 144206.06111), (-14340.28688, 144200.94821), (-14303.55208, 144229.40571)]"
"(-14435.82348, 144181.07621)","(-14780.20528, 144449.96031)",0.4862137329406618,False,False,3654,1304,5480,1304,2740,False,"[(-14452.22828, 144225.84741), (-14478.33408, 144262.82221), (-14558.73818, 144259.73161), (-14575.42138, 144305.94301), (-14600.39488, 144352.09051), (-14655.34408, 144390.20791), (-14720.91008, 144443.86061)]"
"(-15200.93608, 146130.79151)","(-14968.10798, 146111.81721)",0.32806937366397837,False,False,2465,880,3698,880,1849,False,"[(-15207.18038, 146089.21781), (-15169.35948, 146056.45741)]"
"(-15200.93608, 146130.79151)","(-15224.98618, 146240.56601)",0.1549424788057033,False,False,749,291,1123,291,561,False,"[(-15236.15228, 146123.23001), (-15222.92308, 146178.79271)]"
"(-15200.93608, 146130.79151)","(-15359.85608, 145977.19411)",0.26333077033154145,False,False,1979,706,2968,706,1483,False,"[(-15233.52868, 146081.35111), (-15274.51688, 146047.82371), (-15354.32338, 145951.62151)]"
"(-14474.38988, 144890.55461)","(-14457.19188, 144933.54941)",0.046306846481285,False,False,224,87,336,87,168,17.4905,
"(-14474.38988, 144890.55461)","(-14372.02358, 144576.29661)",0.38717650112297786,False,False,1871,726,2804,726,1403,False,"[(-14481.43128, 144868.17281)]"
"(-14474.38988, 144890.55461)","(-14259.51482, 145246.99947)",1.4365793613314355,True,False,6941,2700,10412,2700,5203,False,"[(-14112.43908, 144827.84821), (-14105.82448, 144786.83771), (-14085.98078, 144696.87921), (-14062.16818, 144669.09791)]"
"(-13778.07608, 144987.76631)","(-13858.25828, 144899.80071)",0.1468741193434001,False,False,710,277,1064,277,532,False,"[(-13841.24068, 144906.78241)]"
"(-13778.07608, 144987.76631)","(-13786.78596, 145304.54738)",0.3462803490138126,True,False,1672,650,2507,650,1255,False,"[(-13778.27648, 144990.27991), (-13778.87728, 144997.81721)]"
"(-13778.07608, 144987.76631)","(-13730.05378, 144851.16791)",0.2161239576792014,False,False,1045,406,1565,406,785,False,"[(-13771.86398, 144988.25431), (-13761.92108, 144989.03541), (-13757.90898, 144991.08861), (-13757.19768, 144991.45261), (-13756.81058, 144991.65081), (-13735.79338, 144996.31141)]"
"(-11657.61788, 144440.58811)","(-12377.49558, 143982.26871)",0.8938328695112214,False,False,4316,1678,6477,1678,3239,False,"[(-12284.20328, 144033.49331), (-12323.05608, 143997.39251), (-12236.71128, 144059.83711)]"
"(-11657.61788, 144440.58811)","(-12126.48468, 144569.94141)",0.6751830870160261,False,False,3262,1270,4894,1270,2445,False,"[(-11651.00938, 144579.24941), (-11666.08398, 144633.48321), (-11728.00428, 144655.71251), (-11814.22648, 144658.01381), (-11864.57358, 144649.02741), (-11935.47078, 144631.96481), (-12027.64138, 144585.59591), (-12078.79258, 144571.43461)]"
"(-13210.23278, 143932.93721)","(-12983.75868, 144092.47811)",0.2879089653718151,False,False,1392,542,2086,542,1043,False,"[(-13142.29568, 144006.16631), (-13077.19968, 144064.04011)]"
"(-14535.55628, 146540.62991)","(-14776.82938, 146282.94981)",0.44838781545105805,False,False,2165,842,3249,842,1623,False,"[(-14558.72518, 146502.30851), (-14583.00348, 146458.86291), (-14731.30908, 146435.19421)]"
"(-14535.55628, 146540.62991)","(-14607.69098, 146757.93471)",0.2973519215473515,False,False,1436,558,2154,558,1078,False,"[(-14535.00598, 146590.74511), (-14493.16758, 146627.59651), (-14549.88408, 146683.28791), (-14565.84828, 146729.19241)]"
"(-14535.55628, 146540.62991)","(-14068.93818, 146558.79081)",0.5255244266095198,False,False,2539,988,3807,988,1904,False,"[(-14454.19658, 146557.74081), (-14377.07098, 146528.96661), (-14315.99398, 146514.51161), (-14277.59648, 146547.16181), (-14248.16788, 146583.99871), (-14162.52448, 146608.73501), (-14111.25048, 146564.13241)]"
"(-14745.43568, 145364.90511)","(-15518.45518, 144999.37141)",0.9124765294111591,False,False,4408,1714,6612,1714,3307,False,"[(-15085.75108, 145349.08211), (-15131.92988, 145334.33621), (-15181.09078, 145307.28501), (-15030.75638, 145355.75581)]"
"(-14745.43568, 145364.90511)","(-14670.05368, 145326.21011)",0.08959505314646668,False,False,432,169,650,169,325,False,"[(-14720.13678, 145366.45421)]"
"(-14244.10188, 145768.12701)","(-13977.27458, 145720.25701)",0.35835927180900173,False,False,1730,674,2597,674,1299,False,"[(-14216.70058, 145809.08021), (-14167.83758, 145816.27741)]"
"(-14244.10188, 145768.12701)","(-14032.24448, 145641.00871)",0.24762245803890487,False,False,1196,465,1795,465,897,False,"[(-14140.84558, 145711.85071), (-14056.17878, 145661.57971)]"
"(-15332.67418, 147529.44691)","(-15037.31188, 147624.17501)",0.3410320613975029,True,False,1647,641,2471,641,1235,False,"[(-15262.15898, 147550.49171), (-15209.77138, 147563.19171), (-15183.70118, 147617.21421), (-15142.75208, 147598.48391)]"
"(-15332.67418, 147529.44691)","(-15585.31878, 147308.90831)",0.4395671832108088,True,False,2124,825,3186,825,1591,False,"[(-15325.16515, 147506.37621), (-15316.95728, 147481.15841), (-15316.91748, 147418.12551), (-15320.51255, 147407.83961), (-15459.20151, 147326.96696), (-15472.98178, 147325.67091), (-15518.95088, 147328.01371)]"
"(-15074.43678, 145933.31031)","(-15288.08488, 145705.43041)",0.501378392680326,False,False,3769,1347,5650,1347,2824,False,"[(-15306.39928, 145885.17081), (-15318.30558, 145873.26451), (-15317.51188, 145817.70191), (-15300.04928, 145792.30181), (-15296.08048, 145758.96421), (-15292.11178, 145735.15171), (-15282.58668, 145903.42711)]"
"(-15074.43678, 145933.31031)","(-14957.73507, 146053.70593)",0.19815355875828644,False,False,957,372,1436,372,718,False,"[(-14996.76588, 145950.62141), (-14982.47838, 146036.34661)]"
"(-15074.43678, 145933.31031)","(-15180.61768, 145846.58881)",0.19796621086509725,False,False,957,371,1434,371,717,False,"[(-15047.02658, 145886.28121), (-15096.46868, 145876.25261), (-15153.27758, 145869.88391)]"
"(-15628.28278, 144947.58301)","(-15518.45518, 144999.37141)",0.1259398034711115,False,False,609,236,913,236,457,False,"[(-15598.35948, 144946.19011)]"
"(-14670.05368, 145326.21011)","(-15284.29938, 144806.91291)",0.9075335709473641,False,False,4386,1705,6575,1705,3289,False,"[(-14805.31528, 145183.05331), (-14733.80178, 145182.84891), (-14690.12498, 145257.97131), (-14870.08638, 145203.29701), (-15110.06368, 145053.20691), (-15172.71428, 145026.62761), (-15178.62918, 144972.11001), (-15215.88558, 144914.62961), (-15249.24308, 144847.19851)]"
"(-14957.73507, 146053.70593)","(-14935.42828, 146013.21141)",0.05244718152373207,False,False,254,99,380,99,190,False,"[(-14942.57318, 146049.11191)]"
"(-14957.73507, 146053.70593)","(-14968.10798, 146111.81721)",0.07452930075788017,False,False,560,200,840,200,420,False,"[(-14978.47968, 146059.99151)]"
"(-14153.33658, 143837.48941)","(-15233.82348, 143940.93861)",1.1330719565548988,False,False,8514,3042,12771,3042,6388,False,"[(-14885.59118, 143762.96811), (-15042.60498, 143857.15291), (-15087.46528, 143879.14501), (-15176.24138, 143914.59001), (-14821.12758, 143749.65881)]"
"(-14153.33658, 143837.48941)","(-13861.42348, 143778.36541)",0.300287167060334,False,False,2256,806,3384,806,1693,False,"[(-14109.24718, 143814.34501), (-14003.81558, 143801.29841), (-13905.31978, 143784.07411)]"
"(-14171.36728, 145578.73271)","(-14080.93138, 145329.21571)",0.3234983493106107,False,False,1562,607,2344,607,1172,False,"[(-14157.61278, 145530.66681), (-14111.14898, 145505.39991)]"
"(-14171.36728, 145578.73271)","(-14032.24448, 145641.00871)",0.1623699030529259,False,False,784,306,1177,306,588,False,"[(-14103.34548, 145579.69741), (-14059.54088, 145611.42021)]"
"(-14171.36728, 145578.73271)","(-14326.64078, 145550.44791)",0.2712556782771004,False,False,1310,510,1965,510,983,False,"[(-14196.09338, 145617.84171), (-14247.19098, 145659.45621), (-14274.13778, 145625.61101), (-14292.40828, 145577.41981), (-14310.57848, 145537.63411)]"
"(-14068.93818, 146558.79081)","(-13768.22628, 146716.39331)",0.3750322441015798,False,False,2817,1007,4228,1007,2114,False,"[(-13819.21348, 146698.87361)]"
"(-14068.93818, 146558.79081)","(-14124.68208, 146675.54151)",0.1318189878949372,False,False,637,247,955,247,478,False,"[(-14080.60488, 146612.08521)]"
"(-14068.93818, 146558.79081)","(-14293.61348, 146146.41531)",0.5118926195851073,False,False,2473,962,3710,962,1855,False,"[(-14040.10618, 146509.77631)]"
"(-13788.95158, 147217.47001)","(-13664.48292, 147134.51353)",0.1537286386886172,True,False,1155,413,1733,413,866,False,"[(-13677.55248, 147153.95701)]"
"(-13843.33068, 146371.05681)","(-13962.53738, 146402.88011)",0.12623262295935153,False,False,610,237,915,237,458,False,"[(-13918.54468, 146377.61071)]"
"(-12881.66548, 144980.55181)","(-12862.46568, 144995.98961)",0.024636517385368286,False,False,119,46,179,46,89,21.3115,
"(-12881.66548, 144980.55181)","(-12892.48868, 144807.15751)",0.18441579132410174,False,False,891,346,1336,346,668,False,"[(-12895.22748, 144865.80191), (-12904.89778, 144916.89691)]"
"(-12881.66548, 144980.55181)","(-12423.09828, 144905.91321)",0.5073700823725847,False,False,3812,1362,5719,1362,2858,False,"[(-12806.04818, 144934.03121), (-12769.00638, 144912.86441), (-12671.63948, 144899.10601), (-12560.51428, 144885.34771)]"
"(-14977.49458, 146377.23321)","(-14962.66138, 146417.93661)",0.043321941251517185,False,False,209,81,314,81,157,18.1867,
"(-14977.49458, 146377.23321)","(-15224.98618, 146240.56601)",0.2955850678680425,False,False,1428,555,2142,555,1070,False,"[(-15054.23128, 146328.08741), (-15015.65698, 146354.98581), (-15111.54628, 146317.18981)]"
"(-14977.49458, 146377.23321)","(-14932.32528, 146203.86541)",0.18484075386944043,False,False,892,348,1340,348,670,False,"[(-14946.22058, 146336.13441)]"
"(-12687.45288, 144309.21201)","(-12983.75868, 144092.47811)",0.4378421404264943,False,False,2115,822,3173,822,1587,False,"[(-12697.40398, 144264.82471), (-12682.53148, 144197.27531), (-12715.29938, 144167.09261)]"
"(-14018.15298, 144611.22751)","(-13638.16978, 144811.20041)",0.7576161517289417,False,False,3660,1423,5490,1423,2746,False,"[(-13718.83368, 144507.60561), (-13709.48008, 144571.26261), (-13749.00118, 144606.72821), (-13784.05208, 144550.98371)]"
"(-14018.15298, 144611.22751)","(-14372.02358, 144576.29661)",0.3648828367446398,False,False,2742,979,4112,979,2057,False,"[(-14258.89298, 144562.87891), (-14191.67648, 144572.49581)]"
"(-14018.15298, 144611.22751)","(-13839.38108, 144722.83091)",0.23153479572378552,False,False,1119,434,1678,434,839,False,"[(-13976.52728, 144680.11831), (-13912.58878, 144702.80641), (-13849.70598, 144705.39431)]"
"(-11715.25928, 145005.74931)","(-11745.20313, 144967.58487)",0.048509366449560866,True,False,234,91,352,91,176,7.90462,
"(-11715.25928, 145005.74931)","(-11660.15818, 145199.22361)",0.2103500314320363,False,False,1016,395,1525,395,762,False,"[(-11666.91138, 145067.37131)]"
"(-14932.32528, 146203.86541)","(-14968.10798, 146111.81721)",0.11326091823115517,False,False,547,213,821,213,410,False,"[(-14922.56888, 146152.77811)]"
"(-14932.32528, 146203.86541)","(-14817.94108, 146126.69561)",0.1871045781090272,False,False,904,352,1356,352,678,False,"[(-14820.55718, 146150.95841)]"
"(-15560.00118, 146806.31831)","(-15464.19148, 146899.64941)",0.13851970488123883,False,False,669,260,1003,260,502,False,"[(-15515.67128, 146828.84711)]"
"(-14935.42828, 146013.21141)","(-14817.94108, 146126.69561)",0.17909516086796162,False,False,865,336,1297,336,649,False,"[(-14911.04488, 146006.81311), (-14892.78858, 146028.24451), (-14877.70728, 146036.18201), (-14849.92598, 146084.60081)]"
"(-12953.64678, 145875.34591)","(-12954.9812, 145893.10886)",0.017813002819262163,True,False,86,33,129,33,65,24.9455,
"(-15084.46118, 144069.57271)","(-15139.49838, 144116.67241)",0.07243945833542159,False,False,544,194,817,194,408,36.5256,
"(-15084.46118, 144069.57271)","(-14883.20187, 143958.33582)",0.23454067629007988,False,False,1763,630,2644,630,1322,False,"[(-15039.09238, 144031.69531), (-14980.24538, 144015.82281)]"
"(-15084.46118, 144069.57271)","(-14796.22698, 144774.27301)",0.8509783863062484,False,False,6396,2282,9591,2282,4797,False,"[(-14989.76758, 144336.01381), (-14987.89638, 144281.85011), (-15044.77268, 144246.55191), (-14962.88098, 144388.03521), (-14906.57498, 144634.96401)]"
"(-12134.18858, 144691.03731)","(-11981.30498, 144864.54611)",0.2321367894234201,False,False,1744,623,2617,623,1308,False,"[(-12120.43018, 144705.85401), (-12087.94738, 144736.01121)]"
"(-12134.18858, 144691.03731)","(-12126.48468, 144569.94141)",0.29293916510255985,False,False,2203,785,3303,785,1651,False,"[(-12183.77598, 144634.90581), (-12153.61338, 144667.05281), (-12203.61978, 144607.91831), (-12232.19478, 144547.59321)]"
"(-15139.49838, 144116.67241)","(-15275.55058, 144265.90111)",0.21052596404528934,False,False,1582,564,2374,564,1186,False,"[(-15227.21718, 144169.72541)]"
"(-15139.49838, 144116.67241)","(-15233.82348, 143940.93861)",0.21312220270430865,False,False,1601,572,2403,572,1201,False,"[(-15158.38008, 144054.91271), (-15164.45608, 144016.81571), (-15169.42968, 143985.63141)]"
"(-13638.16978, 144811.20041)","(-13730.05378, 144851.16791)",0.10020015225662039,False,False,484,188,726,188,363,22.5739,
"(-14996.02228, 146461.69591)","(-14962.66138, 146417.93661)",0.05502568477811458,False,False,266,103,399,103,199,18.1867,
"(-14996.02228, 146461.69591)","(-15356.05428, 146287.32981)",0.4102732925766269,False,False,1982,772,2974,772,1486,False,"[(-15052.12458, 146432.84261), (-15104.60388, 146387.03501), (-15250.14268, 146352.36561)]"
"(-14996.02228, 146461.69591)","(-15022.49548, 146541.27321)",0.13986834406926188,False,False,675,263,1014,263,506,False,"[(-14991.69678, 146507.44311)]"
"(-12460.81378, 146096.66401)","(-12487.36392, 146087.27366)",0.028161828902649323,True,False,212,76,317,76,159,25.7721,
"(-12460.81378, 146096.66401)","(-12492.603, 146154.41865)",0.08282483212554485,True,False,400,156,601,156,300,False,"[(-12470.54088, 146156.54001)]"
"(-15625.27328, 147215.80721)","(-15585.31878, 147308.90831)",0.10166854540627229,True,False,764,273,1146,273,573,False,"[(-15616.80648, 147245.44071), (-15608.44208, 147262.30021)]"
"(-15625.27328, 147215.80721)","(-15596.69818, 147158.65721)",0.06389568717850004,True,False,480,171,720,171,360,False,"[(-15616.75368, 147198.76801)]"
"(-13377.10688, 146002.31331)","(-13447.65088, 145953.95581)",0.09829209039849146,True,False,738,264,1107,264,554,False,"[(-13444.76228, 145959.46541), (-13423.66118, 145999.71381)]"
"(-13377.10688, 146002.31331)","(-13241.50378, 146098.21511)",0.17713234708584993,True,False,1331,475,1997,475,998,False,"[(-13370.61848, 146017.93731), (-13358.07808, 146048.13391), (-13260.01258, 146088.30001)]"
"(-11660.15818, 145199.22361)","(-11445.56428, 144561.99741)",1.4548592095491653,True,False,7027,2731,10542,2731,5270,False,"[(-11435.19028, 144629.50041)]"
"(-13839.38108, 144722.83091)","(-13730.05378, 144851.16791)",0.17300486304753188,False,False,836,324,1253,324,627,False,"[(-13823.86558, 144749.03381), (-13792.27508, 144793.49941)]"
"(-13839.38108, 144722.83091)","(-13858.25828, 144899.80071)",0.18945503845563827,False,False,916,357,1372,357,686,False,"[(-13847.04898, 144733.37291)]"
"(-14776.82938, 146282.94981)","(-14817.94108, 146126.69561)",0.16408299994633743,False,False,792,309,1189,309,595,False,"[(-14802.18698, 146146.54621)]"
"(-14776.82938, 146282.94981)","(-14293.61348, 146146.41531)",0.8666903738647095,False,False,4187,1628,6281,1628,3141,False,"[(-14731.56688, 146227.26251)]"
"(-14299.97578, 147426.14361)","(-14151.45152, 147604.69307)",0.5513860265879009,True,False,2665,1036,3994,1036,1999,False,"[(-14277.58288, 147577.43961), (-14315.68288, 147595.43131), (-14312.50798, 147635.64801), (-14297.34464, 147649.73247), (-14237.55688, 147630.86431), (-14247.94948, 147563.68121)]"
"(-14299.97578, 147426.14361)","(-14540.96074, 147718.6138)",0.5935943378820341,True,False,2869,1116,4302,1116,2151,False,"[(-14454.48028, 147660.89161), (-14418.24458, 147665.73311)]"
"(-14299.97578, 147426.14361)","(-14261.79398, 147279.95771)",0.1624085009927501,False,False,784,305,1177,305,588,False,"[(-14258.84668, 147328.78181)]"
"(-15288.08488, 145705.43041)","(-15469.90318, 145484.29171)",0.30161417203529406,False,False,2265,810,3398,810,1701,False,"[(-15361.54458, 145661.21071), (-15420.82378, 145600.07981), (-15425.29468, 145588.10881)]"
"(-13533.62568, 145370.66971)","(-13536.27148, 145349.50311)",0.021331320006034958,True,False,103,40,155,40,77,16.573,
"(-13533.62568, 145370.66971)","(-13525.44518, 145530.64991)",0.25857526809581305,True,False,1249,486,1875,486,937,False,"[(-13501.87558, 145393.15941), (-13470.81008, 145419.89981), (-13431.30388, 145471.78811), (-13483.91668, 145490.90311)]"
"(-11652.93558, 144066.29101)","(-11567.18588, 144257.36441)",0.21827948002942477,False,False,1640,586,2461,586,1229,False,"[(-11595.31278, 144206.94801), (-11629.99018, 144170.65121)]"
"(-11652.93558, 144066.29101)","(-11010.83498, 144515.51401)",0.9660053710735436,False,False,7259,2592,10888,2592,5444,False,"[(-11476.89498, 144107.20841), (-11537.05298, 144092.18141), (-11394.83908, 144132.87221), (-10998.87008, 144283.50551), (-10990.81678, 144401.94621), (-11000.49588, 144453.43731)]"
"(-15464.19148, 146899.64941)","(-14934.01708, 147074.35571)",0.5841831157110295,False,False,2822,1098,4233,1098,2118,False,"[(-14948.69298, 147069.04151)]"
"(-15464.19148, 146899.64941)","(-15585.31878, 147308.90831)",0.4719952165298393,False,False,2281,887,3421,887,1710,False,"[(-15486.81318, 146968.68601), (-15493.42778, 146931.64421)]"
"(-14032.24448, 145641.00871)","(-13977.27458, 145720.25701)",0.0969588295668852,False,False,468,182,703,182,352,False,"[(-14008.89668, 145666.31691)]"
"(-14818.34888, 144803.24191)","(-14804.77218, 144885.96981)",0.09812187025334945,False,False,474,184,710,184,356,False,"[(-14819.67178, 144831.68461), (-14824.96348, 144850.86701)]"
"(-14818.34888, 144803.24191)","(-14796.22698, 144774.27301)",0.049143515818119585,False,False,369,132,553,132,277,False,"[(-14795.04298, 144799.83561)]"
"(-13525.44518, 145530.64991)","(-13180.83286, 145965.21096)",0.5801763203593375,True,False,4360,1557,6540,1557,3270,False,"[(-13480.89768, 145544.42201), (-13443.29728, 145607.46281)]"
"(-13525.44518, 145530.64991)","(-13721.45338, 145624.42461)",0.23970901365984293,False,False,1801,643,2703,643,1351,False,"[(-13568.41588, 145528.42901), (-13601.53558, 145555.12891), (-13607.88548, 145581.58731), (-13640.20288, 145598.02871)]"
"(-14625.96818, 145051.04941)","(-14804.77218, 144885.96981)",0.29558679238296104,False,False,1428,556,2142,556,1071,False,"[(-14835.54688, 144902.46091), (-14817.68738, 144891.87751), (-14815.04158, 144919.65881), (-14702.16828, 144994.95761)]"
"(-14625.96818, 145051.04941)","(-14457.19188, 144933.54941)",0.3445189157552122,False,False,1665,647,2497,647,1248,False,"[(-14426.76478, 144999.69551)]"
"(-12349.72418, 144439.11641)","(-12377.49558, 143982.26871)",0.7052849432809402,False,False,5300,1892,7949,1892,3975,False,"[(-12400.76288, 144403.85391), (-12439.41198, 144355.46441)]"
"(-12349.72418, 144439.11641)","(-12126.48468, 144569.94141)",0.26077981869626016,False,False,1260,489,1891,489,945,False,"[(-12315.38198, 144468.37391)]"
"(-13231.44638, 146382.91641)","(-13238.3488, 146392.76837)",0.012029319087047447,True,False,90,32,136,32,68,28.7513,
"(-13231.44638, 146382.91641)","(-13567.18558, 146177.82421)",0.4073817082598386,True,False,3061,1093,4593,1093,2296,False,"[(-13483.29398, 146260.62581), (-13447.90898, 146281.76911)]"
"(-13231.44638, 146382.91641)","(-13241.50378, 146098.21511)",0.3261144651500206,True,False,2450,875,3677,875,1838,False,"[(-13220.39888, 146382.28271), (-13212.99048, 146367.46601)]"
"(-14607.69098, 146757.93471)","(-14697.41248, 146810.54761)",0.10671585037171526,False,False,515,201,773,201,387,False,"[(-14643.51718, 146792.75461)]"
"(-14607.69098, 146757.93471)","(-14736.57198, 146718.84911)",0.13469954777668397,False,False,651,253,976,253,488,False,"[(-14676.39428, 146738.37361)]"
"(-14258.09258, 145259.11991)","(-14259.51482, 145246.99947)",0.012203599158083245,True,False,59,23,88,23,44,17.4905,
"(-14804.77218, 144885.96981)","(-14457.19188, 144933.54941)",0.359226984315865,False,False,1735,675,2602,675,1302,False,"[(-14665.55168, 144918.99731), (-14695.31738, 144917.01301), (-14751.54138, 144904.44531), (-14636.44748, 144936.85671)]"
"(-12983.75868, 144092.47811)","(-12663.21388, 143837.87751)",0.4482985151175706,False,False,3369,1202,5053,1202,2525,False,"[(-12764.16058, 143932.47501), (-12751.32288, 143884.92381), (-12708.05318, 143864.67601), (-12796.71078, 143975.55261)]"
"(-13567.18558, 146177.82421)","(-13740.26288, 146249.11651)",0.2790829619726558,False,False,1349,525,2023,525,1011,False,"[(-13691.37288, 146233.55171)]"
"(-13567.18558, 146177.82421)","(-13583.63677, 146097.02885)",0.08253920422869394,False,False,620,222,930,222,465,False,"[(-13583.02148, 146097.93311)]"
"(-14883.20187, 143958.33582)","(-14780.20528, 144449.96031)",0.7423428055706032,False,False,5577,1991,8368,1991,4182,False,"[(-14821.52098, 144279.37361), (-14803.51618, 144353.19491), (-14798.86968, 144401.19031), (-14847.27068, 144246.48991), (-14977.43028, 144053.28391)]"
"(-13518.84458, 146773.71091)","(-13594.42938, 146774.02191)",0.0755862737147958,False,False,568,203,852,203,426,False,"[(-13547.07298, 146773.65531)]"
"(-13518.84458, 146773.71091)","(-12705.32778, 146463.12191)",0.8874310348520209,True,False,6669,2384,10002,2384,5002,False,"[(-13493.09438, 146775.41121), (-13450.72168, 146777.41561), (-13395.90568, 146765.23701)]"
"(-13518.84458, 146773.71091)","(-13651.37428, 147115.01191)",0.4345777959441183,False,False,3266,1168,4898,1168,2450,False,"[(-13510.63608, 146848.60131), (-13512.67548, 146974.49111), (-13544.48578, 147087.30751), (-13584.01408, 147114.98761)]"
"(-14342.66708, 145947.30791)","(-14572.41468, 145747.12111)",0.4966780224359034,False,False,2398,934,3599,934,1799,False,"[(-14591.58888, 145795.95981), (-14584.29068, 145839.19271)]"
"(-14342.66708, 145947.30791)","(-14265.31618, 146091.30941)",0.4228404276272123,False,False,2041,795,3064,795,1532,False,"[(-14226.97318, 145979.01041), (-14183.51238, 146031.28731), (-14185.33898, 146090.46361)]"
"(-12350.97338, 145416.77831)","(-12599.48558, 145088.91361)",1.138277440630214,True,False,8555,3053,12831,3053,6416,False,"[(-12570.57188, 145142.49631)]"
"(-12350.97338, 145416.77831)","(-12318.6526, 145359.61718)",0.0657262334297446,True,False,494,177,741,177,371,False,"[(-12328.43798, 145374.38821)]"
"(-14426.68938, 144118.58591)","(-14124.42158, 144146.08821)",0.32068292512889623,False,False,2411,861,3615,861,1807,False,"[(-14350.98568, 144107.86811), (-14308.16098, 144098.38731), (-14244.00408, 144087.47601), (-14173.45488, 144108.85651)]"
"(-11010.83498, 144515.51401)","(-11212.70111, 144513.24223)",0.982403631345231,True,False,4744,1846,7118,1846,3559,False,"[(-10946.94938, 144516.92811), (-10909.24578, 144539.91501)]"
"(-15415.43758, 146498.93001)","(-15414.36248, 146498.72301)",0.0010948465691639044,False,False,5,2,8,2,4,18.1867,
"(-15415.43758, 146498.93001)","(-15670.55014, 146644.62183)",0.7830136670970979,True,False,3783,1470,5674,1470,2837,False,"[(-15577.31698, 146334.48851), (-15569.91218, 146368.15491), (-15552.06758, 146440.68161), (-15571.84318, 146495.90551), (-15582.16788, 146312.43371), (-15500.56568, 146308.53081), (-15480.44438, 146418.18161)]"
"(-15754.89288, 147087.98681)","(-15670.55014, 146644.62183)",0.4956417243857151,True,False,2393,931,3590,931,1795,False,"[(-15725.25948, 146860.99371), (-15734.38758, 146888.37811), (-15754.80058, 146905.49461), (-15761.77208, 146911.39691), (-15767.72518, 146929.25631), (-15761.80768, 146949.12641), (-15754.36368, 146966.27831), (-15750.65948, 146994.85321), (-15751.18868, 147011.25751), (-15755.06878, 147068.92921), (-15717.71888, 146829.64051), (-15724.86258, 146811.38421), (-15681.70098, 146650.70791)]"
"(-11567.18588, 144257.36441)","(-11345.44256, 144244.06245)",0.2476882793603696,True,False,1861,664,2792,664,1395,False,"[(-11542.61278, 144220.57091), (-11493.23308, 144212.80351)]"
"(-13721.45338, 145624.42461)","(-13822.59588, 145703.40521)",0.13122505974671836,False,False,634,246,951,246,475,False,"[(-13782.59928, 145654.78771)]"
"(-14124.42158, 144146.08821)","(-13990.32948, 144140.17711)",0.13479015358128954,False,False,1013,362,1519,362,760,False,"[(-14054.90898, 144149.20631)]"
"(-15731.72918, 145411.62791)","(-15469.90318, 145484.29171)",0.32417591738258766,False,False,1567,609,2350,609,1175,False,"[(-15485.46888, 145444.00941)]"
"(-14666.18568, 145703.96781)","(-14572.41468, 145747.12111)",0.10322406571091156,False,False,499,194,748,194,374,16.3616,
