Node,Stand
"(-15616.80648, 147245.44071)",[1068]
"(-15608.44208, 147262.30021)",[1068]
"(-15595.48328, 147288.42031)",[1068]
"(-15585.31878, 147308.90831)","[1068, 1237]"
"(-15565.47728, 147311.94381)","[1068, 1237]"
"(-15569.49888, 147255.64041)","[1068, 1237]"
"(-15573.23288, 147234.84731)","[1068, 1237]"
"(-15568.02358, 147227.92461)","[1068, 1237]"
"(-15566.84978, 147200.32911)","[1068, 1237]"
"(-15596.99578, 147159.25241)",[1068]
"(-15624.95429, 147216.92367)",[1068]
"(-15582.16788, 146312.43371)",[1071]
"(-15577.31698, 146334.48851)",[1071]
"(-15569.91218, 146368.15491)",[1071]
"(-15552.06758, 146440.68161)",[1071]
"(-15571.84318, 146495.90551)",[1071]
"(-15611.65928, 146538.83501)",[1071]
"(-15614.81458, 146614.20161)",[1071]
"(-15681.70098, 146650.70791)",[1071]
"(-15711.97148, 146699.55281)",[1071]
"(-15717.79138, 146751.46851)",[1071]
"(-15743.05588, 146800.60781)",[1071]
"(-15741.02068, 146801.81331)",[1071]
"(-15724.86258, 146811.38421)",[1071]
"(-15717.71888, 146829.64051)",[1071]
"(-15725.25948, 146860.99371)",[1071]
"(-15734.38758, 146888.37811)",[1071]
"(-15754.80058, 146905.49461)",[1071]
"(-15761.77208, 146911.39691)",[1071]
"(-15767.72518, 146929.25631)",[1071]
"(-15761.80768, 146949.12641)",[1071]
"(-15754.36368, 146966.27831)",[1071]
"(-15750.65948, 146994.85321)",[1071]
"(-15751.18868, 147011.25751)",[1071]
"(-15755.06878, 147068.92921)",[1071]
"(-15754.89288, 147087.98681)",[1071]
"(-15745.89698, 147110.74101)",[1071]
"(-15724.51288, 147111.51971)",[1071]
"(-15562.84168, 146741.91801)","[1482, 1071]"
"(-15543.70108, 146719.93721)","[1185, 1482, 1071]"
"(-15512.99468, 146673.10141)","[1185, 1071]"
"(-15480.61598, 146641.86651)","[1185, 1071]"
"(-15510.77848, 146611.70391)","[1185, 1071]"
"(-15502.96608, 146559.30251)","[1185, 1071]"
"(-15450.45338, 146516.45381)","[1185, 1071]"
"(-15415.43758, 146498.93001)","[1185, 1071]"
"(-15458.57378, 146492.63981)",[1071]
"(-15480.44438, 146418.18161)",[1071]
"(-15490.67128, 146355.99381)",[1071]
"(-15500.56568, 146308.53081)",[1071]
"(-15523.03848, 146265.42461)",[1071]
"(-15570.67078, 146251.71881)",[1071]
"(-15586.65038, 146292.05311)",[1071]
"(-15582.66032, 146310.19463)",[1071]
"(-15718.60135, 146833.30976)",[1071]
"(-15752.10888, 147095.02864)",[1071]
"(-15724.00749, 146813.56946)",[1071]
"(-15670.55014, 146644.62183)",[1071]
"(-15052.12458, 146432.84261)","[1072, 1074]"
"(-15104.60388, 146387.03501)","[1072, 1074]"
"(-15169.07868, 146359.25281)","[1072, 1074]"
"(-15250.14268, 146352.36561)","[1072, 1074]"
"(-15303.47638, 146331.59291)","[1072, 1074]"
"(-15356.05428, 146287.32981)","[1072, 1074]"
"(-15406.40618, 146221.96401)",[1072]
"(-15457.81218, 146190.39541)",[1072]
"(-15468.79438, 146241.07231)",[1072]
"(-15450.30478, 146311.21561)",[1072]
"(-15444.46988, 146385.01461)",[1072]
"(-15426.94338, 146446.20181)",[1072]
"(-15414.36248, 146498.72301)","[1072, 1185, 1437]"
"(-15339.58068, 146442.97101)","[1072, 1437]"
"(-15261.15468, 146452.98721)","[1072, 1437]"
"(-15203.79148, 146458.18001)","[1072, 1437]"
"(-15159.99198, 146470.41071)","[1072, 1437]"
"(-15057.07188, 146490.31381)","[1072, 1437]"
"(-15022.49548, 146541.27321)","[1072, 1185, 1437]"
"(-14980.27288, 146555.47371)","[1072, 1185]"
"(-14991.69678, 146507.44311)","[1072, 1185]"
"(-14996.02228, 146461.69591)","[1072, 1185, 1074]"
"(-14962.66138, 146417.93661)","[1184, 1185, 1074]"
"(-14977.49458, 146377.23321)","[1184, 1074, 1075]"
"(-15015.65698, 146354.98581)","[1074, 1075]"
"(-15054.23128, 146328.08741)","[1074, 1075]"
"(-15111.54628, 146317.18981)","[1074, 1075]"
"(-15173.00178, 146303.55841)","[1074, 1075]"
"(-15214.15638, 146264.87741)","[1074, 1075]"
"(-15224.98618, 146240.56601)","[1440, 1074, 1075]"
"(-15233.06338, 146222.43411)","[1440, 1074]"
"(-15264.57198, 146188.99281)","[1440, 1074]"
"(-15286.07728, 146148.56181)","[1440, 1074]"
"(-15312.15398, 146090.07771)","[1440, 1074]"
"(-15334.37908, 146030.81091)","[1440, 1074]"
"(-15359.85608, 145977.19411)","[1440, 1074, 1534]"
"(-15433.96038, 145973.24311)","[1074, 1534]"
"(-15494.46258, 146011.20371)",[1074]
"(-15483.79388, 146057.80591)",[1074]
"(-15447.17648, 146115.32271)",[1074]
"(-15372.29988, 146186.66411)",[1074]
"(-15349.18578, 146223.82931)",[1074]
"(-15356.14818, 146287.20681)",[1074]
"(-14932.32528, 146203.86541)","[1184, 1075, 1439]"
"(-14922.56888, 146152.77811)","[1075, 1439]"
"(-14968.10798, 146111.81721)","[1075, 1534, 1439]"
"(-15026.24498, 146112.92721)","[1075, 1534]"
"(-15031.27948, 146094.64141)","[1075, 1534]"
"(-15050.81128, 146086.04281)","[1075, 1534]"
"(-15076.21138, 146055.88031)","[1075, 1534]"
"(-15119.07388, 146040.79901)","[1075, 1534]"
"(-15169.35948, 146056.45741)","[1075, 1534]"
"(-15207.18038, 146089.21781)","[1075, 1534]"
"(-15200.93608, 146130.79151)","[1440, 1075, 1534]"
"(-15236.15228, 146123.23001)","[1440, 1075]"
"(-15222.92308, 146178.79271)","[1440, 1075]"
"(-14946.22058, 146336.13441)","[1184, 1075]"
"(-14936.42718, 146267.89631)","[1184, 1075]"
"(-14934.28098, 146214.10571)","[1184, 1075]"
"(-13518.84458, 146773.71091)","[1195, 1076]"
"(-13547.07298, 146773.65531)","[1195, 1076]"
"(-13594.42938, 146774.02191)","[1600, 1195, 1076]"
"(-13600.79938, 146788.89811)","[1600, 1076]"
"(-13617.06788, 146809.84641)","[1600, 1076]"
"(-13636.41258, 146834.75591)","[1600, 1076]"
"(-13658.74328, 146863.51071)","[1600, 1076]"
"(-13679.30818, 146887.38581)","[1600, 1076]"
"(-13700.70448, 146912.22621)","[1600, 1076, 1599]"
"(-13716.70508, 146980.74671)","[1076, 1599]"
"(-13700.73768, 147049.20471)","[1076, 1599]"
"(-13651.37428, 147115.01191)","[1076, 1599]"
"(-13584.01408, 147114.98761)",[1076]
"(-13544.48578, 147087.30751)",[1076]
"(-13530.15878, 147021.07601)",[1076]
"(-13512.67548, 146974.49111)",[1076]
"(-13515.21808, 146915.45121)",[1076]
"(-13510.63608, 146848.60131)",[1076]
"(-13768.22628, 146716.39331)","[1600, 1195, 1077]"
"(-13819.21348, 146698.87361)","[1195, 1077]"
"(-13840.88518, 146642.55571)","[1195, 1077]"
"(-13892.92848, 146619.49091)","[1195, 1077]"
"(-13946.02158, 146631.14111)","[1195, 1077]"
"(-14003.56318, 146622.54181)","[1195, 1077]"
"(-14068.93818, 146558.79081)","[1195, 1077, 1079, 1083, 1084]"
"(-14080.60488, 146612.08521)","[1077, 1079]"
"(-14124.68208, 146675.54151)","[1077, 1078, 1079]"
"(-14054.98138, 146685.61221)","[1077, 1078]"
"(-14017.30288, 146714.54511)","[1077, 1078]"
"(-14007.32298, 146765.95991)","[1077, 1078]"
"(-13978.03108, 146822.26791)","[1077, 1078]"
"(-13948.12978, 146872.59941)","[1077, 1078]"
"(-13927.95578, 146930.32171)","[1077, 1078]"
"(-13885.34898, 146976.36511)","[1600, 1077, 1078]"
"(-13848.94178, 146888.30471)","[1600, 1077]"
"(-13818.51458, 146842.00261)","[1600, 1077]"
"(-13785.44158, 146795.70041)","[1600, 1077]"
"(-13773.53538, 146763.95031)","[1600, 1077]"
"(-13764.27488, 146738.81481)","[1600, 1077]"
"(-14160.29138, 146724.59121)","[1078, 1079]"
"(-14185.42688, 146772.21621)","[1078, 1079]"
"(-14258.18738, 146893.92481)","[1078, 1079]"
"(-14307.13538, 146978.59171)","[1078, 1079]"
"(-14234.68988, 147049.58221)","[1480, 1078, 1079]"
"(-14159.89478, 147061.02821)","[1480, 1078]"
"(-14112.46208, 147103.44731)","[1480, 1078]"
"(-14056.80878, 147124.81501)","[1480, 1078]"
"(-14001.65808, 147141.05341)","[1480, 1078]"
"(-13932.18388, 147166.98641)","[1480, 1078]"
"(-13889.55158, 147172.20381)","[1480, 1453, 1078]"
"(-13867.32058, 147174.92451)","[1453, 1078, 1599]"
"(-13822.22618, 147128.26171)","[1078, 1599]"
"(-13835.91738, 147077.74961)","[1600, 1078, 1599]"
"(-13866.84098, 147030.84941)","[1600, 1078]"
"(-14111.25048, 146564.13241)","[1084, 1079]"
"(-14162.52448, 146608.73501)","[1084, 1079]"
"(-14248.16788, 146583.99871)","[1084, 1079]"
"(-14277.59648, 146547.16181)","[1084, 1079]"
"(-14315.99398, 146514.51161)","[1084, 1079]"
"(-14377.07098, 146528.96661)","[1084, 1079]"
"(-14454.19658, 146557.74081)","[1084, 1079]"
"(-14535.55628, 146540.62991)","[1184, 1084, 1079]"
"(-14535.00598, 146590.74511)","[1184, 1079]"
"(-14493.16758, 146627.59651)","[1184, 1079]"
"(-14505.97488, 146672.78371)","[1184, 1079]"
"(-14549.88408, 146683.28791)","[1184, 1079]"
"(-14565.84828, 146729.19241)","[1184, 1079]"
"(-14607.69098, 146757.93471)","[1184, 1482, 1079]"
"(-14643.51718, 146792.75461)","[1482, 1079]"
"(-14697.41248, 146810.54761)","[1481, 1482, 1079]"
"(-14735.01108, 146850.96221)","[1481, 1079]"
"(-14679.89478, 146879.52781)","[1481, 1079]"
"(-14616.39388, 146909.04631)","[1481, 1079]"
"(-14568.28158, 146925.14221)","[1481, 1079]"
"(-14493.23178, 146951.00001)","[1480, 1481, 1079]"
"(-14415.48088, 146973.90171)","[1480, 1079]"
"(-14361.67308, 146996.00551)","[1480, 1079]"
"(-14309.84298, 147031.15501)","[1480, 1079]"
"(-14279.11608, 147074.63491)","[1480, 1079]"
"(-13843.33068, 146371.05681)","[1080, 1081, 1195]"
"(-13918.54468, 146377.61071)","[1080, 1081]"
"(-13962.53738, 146402.88011)","[1080, 1081, 1083]"
"(-14017.72418, 146396.40761)","[1080, 1083]"
"(-13985.74738, 146442.79321)","[1080, 1083]"
"(-13973.01838, 146503.27471)","[1080, 1083]"
"(-13919.66048, 146530.34151)","[1080, 1083]"
"(-13872.10778, 146541.02391)","[1080, 1083, 1195]"
"(-13808.40918, 146560.22881)","[1080, 1195]"
"(-13779.30498, 146515.24951)","[1080, 1195]"
"(-13827.46668, 146491.90671)","[1080, 1195]"
"(-13852.65408, 146435.68581)","[1080, 1195]"
"(-13740.26288, 146249.11651)","[1081, 1082, 1085]"
"(-13787.93468, 146210.42621)","[1081, 1085]"
"(-13821.59888, 146152.73651)","[1081, 1085]"
"(-13898.76948, 146139.04071)","[1081, 1083, 1085]"
"(-13919.82548, 146209.59571)","[1081, 1083]"
"(-13966.98268, 146264.17631)","[1081, 1083]"
"(-14012.03258, 146310.64711)","[1081, 1083]"
"(-13993.94328, 146361.10021)","[1081, 1083]"
"(-13750.40568, 146363.61001)","[1081, 1195]"
"(-13672.02028, 146381.13971)","[1081, 1195]"
"(-13616.70848, 146410.20781)","[1081, 1195]"
"(-13569.28598, 146460.45611)","[1081, 1195]"
"(-13507.34708, 146481.48641)","[1081, 1195]"
"(-13444.98948, 146501.03151)","[1081, 1195]"
"(-13382.92928, 146531.36851)","[1081, 1082, 1195]"
"(-13402.03388, 146488.46501)","[1081, 1082]"
"(-13456.62158, 146444.79761)","[1081, 1082]"
"(-13522.77938, 146413.26511)","[1081, 1082]"
"(-13578.88948, 146384.23861)","[1081, 1082]"
"(-13624.87378, 146341.79911)","[1081, 1082]"
"(-13673.36978, 146314.70511)","[1081, 1082]"
"(-13704.20578, 146283.77351)","[1081, 1082]"
"(-13247.87988, 146499.99031)","[1082, 1195]"
"(-13241.20298, 146492.31531)",[1082]
"(-13271.03858, 146473.81701)",[1082]
"(-13282.94488, 146430.16071)",[1082]
"(-13275.00738, 146409.52311)",[1082]
"(-13245.63858, 146403.17321)",[1082]
"(-13231.44638, 146382.91641)","[1194, 1082]"
"(-13231.32188, 146381.41571)","[1194, 1082]"
"(-13255.91418, 146361.90411)","[1194, 1082]"
"(-13281.43398, 146341.65681)","[1194, 1082]"
"(-13295.37258, 146330.59791)","[1194, 1082]"
"(-13298.74438, 146330.34621)","[1194, 1082]"
"(-13368.71548, 146325.12241)","[1194, 1082]"
"(-13375.87228, 146321.28921)","[1194, 1082]"
"(-13414.05018, 146300.84101)","[1194, 1082]"
"(-13432.77428, 146290.81251)","[1194, 1082]"
"(-13447.90898, 146281.76911)","[1194, 1082]"
"(-13483.29398, 146260.62581)","[1194, 1082]"
"(-13523.94648, 146229.34451)","[1194, 1082]"
"(-13535.29448, 146220.61261)","[1194, 1082]"
"(-13558.06848, 146189.83511)","[1194, 1082]"
"(-13566.91138, 146177.88481)","[1194, 1082]"
"(-13567.18558, 146177.82421)","[1194, 1082, 1085]"
"(-13610.64748, 146168.23271)","[1082, 1085]"
"(-13669.64438, 146129.46821)","[1082, 1085]"
"(-13662.89008, 146188.21191)","[1082, 1085]"
"(-13691.37288, 146233.55171)","[1082, 1085]"
"(-13290.99208, 146549.54781)","[1082, 1195]"
"(-13247.62383, 146499.69598)",[1082]
"(-13238.3488, 146392.76837)",[1082]
"(-13954.38198, 146103.51351)","[1083, 1085]"
"(-14002.99008, 146103.56071)","[1083, 1085]"
"(-14067.86038, 146117.27101)","[1083, 1085]"
"(-14116.84418, 146171.23641)","[1083, 1085]"
"(-14187.03068, 146173.68971)","[1083, 1085]"
"(-14229.98888, 146134.81611)","[1083, 1085]"
"(-14265.31618, 146091.30941)","[1441, 1083, 1085]"
