"Node1(x,y)","Node2(x,y)",edgelength,slope,has_exit,has_source
"(-12568.71418, 145807.27891)","(-12618.47018, 145830.80591)",0.055037980204582615,25.7721,False,False
"(-12568.71418, 145807.27891)","(-12581.21798, 145732.85311)",0.07546883277273843,25.7721,False,False
"(-14319.10488, 144573.17831)","(-14372.02358, 144576.29661)",0.053010495230471466,28.8826,False,False
"(-14319.10488, 144573.17831)","(-14292.57998, 144568.64111)",0.026910156146888888,28.8826,False,False
"(-12495.56068, 144747.04741)","(-12503.58468, 144748.39251)",0.0081359615295309,26.9084,False,False
"(-12495.56068, 144747.04741)","(-12416.83758, 144733.85091)",0.07982151392863912,26.9084,False,False
"(-12165.51968, 144570.61191)","(-12182.98228, 144569.81821)",0.017480628090833603,26.9084,False,False
"(-12165.51968, 144570.61191)","(-12146.46968, 144571.40571)",0.01906653136886593,26.9084,False,False
"(-11724.56608, 145851.82881)","(-11721.68068, 145840.93761)",0.011266932617189286,20.651,False,False
"(-11724.56608, 145851.82881)","(-11751.46628, 145846.17771)",0.02748737330575983,20.651,False,False
"(-13946.02158, 146631.14111)","(-14003.56318, 146622.54181)",0.058180612673380074,21.3538,False,False
"(-13946.02158, 146631.14111)","(-13892.92848, 146619.49091)",0.0543562731214171,21.3538,False,False
"(-14949.92838, 147969.60671)","(-14910.76998, 147935.73991)",0.05177200433438198,23.1806,False,False
"(-14949.92838, 147969.60671)","(-14973.46035, 147998.8007)",0.0374972354207745,23.1806,True,False
"(-15337.86298, 147559.58681)","(-15332.67418, 147529.44691)",0.030583283300694757,23.1806,True,False
"(-15337.86298, 147559.58681)","(-15340.15254, 147573.03794)",0.01364459538683838,23.1806,True,False
"(-14072.42818, 144231.07491)","(-14009.12598, 144194.57431)",0.07307162462406298,28.8826,False,False
"(-14072.42818, 144231.07491)","(-14029.15088, 144264.97071)",0.0549713557494267,28.8826,False,False
"(-12901.06348, 144408.35361)","(-12939.96438, 144425.43781)",0.04248705579879963,25.748,False,False
"(-12901.06348, 144408.35361)","(-12844.52048, 144395.02991)",0.0580915814097844,25.748,False,False
"(-10691.35818, 144826.91311)","(-10747.02548, 144814.89671)",0.05694947021922104,28.1464,False,False
"(-10691.35818, 144826.91311)","(-10630.95868, 144839.63321)",0.06172439180956013,28.1464,False,False
"(-15581.93438, 147321.15131)","(-15585.31878, 147308.90831)",0.012702173528955236,23.1806,False,False
"(-15581.93438, 147321.15131)","(-15566.05938, 147331.99931)",0.01922744728248113,23.1806,False,False
"(-12768.49968, 145909.42561)","(-12821.19278, 145878.69861)",0.060997633696813866,25.7721,False,False
"(-12768.49968, 145909.42561)","(-12816.51328, 145944.08061)",0.05921380590672893,24.9455,False,False
"(-12768.49968, 145909.42561)","(-12707.69438, 145938.15221)",0.06724955059812432,24.9455,False,False
"(-14309.84298, 147031.15501)","(-14361.67308, 146996.00551)",0.06262464863182926,14.9411,False,False
"(-14309.84298, 147031.15501)","(-14279.11608, 147074.63491)",0.05324137571119361,14.9411,False,False
"(-13077.19968, 144064.04011)","(-13142.29568, 144006.16631)",0.08710261731107787,21.3115,False,False
"(-13077.19968, 144064.04011)","(-13029.90498, 144091.64781)",0.0547628865873564,21.3115,False,False
"(-14821.12758, 143749.65881)","(-14630.97298, 143794.39661)",0.19534646823016838,26.6256,False,False
"(-14821.12758, 143749.65881)","(-14885.59118, 143762.96811)",0.06582319645421146,26.6256,False,False
"(-15361.62158, 145169.40301)","(-15398.74048, 145106.07181)",0.07340744942205711,12.5344,False,False
"(-15361.62158, 145169.40301)","(-15330.38098, 145195.69281)",0.04083048704583367,12.5344,False,False
"(-14953.96178, 146963.28301)","(-14954.47378, 146963.09331)",0.0005460129027845037,18.1867,False,False
"(-14953.96178, 146963.28301)","(-14912.68668, 146910.89531)",0.0666941151174684,18.1867,False,False
"(-14054.98138, 146685.61221)","(-14124.68208, 146675.54151)",0.07042447428969427,22.8723,False,False
"(-14054.98138, 146685.61221)","(-14017.30288, 146714.54511)",0.04750560035049371,22.8723,False,False
"(-14874.94128, 146619.01781)","(-14862.39128, 146561.41901)",0.058950184575092206,18.1867,False,False
"(-14874.94128, 146619.01781)","(-14843.14388, 146675.69721)",0.06498945322990911,18.1867,False,False
"(-13645.17838, 143975.65881)","(-13702.66248, 144002.31151)",0.06336235609650648,21.3115,False,False
"(-13645.17838, 143975.65881)","(-13600.00418, 143914.22391)",0.07625585409428631,21.3115,False,False
"(-14583.00348, 146458.86291)","(-14625.48898, 146405.08561)",0.06853477734361337,18.1867,False,False
"(-14583.00348, 146458.86291)","(-14558.72518, 146502.30851)",0.04976902661546187,18.1867,False,False
"(-15702.47228, 147600.05881)","(-15724.50158, 147545.84551)",0.058518133560266465,19.4408,False,False
"(-15702.47228, 147600.05881)","(-15697.60388, 147612.03981)",0.012932350117437602,19.4408,False,False
"(-15050.81128, 146086.04281)","(-15076.21138, 146055.88031)",0.03943274636974185,20.1344,False,False
"(-15050.81128, 146086.04281)","(-15031.27948, 146094.64141)",0.021340738815701376,20.1344,False,False
"(-15468.79438, 146241.07231)","(-15457.81218, 146190.39541)",0.05185322468708272,21.4855,False,False
"(-15468.79438, 146241.07231)","(-15450.30478, 146311.21561)",0.0725392848259031,21.4855,False,False
"(-15941.47488, 147247.21421)","(-15936.24658, 147190.40111)",0.057053163387317266,19.4408,True,False
"(-15941.47488, 147247.21421)","(-15925.64478, 147251.73431)",0.016462787431656994,19.4408,True,False
"(-13313.54128, 145836.46451)","(-13346.35358, 145787.78001)",0.05870968890686091,28.7513,False,False
"(-13313.54128, 145836.46451)","(-13287.20718, 145877.61251)",0.048853277544206646,28.7513,False,False
"(-14515.24518, 147167.58171)","(-14575.02828, 147166.47881)",0.059793272481275535,23.1806,False,False
"(-14515.24518, 147167.58171)","(-14469.51228, 147196.71231)",0.05422259675421448,23.1806,False,False
"(-12742.23798, 146264.69021)","(-12744.98628, 146266.76701)",0.003444742534651452,21.8102,False,False
"(-12742.23798, 146264.69021)","(-12737.99518, 146261.48411)",0.00531793466019151,21.8102,False,False
"(-14329.39788, 144819.91071)","(-14365.11668, 144792.12941)",0.04525078234826489,17.4905,False,False
"(-14329.39788, 144819.91071)","(-14255.31438, 144826.52531)",0.07437820853859083,17.4905,False,False
"(-11301.37178, 144893.17581)","(-11360.44038, 144863.96811)",0.06589529000808786,28.1464,False,False
"(-11301.37178, 144893.17581)","(-11274.31335, 144903.57648)",0.028988490311049483,28.1464,True,False
