variable,lb,ub,type,var_type_letter,road_type,edge,period,discounted_cost
C_node1node12_timber_t0,0.0,0.0,B,C,timber,node1node12,0,502.0
C_node1node12_timber_t1,0.0,1.0,B,C,timber,node1node12,1,422.67
C_node1node12_timber_t2,0.0,1.0,B,C,timber,node1node12,2,299.64
C_node1node12_timber_t3,0.0,1.0,B,C,timber,node1node12,3,212.42
C_node1node12_timber_t4,0.0,1.0,B,C,timber,node1node12,4,150.59
C_node1node12_timber_t5,0.0,1.0,B,C,timber,node1node12,5,106.75
C_node1node12_wide_t0,0.0,0.0,B,C,wide,node1node12,0,753.0
C_node1node12_wide_t1,0.0,1.0,B,C,wide,node1node12,1,634.01
C_node1node12_wide_t2,0.0,1.0,B,C,wide,node1node12,2,449.46
C_node1node12_wide_t3,0.0,1.0,B,C,wide,node1node12,3,318.63
C_node1node12_wide_t4,0.0,1.0,B,C,wide,node1node12,4,225.88
C_node1node12_wide_t5,0.0,1.0,B,C,wide,node1node12,5,160.13
C_node1node30_timber_t0,0.0,0.0,B,C,timber,node1node30,0,482.0
C_node1node30_timber_t1,0.0,1.0,B,C,timber,node1node30,1,405.83
C_node1node30_timber_t2,0.0,1.0,B,C,timber,node1node30,2,287.7
C_node1node30_timber_t3,0.0,1.0,B,C,timber,node1node30,3,203.96
C_node1node30_timber_t4,0.0,1.0,B,C,timber,node1node30,4,144.59
C_node1node30_timber_t5,0.0,1.0,B,C,timber,node1node30,5,102.5
C_node1node30_wide_t0,0.0,0.0,B,C,wide,node1node30,0,723.0
C_node1node30_wide_t1,0.0,1.0,B,C,wide,node1node30,1,608.75
C_node1node30_wide_t2,0.0,1.0,B,C,wide,node1node30,2,431.55
C_node1node30_wide_t3,0.0,1.0,B,C,wide,node1node30,3,305.94
C_node1node30_wide_t4,0.0,1.0,B,C,wide,node1node30,4,216.88
C_node1node30_wide_t5,0.0,1.0,B,C,wide,node1node30,5,153.75
C_node1node77_timber_t0,0.0,0.0,B,C,timber,node1node77,0,0.0
C_node1node77_timber_t1,0.0,1.0,B,C,timber,node1node77,1,0.0
C_node1node77_timber_t2,0.0,1.0,B,C,timber,node1node77,2,0.0
C_node1node77_timber_t3,0.0,1.0,B,C,timber,node1node77,3,0.0
C_node1node77_timber_t4,0.0,1.0,B,C,timber,node1node77,4,0.0
C_node1node77_timber_t5,0.0,1.0,B,C,timber,node1node77,5,0.0
C_node1node77_wide_t0,0.0,0.0,B,C,wide,node1node77,0,0.0
C_node1node77_wide_t1,0.0,1.0,B,C,wide,node1node77,1,0.0
C_node1node77_wide_t2,0.0,1.0,B,C,wide,node1node77,2,0.0
C_node1node77_wide_t3,0.0,1.0,B,C,wide,node1node77,3,0.0
C_node1node77_wide_t4,0.0,1.0,B,C,wide,node1node77,4,0.0
C_node1node77_wide_t5,0.0,1.0,B,C,wide,node1node77,5,0.0
C_node2node55_timber_t0,0.0,0.0,B,C,timber,node2node55,0,156.0
C_node2node55_timber_t1,0.0,1.0,B,C,timber,node2node55,1,131.35
C_node2node55_timber_t2,0.0,1.0,B,C,timber,node2node55,2,93.11
C_node2node55_timber_t3,0.0,1.0,B,C,timber,node2node55,3,66.01
C_node2node55_timber_t4,0.0,1.0,B,C,timber,node2node55,4,46.8
C_node2node55_timber_t5,0.0,1.0,B,C,timber,node2node55,5,33.17
C_node2node55_wide_t0,0.0,0.0,B,C,wide,node2node55,0,234.0
C_node2node55_wide_t1,0.0,1.0,B,C,wide,node2node55,1,197.02
C_node2node55_wide_t2,0.0,1.0,B,C,wide,node2node55,2,139.67
C_node2node55_wide_t3,0.0,1.0,B,C,wide,node2node55,3,99.02
C_node2node55_wide_t4,0.0,1.0,B,C,wide,node2node55,4,70.19
C_node2node55_wide_t5,0.0,1.0,B,C,wide,node2node55,5,49.76
C_node2node59_timber_t0,0.0,0.0,B,C,timber,node2node59,0,503.0
C_node2node59_timber_t1,0.0,1.0,B,C,timber,node2node59,1,423.51
C_node2node59_timber_t2,0.0,1.0,B,C,timber,node2node59,2,300.24
C_node2node59_timber_t3,0.0,1.0,B,C,timber,node2node59,3,212.84
C_node2node59_timber_t4,0.0,1.0,B,C,timber,node2node59,4,150.89
C_node2node59_timber_t5,0.0,1.0,B,C,timber,node2node59,5,106.97
C_node2node59_wide_t0,0.0,0.0,B,C,wide,node2node59,0,756.0
C_node2node59_wide_t1,0.0,1.0,B,C,wide,node2node59,1,636.53
C_node2node59_wide_t2,0.0,1.0,B,C,wide,node2node59,2,451.25
C_node2node59_wide_t3,0.0,1.0,B,C,wide,node2node59,3,319.9
C_node2node59_wide_t4,0.0,1.0,B,C,wide,node2node59,4,226.78
C_node2node59_wide_t5,0.0,1.0,B,C,wide,node2node59,5,160.77
C_node2node38_timber_t0,0.0,0.0,B,C,timber,node2node38,0,490.0
C_node2node38_timber_t1,0.0,1.0,B,C,timber,node2node38,1,412.57
C_node2node38_timber_t2,0.0,1.0,B,C,timber,node2node38,2,292.48
C_node2node38_timber_t3,0.0,1.0,B,C,timber,node2node38,3,207.34
C_node2node38_timber_t4,0.0,1.0,B,C,timber,node2node38,4,146.99
C_node2node38_timber_t5,0.0,1.0,B,C,timber,node2node38,5,104.2
C_node2node38_wide_t0,0.0,0.0,B,C,wide,node2node38,0,736.0
C_node2node38_wide_t1,0.0,1.0,B,C,wide,node2node38,1,619.69
C_node2node38_wide_t2,0.0,1.0,B,C,wide,node2node38,2,439.31
C_node2node38_wide_t3,0.0,1.0,B,C,wide,node2node38,3,311.44
C_node2node38_wide_t4,0.0,1.0,B,C,wide,node2node38,4,220.78
C_node2node38_wide_t5,0.0,1.0,B,C,wide,node2node38,5,156.52
C_node2node71_timber_t0,0.0,0.0,B,C,timber,node2node71,0,0.0
C_node2node71_timber_t1,0.0,1.0,B,C,timber,node2node71,1,0.0
C_node2node71_timber_t2,0.0,1.0,B,C,timber,node2node71,2,0.0
C_node2node71_timber_t3,0.0,1.0,B,C,timber,node2node71,3,0.0
C_node2node71_timber_t4,0.0,1.0,B,C,timber,node2node71,4,0.0
C_node2node71_timber_t5,0.0,1.0,B,C,timber,node2node71,5,0.0
C_node2node71_wide_t0,0.0,0.0,B,C,wide,node2node71,0,0.0
C_node2node71_wide_t1,0.0,1.0,B,C,wide,node2node71,1,0.0
C_node2node71_wide_t2,0.0,1.0,B,C,wide,node2node71,2,0.0
C_node2node71_wide_t3,0.0,1.0,B,C,wide,node2node71,3,0.0
C_node2node71_wide_t4,0.0,1.0,B,C,wide,node2node71,4,0.0
C_node2node71_wide_t5,0.0,1.0,B,C,wide,node2node71,5,0.0
C_node2node76_timber_t0,0.0,0.0,B,C,timber,node2node76,0,0.0
C_node2node76_timber_t1,0.0,1.0,B,C,timber,node2node76,1,0.0
C_node2node76_timber_t2,0.0,1.0,B,C,timber,node2node76,2,0.0
C_node2node76_timber_t3,0.0,1.0,B,C,timber,node2node76,3,0.0
C_node2node76_timber_t4,0.0,1.0,B,C,timber,node2node76,4,0.0
C_node2node76_timber_t5,0.0,1.0,B,C,timber,node2node76,5,0.0
C_node2node76_wide_t0,0.0,0.0,B,C,wide,node2node76,0,0.0
C_node2node76_wide_t1,0.0,1.0,B,C,wide,node2node76,1,0.0
C_node2node76_wide_t2,0.0,1.0,B,C,wide,node2node76,2,0.0
C_node2node76_wide_t3,0.0,1.0,B,C,wide,node2node76,3,0.0
C_node2node76_wide_t4,0.0,1.0,B,C,wide,node2node76,4,0.0
C_node2node76_wide_t5,0.0,1.0,B,C,wide,node2node76,5,0.0
C_node3node61_timber_t0,0.0,0.0,B,C,timber,node3node61,0,100.0
C_node3node61_timber_t1,0.0,1.0,B,C,timber,node3node61,1,84.2
C_node3node61_timber_t2,0.0,1.0,B,C,timber,node3node61,2,59.69
C_node3node61_timber_t3,0.0,1.0,B,C,timber,node3node61,3,42.31
C_node3node61_timber_t4,0.0,1.0,B,C,timber,node3node61,4,30.0
C_node3node61_timber_t5,0.0,1.0,B,C,timber,node3node61,5,21.27
C_node3node61_wide_t0,0.0,0.0,B,C,wide,node3node61,0,151.0
C_node3node61_wide_t1,0.0,1.0,B,C,wide,node3node61,1,127.14
C_node3node61_wide_t2,0.0,1.0,B,C,wide,node3node61,2,90.13
C_node3node61_wide_t3,0.0,1.0,B,C,wide,node3node61,3,63.9
C_node3node61_wide_t4,0.0,1.0,B,C,wide,node3node61,4,45.3
C_node3node61_wide_t5,0.0,1.0,B,C,wide,node3node61,5,32.11
C_node3node21_timber_t0,0.0,0.0,B,C,timber,node3node21,0,852.0
C_node3node21_timber_t1,0.0,1.0,B,C,timber,node3node21,1,717.36
