variable,value,node_type_info,action,road_type,edge,period
C_node3node11_timber_t5,1.0,node3exit_node11transit,C,timber,node3node11,5.0
C_node7node61_timber_t5,1.0,node7transit_node61source,C,timber,node7node61,5.0
C_node9node60_timber_t2,1.0,node9transit_node60source,C,timber,node9node60,2.0
C_node9node61_timber_t3,1.0,node9transit_node61source,C,timber,node9node61,3.0
C_node11node61_wide_t3,1.0,node11transit_node61source,C,wide,node11node61,3.0
C_node18node42_timber_t2,1.0,node18transit_node42exit,C,timber,node18node42,2.0
C_node18node60_timber_t2,1.0,node18transit_node60source,C,timber,node18node60,2.0
C_node22node60_timber_t1,1.0,node22transit_node60source,C,timber,node22node60,1.0
C_node22node61_timber_t5,1.0,node22transit_node61source,C,timber,node22node61,5.0
C_node24node61_timber_t2,1.0,node24transit_node61source,C,timber,node24node61,2.0
M_node9node60_timber_t3,1.0,node9transit_node60source,M,timber,node9node60,3.0
M_node9node60_wide_t5,1.0,node9transit_node60source,M,wide,node9node60,5.0
M_node9node61_timber_t4,1.0,node9transit_node61source,M,timber,node9node61,4.0
M_node11node61_wide_t4,1.0,node11transit_node61source,M,wide,node11node61,4.0
M_node11node61_wide_t5,1.0,node11transit_node61source,M,wide,node11node61,5.0
M_node18node42_timber_t3,1.0,node18transit_node42exit,M,timber,node18node42,3.0
M_node18node42_timber_t4,1.0,node18transit_node42exit,M,timber,node18node42,4.0
M_node18node42_timber_t5,1.0,node18transit_node42exit,M,timber,node18node42,5.0
M_node18node60_timber_t3,1.0,node18transit_node60source,M,timber,node18node60,3.0
M_node18node60_wide_t5,1.0,node18transit_node60source,M,wide,node18node60,5.0
M_node22node60_timber_t2,1.0,node22transit_node60source,M,timber,node22node60,2.0
M_node22node60_timber_t3,1.0,node22transit_node60source,M,timber,node22node60,3.0
M_node22node60_timber_t4,1.0,node22transit_node60source,M,timber,node22node60,4.0
M_node22node60_timber_t5,1.0,node22transit_node60source,M,timber,node22node60,5.0
M_node24node61_timber_t3,1.0,node24transit_node61source,M,timber,node24node61,3.0
M_node24node61_wide_t5,1.0,node24transit_node61source,M,wide,node24node61,5.0
U_node9node60_t4,1.0,node9transit_node60source,U,,node9node60,4.0
U_node9node61_t5,1.0,node9transit_node61source,U,,node9node61,5.0
U_node18node60_t4,1.0,node18transit_node60source,U,,node18node60,4.0
U_node24node61_t4,1.0,node24transit_node61source,U,,node24node61,4.0
flow_timber_node11node3_t5,1.0,node11transit_node3exit,flow,timber,node11node3,5.0
flow_timber_node61node11_t5,1.0,node61source_node11transit,flow,timber,node61node11,5.0
flow_timber_node18node42_t2,1.0,node18transit_node42exit,flow,timber,node18node42,2.0
flow_timber_node18node42_t3,1.0,node18transit_node42exit,flow,timber,node18node42,3.0
flow_timber_node18node42_t4,1.0,node18transit_node42exit,flow,timber,node18node42,4.0
flow_timber_node18node42_t5,1.0,node18transit_node42exit,flow,timber,node18node42,5.0
flow_timber_node60node18_t2,1.0,node60source_node18transit,flow,timber,node60node18,2.0
flow_timber_node60node18_t3,1.0,node60source_node18transit,flow,timber,node60node18,3.0
flow_timber_node60node18_t4,1.0,node60source_node18transit,flow,timber,node60node18,4.0
flow_timber_node60node18_t5,1.0,node60source_node18transit,flow,timber,node60node18,5.0
