variable,value,node_type_info,action,road_type,edge,period
C_node1node18_timber_t2,1.0,node1transit_node18exit,C,timber,node1node18,2.0
C_node1node21_timber_t2,1.0,node1transit_node21source,C,timber,node1node21,2.0
C_node2node22_timber_t1,1.0,node2transit_node22source,C,timber,node2node22,1.0
C_node6node21_timber_t1,1.0,node6transit_node21source,C,timber,node6node21,1.0
C_node6node22_timber_t1,1.0,node6transit_node22source,C,timber,node6node22,1.0
C_node7node21_timber_t1,1.0,node7transit_node21source,C,timber,node7node21,1.0
C_node8node19_timber_t1,1.0,node8transit_node19exit,C,timber,node8node19,1.0
C_node8node9_timber_t1,1.0,node8transit_node9transit,C,timber,node8node9,1.0
C_node8node20_timber_t2,1.0,node8transit_node20source,C,timber,node8node20,2.0
C_node9node20_timber_t2,1.0,node9transit_node20source,C,timber,node9node20,2.0
C_node9node22_timber_t1,1.0,node9transit_node22source,C,timber,node9node22,1.0
C_node10node20_timber_t2,1.0,node10transit_node20source,C,timber,node10node20,2.0
C_node10node21_timber_t2,1.0,node10transit_node21source,C,timber,node10node21,2.0
C_node12node22_timber_t1,1.0,node12transit_node22source,C,timber,node12node22,1.0
C_node13node20_timber_t2,1.0,node13transit_node20source,C,timber,node13node20,2.0
C_node13node21_timber_t2,1.0,node13transit_node21source,C,timber,node13node21,2.0
C_node13node22_timber_t1,1.0,node13transit_node22source,C,timber,node13node22,1.0
C_node14node20_timber_t2,1.0,node14transit_node20source,C,timber,node14node20,2.0
M_node1node18_timber_t3,1.0,node1transit_node18exit,M,timber,node1node18,3.0
M_node1node18_timber_t4,1.0,node1transit_node18exit,M,timber,node1node18,4.0
M_node1node18_timber_t5,1.0,node1transit_node18exit,M,timber,node1node18,5.0
M_node1node21_timber_t3,1.0,node1transit_node21source,M,timber,node1node21,3.0
M_node1node21_timber_t4,1.0,node1transit_node21source,M,timber,node1node21,4.0
M_node1node21_timber_t5,1.0,node1transit_node21source,M,timber,node1node21,5.0
M_node2node22_timber_t2,1.0,node2transit_node22source,M,timber,node2node22,2.0
M_node2node22_timber_t3,1.0,node2transit_node22source,M,timber,node2node22,3.0
M_node2node22_wide_t5,1.0,node2transit_node22source,M,wide,node2node22,5.0
M_node6node21_timber_t2,1.0,node6transit_node21source,M,timber,node6node21,2.0
M_node6node21_timber_t3,1.0,node6transit_node21source,M,timber,node6node21,3.0
M_node6node21_wide_t5,1.0,node6transit_node21source,M,wide,node6node21,5.0
M_node6node22_timber_t2,1.0,node6transit_node22source,M,timber,node6node22,2.0
M_node6node22_timber_t3,1.0,node6transit_node22source,M,timber,node6node22,3.0
M_node6node22_timber_t4,1.0,node6transit_node22source,M,timber,node6node22,4.0
M_node6node22_timber_t5,1.0,node6transit_node22source,M,timber,node6node22,5.0
M_node7node21_timber_t2,1.0,node7transit_node21source,M,timber,node7node21,2.0
M_node7node21_timber_t3,1.0,node7transit_node21source,M,timber,node7node21,3.0
M_node7node21_timber_t4,1.0,node7transit_node21source,M,timber,node7node21,4.0
M_node8node19_timber_t2,1.0,node8transit_node19exit,M,timber,node8node19,2.0
M_node8node19_timber_t3,1.0,node8transit_node19exit,M,timber,node8node19,3.0
M_node8node19_timber_t4,1.0,node8transit_node19exit,M,timber,node8node19,4.0
M_node8node19_timber_t5,1.0,node8transit_node19exit,M,timber,node8node19,5.0
M_node8node9_timber_t2,1.0,node8transit_node9transit,M,timber,node8node9,2.0
M_node8node9_timber_t3,1.0,node8transit_node9transit,M,timber,node8node9,3.0
M_node8node9_timber_t4,1.0,node8transit_node9transit,M,timber,node8node9,4.0
