variable,lb,ub,type,var_type_letter,road_type,edge,period,discounted_cost
C_node1node24_timber_t0,0.0,0.0,B,C,timber,node1node24,0,4.0
C_node1node24_timber_t1,0.0,1.0,B,C,timber,node1node24,1,3.37
C_node1node24_timber_t2,0.0,1.0,B,C,timber,node1node24,2,2.39
C_node1node24_timber_t3,0.0,1.0,B,C,timber,node1node24,3,1.69
C_node1node24_timber_t4,0.0,1.0,B,C,timber,node1node24,4,1.2
C_node1node24_timber_t5,0.0,1.0,B,C,timber,node1node24,5,0.85
C_node1node24_wide_t0,0.0,0.0,B,C,wide,node1node24,0,6.0
C_node1node24_wide_t1,0.0,1.0,B,C,wide,node1node24,1,5.05
C_node1node24_wide_t2,0.0,1.0,B,C,wide,node1node24,2,3.58
C_node1node24_wide_t3,0.0,1.0,B,C,wide,node1node24,3,2.54
C_node1node24_wide_t4,0.0,1.0,B,C,wide,node1node24,4,1.8
C_node1node24_wide_t5,0.0,1.0,B,C,wide,node1node24,5,1.28
C_node1node15_timber_t0,0.0,0.0,B,C,timber,node1node15,0,1402.0
C_node1node15_timber_t1,0.0,1.0,B,C,timber,node1node15,1,1180.45
C_node1node15_timber_t2,0.0,1.0,B,C,timber,node1node15,2,836.84
C_node1node15_timber_t3,0.0,1.0,B,C,timber,node1node15,3,593.25
C_node1node15_timber_t4,0.0,1.0,B,C,timber,node1node15,4,420.57
C_node1node15_timber_t5,0.0,1.0,B,C,timber,node1node15,5,298.15
C_node1node15_wide_t0,0.0,0.0,B,C,wide,node1node15,0,2104.0
C_node1node15_wide_t1,0.0,1.0,B,C,wide,node1node15,1,1771.51
C_node1node15_wide_t2,0.0,1.0,B,C,wide,node1node15,2,1255.86
C_node1node15_wide_t3,0.0,1.0,B,C,wide,node1node15,3,890.3
C_node1node15_wide_t4,0.0,1.0,B,C,wide,node1node15,4,631.15
C_node1node15_wide_t5,0.0,1.0,B,C,wide,node1node15,5,447.44
C_node1node93_timber_t0,0.0,0.0,B,C,timber,node1node93,0,297.0
C_node1node93_timber_t1,0.0,1.0,B,C,timber,node1node93,1,250.07
C_node1node93_timber_t2,0.0,1.0,B,C,timber,node1node93,2,177.28
C_node1node93_timber_t3,0.0,1.0,B,C,timber,node1node93,3,125.67
C_node1node93_timber_t4,0.0,1.0,B,C,timber,node1node93,4,89.09
C_node1node93_timber_t5,0.0,1.0,B,C,timber,node1node93,5,63.16
C_node1node93_wide_t0,0.0,0.0,B,C,wide,node1node93,0,446.0
C_node1node93_wide_t1,0.0,1.0,B,C,wide,node1node93,1,375.52
C_node1node93_wide_t2,0.0,1.0,B,C,wide,node1node93,2,266.21
C_node1node93_wide_t3,0.0,1.0,B,C,wide,node1node93,3,188.72
C_node1node93_wide_t4,0.0,1.0,B,C,wide,node1node93,4,133.79
C_node1node93_wide_t5,0.0,1.0,B,C,wide,node1node93,5,94.85
C_node1node98_timber_t0,0.0,0.0,B,C,timber,node1node98,0,0.0
C_node1node98_timber_t1,0.0,1.0,B,C,timber,node1node98,1,0.0
C_node1node98_timber_t2,0.0,1.0,B,C,timber,node1node98,2,0.0
C_node1node98_timber_t3,0.0,1.0,B,C,timber,node1node98,3,0.0
C_node1node98_timber_t4,0.0,1.0,B,C,timber,node1node98,4,0.0
C_node1node98_timber_t5,0.0,1.0,B,C,timber,node1node98,5,0.0
C_node1node98_wide_t0,0.0,0.0,B,C,wide,node1node98,0,0.0
C_node1node98_wide_t1,0.0,1.0,B,C,wide,node1node98,1,0.0
C_node1node98_wide_t2,0.0,1.0,B,C,wide,node1node98,2,0.0
C_node1node98_wide_t3,0.0,1.0,B,C,wide,node1node98,3,0.0
C_node1node98_wide_t4,0.0,1.0,B,C,wide,node1node98,4,0.0
C_node1node98_wide_t5,0.0,1.0,B,C,wide,node1node98,5,0.0
C_node1node112_timber_t0,0.0,0.0,B,C,timber,node1node112,0,0.0
C_node1node112_timber_t1,0.0,1.0,B,C,timber,node1node112,1,0.0
C_node1node112_timber_t2,0.0,1.0,B,C,timber,node1node112,2,0.0
C_node1node112_timber_t3,0.0,1.0,B,C,timber,node1node112,3,0.0
C_node1node112_timber_t4,0.0,1.0,B,C,timber,node1node112,4,0.0
C_node1node112_timber_t5,0.0,1.0,B,C,timber,node1node112,5,0.0
C_node1node112_wide_t0,0.0,0.0,B,C,wide,node1node112,0,0.0
C_node1node112_wide_t1,0.0,1.0,B,C,wide,node1node112,1,0.0
C_node1node112_wide_t2,0.0,1.0,B,C,wide,node1node112,2,0.0
C_node1node112_wide_t3,0.0,1.0,B,C,wide,node1node112,3,0.0
C_node1node112_wide_t4,0.0,1.0,B,C,wide,node1node112,4,0.0
C_node1node112_wide_t5,0.0,1.0,B,C,wide,node1node112,5,0.0
C_node2node14_timber_t0,0.0,0.0,B,C,timber,node2node14,0,1327.0
C_node2node14_timber_t1,0.0,1.0,B,C,timber,node2node14,1,1117.3
C_node2node14_timber_t2,0.0,1.0,B,C,timber,node2node14,2,792.07
C_node2node14_timber_t3,0.0,1.0,B,C,timber,node2node14,3,561.52
C_node2node14_timber_t4,0.0,1.0,B,C,timber,node2node14,4,398.07
C_node2node14_timber_t5,0.0,1.0,B,C,timber,node2node14,5,282.2
C_node2node14_wide_t0,0.0,0.0,B,C,wide,node2node14,0,1990.0
C_node2node14_wide_t1,0.0,1.0,B,C,wide,node2node14,1,1675.53
C_node2node14_wide_t2,0.0,1.0,B,C,wide,node2node14,2,1187.81
C_node2node14_wide_t3,0.0,1.0,B,C,wide,node2node14,3,842.06
C_node2node14_wide_t4,0.0,1.0,B,C,wide,node2node14,4,596.95
C_node2node14_wide_t5,0.0,1.0,B,C,wide,node2node14,5,423.19
C_node2node22_timber_t0,0.0,0.0,B,C,timber,node2node22,0,1561.0
C_node2node22_timber_t1,0.0,1.0,B,C,timber,node2node22,1,1314.32
C_node2node22_timber_t2,0.0,1.0,B,C,timber,node2node22,2,931.75
C_node2node22_timber_t3,0.0,1.0,B,C,timber,node2node22,3,660.53
C_node2node22_timber_t4,0.0,1.0,B,C,timber,node2node22,4,468.26
C_node2node22_timber_t5,0.0,1.0,B,C,timber,node2node22,5,331.96
C_node2node22_wide_t0,0.0,0.0,B,C,wide,node2node22,0,2341.0
C_node2node22_wide_t1,0.0,1.0,B,C,wide,node2node22,1,1971.06
C_node2node22_wide_t2,0.0,1.0,B,C,wide,node2node22,2,1397.32
C_node2node22_wide_t3,0.0,1.0,B,C,wide,node2node22,3,990.59
C_node2node22_wide_t4,0.0,1.0,B,C,wide,node2node22,4,702.25
C_node2node22_wide_t5,0.0,1.0,B,C,wide,node2node22,5,497.84
C_node2node65_timber_t0,0.0,0.0,B,C,timber,node2node65,0,2714.0
C_node2node65_timber_t1,0.0,1.0,B,C,timber,node2node65,1,2285.12
C_node2node65_timber_t2,0.0,1.0,B,C,timber,node2node65,2,1619.96
C_node2node65_timber_t3,0.0,1.0,B,C,timber,node2node65,3,1148.42
C_node2node65_timber_t4,0.0,1.0,B,C,timber,node2node65,4,814.14
C_node2node65_timber_t5,0.0,1.0,B,C,timber,node2node65,5,577.16
C_node2node65_wide_t0,0.0,0.0,B,C,wide,node2node65,0,4071.0
C_node2node65_wide_t1,0.0,1.0,B,C,wide,node2node65,1,3427.67
C_node2node65_wide_t2,0.0,1.0,B,C,wide,node2node65,2,2429.94
C_node2node65_wide_t3,0.0,1.0,B,C,wide,node2node65,3,1722.63
C_node2node65_wide_t4,0.0,1.0,B,C,wide,node2node65,4,1221.21
C_node2node65_wide_t5,0.0,1.0,B,C,wide,node2node65,5,865.74
C_node2node94_timber_t0,0.0,0.0,B,C,timber,node2node94,0,0.0
C_node2node94_timber_t1,0.0,1.0,B,C,timber,node2node94,1,0.0
C_node2node94_timber_t2,0.0,1.0,B,C,timber,node2node94,2,0.0
C_node2node94_timber_t3,0.0,1.0,B,C,timber,node2node94,3,0.0
C_node2node94_timber_t4,0.0,1.0,B,C,timber,node2node94,4,0.0
C_node2node94_timber_t5,0.0,1.0,B,C,timber,node2node94,5,0.0
C_node2node94_wide_t0,0.0,0.0,B,C,wide,node2node94,0,0.0
C_node2node94_wide_t1,0.0,1.0,B,C,wide,node2node94,1,0.0
C_node2node94_wide_t2,0.0,1.0,B,C,wide,node2node94,2,0.0
C_node2node94_wide_t3,0.0,1.0,B,C,wide,node2node94,3,0.0
C_node2node94_wide_t4,0.0,1.0,B,C,wide,node2node94,4,0.0
C_node2node94_wide_t5,0.0,1.0,B,C,wide,node2node94,5,0.0
C_node2node101_timber_t0,0.0,0.0,B,C,timber,node2node101,0,0.0
C_node2node101_timber_t1,0.0,1.0,B,C,timber,node2node101,1,0.0
C_node2node101_timber_t2,0.0,1.0,B,C,timber,node2node101,2,0.0
C_node2node101_timber_t3,0.0,1.0,B,C,timber,node2node101,3,0.0
C_node2node101_timber_t4,0.0,1.0,B,C,timber,node2node101,4,0.0
C_node2node101_timber_t5,0.0,1.0,B,C,timber,node2node101,5,0.0
C_node2node101_wide_t0,0.0,0.0,B,C,wide,node2node101,0,0.0
C_node2node101_wide_t1,0.0,1.0,B,C,wide,node2node101,1,0.0
C_node2node101_wide_t2,0.0,1.0,B,C,wide,node2node101,2,0.0
C_node2node101_wide_t3,0.0,1.0,B,C,wide,node2node101,3,0.0
C_node2node101_wide_t4,0.0,1.0,B,C,wide,node2node101,4,0.0
C_node2node101_wide_t5,0.0,1.0,B,C,wide,node2node101,5,0.0
C_node3node28_timber_t0,0.0,0.0,B,C,timber,node3node28,0,1134.0
C_node3node28_timber_t1,0.0,1.0,B,C,timber,node3node28,1,954.8
C_node3node28_timber_t2,0.0,1.0,B,C,timber,node3node28,2,676.87
C_node3node28_timber_t3,0.0,1.0,B,C,timber,node3node28,3,479.85
C_node3node28_timber_t4,0.0,1.0,B,C,timber,node3node28,4,340.17
C_node3node28_timber_t5,0.0,1.0,B,C,timber,node3node28,5,241.16
C_node3node28_wide_t0,0.0,0.0,B,C,wide,node3node28,0,1701.0
C_node3node28_wide_t1,0.0,1.0,B,C,wide,node3node28,1,1432.2
C_node3node28_wide_t2,0.0,1.0,B,C,wide,node3node28,2,1015.31
C_node3node28_wide_t3,0.0,1.0,B,C,wide,node3node28,3,719.77
C_node3node28_wide_t4,0.0,1.0,B,C,wide,node3node28,4,510.26
C_node3node28_wide_t5,0.0,1.0,B,C,wide,node3node28,5,361.73
C_node3node24_timber_t0,0.0,0.0,B,C,timber,node3node24,0,894.0
C_node3node24_timber_t1,0.0,1.0,B,C,timber,node3node24,1,752.72
C_node3node24_timber_t2,0.0,1.0,B,C,timber,node3node24,2,533.62
C_node3node24_timber_t3,0.0,1.0,B,C,timber,node3node24,3,378.29
C_node3node24_timber_t4,0.0,1.0,B,C,timber,node3node24,4,268.18
C_node3node24_timber_t5,0.0,1.0,B,C,timber,node3node24,5,190.12
C_node3node24_wide_t0,0.0,0.0,B,C,wide,node3node24,0,1338.0
C_node3node24_wide_t1,0.0,1.0,B,C,wide,node3node24,1,1126.56
C_node3node24_wide_t2,0.0,1.0,B,C,wide,node3node24,2,798.64
C_node3node24_wide_t3,0.0,1.0,B,C,wide,node3node24,3,566.17
C_node3node24_wide_t4,0.0,1.0,B,C,wide,node3node24,4,401.37
C_node3node24_wide_t5,0.0,1.0,B,C,wide,node3node24,5,284.54
C_node3node98_timber_t0,0.0,0.0,B,C,timber,node3node98,0,0.0
C_node3node98_timber_t1,0.0,1.0,B,C,timber,node3node98,1,0.0
C_node3node98_timber_t2,0.0,1.0,B,C,timber,node3node98,2,0.0
C_node3node98_timber_t3,0.0,1.0,B,C,timber,node3node98,3,0.0
