"Node1(x,y)","Node2(x,y)",edgelength,slope,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,removed_nodes
"(-9497.48688, 150056.93541)","(-9250.26218, 150098.02081)",0.2804132583491467,False,False,False,1355,527,2031,527,1016,"[(-9467.62658, 150094.99281), (-9426.65948, 150124.62211), (-9380.80298, 150130.98111), (-9328.23788, 150123.83111)]"
"(-10262.31898, 150158.54881)","(-10308.00978, 150027.72871)",0.13940879749229063,False,True,False,674,262,1010,262,505,"[(-10276.51748, 150094.78271)]"
"(-10109.42898, 147891.14591)","(-9737.58338, 147773.25181)",0.5823005487839352,False,True,False,2812,1094,4220,1094,2110,"[(-10004.50268, 147911.10491), (-10050.14308, 147943.22301), (-9997.54808, 147866.73571), (-9850.21278, 147724.72761)]"
"(-10109.42898, 147891.14591)","(-10303.39178, 147781.97041)",0.2309449726646732,False,True,False,1115,434,1673,434,837,"[(-10173.86138, 147884.31911), (-10215.77278, 147861.51591), (-10256.55228, 147827.72501)]"
"(-8630.82078, 149817.67201)","(-8516.36608, 149632.99931)",0.22443345163951678,False,False,False,1687,601,2530,601,1264,"[(-8560.28698, 149740.94961), (-8568.75368, 149754.70791), (-8580.39538, 149767.93711), (-8594.68288, 149785.92881), (-8555.38038, 149730.29051)]"
"(-8630.82078, 149817.67201)","(-8913.6107, 149316.84025)",0.8048009735667685,False,False,False,6048,2161,9071,2161,4535,"[(-8631.44048, 149816.79651), (-8643.71688, 149818.22611), (-8647.71158, 149816.60271), (-8745.12668, 149793.22171), (-8874.76598, 149760.32021), (-8918.69388, 149727.79551), (-8964.58098, 149674.54401)]"
"(-9076.81488, 150631.01111)","(-9069.39828, 150629.90041)",0.007499307304677224,43.7565,False,False,56,20,85,20,42,
"(-9076.81488, 150631.01111)","(-8537.58818, 151017.94901)",0.8469368195184671,False,False,False,6364,2274,9546,2274,4775,"[(-9112.84388, 150636.40721), (-9133.48148, 150731.65731), (-9104.66788, 150776.44071), (-9102.93658, 150779.49611)]"
"(-9076.81488, 150631.01111)","(-9472.98618, 150472.18171)",0.46032826622159523,False,False,False,3459,1236,5188,1236,2596,"[(-9074.12828, 150604.03641), (-9136.86048, 150544.21691), (-9191.53018, 150533.71361), (-9268.84918, 150528.53071), (-9342.34908, 150520.03561), (-9384.61798, 150508.76631)]"
"(-9648.04658, 149350.06601)","(-9560.85348, 149342.68431)",0.08750500661390778,23.9191,False,False,423,164,634,164,317,
"(-10068.12958, 150545.78041)","(-10055.79168, 150750.85151)",0.20544191352209615,13.2935,True,False,992,386,1489,386,744,
"(-10068.12958, 150545.78041)","(-9897.69168, 150484.64831)",0.18145119647590782,False,False,False,876,341,1315,341,658,"[(-9988.57688, 150511.00511)]"
"(-10068.12958, 150545.78041)","(-10212.42188, 150389.66871)",0.2489040615746522,False,False,False,1202,468,1804,468,901,"[(-10120.92688, 150523.84591), (-10189.59318, 150490.31971), (-10198.28948, 150423.98831), (-10201.72398, 150386.80281)]"
"(-8506.29148, 149634.21001)","(-8516.36608, 149632.99931)",0.010147086264045884,36.7819,False,False,76,27,114,27,57,
"(-8506.29148, 149634.21001)","(-9063.63128, 150672.60231)",1.9109502077479974,False,False,False,14361,5130,21541,5130,10769,"[(-8756.60818, 149904.88571), (-8735.44148, 149897.47731), (-8712.68718, 149891.12741), (-8689.40388, 149886.36481), (-8669.82468, 149868.37311), (-8643.63578, 149849.53771), (-8618.35868, 149837.28911), (-8603.73198, 149826.10751), (-8786.77068, 149903.82741), (-8600.08038, 150062.20731)]"
"(-8506.29148, 149634.21001)","(-8420.26968, 148839.38131)",0.8837948047409514,False,False,False,6639,2368,9962,2368,4984,"[(-8546.84838, 149115.38181), (-8547.19198, 149115.87471), (-8548.64038, 149118.12961), (-8553.94278, 149126.25951), (-8556.64038, 149130.39621), (-8546.13838, 149114.29331), (-8464.77418, 149016.43421), (-8453.72748, 149001.07111)]"
"(-8928.27318, 150192.01831)","(-8876.46568, 150032.73221)",0.16923124790189725,False,False,False,1272,454,1907,454,954,"[(-8888.71908, 150100.84701)]"
"(-8928.27318, 150192.01831)","(-9250.26218, 150098.02081)",0.34856532895638226,False,False,False,2619,937,3929,937,1965,"[(-8981.26218, 150202.27901), (-9041.47458, 150202.35381), (-9113.69438, 150176.89111), (-9189.36328, 150130.03651)]"
"(-9095.93818, 148163.72171)","(-9161.00848, 148181.51851)",0.06746013661659392,48.3398,False,False,507,181,760,181,380,
"(-8227.42728, 152874.87931)","(-8266.07438, 152972.15161)",0.11144595408204327,False,True,False,838,299,1256,299,628,"[(-8237.41868, 152901.86671), (-8237.41868, 152908.21681)]"
"(-9851.55108, 148828.14211)","(-9834.20877, 148845.28085)",0.024382209188761418,23.9191,True,False,118,46,177,46,88,
"(-9851.55108, 148828.14211)","(-9934.28428, 148797.83501)",0.0881096061317971,False,False,False,426,166,640,166,319,"[(-9857.99198, 148825.78261), (-9883.97598, 148816.26401)]"
"(-9851.55108, 148828.14211)","(-10067.64118, 148962.60741)",0.2985799121807956,False,False,False,1442,561,2163,561,1082,"[(-9853.08178, 148880.30811), (-9971.56918, 148924.33941)]"
"(-8420.26968, 148839.38131)","(-8428.40288, 148832.63961)",0.010564064612155182,36.7819,False,False,79,28,119,28,60,
"(-8420.26968, 148839.38131)","(-8545.28478, 148132.46591)",1.0676860021335774,False,False,False,8028,2868,12033,2868,6019,"[(-8745.30048, 148731.13221), (-8781.27328, 148694.07861), (-8799.82298, 148664.44261), (-8805.91728, 148632.06481), (-8805.88678, 148631.86561), (-8806.06878, 148632.08811), (-8804.78398, 148624.65581)]"
"(-8485.98448, 151832.05861)","(-8475.80968, 151789.95321)",0.04331733214545892,29.5896,False,False,326,116,488,116,244,
"(-8485.98448, 151832.05861)","(-8368.20178, 151792.32101)",0.4271650803433136,False,False,False,3211,1145,4814,1145,2408,"[(-8427.74768, 151871.06941), (-8382.76848, 151908.11121), (-8276.93488, 151868.42371), (-8327.20578, 151827.41321)]"
"(-9404.45688, 148053.66941)","(-9215.07328, 147944.18051)",0.24717057040616922,False,False,False,1195,464,1792,464,895,"[(-9263.08578, 147940.48821), (-9325.80358, 147966.33381)]"
"(-9332.35058, 149156.13771)","(-9176.27018, 149207.79901)",0.16605290695960814,False,False,False,1248,446,1871,446,937,"[(-9285.61928, 149160.77551), (-9242.26708, 149177.39831)]"
"(-9332.35058, 149156.13771)","(-9355.83098, 148869.48711)",0.4498444332320859,False,False,False,3379,1208,5070,1208,2535,"[(-9336.45938, 149089.53751), (-9408.04308, 149080.49691)]"
"(-9332.35058, 149156.13771)","(-9724.23318, 148977.57961)",0.4807340030671984,False,False,False,2322,904,3483,904,1742,"[(-9400.82118, 149177.58241), (-9462.28488, 149168.02961), (-9474.92118, 149121.19941), (-9514.55288, 149093.73371), (-9556.23948, 149057.05811)]"
"(-10052.42778, 148364.57841)","(-10057.25076, 148338.88572)",0.026141450906870367,23.9191,True,False,126,49,189,49,95,
"(-10052.42778, 148364.57841)","(-9824.62006, 148522.68223)",0.28150667985801486,False,True,False,1359,529,2041,529,1020,"[(-9998.27248, 148386.68521), (-9962.85548, 148424.73181)]"
"(-10052.42778, 148364.57841)","(-10067.64118, 148962.60741)",1.5424589215319984,False,False,False,7449,2897,11177,2897,5588,"[(-10436.20218, 148778.86421), (-10386.66868, 148757.53801), (-10321.97068, 148763.70271), (-10272.41818, 148764.79821), (-10214.53418, 148734.10541), (-10145.74948, 148724.75011), (-10088.70998, 148703.90701), (-10072.31348, 148813.26881), (-10095.64428, 148850.23951), (-10479.26608, 148736.35071), (-10241.28608, 148478.22421), (-10166.66088, 148441.49661)]"
"(-8266.07438, 152972.15161)","(-8562.05388, 152884.52621)",0.5093274916594365,False,False,False,3827,1367,5740,1367,2870,"[(-8291.45768, 152974.75541)]"
"(-8266.07438, 152972.15161)","(-8323.28988, 153083.83651)",0.12725244767150257,False,True,False,955,342,1435,342,717,"[(-8276.63978, 153008.22951)]"
"(-9624.70188, 148688.48941)","(-9829.14738, 148672.75791)",0.22516928408069592,False,False,False,1087,424,1630,424,816,"[(-9667.03528, 148680.33611), (-9706.80918, 148641.37611)]"
"(-9624.70188, 148688.48941)","(-9426.05538, 148523.91821)",0.26081852331982774,False,False,False,1261,491,1889,491,945,"[(-9573.40498, 148627.60511), (-9521.81198, 148591.70881), (-9460.46688, 148557.65251)]"
"(-8505.83568, 150917.68631)","(-8476.73138, 150932.23841)",0.032539589514479265,False,False,False,157,61,236,61,119,"[(-8495.07548, 150923.08071)]"
"(-8505.83568, 150917.68631)","(-9063.63128, 150672.60231)",0.837204916087257,False,False,False,6290,2247,9434,2247,4719,"[(-8497.89808, 150947.45201), (-8493.92938, 150965.97281)]"
"(-8505.83568, 150917.68631)","(-8236.95228, 151582.57231)",1.471222137546361,False,False,False,7106,2761,10660,2761,5328,"[(-8302.80358, 150787.39091), (-8302.69758, 150786.18991), (-8337.89188, 150744.18261), (-8384.78848, 150714.48591), (-8417.86148, 150695.96491), (-8450.27298, 150707.87131), (-8475.40848, 150730.36091), (-8490.10368, 150761.25521), (-8486.46418, 150795.75981), (-8484.10838, 150818.09451), (-8495.93348, 150871.73161), (-8507.55538, 150880.51231), (-8302.32388, 150788.44601), (-8431.09068, 151155.41491), (-8507.15848, 151183.85761), (-8518.40338, 151201.71711)]"
"(-9069.39828, 150629.90041)","(-8660.09166, 150546.68364)",0.4389646898015823,False,False,False,3299,1179,4947,1179,2474,"[(-8806.45578, 150618.62711), (-8757.24318, 150613.86461), (-8715.96808, 150593.22701), (-8687.39308, 150563.06451), (-8863.60588, 150618.62721)]"
"(-9069.39828, 150629.90041)","(-9063.63128, 150672.60231)",0.045910007679242595,False,False,False,345,123,518,123,259,"[(-9058.86878, 150648.78961)]"
"(-8476.73138, 150932.23841)","(-8383.39678, 150754.94041)",0.2756316512088649,False,False,False,1334,522,1998,522,995,"[(-8469.90138, 150887.82561)]"
"(-8476.73138, 150932.23841)","(-8537.58818, 151017.94901)",0.1279554938601626,False,False,False,962,343,1443,343,720,"[(-8468.13248, 150944.80611), (-8468.13238, 150967.95721), (-8486.65328, 150995.73851), (-8511.12728, 151010.95211)]"
