"Source(x,y)","Target(x,y)"
"(-8746.60526, 148807.62949)","(-8527.00488, 148818.23501)"
"(-8673.18784, 148556.63592)","(-8527.00488, 148818.23501)"
"(-10473.89818, 150536.91411)","(-10652.40158, 150433.19211)"
"(-10836.19272, 150318.3575)","(-10652.40158, 150433.19211)"
"(-10427.97478, 150424.28671)","(-10652.40158, 150433.19211)"
"(-10299.96506, 150230.19274)","(-10427.97478, 150424.28671)"
"(-8703.39839, 152860.25856)","(-8648.87098, 152906.36191)"
"(-8322.38385, 151946.31322)","(-8256.85768, 151748.90831)"
"(-8245.87627, 151692.79859)","(-8256.85768, 151748.90831)"
"(-9701.53288, 147269.92461)","(-10016.58438, 146871.00761)"
"(-9766.59483, 147443.89262)","(-10016.58438, 146871.00761)"
"(-10074.81299, 146855.7219)","(-10016.58438, 146871.00761)"
"(-8387.72104, 151633.98382)","(-8425.37128, 151634.02671)"
"(-8482.80244, 151586.28098)","(-8425.37128, 151634.02671)"
"(-9566.58245, 147840.83851)","(-9514.41648, 147613.78181)"
"(-9454.02002, 147560.1691)","(-9514.41648, 147613.78181)"
"(-9768.74118, 149033.78711)","(-9744.03568, 148959.42181)"
"(-9834.20877, 148845.28085)","(-9744.03568, 148959.42181)"
"(-9474.63396, 149158.3651)","(-9744.03568, 148959.42181)"
"(-9028.69179, 148622.97994)","(-8953.48438, 148779.78151)"
"(-8746.60526, 148807.62949)","(-8953.48438, 148779.78151)"
"(-9056.37368, 148999.23316)","(-8953.48438, 148779.78151)"
"(-9473.53342, 150764.74667)","(-9540.77418, 150634.58821)"
"(-9195.31222, 149600.1961)","(-9560.85348, 149342.68431)"
"(-9195.31222, 149600.1961)","(-9430.59708, 149471.41691)"
"(-8525.44954, 151951.95126)","(-8616.08548, 151635.50621)"
"(-8715.35286, 150252.92494)","(-9063.63128, 150672.60231)"
"(-8849.463, 150892.34077)","(-9063.63128, 150672.60231)"
"(-9938.65227, 149154.81321)","(-9768.74118, 149033.78711)"
"(-9474.63396, 149158.3651)","(-9768.74118, 149033.78711)"
"(-10007.94106, 151006.20067)","(-10473.89818, 150536.91411)"
"(-9061.65446, 148023.46264)","(-8702.89838, 147929.52861)"
"(-8729.88683, 148121.06548)","(-8702.89838, 147929.52861)"
"(-10836.19272, 150318.3575)","(-11001.19172, 150193.41213)"
"(-10269.17415, 149957.4208)","(-10000.61717, 149694.17443)"
"(-10663.97295, 147675.91237)","(-10057.25076, 148338.88572)"
"(-9561.625, 150968.1339)","(-9074.43949, 150925.34608)"
"(-9009.84603, 152922.36078)","(-8956.91756, 153296.52738)"
"(-9783.32482, 150505.42656)","(-9596.25262, 150398.68877)"
"(-8242.82872, 152715.03566)","(-8267.10734, 153042.99266)"
