arc,type
node9node14,source_in_transit_out
node1node14,source_in_transit_out
node3node14,source_in_transit_out
node6node14,source_in_transit_out
node14node1,source_out_transit_in
node14node6,source_out_transit_in
node14node3,source_out_transit_in
node14node9,source_out_transit_in
node7node2,exit_in_transit_out
node6node2,exit_in_transit_out
node8node4,exit_in_transit_out
node7node4,exit_in_transit_out
node8node5,exit_in_transit_out
node10node5,exit_in_transit_out
node10node11,exit_in_transit_out
node3node11,exit_in_transit_out
node13node12,exit_in_exit_out
node7node12,exit_in_transit_out
node9node13,exit_in_transit_out
node12node13,exit_in_exit_out
node2node7,exit_out_transit_in
node2node6,exit_out_transit_in
node4node7,exit_out_transit_in
node4node8,exit_out_transit_in
node5node10,exit_out_transit_in
node5node8,exit_out_transit_in
node11node10,exit_out_transit_in
node11node3,exit_out_transit_in
node12node7,exit_out_transit_in
node13node9,exit_out_transit_in
node8node1,transit_in_transit_out
node6node1,transit_in_transit_out
node3node1,transit_in_transit_out
node1node8,transit_in_transit_out
node10node9,transit_in_transit_out
node3node9,transit_in_transit_out
node6node9,transit_in_transit_out
node9node6,transit_in_transit_out
node1node6,transit_in_transit_out
node9node10,transit_in_transit_out
node1node3,transit_in_transit_out
node9node3,transit_in_transit_out
