"Node1(x,y)","Node2(x,y)",edgelength,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,slope,removed_nodes
"(-12466.50368, 150966.41501)","(-12574.02218, 150958.16571)",0.11034649025571604,True,False,829,297,1244,297,621,False,"[(-12505.90618, 150952.01041)]"
"(-12466.50368, 150966.41501)","(-12431.95498, 150877.72851)",0.10268531304450201,True,False,772,275,1157,275,579,False,"[(-12449.79678, 150960.31631), (-12437.91558, 150924.84061)]"
"(-12466.50368, 150966.41501)","(-12403.7768, 150994.82511)",0.07158970816490719,True,False,538,192,807,192,404,False,"[(-12452.06338, 150975.09531), (-12410.78828, 150984.62031)]"
"(-12466.50368, 150966.41501)","(-12656.49978, 150832.72151)",0.0,False,True,0,0,0,0,0,False,
"(-12466.50368, 150966.41501)","(-12140.67703, 150814.53752)",0.0,False,True,0,0,0,0,0,False,
"(-12205.87018, 150991.84471)","(-12373.66408, 151017.43164)",0.1726852958949024,True,False,1298,464,1946,464,974,False,"[(-12266.42078, 151011.39801), (-12316.39918, 151023.63861)]"
"(-12205.87018, 150991.84471)","(-12132.37048, 151130.06391)",0.20809149727351836,False,False,1564,558,2346,558,1173,False,"[(-12146.54668, 151049.15611), (-12103.66048, 151060.37701), (-12114.78218, 151120.72091)]"
"(-12205.87018, 150991.84471)","(-12002.26018, 150943.30671)",0.2536751394077749,False,False,1225,477,1838,477,919,False,"[(-12188.63428, 150951.66721), (-12148.21738, 150911.05001), (-12096.27218, 150925.45631), (-12045.99738, 150947.33371)]"
"(-12205.87018, 150991.84471)","(-12140.67703, 150814.53752)",0.0,False,True,0,0,0,0,0,False,
"(-12205.87018, 150991.84471)","(-11882.14024, 151185.28417)",0.0,False,True,0,0,0,0,0,False,
"(-12205.87018, 150991.84471)","(-12283.55411, 151181.29542)",0.0,False,True,0,0,0,0,0,False,
"(-12235.41058, 151393.94421)","(-12228.50428, 151451.98441)",0.05844965180163229,False,False,282,110,424,110,212,24.2383,
"(-12235.41058, 151393.94421)","(-12389.41758, 151015.72411)",0.7015594507748493,False,False,5272,1884,7909,1884,3954,False,"[(-12250.29278, 151435.65601), (-12260.10938, 151456.94301)]"
"(-12235.41058, 151393.94421)","(-12265.6432, 151204.889)",0.20819775551137218,True,False,1006,391,1509,391,754,False,"[(-12242.15878, 151324.30471), (-12268.08068, 151266.79251), (-12283.13698, 151212.98991)]"
"(-12235.41058, 151393.94421)","(-12283.55411, 151181.29542)",0.0,False,True,0,0,0,0,0,False,
"(-12235.41058, 151393.94421)","(-12186.51972, 151293.46817)",0.0,False,True,0,0,0,0,0,False,
"(-11759.78868, 150761.46821)","(-11649.83348, 150970.92061)",0.2991633173400371,False,False,1447,562,2168,562,1084,False,"[(-11747.68978, 150762.09281), (-11724.53868, 150762.09281), (-11642.59508, 150817.33661)]"
"(-11759.78868, 150761.46821)","(-12002.26018, 150943.30671)",0.31223652684136016,False,False,1508,587,2263,587,1131,False,"[(-11821.78748, 150794.34071), (-11862.41588, 150841.42211), (-11924.54988, 150858.00831), (-11963.81628, 150896.39211)]"
"(-11759.78868, 150761.46821)","(-12171.05377, 150701.34029)",0.5610462613643917,True,False,4216,1507,6324,1507,3161,False,"[(-11931.04648, 150675.38001), (-11930.56368, 150673.93181), (-11926.78628, 150672.79861), (-11925.32918, 150668.42711), (-11941.62978, 150678.55491), (-12096.60728, 150705.60591), (-12097.28738, 150705.44901), (-12100.86788, 150708.18721), (-12140.61738, 150699.02061)]"
"(-11759.78868, 150761.46821)","(-12140.67703, 150814.53752)",0.0,False,True,0,0,0,0,0,False,
"(-11759.78868, 150761.46821)","(-11804.99905, 150932.69564)",0.0,False,True,0,0,0,0,0,False,
"(-12678.37418, 150862.01841)","(-12574.02218, 150958.16571)",0.2211066423554744,True,False,1663,593,2493,593,1245,False,"[(-12704.34408, 150883.35081), (-12717.04408, 150916.68841), (-12658.80888, 150938.95531), (-12611.73968, 150938.78111)]"
"(-12678.37418, 150862.01841)","(-12860.44848, 150900.41651)",0.24690820882682551,True,False,1855,664,2784,664,1391,False,"[(-12678.82918, 150861.46011), (-12684.25268, 150840.70131), (-12733.44828, 150835.59351), (-12762.55258, 150866.02061), (-12774.45888, 150910.99991)]"
"(-12678.37418, 150862.01841)","(-12656.49978, 150832.72151)",0.0,False,True,0,0,0,0,0,False,
"(-12730.80248, 150707.27031)","(-12664.03048, 150521.83051)",0.20763625178187906,False,False,1003,390,1503,390,752,False,"[(-12677.95158, 150530.38481), (-12705.66698, 150565.71801)]"
"(-12730.80248, 150707.27031)","(-12417.27058, 150801.19761)",0.38086309695942505,False,False,2860,1022,4294,1022,2146,False,"[(-12626.29178, 150698.00991), (-12706.98988, 150705.94741), (-12603.80218, 150717.85361), (-12515.16668, 150807.81221)]"
"(-12730.80248, 150707.27031)","(-12903.30308, 150870.32291)",0.27806603564320004,True,False,2090,746,3134,746,1566,False,"[(-12773.23028, 150706.96031), (-12822.59798, 150706.59991), (-12832.85218, 150716.37061), (-12861.01118, 150760.54571), (-12871.44058, 150809.00541), (-12898.70558, 150849.46031)]"
"(-12730.80248, 150707.27031)","(-12567.75859, 150668.47886)",0.0,False,True,0,0,0,0,0,False,
"(-12730.80248, 150707.27031)","(-12656.49978, 150832.72151)",0.0,False,True,0,0,0,0,0,False,
"(-12417.27058, 150801.19761)","(-12431.95498, 150877.72851)",0.09491478212033053,True,False,714,255,1069,255,535,False,"[(-12403.37988, 150861.85341)]"
"(-12417.27058, 150801.19761)","(-12415.94768, 150663.74621)",0.13866917286435324,False,False,1041,372,1563,372,782,False,"[(-12415.23688, 150764.33811), (-12421.74528, 150742.48411)]"
"(-12417.27058, 150801.19761)","(-12567.75859, 150668.47886)",0.0,False,True,0,0,0,0,0,False,
"(-12417.27058, 150801.19761)","(-12656.49978, 150832.72151)",0.0,False,True,0,0,0,0,0,False,
"(-12417.27058, 150801.19761)","(-12140.67703, 150814.53752)",0.0,False,True,0,0,0,0,0,False,
"(-11649.83348, 150970.92061)","(-12002.26018, 150943.30671)",0.6435185235562103,False,False,3109,1210,4664,1210,2333,False,"[(-11859.60678, 151056.48201), (-11822.13298, 151099.97371), (-11760.49318, 151070.46691), (-11889.80308, 151088.44281)]"
"(-11649.83348, 150970.92061)","(-11842.35598, 151491.59381)",0.8419611558648284,False,False,4067,1582,6100,1582,3051,False,"[(-11601.25168, 151288.25571), (-11602.57108, 151288.44831), (-11634.16388, 151295.02101), (-11644.68348, 151296.65751)]"
"(-11649.83348, 150970.92061)","(-11804.99905, 150932.69564)",0.0,False,True,0,0,0,0,0,False,
"(-11649.83348, 150970.92061)","(-11882.14024, 151185.28417)",0.0,False,True,0,0,0,0,0,False,
"(-12204.39288, 150703.88121)","(-12171.05377, 150701.34029)",0.03343579713478399,True,False,251,90,377,90,188,28.0081,
"(-12204.39288, 150703.88121)","(-12415.94768, 150663.74621)",0.21567887860888887,False,False,1621,579,2431,579,1215,False,"[(-12365.66668, 150677.12771), (-12286.47218, 150686.48781)]"
"(-12204.39288, 150703.88121)","(-12664.03048, 150521.83051)",1.5040233006050934,False,False,7268,2827,10897,2827,5453,False,"[(-12611.44288, 150271.83831), (-12602.40678, 150291.90211), (-12593.82558, 150310.95591), (-12581.98038, 150328.41041), (-12568.03898, 150348.95381), (-12563.53858, 150359.82321), (-12541.70298, 150412.56201), (-12539.91288, 150416.88541), (-12538.27348, 150417.69621), (-12524.15418, 150424.67861), (-12515.64638, 150428.88611), (-12483.14698, 150444.95811), (-12476.72528, 150448.13391), (-12474.97388, 150449.00001), (-12617.02278, 150259.44891), (-12734.24118, 150385.11521), (-12707.07008, 150424.95591), (-12708.70298, 150482.46941), (-12672.24998, 150514.58831)]"
"(-12204.39288, 150703.88121)","(-12482.69789, 150476.59119)",0.0,False,True,0,0,0,0,0,False,
"(-12204.39288, 150703.88121)","(-12140.67703, 150814.53752)",0.0,False,True,0,0,0,0,0,False,
"(-12625.45558, 151609.13171)","(-12413.74595, 151544.40968)",0.26111059019520616,True,False,1261,491,1893,491,945,False,"[(-12547.40338, 151535.04821), (-12468.02818, 151519.17321)]"
"(-12625.45558, 151609.13171)","(-12511.10233, 151748.3868)",0.18909460554150195,True,False,914,356,1370,356,685,False,"[(-12599.03838, 151642.92711)]"
"(-12625.45558, 151609.13171)","(-12474.48408, 151945.81471)",0.7757578864903758,True,False,3748,1456,5620,1456,2811,False,"[(-12727.32038, 151687.18391), (-12733.18198, 151676.92611), (-12737.90368, 151668.66311), (-12696.89318, 151662.04841), (-12657.20558, 151643.52751), (-12701.38318, 151724.24211), (-12631.57848, 151964.36721)]"
"(-12625.45558, 151609.13171)","(-12541.87401, 151825.05928)",0.0,False,True,0,0,0,0,0,False,
"(-12625.45558, 151609.13171)","(-12263.05973, 151571.03533)",0.0,False,True,0,0,0,0,0,False,
"(-12415.94768, 150663.74621)","(-12664.03048, 150521.83051)",0.29062267512531725,False,False,1404,547,2106,547,1053,False,"[(-12525.96538, 150578.01241), (-12496.85218, 150597.41341), (-12533.63708, 150572.89981), (-12590.86738, 150538.64181)]"
"(-12415.94768, 150663.74621)","(-12567.75859, 150668.47886)",0.0,False,True,0,0,0,0,0,False,
"(-12415.94768, 150663.74621)","(-12482.69789, 150476.59119)",0.0,False,True,0,0,0,0,0,False,
"(-12415.94768, 150663.74621)","(-12140.67703, 150814.53752)",0.0,False,True,0,0,0,0,0,False,
"(-12151.24888, 151427.87381)","(-12132.37048, 151130.06391)",0.3157791710248846,False,False,1526,593,2288,593,1144,False,"[(-12132.35068, 151211.25041), (-12124.41308, 151247.76311)]"
"(-12151.24888, 151427.87381)","(-12211.4194, 151445.35873)",0.06303522290988214,True,False,305,118,457,118,228,False,"[(-12175.53648, 151431.44301)]"
