"Node1(x,y)","Node2(x,y)",edgelength,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,slope,removed_nodes
"(-11022.28918, 148344.65331)","(-11026.54518, 148347.23531)",0.0050201399110587994,True,False,38,13,56,13,28,False,"[(-11022.66908, 148344.68701)]"
"(-11022.28918, 148344.65331)","(-10394.26358, 148043.47361)",1.0829987770732454,True,False,8138,2908,12208,2908,6101,False,"[(-10984.31908, 148319.69011), (-10927.12458, 148303.74041), (-10878.82748, 148309.97721), (-10829.51808, 148288.35361), (-10767.14118, 148253.90221), (-10767.12388, 148253.66071), (-10762.88598, 148251.32001), (-10757.64858, 148178.22461), (-10711.75118, 148144.70891), (-10635.99598, 148140.87121), (-10580.35028, 148177.04571), (-10488.59448, 148229.23491), (-10490.89558, 148149.57651), (-10503.01368, 148088.22121), (-10510.52338, 148044.43201), (-10529.59508, 148001.68911), (-10493.83028, 147958.00721), (-10445.20518, 147994.28781)]"
"(-10831.58248, 149530.59371)","(-10757.88838, 149685.10541)",0.24913140117941449,False,False,1205,468,1805,468,902,False,"[(-10855.04178, 149569.03821), (-10854.31468, 149567.84661), (-10865.44928, 149622.66891)]"
"(-10831.58248, 149530.59371)","(-10658.01548, 149547.52701)",0.21490629324477095,False,False,1039,404,1557,404,779,False,"[(-10815.70738, 149525.30201), (-10778.66568, 149557.05211), (-10774.85938, 149554.08441), (-10774.40958, 149554.47001)]"
"(-10831.58248, 149530.59371)","(-10793.02358, 149833.15541)",0.7009048233888492,True,False,3385,1318,5079,1318,2540,False,"[(-10804.06578, 149470.26861), (-10847.45748, 149453.33521), (-10962.79278, 149502.61161), (-10981.84278, 149565.05341), (-10987.13438, 149615.85351), (-10971.25938, 149663.47861), (-10914.10938, 149703.69531), (-10851.04668, 149710.42241)]"
"(-10831.58248, 149530.59371)","(-10757.8104, 149589.30114)",0.0,False,True,0,0,0,0,0,False,
"(-10479.26608, 148736.35071)","(-10539.29848, 148693.46491)",0.07377723830151865,False,False,554,198,832,198,416,25.9151,
"(-10479.26608, 148736.35071)","(-10554.96288, 148809.15251)",0.10502431915267166,False,False,789,282,1184,282,592,25.9151,
"(-10479.26608, 148736.35071)","(-10067.64118, 148962.60741)",0.6947685554355886,False,False,3355,1305,5034,1305,2517,False,"[(-10436.20218, 148778.86421), (-10386.66868, 148757.53801), (-10321.97068, 148763.70271), (-10272.41818, 148764.79821), (-10214.53418, 148734.10541), (-10145.74948, 148724.75011), (-10088.70998, 148703.90701), (-10072.31348, 148813.26881), (-10095.64428, 148850.23951)]"
"(-10479.26608, 148736.35071)","(-10343.70484, 148954.31333)",0.0,False,True,0,0,0,0,0,False,
