x,y,is_exit,is_source,stands
-10715.71718,149508.70951,False,False,[1378]
-10582.75968,148396.43631,False,False,"[1036, 1038]"
-10938.09858,148571.74121,False,False,"[1036, 1037]"
-9959.55818,148629.86021,False,False,[1210]
-10643.33158,149582.47941,False,False,[1272]
-10794.81428,149785.96891,False,False,[976]
-10100.54258,148422.49851,False,False,"[865, 1210]"
-9788.17138,149835.90851,False,False,[1208]
-9935.82548,148581.81001,False,False,[1210]
-9858.10618,149777.67771,False,False,[1208]
-9998.27248,148386.68521,False,False,[1210]
-9785.62868,148893.29091,False,False,[1211]
-10041.72098,149050.92221,False,False,"[1032, 1211]"
-10865.44928,149622.66891,False,False,"[976, 1378]"
-10847.45748,149453.33521,False,False,[976]
-11022.28918,148344.65331,True,False,[1038]
-9814.03458,148574.01041,False,False,[1210]
-10831.58248,149530.59371,False,False,"[976, 1378]"
-11384.93538,148424.61111,False,False,[1037]
-9836.30348,149472.82201,False,False,[1262]
-10603.89118,148855.60571,False,False,[1032]
-10633.41238,148992.74891,False,False,"[1032, 1031]"
-10469.10748,148932.08031,False,False,"[1032, 1031]"
-10602.35128,149388.62861,False,False,[1272]
-11424.09378,148468.00291,False,False,[1037]
-11299.55978,148728.95551,False,False,[1037]
-10790.37188,148926.00201,False,False,[1032]
-10250.90008,148229.88261,False,False,"[865, 1038]"
-10085.35118,150101.45111,False,False,[1208]
-10540.66408,148980.10171,False,False,"[1032, 1031]"
-10479.26608,148736.35071,False,False,"[1032, 1033, 1210]"
-10851.04668,149710.42241,False,False,[976]
-10214.53418,148734.10541,False,False,"[1032, 1210]"
-10132.32578,150076.34971,False,False,[1208]
-10511.42878,150065.86281,False,False,[976]
-9648.04658,149350.06601,False,False,[1295]
-10195.70108,148477.28681,False,False,"[865, 1210]"
-10386.66868,148757.53801,False,False,"[1032, 1210]"
-10984.31908,148319.69011,True,False,[1038]
-9930.49008,150259.04581,False,False,[1208]
-9934.28428,148797.83501,False,False,[1210]
-10181.37648,149083.43811,False,False,"[1032, 1377]"
-10679.41658,149731.84381,False,False,"[976, 975]"
-10474.84718,149042.56551,False,False,"[1032, 1031]"
-10682.37098,148906.62031,False,False,[1032]
-10000.00428,149230.12351,False,False,"[1032, 1295]"
-9769.00308,149882.78441,False,False,[1208]
-10784.67768,149056.03241,False,False,[1032]
-10238.72308,150048.11771,False,False,[1208]
-10182.42728,149795.62561,False,False,"[1208, 975]"
-10103.69388,149495.95001,False,False,"[1272, 1262]"
-9912.25858,148665.20681,False,False,[1210]
-9881.12688,150169.67941,False,False,[1208]
