"Node1(x,y)","Node2(x,y)",edgelength,slope,has_exit,has_source
"(-10715.71718, 149508.70951)","(-10658.01548, 149547.52701)",0.06954340004012112,13.1859,False,False
"(-10715.71718, 149508.70951)","(-10774.40958, 149554.47001)",0.07442325696991735,13.1859,False,False
"(-10582.75968, 148396.43631)","(-10535.38318, 148380.51311)",0.049980806821114276,34.6185,False,False
"(-10582.75968, 148396.43631)","(-10622.42538, 148415.17391)",0.043868729298338946,34.6185,False,False
"(-10938.09858, 148571.74121)","(-10979.90808, 148514.67611)",0.07074220754444094,34.6185,False,False
"(-10938.09858, 148571.74121)","(-10872.70108, 148609.81981)",0.07567570801920706,34.6185,False,False
"(-9959.55818, 148629.86021)","(-9912.25858, 148665.20681)",0.05904772892939498,13.6833,False,False
"(-9959.55818, 148629.86021)","(-9935.82548, 148581.81001)",0.053591629657369196,13.6833,False,False
"(-10643.33158, 149582.47941)","(-10565.05268, 149531.82711)",0.09323755509717413,18.2227,False,False
"(-10643.33158, 149582.47941)","(-10643.37208, 149582.33391)",0.00015103145369026148,18.2227,False,False
"(-10794.81428, 149785.96891)","(-10859.92278, 149743.70041)",0.07762565854471386,18.2227,False,False
"(-10794.81428, 149785.96891)","(-10793.02358, 149833.15541)",0.0472204657827622,18.2227,True,False
"(-10100.54258, 148422.49851)","(-10052.42778, 148364.57841)",0.07529788817126264,13.6833,False,False
"(-10100.54258, 148422.49851)","(-10166.66088, 148441.49661)",0.06879358544588222,13.6833,False,False
"(-9788.17138, 149835.90851)","(-9769.00308, 149882.78441)",0.05064359511032492,18.2227,False,False
"(-9788.17138, 149835.90851)","(-9813.50368, 149795.65351)",0.04756248992946413,18.2227,False,False
"(-9935.82548, 148581.81001)","(-9873.17198, 148587.39591)",0.06290201380766838,13.6833,False,False
"(-9858.10618, 149777.67771)","(-9813.50368, 149795.65351)",0.048088588998749036,18.2227,False,False
"(-9858.10618, 149777.67771)","(-9918.18178, 149807.23631)",0.06695362984425196,18.2227,False,False
"(-9998.27248, 148386.68521)","(-9962.85548, 148424.73181)",0.05197987745810945,13.6833,False,False
"(-9998.27248, 148386.68521)","(-10052.42778, 148364.57841)",0.058493650290697544,13.6833,False,False
"(-9785.62868, 148893.29091)","(-9744.03568, 148959.42181)",0.07812345092101655,23.9191,False,False
"(-9785.62868, 148893.29091)","(-9808.45268, 148870.73461)",0.032089276178964656,23.9191,False,False
"(-10041.72098, 149050.92221)","(-10067.64118, 148962.60741)",0.0920399949319792,13.6833,False,False
"(-10041.72098, 149050.92221)","(-10017.74898, 149089.39741)",0.045332083550628545,13.6833,False,False
"(-10865.44928, 149622.66891)","(-10839.98038, 149623.25311)",0.02547559924417819,13.1859,False,False
"(-10865.44928, 149622.66891)","(-10855.04178, 149569.03821)",0.05463120023156153,13.1859,False,False
"(-10847.45748, 149453.33521)","(-10804.06578, 149470.26861)",0.04657874691798994,18.2227,False,False
"(-10847.45748, 149453.33521)","(-10901.86168, 149460.65881)",0.05489491865919962,18.2227,False,False
"(-11022.28918, 148344.65331)","(-10984.31908, 148319.69011)",0.04544105905731017,34.6185,True,False
