Node,Stand
"(-9813.69658, 148528.02001)",[1210]
"(-9884.95668, 148493.19861)",[1210]
"(-9925.79578, 148453.39921)",[1210]
"(-9962.85548, 148424.73181)",[1210]
"(-9998.27248, 148386.68521)",[1210]
"(-10052.42778, 148364.57841)","[865, 1210]"
"(-10100.54258, 148422.49851)","[865, 1210]"
"(-10166.66088, 148441.49661)","[865, 1210]"
"(-10195.70108, 148477.28681)","[865, 1210]"
"(-10241.28608, 148478.22421)","[865, 1210]"
"(-10256.03678, 148526.60481)","[865, 1210]"
"(-10219.66738, 148565.60401)","[865, 1210]"
"(-10230.06568, 148620.60441)","[865, 1210]"
"(-10306.37868, 148630.76181)","[865, 1210]"
"(-10312.75178, 148652.16791)","[865, 1210]"
"(-10325.12388, 148693.72391)","[865, 1210]"
"(-10371.78068, 148713.62291)","[865, 1210]"
"(-10433.44198, 148694.28171)","[865, 1210]"
"(-10492.70288, 148665.49211)","[865, 1210]"
"(-10539.29848, 148693.46491)","[865, 1210, 1036, 1033]"
"(-10479.26608, 148736.35071)","[1032, 1033, 1210]"
"(-10436.20218, 148778.86421)","[1032, 1210]"
"(-10386.66868, 148757.53801)","[1032, 1210]"
"(-10321.97068, 148763.70271)","[1032, 1210]"
"(-10272.41818, 148764.79821)","[1032, 1210]"
"(-10214.53418, 148734.10541)","[1032, 1210]"
"(-10145.74948, 148724.75011)","[1032, 1210]"
"(-10088.70998, 148703.90701)","[1032, 1210]"
"(-10072.31348, 148813.26881)","[1032, 1210]"
"(-10095.64428, 148850.23951)","[1032, 1210]"
"(-10067.64118, 148962.60741)","[1032, 1210, 1211]"
"(-10008.61558, 148963.73541)","[1210, 1211]"
"(-9971.56918, 148924.33941)","[1210, 1211]"
"(-9924.76238, 148884.48701)","[1210, 1211]"
"(-9853.08178, 148880.30811)","[1210, 1211]"
"(-9837.32306, 148579.28166)",[1210]
"(-9824.62006, 148522.68223)",[1210]
"(-9768.74118, 149033.78711)","[1211, 1295]"
"(-9744.03568, 148959.42181)",[1211]
"(-9785.62868, 148893.29091)",[1211]
"(-9808.45268, 148870.73461)",[1211]
"(-10041.72098, 149050.92221)","[1032, 1211]"
"(-10017.74898, 149089.39741)","[1032, 1211]"
"(-9963.75948, 149082.90481)","[1032, 1211]"
"(-9956.90198, 149155.55691)","[1032, 1211, 1295]"
"(-9908.15288, 149153.57031)","[1211, 1295]"
"(-9860.46688, 149142.87391)","[1211, 1295]"
"(-9881.28368, 149086.79801)","[1211, 1295]"
"(-9833.21118, 149059.22861)","[1211, 1295]"
"(-9834.20877, 148845.28085)",[1211]
"(-9938.65227, 149154.81321)",[1211]
"(-9916.47948, 149638.33261)","[1272, 1262]"
"(-10011.95518, 149597.49971)","[1272, 1262]"
"(-10075.05398, 149548.58351)","[1272, 1262]"
"(-10103.69388, 149495.95001)","[1272, 1262]"
"(-10151.16338, 149469.05131)","[1272, 1262]"
"(-10202.60538, 149471.78201)","[1272, 1262]"
"(-10276.35248, 149496.49141)","[1272, 1262]"
"(-10352.76568, 149489.91171)","[1272, 1262]"
"(-10407.27678, 149467.65811)","[1272, 1262]"
"(-10454.91868, 149425.39681)","[1272, 1262]"
"(-10484.22468, 149388.86291)","[1272, 1262]"
"(-10496.65038, 149410.82721)",[1272]
"(-10498.46488, 149409.09511)",[1272]
"(-10500.90558, 149413.40951)",[1272]
"(-10524.18898, 149391.18451)",[1272]
"(-10533.30478, 149374.66891)",[1272]
"(-10534.80668, 149374.28421)",[1272]
"(-10538.34418, 149347.15771)",[1272]
"(-10558.98178, 149328.90141)",[1272]
"(-10585.57618, 149328.90141)",[1272]
"(-10605.92328, 149356.87861)",[1272]
"(-10602.35128, 149388.62861)",[1272]
"(-10581.31698, 149419.98191)",[1272]
"(-10556.31388, 149460.46311)",[1272]
"(-10542.82008, 149486.26011)",[1272]
"(-10535.89688, 149496.18161)",[1272]
"(-10535.93228, 149496.22491)",[1272]
"(-10565.05268, 149531.82711)",[1272]
"(-10643.33158, 149582.47941)",[1272]
"(-10643.37208, 149582.33391)",[1272]
"(-10647.58738, 149585.06161)","[1272, 975]"
"(-10427.37718, 149640.33021)","[1272, 975]"
"(-10364.45778, 149685.35081)","[1272, 975]"
"(-10306.90858, 149732.38931)","[1272, 975]"
"(-10270.89718, 149758.10361)","[1272, 975]"
"(-9929.14039, 149632.91781)",[1272]
"(-10071.82848, 148261.22821)",[865]
"(-10082.84098, 148214.75731)",[865]
"(-10136.62288, 148162.97531)",[865]
"(-10196.80598, 148137.92401)",[865]
"(-10258.57288, 148108.05071)",[865]
"(-10288.98068, 148054.17361)",[865]
"(-10347.01988, 148073.73581)",[865]
"(-10394.26358, 148043.47361)","[865, 1038]"
"(-10392.82688, 148080.32301)","[865, 1038]"
"(-10392.35748, 148092.36121)","[865, 1038]"
"(-10402.27878, 148133.77671)","[865, 1038]"
"(-10397.18368, 148181.03691)","[865, 1038]"
"(-10331.77928, 148200.56351)","[865, 1038]"
"(-10250.90008, 148229.88261)","[865, 1038]"
"(-10270.53418, 148283.52321)","[865, 1038]"
"(-10309.47728, 148324.06341)","[865, 1038]"
"(-10392.62098, 148337.95661)","[865, 1038]"
"(-10445.55188, 148346.43271)","[865, 1038]"
"(-10489.50218, 148362.57211)","[865, 1038]"
"(-10502.55748, 148422.87531)","[865, 1036, 1038]"
"(-10521.46368, 148477.57251)","[865, 1036]"
"(-10538.52038, 148522.63521)","[865, 1036]"
"(-10579.29178, 148564.78831)","[865, 1036]"
"(-10627.79198, 148606.47581)","[865, 1036]"
"(-10587.22618, 148637.05761)","[865, 1036]"
"(-10057.25076, 148338.88572)",[865]
"(-10224.00658, 148124.76855)",[865]
"(-10658.01548, 149547.52701)","[1378, 975]"
"(-10683.57428, 149609.70431)","[1378, 975]"
"(-10720.86538, 149667.87851)","[1378, 975]"
"(-10757.88838, 149685.10541)","[976, 1378, 975]"
"(-10746.91568, 149697.81071)","[976, 975]"
"(-10679.41658, 149731.84381)","[976, 975]"
"(-10596.03358, 149729.26751)","[976, 975]"
"(-10558.01058, 149750.14581)","[976, 975]"
"(-10512.30518, 149768.66851)","[976, 975]"
"(-10465.72488, 149802.06901)","[976, 975]"
"(-10444.33448, 149839.71821)","[976, 975]"
"(-10545.98288, 149858.94611)","[976, 975]"
"(-10500.37898, 149925.83671)","[976, 975]"
"(-10440.89148, 149912.93741)","[976, 975]"
"(-10369.37418, 149919.63031)","[976, 975]"
"(-10767.02408, 149674.52741)","[976, 1378]"
"(-10773.37408, 149632.19391)","[976, 1378]"
"(-10839.98038, 149623.25311)","[976, 1378]"
"(-10865.44928, 149622.66891)","[976, 1378]"
"(-10855.04178, 149569.03821)","[976, 1378]"
"(-10854.31468, 149567.84661)","[976, 1378]"
"(-10831.58248, 149530.59371)","[976, 1378]"
"(-10804.06578, 149470.26861)",[976]
"(-10847.45748, 149453.33521)",[976]
"(-10901.86168, 149460.65881)",[976]
"(-10962.79278, 149502.61161)",[976]
"(-10981.84278, 149565.05341)",[976]
"(-10987.13438, 149615.85351)",[976]
"(-10971.25938, 149663.47861)",[976]
"(-10914.10938, 149703.69531)",[976]
"(-10851.04668, 149710.42241)",[976]
"(-10859.92278, 149743.70041)",[976]
"(-10794.81428, 149785.96891)",[976]
"(-10793.02358, 149833.15541)",[976]
"(-10782.30288, 149876.87291)",[976]
"(-10787.00638, 149877.63171)",[976]
"(-10786.55928, 149879.45501)",[976]
"(-10771.13468, 149920.57031)",[976]
"(-10718.42158, 149940.01471)",[976]
"(-10676.78938, 149973.77461)",[976]
"(-10730.67918, 150036.85241)",[976]
"(-10766.09178, 150093.78201)",[976]
"(-10674.88268, 150119.77521)",[976]
"(-10588.86958, 150093.11761)",[976]
"(-10511.42878, 150065.86281)",[976]
"(-10432.86448, 150103.99241)",[976]
"(-10369.34358, 150069.26931)",[976]
"(-10316.07608, 150033.19191)",[976]
"(-10788.47436, 149851.70648)",[976]
"(-10793.27093, 149826.63759)",[976]
"(-10785.33388, 149058.03671)","[1032, 1031]"
"(-10813.89218, 149145.27901)",[1031]
"(-10722.38038, 149176.45541)",[1031]
"(-10644.19288, 149184.51281)",[1031]
"(-10550.31738, 149192.29331)","[1032, 1031]"
"(-10500.18948, 149139.69061)","[1032, 1031]"
"(-10428.60378, 149117.18411)","[1032, 1031]"
"(-10408.74968, 149060.67031)","[1032, 1031]"
"(-10397.76578, 148999.96751)","[1032, 1031]"
"(-10360.89048, 148903.75251)","[1032, 1031]"
"(-10424.30238, 148895.27061)","[1032, 1031]"
"(-10469.10748, 148932.08031)","[1032, 1031]"
"(-10461.36788, 148992.74201)","[1032, 1031]"
"(-10474.84718, 149042.56551)","[1032, 1031]"
"(-10510.29648, 149014.36711)","[1032, 1031]"
"(-10540.66408, 148980.10171)","[1032, 1031]"
"(-10586.44028, 148979.50231)","[1032, 1031]"
"(-10633.41238, 148992.74891)","[1032, 1031]"
"(-10684.47428, 149016.85211)","[1032, 1031]"
"(-10721.69128, 149047.82081)","[1032, 1031]"
"(-10554.96288, 148809.15251)","[1032, 1033]"
"(-10553.00638, 148808.78091)",[1032]
"(-10603.89118, 148855.60571)",[1032]
"(-10682.12578, 148906.65481)",[1032]
"(-10682.37098, 148906.62031)",[1032]
"(-10686.38118, 148909.23691)",[1032]
"(-10750.11168, 148900.27831)",[1032]
"(-10790.37188, 148926.00201)",[1032]
"(-10807.41728, 148982.75221)",[1032]
"(-10784.67768, 149056.03241)",[1032]
"(-10548.65438, 149192.43121)",[1032]
"(-10549.45308, 149195.18991)","[1032, 1262]"
"(-10499.60758, 149197.73341)","[1032, 1262]"
"(-10433.09338, 149170.82591)","[1032, 1262]"
"(-10397.73658, 149220.06061)","[1032, 1262]"
"(-10332.48338, 149210.13781)","[1032, 1262]"
"(-10285.51438, 149182.43681)","[1032, 1377, 1262]"
"(-10279.80168, 149160.43201)","[1032, 1377]"
"(-10229.00158, 149117.56951)","[1032, 1377]"
"(-10181.37648, 149083.43811)","[1032, 1377]"
"(-10175.82018, 149051.68811)","[1032, 1377]"
"(-10123.43268, 149010.41301)","[1032, 1377]"
"(-10085.33248, 149073.91311)","[1032, 1377]"
"(-10062.31368, 149143.76331)","[1032, 1377]"
"(-10026.59488, 149219.16971)","[1032, 1377]"
"(-10012.02228, 149237.86841)","[1032, 1377, 1295]"
"(-10000.00428, 149230.12351)","[1032, 1295]"
"(-10014.54978, 149199.12801)","[1032, 1295]"
"(-10593.55578, 148721.85031)","[1033, 1036]"
"(-10637.33528, 148765.11801)","[1033, 1036]"
"(-10703.34268, 148792.89241)","[1033, 1036]"
"(-10810.04518, 148739.02791)","[1033, 1036, 1037]"
"(-10848.30608, 148681.41041)","[1033, 1037]"
"(-10879.37768, 148633.75551)","[1033, 1037]"
"(-10929.79978, 148618.14501)","[1033, 1037]"
"(-10963.72218, 148655.61041)","[1033, 1037]"
"(-10969.47238, 148726.44391)","[1033, 1037]"
"(-10939.09098, 148814.51071)","[1033, 1037]"
"(-10927.57758, 148891.05861)","[1033, 1037]"
"(-10922.78158, 148892.06601)",[1033]
"(-10846.59498, 148876.22891)",[1033]
"(-10785.92738, 148864.59491)",[1033]
"(-10718.39948, 148841.33141)",[1033]
"(-10636.15908, 148824.57711)",[1033]
"(-10535.38318, 148380.51311)","[1036, 1038]"
"(-10582.75968, 148396.43631)","[1036, 1038]"
"(-10622.42538, 148415.17391)","[1036, 1038]"
"(-10675.60108, 148446.23511)","[1036, 1038]"
"(-10742.00028, 148444.79471)","[1036, 1038]"
"(-10736.80028, 148501.40121)","[1036, 1038]"
"(-10795.35898, 148494.10011)","[1036, 1038]"
"(-10818.28548, 148437.83891)","[1036, 1038]"
"(-10862.42918, 148430.83681)","[1036, 1038]"
"(-10921.45138, 148454.83321)","[1036, 1038]"
"(-10979.90808, 148514.67611)","[1036, 1037, 1038]"
"(-10938.09858, 148571.74121)","[1036, 1037]"
"(-10872.70108, 148609.81981)","[1036, 1037]"
"(-10790.14328, 148631.01051)","[1036, 1037]"
"(-10734.60408, 148653.88441)","[1036, 1037]"
"(-10762.75658, 148691.50951)","[1036, 1037]"
"(-11011.56658, 148472.89831)","[1037, 1038]"
"(-10986.28258, 148437.81041)","[1037, 1038]"
"(-11004.77118, 148396.30241)","[1037, 1038]"
"(-11026.54518, 148347.23531)","[1037, 1038]"
"(-11070.55348, 148351.13961)",[1037]
"(-11119.31738, 148359.25021)",[1037]
"(-11179.82858, 148324.14021)",[1037]
"(-11197.93668, 148374.66851)",[1037]
"(-11257.28278, 148382.75081)",[1037]
"(-11271.71878, 148376.19141)",[1037]
"(-11310.85188, 148433.07781)",[1037]
"(-11346.83538, 148469.06121)",[1037]
"(-11401.86878, 148482.81951)",[1037]
"(-11424.09378, 148468.00291)",[1037]
"(-11384.93538, 148424.61111)",[1037]
"(-11408.21878, 148393.91941)",[1037]
"(-11425.80308, 148384.67391)",[1037]
"(-11432.23188, 148398.06271)",[1037]
"(-11502.42128, 148421.99971)",[1037]
"(-11556.39588, 148442.11221)",[1037]
"(-11596.59038, 148443.91581)",[1037]
"(-11592.79218, 148499.30011)",[1037]
"(-11597.10828, 148546.22231)",[1037]
"(-11619.20648, 148601.26691)",[1037]
"(-11575.07138, 148625.29441)",[1037]
"(-11575.96898, 148631.31621)",[1037]
"(-11534.00818, 148674.27541)",[1037]
"(-11488.11478, 148654.31331)",[1037]
"(-11436.72168, 148652.28571)",[1037]
"(-11465.87658, 148691.93311)",[1037]
"(-11409.61188, 148689.76971)",[1037]
"(-11378.99848, 148658.98741)",[1037]
"(-11349.36858, 148696.96311)",[1037]
"(-11299.55978, 148728.95551)",[1037]
"(-11312.43788, 148770.38651)",[1037]
"(-11269.77208, 148777.20011)",[1037]
"(-11245.25328, 148771.16181)",[1037]
"(-11224.80788, 148766.12671)",[1037]
"(-11161.54878, 148739.31241)",[1037]
"(-11160.22148, 148656.33911)",[1037]
"(-11134.44798, 148569.66841)",[1037]
"(-11110.06538, 148635.18451)",[1037]
"(-11056.66798, 148669.16991)",[1037]
"(-11015.30268, 148717.15311)",[1037]
"(-11035.44778, 148782.20731)",[1037]
"(-11023.19668, 148833.16991)",[1037]
"(-11018.22938, 148838.39271)",[1037]
"(-11018.94038, 148830.58791)",[1037]
"(-10969.87898, 148882.17341)",[1037]
"(-11312.58111, 148720.59185)",[1037]
"(-11160.36589, 148665.36656)",[1037]
"(-11055.12094, 148349.77048)",[1037]
"(-11152.51336, 148630.41838)",[1037]
"(-11235.62254, 148768.79004)",[1037]
"(-11148.38732, 148616.54338)",[1037]
"(-11146.12689, 148608.94205)",[1037]
"(-11527.90227, 148671.61954)",[1037]
"(-11468.98578, 148410.59706)",[1037]
"(-10445.20518, 147994.28781)",[1038]
"(-10493.83028, 147958.00721)",[1038]
"(-10529.59508, 148001.68911)",[1038]
"(-10510.52338, 148044.43201)",[1038]
"(-10503.01368, 148088.22121)",[1038]
"(-10490.89558, 148149.57651)",[1038]
"(-10488.59448, 148229.23491)",[1038]
"(-10580.35028, 148177.04571)",[1038]
"(-10635.99598, 148140.87121)",[1038]
"(-10711.75118, 148144.70891)",[1038]
"(-10757.64858, 148178.22461)",[1038]
"(-10762.88598, 148251.32001)",[1038]
"(-10767.12388, 148253.66071)",[1038]
"(-10767.14118, 148253.90221)",[1038]
"(-10829.51808, 148288.35361)",[1038]
"(-10878.82748, 148309.97721)",[1038]
"(-10927.12458, 148303.74041)",[1038]
"(-10984.31908, 148319.69011)",[1038]
"(-11022.28918, 148344.65331)",[1038]
"(-11022.66908, 148344.68701)",[1038]
"(-11017.18535, 148341.29783)",[1038]
"(-10978.86272, 148318.16851)",[1038]
"(-9840.89568, 149535.23461)",[1262]
"(-9836.30348, 149472.82201)",[1262]
"(-9791.66758, 149418.56961)",[1262]
"(-9734.04878, 149369.06391)",[1262]
"(-9696.70618, 149333.69741)","[1262, 1295]"
"(-9752.94028, 149326.58331)","[1262, 1295]"
"(-9850.64998, 149327.60401)","[1262, 1295]"
"(-9908.66488, 149318.76661)","[1262, 1295]"
"(-9989.59868, 149279.06271)","[1262, 1295]"
"(-10037.13358, 149254.05121)","[1377, 1262, 1295]"
"(-10071.44188, 149276.16101)","[1377, 1262]"
"(-10135.22618, 149201.82991)","[1377, 1262]"
"(-10155.32188, 149190.94821)","[1377, 1262]"
"(-10219.10928, 149182.06041)","[1377, 1262]"
"(-10560.79608, 149234.36651)",[1262]
"(-10522.44198, 149290.92961)",[1262]
"(-10493.20238, 149336.44421)",[1262]
"(-10481.60808, 149384.23781)",[1262]
"(-9881.60648, 149569.40201)",[1262]
"(-9799.49707, 149327.06965)",[1262]
"(-9850.83509, 149543.57647)",[1262]
"(-9560.85348, 149342.68431)",[1295]
"(-9541.89218, 149273.80611)",[1295]
"(-9544.14028, 149227.88431)",[1295]
"(-9570.74068, 149194.58111)",[1295]
"(-9539.71968, 149157.78101)",[1295]
"(-9571.15878, 149126.96881)",[1295]
"(-9615.82678, 149096.71941)",[1295]
"(-9702.63778, 149083.85611)",[1295]
"(-9648.04658, 149350.06601)",[1295]
"(-10715.71718, 149508.70951)",[1378]
"(-10774.40958, 149554.47001)",[1378]
"(-10774.85938, 149554.08441)",[1378]
"(-10778.66568, 149557.05211)",[1378]
"(-10815.70738, 149525.30201)",[1378]
