variable,lb,ub,type,edge,period,road_type
flow_wide_node152node8_t5,0.0,9.0,I,node152node8,5,wide
flow_timber_node152node20_t1,0.0,9.0,I,node152node20,1,timber
flow_timber_node152node20_t2,0.0,9.0,I,node152node20,2,timber
flow_timber_node152node20_t3,0.0,9.0,I,node152node20,3,timber
flow_timber_node152node20_t4,0.0,9.0,I,node152node20,4,timber
flow_timber_node152node20_t5,0.0,9.0,I,node152node20,5,timber
flow_wide_node152node20_t1,0.0,9.0,I,node152node20,1,wide
flow_wide_node152node20_t2,0.0,9.0,I,node152node20,2,wide
flow_wide_node152node20_t3,0.0,9.0,I,node152node20,3,wide
flow_wide_node152node20_t4,0.0,9.0,I,node152node20,4,wide
flow_wide_node152node20_t5,0.0,9.0,I,node152node20,5,wide
flow_timber_node152node25_t1,0.0,9.0,I,node152node25,1,timber
flow_timber_node152node25_t2,0.0,9.0,I,node152node25,2,timber
flow_timber_node152node25_t3,0.0,9.0,I,node152node25,3,timber
flow_timber_node152node25_t4,0.0,9.0,I,node152node25,4,timber
flow_timber_node152node25_t5,0.0,9.0,I,node152node25,5,timber
flow_wide_node152node25_t1,0.0,9.0,I,node152node25,1,wide
flow_wide_node152node25_t2,0.0,9.0,I,node152node25,2,wide
flow_wide_node152node25_t3,0.0,9.0,I,node152node25,3,wide
flow_wide_node152node25_t4,0.0,9.0,I,node152node25,4,wide
flow_wide_node152node25_t5,0.0,9.0,I,node152node25,5,wide
flow_timber_node152node65_t1,0.0,9.0,I,node152node65,1,timber
flow_timber_node152node65_t2,0.0,9.0,I,node152node65,2,timber
flow_timber_node152node65_t3,0.0,9.0,I,node152node65,3,timber
flow_timber_node152node65_t4,0.0,9.0,I,node152node65,4,timber
flow_timber_node152node65_t5,0.0,9.0,I,node152node65,5,timber
flow_wide_node152node65_t1,0.0,9.0,I,node152node65,1,wide
flow_wide_node152node65_t2,0.0,9.0,I,node152node65,2,wide
flow_wide_node152node65_t3,0.0,9.0,I,node152node65,3,wide
flow_wide_node152node65_t4,0.0,9.0,I,node152node65,4,wide
flow_wide_node152node65_t5,0.0,9.0,I,node152node65,5,wide
flow_timber_node152node69_t1,0.0,9.0,I,node152node69,1,timber
flow_timber_node152node69_t2,0.0,9.0,I,node152node69,2,timber
flow_timber_node152node69_t3,0.0,9.0,I,node152node69,3,timber
flow_timber_node152node69_t4,0.0,9.0,I,node152node69,4,timber
flow_timber_node152node69_t5,0.0,9.0,I,node152node69,5,timber
flow_wide_node152node69_t1,0.0,9.0,I,node152node69,1,wide
flow_wide_node152node69_t2,0.0,9.0,I,node152node69,2,wide
flow_wide_node152node69_t3,0.0,9.0,I,node152node69,3,wide
flow_wide_node152node69_t4,0.0,9.0,I,node152node69,4,wide
flow_wide_node152node69_t5,0.0,9.0,I,node152node69,5,wide
flow_timber_node152node82_t1,0.0,9.0,I,node152node82,1,timber
flow_timber_node152node82_t2,0.0,9.0,I,node152node82,2,timber
flow_timber_node152node82_t3,0.0,9.0,I,node152node82,3,timber
flow_timber_node152node82_t4,0.0,9.0,I,node152node82,4,timber
flow_timber_node152node82_t5,0.0,9.0,I,node152node82,5,timber
flow_wide_node152node82_t1,0.0,9.0,I,node152node82,1,wide
flow_wide_node152node82_t2,0.0,9.0,I,node152node82,2,wide
flow_wide_node152node82_t3,0.0,9.0,I,node152node82,3,wide
flow_wide_node152node82_t4,0.0,9.0,I,node152node82,4,wide
flow_wide_node152node82_t5,0.0,9.0,I,node152node82,5,wide
flow_timber_node152node99_t1,0.0,9.0,I,node152node99,1,timber
flow_timber_node152node99_t2,0.0,9.0,I,node152node99,2,timber
flow_timber_node152node99_t3,0.0,9.0,I,node152node99,3,timber
flow_timber_node152node99_t4,0.0,9.0,I,node152node99,4,timber
flow_timber_node152node99_t5,0.0,9.0,I,node152node99,5,timber
flow_wide_node152node99_t1,0.0,9.0,I,node152node99,1,wide
flow_wide_node152node99_t2,0.0,9.0,I,node152node99,2,wide
flow_wide_node152node99_t3,0.0,9.0,I,node152node99,3,wide
flow_wide_node152node99_t4,0.0,9.0,I,node152node99,4,wide
flow_wide_node152node99_t5,0.0,9.0,I,node152node99,5,wide
flow_timber_node2node67_t1,0.0,9.0,I,node2node67,1,timber
flow_timber_node2node67_t2,0.0,9.0,I,node2node67,2,timber
flow_timber_node2node67_t3,0.0,9.0,I,node2node67,3,timber
flow_timber_node2node67_t4,0.0,9.0,I,node2node67,4,timber
flow_timber_node2node67_t5,0.0,9.0,I,node2node67,5,timber
flow_wide_node2node67_t1,0.0,9.0,I,node2node67,1,wide
flow_wide_node2node67_t2,0.0,9.0,I,node2node67,2,wide
flow_wide_node2node67_t3,0.0,9.0,I,node2node67,3,wide
flow_wide_node2node67_t4,0.0,9.0,I,node2node67,4,wide
flow_wide_node2node67_t5,0.0,9.0,I,node2node67,5,wide
flow_timber_node2node50_t1,0.0,9.0,I,node2node50,1,timber
flow_timber_node2node50_t2,0.0,9.0,I,node2node50,2,timber
flow_timber_node2node50_t3,0.0,9.0,I,node2node50,3,timber
flow_timber_node2node50_t4,0.0,9.0,I,node2node50,4,timber
flow_timber_node2node50_t5,0.0,9.0,I,node2node50,5,timber
flow_wide_node2node50_t1,0.0,9.0,I,node2node50,1,wide
flow_wide_node2node50_t2,0.0,9.0,I,node2node50,2,wide
flow_wide_node2node50_t3,0.0,9.0,I,node2node50,3,wide
flow_wide_node2node50_t4,0.0,9.0,I,node2node50,4,wide
flow_wide_node2node50_t5,0.0,9.0,I,node2node50,5,wide
flow_timber_node2node95_t1,0.0,9.0,I,node2node95,1,timber
flow_timber_node2node95_t2,0.0,9.0,I,node2node95,2,timber
flow_timber_node2node95_t3,0.0,9.0,I,node2node95,3,timber
flow_timber_node2node95_t4,0.0,9.0,I,node2node95,4,timber
flow_timber_node2node95_t5,0.0,9.0,I,node2node95,5,timber
flow_wide_node2node95_t1,0.0,9.0,I,node2node95,1,wide
flow_wide_node2node95_t2,0.0,9.0,I,node2node95,2,wide
