Node1,Node2,edgelength,slope,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade
"(-11365.547, 144128.6996)","(-11393.6739, 144078.2832)",57.732,27.5,433823.99,154937.14,650735.99,325368.0,154937.14
"(-11365.547, 144128.6996)","(-11291.5942, 144084.1387)",94.232,27.5,708103.6,252894.14,1062155.4,531077.7,252894.14
"(-10745.3105, 144388.2633)","(-10809.1961, 144386.8492)",53.043,28.1,398589.62,142353.43,597884.42,298942.21,142353.43
"(-10745.3105, 144388.2633)","(-10619.2953, 144433.7219)",170.835,28.1,1283736.04,458477.16,1925604.06,962802.03,458477.16
"(-10445.9596, 144393.9844)","(-10369.1189, 144428.8096)",100.918,28.1,758346.27,270837.95,1137519.4,568759.7,270837.95
"(-10445.9596, 144393.9844)","(-10557.7563, 144361.7111)",128.281,28.1,963966.14,344273.62,1445949.22,722974.61,344273.62
"(-10359.8776, 144221.0533)","(-10390.0941, 144167.654)",52.344,27.8,393336.59,140477.35,590004.88,295002.44,140477.35
"(-10359.8776, 144221.0533)","(-10321.7361, 144275.483)",86.219,27.8,647896.01,231391.43,971844.02,485922.01,231391.43
"(-9998.5306, 144310.2333)","(-10056.6846, 144286.1546)",62.942,19.1,304056.53,118229.9,456084.79,228042.4,118229.9
"(-9998.5306, 144310.2333)","(-9948.4943, 144254.9107)",95.997,19.1,463736.23,180320.04,695604.34,347802.17,180320.04
"(-11291.5942, 144084.1387)","(-11171.1825, 144098.4609)",121.263,27.5,911228.24,325438.66,1366842.36,683421.18,325438.66
"(-10538.0131, 144239.5681)","(-10456.9018, 144210.332)",52.222,27.8,392420.24,140150.09,588630.37,294315.18,140150.09
"(-10538.0131, 144239.5681)","(-10586.9762, 144258.0742)",72.666,27.8,546046.6,195016.64,819069.9,409534.95,195016.64
"(-11099.2131, 144142.9817)","(-11171.1825, 144098.4609)",84.627,27.5,635928.13,227117.19,953892.19,476946.1,227117.19
"(-11099.2131, 144142.9817)","(-11078.0079, 144188.9927)",50.662,27.5,380702.15,135965.05,571053.22,285526.61,135965.05
