ID_UG;nodes
1215;(-22449.13978, 152241.05621),(-22131.19338, 151998.07341),(-22251.18028, 152058.36811),(-22359.46108, 152204.81581),(-22167.32808, 152030.79911),(-22156.98848, 151784.12701)
839;(-22449.13978, 152241.05621),(-22131.19338, 151998.07341),(-22359.46108, 152204.81581),(-22167.32808, 152030.79911),(-21993.65608, 152171.44355),(-22164.18023, 151984.30062)
1530;(-22251.18028, 152058.36811),(-22359.46108, 152204.81581),(-22167.32808, 152030.79911),(-22287.17808, 152112.52472)
