"Node1(x,y)","Node2(x,y)",edgelength,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,slope,removed_nodes
"(-22449.13978, 152241.05621)","(-22359.46108, 152204.81581)",0.09721592993285189,False,False,470,182,705,182,352,False,"[(-22412.89178, 152231.53121)]"
"(-22449.13978, 152241.05621)","(-21993.65608, 152171.44355)",0.569782074468647,True,False,2753,1070,4130,1070,2064,False,"[(-22280.66908, 152338.23401), (-22188.78878, 152287.43571), (-22103.28968, 152221.07471), (-22028.60838, 152180.01791)]"
"(-22449.13978, 152241.05621)","(-22156.98848, 151784.12701)",1.0317146377662243,True,False,4984,1938,7477,1938,3737,False,"[(-22479.78078, 152149.38501), (-22457.55578, 152203.36011), (-22470.25578, 152084.29741), (-22450.46268, 151826.10051), (-22420.11178, 151812.62061), (-22355.23598, 151814.07081), (-22301.94488, 151753.16691), (-22256.41748, 151721.54391), (-22208.98648, 151695.82121), (-22152.46188, 151695.24861), (-22130.25188, 151703.33831), (-22106.71758, 151728.56441)]"
"(-22131.19338, 151998.07341)","(-22164.18023, 151984.30062)",0.03574663644746385,True,False,173,67,259,67,130,9.45693,
"(-22131.19338, 151998.07341)","(-21993.65608, 152171.44355)",0.5185208585678649,True,False,2503,974,3758,974,1878,False,"[(-21862.10518, 152070.10531), (-21836.14178, 152122.67691), (-21900.12438, 152148.49871), (-21917.37898, 152072.26401)]"
"(-22131.19338, 151998.07341)","(-22156.98848, 151784.12701)",0.2447455876458975,True,False,1182,460,1773,460,887,False,"[(-22130.07948, 151950.06901)]"
"(-22251.18028, 152058.36811)","(-22167.32808, 152030.79911)",0.1272081224271434,False,False,615,239,922,239,461,False,"[(-22199.32188, 152003.33461)]"
"(-22251.18028, 152058.36811)","(-22359.46108, 152204.81581)",0.26683306874179746,False,False,1289,501,1934,501,967,False,"[(-22401.46398, 152150.44331), (-22412.04738, 152135.62661)]"
"(-22251.18028, 152058.36811)","(-22287.17808, 152112.52472)",0.0,False,True,0,0,0,0,0,False,
"(-22359.46108, 152204.81581)","(-22167.32808, 152030.79911)",0.2802973299658119,False,False,1354,527,2032,527,1015,False,"[(-22179.26418, 152063.78501), (-22156.70788, 152054.47681), (-22164.62588, 152043.41201), (-22199.10798, 152082.30581)]"
"(-22359.46108, 152204.81581)","(-22287.17808, 152112.52472)",0.0,False,True,0,0,0,0,0,False,
"(-22167.32808, 152030.79911)","(-22164.18023, 151984.30062)",0.06930380402375168,True,False,334,130,502,130,252,False,"[(-22178.57798, 151978.28921)]"
"(-22167.32808, 152030.79911)","(-22287.17808, 152112.52472)",0.0,False,True,0,0,0,0,0,False,
