"Node1(x,y)","Node2(x,y)",edgelength,slope,has_exit,has_source
"(-22404.16048, 152320.43141)","(-22434.58758, 152278.09791)",0.05213380512353049,9.45693,False,False
"(-22404.16048, 152320.43141)","(-22385.20578, 152340.08801)",0.027306822877269946,9.45693,False,False
"(-21917.37898, 152072.26401)","(-21862.10518, 152070.10531)",0.05531593759605177,9.45693,False,False
"(-21917.37898, 152072.26401)","(-21987.81028, 152066.79221)",0.07064353201058127,9.45693,False,False
"(-22401.46398, 152150.44331)","(-22359.46108, 152204.81581)",0.06870671266084344,9.45693,False,False
"(-22401.46398, 152150.44331)","(-22412.04738, 152135.62661)",0.01820832102226519,9.45693,False,False
"(-21987.81028, 152066.79221)","(-22066.96268, 152059.26121)",0.07950986345580092,9.45693,False,False
"(-22199.32188, 152003.33461)","(-22203.55528, 152035.08471)",0.0320310868621455,9.45693,False,False
"(-22199.32188, 152003.33461)","(-22167.32808, 152030.79911)",0.04216517518865675,9.45693,False,False
"(-22368.44168, 152357.47301)","(-22385.20578, 152340.08801)",0.02415105119470626,9.45693,False,False
"(-22368.44168, 152357.47301)","(-22336.51518, 152358.61961)",0.03194708271204283,9.45693,False,False
"(-22115.97798, 151760.31441)","(-22156.98848, 151784.12701)",0.0474225793162946,9.45693,True,False
"(-22115.97798, 151760.31441)","(-22106.71758, 151728.56441)",0.033072912000003646,9.45693,False,False
"(-22470.25578, 152084.29741)","(-22463.69188, 152011.83831)",0.0727557967176573,9.45693,False,False
"(-22470.25578, 152084.29741)","(-22479.78078, 152149.38501)",0.06578085814855175,9.45693,False,False
"(-22156.98848, 151859.53331)","(-22117.27818, 151871.15441)",0.041375812877811356,9.45693,False,False
"(-22156.98848, 151859.53331)","(-22156.98848, 151784.12701)",0.07540630000000237,9.45693,True,False
"(-22066.96268, 152059.26121)","(-22095.67248, 152026.04321)",0.04390544544859553,9.45693,False,False
"(-21836.14178, 152122.67691)","(-21900.12438, 152148.49871)",0.06899665541169503,9.45693,False,False
"(-21836.14178, 152122.67691)","(-21862.10518, 152070.10531)",0.05863336308041169,9.45693,False,False
"(-22412.04738, 152135.62661)","(-22359.13058, 152121.86821)",0.05467614921334958,9.45693,False,False
"(-22199.10798, 152082.30581)","(-22179.26418, 152063.78501)",0.027143994383289197,9.45693,False,False
"(-22199.10798, 152082.30581)","(-22245.37828, 152119.67791)",0.059477848990196286,9.45693,False,False
"(-22188.78878, 152287.43571)","(-22280.66908, 152338.23401)",0.10498788887762062,9.45693,False,False
"(-22188.78878, 152287.43571)","(-22158.16438, 152270.21571)",0.035133776844513555,9.45693,False,False
"(-22336.51518, 152358.61961)","(-22280.66908, 152338.23401)",0.05945048000285805,9.45693,False,False
"(-22095.67248, 152026.04321)","(-22131.19338, 151998.07341)",0.04521110537079911,9.45693,False,False
"(-22449.13978, 152241.05621)","(-22412.89178, 152231.53121)",0.03747856892946173,9.45693,False,False
"(-22449.13978, 152241.05621)","(-22434.58758, 152278.09791)",0.039797664048662106,9.45693,False,False
"(-22449.13978, 152241.05621)","(-22457.55578, 152203.36011)",0.03862415062121152,9.45693,False,False
"(-22359.13058, 152121.86821)","(-22251.18028, 152058.36811)",0.1252418858453393,9.45693,False,False
"(-22412.89178, 152231.53121)","(-22359.46108, 152204.81581)",0.05973736100339016,9.45693,False,False
"(-22106.71758, 151728.56441)","(-22130.25188, 151703.33831)",0.03449955648555445,9.45693,False,False
"(-22158.16438, 152270.21571)","(-22103.28968, 152221.07471)",0.07366186653275869,9.45693,False,False
"(-22245.37828, 152119.67791)","(-22267.89988, 152137.86851)",0.028950309064327176,9.45693,False,False
"(-22267.89988, 152137.86851)","(-22339.33738, 152194.75401)",0.09131963927053396,9.45693,False,False
"(-22256.41748, 151721.54391)","(-22208.98648, 151695.82121)",0.05395699265424932,9.45693,False,False
"(-22256.41748, 151721.54391)","(-22301.94488, 151753.16691)",0.0554324659361229,9.45693,False,False
"(-22178.57798, 151978.28921)","(-22167.32808, 152030.79911)",0.053701488322209966,9.45693,False,False
"(-22178.57798, 151978.28921)","(-22164.18023, 151984.30062)",0.015602315701541714,9.45693,True,False
"(-22131.19338, 151998.07341)","(-22130.07948, 151950.06901)",0.04801732179714426,9.45693,False,False
"(-22131.19338, 151998.07341)","(-22164.18023, 151984.30062)",0.03574663644746385,9.45693,True,False
"(-22251.18028, 152058.36811)","(-22203.55528, 152035.08471)",0.053011860376341154,9.45693,False,False
"(-22130.07948, 151950.06901)","(-22117.27818, 151871.15441)",0.0799461529709395,9.45693,False,False
"(-22028.60838, 152180.01791)","(-22103.28968, 152221.07471)",0.08522298631196461,9.45693,False,False
"(-22028.60838, 152180.01791)","(-21993.65608, 152171.44355)",0.03598864994271994,9.45693,True,False
"(-22355.23598, 151814.07081)","(-22301.94488, 151753.16691)",0.08092729066526827,9.45693,False,False
"(-22355.23598, 151814.07081)","(-22420.11178, 151812.62061)",0.0648920064852345,9.45693,False,False
"(-22359.46108, 152204.81581)","(-22339.33738, 152194.75401)",0.022498958218769165,9.45693,False,False
"(-22152.46188, 151695.24861)","(-22130.25188, 151703.33831)",0.023637414115966118,9.45693,False,False
"(-22152.46188, 151695.24861)","(-22208.98648, 151695.82121)",0.056527500173986604,9.45693,False,False
"(-22420.11178, 151812.62061)","(-22450.46268, 151826.10051)",0.03320970994783675,9.45693,False,False
"(-22463.69188, 152011.83831)","(-22487.50438, 151876.90061)",0.13702269168840142,9.45693,False,False
"(-22457.55578, 152203.36011)","(-22479.78078, 152149.38501)",0.058371757254782365,9.45693,False,False
"(-22164.62588, 152043.41201)","(-22167.32808, 152030.79911)",0.012899113583893434,9.45693,False,False
"(-22164.62588, 152043.41201)","(-22156.70788, 152054.47681)",0.01360604729669154,9.45693,False,False
"(-21900.12438, 152148.49871)","(-21993.65608, 152171.44355)",0.09630495619392952,9.45693,True,False
"(-22532.48368, 151799.64211)","(-22450.46268, 151826.10051)",0.0861828948896489,9.45693,False,False
"(-22532.48368, 151799.64211)","(-22487.50438, 151876.90061)",0.08939806066545385,9.45693,False,False
"(-22156.70788, 152054.47681)","(-22179.26418, 152063.78501)",0.024401419158111174,9.45693,False,False
