"Node1(x,y)","Node2(x,y)"
"(-22404.16048, 152320.43141)","(-22434.58758, 152278.09791)"
"(-22404.16048, 152320.43141)","(-22385.20578, 152340.08801)"
"(-21917.37898, 152072.26401)","(-21862.10518, 152070.10531)"
"(-21917.37898, 152072.26401)","(-21987.81028, 152066.79221)"
"(-22401.46398, 152150.44331)","(-22359.46108, 152204.81581)"
"(-22401.46398, 152150.44331)","(-22412.04738, 152135.62661)"
"(-21987.81028, 152066.79221)","(-22066.96268, 152059.26121)"
"(-22199.32188, 152003.33461)","(-22203.55528, 152035.08471)"
"(-22199.32188, 152003.33461)","(-22167.32808, 152030.79911)"
"(-22368.44168, 152357.47301)","(-22385.20578, 152340.08801)"
"(-22368.44168, 152357.47301)","(-22336.51518, 152358.61961)"
"(-22115.97798, 151760.31441)","(-22156.98848, 151784.12701)"
"(-22115.97798, 151760.31441)","(-22106.71758, 151728.56441)"
"(-22470.25578, 152084.29741)","(-22463.69188, 152011.83831)"
"(-22470.25578, 152084.29741)","(-22479.78078, 152149.38501)"
"(-22156.98848, 151859.53331)","(-22117.27818, 151871.15441)"
"(-22156.98848, 151859.53331)","(-22156.98848, 151784.12701)"
"(-22066.96268, 152059.26121)","(-22095.67248, 152026.04321)"
"(-21836.14178, 152122.67691)","(-21900.12438, 152148.49871)"
"(-21836.14178, 152122.67691)","(-21862.10518, 152070.10531)"
"(-22412.04738, 152135.62661)","(-22359.13058, 152121.86821)"
"(-22199.10798, 152082.30581)","(-22179.26418, 152063.78501)"
"(-22199.10798, 152082.30581)","(-22245.37828, 152119.67791)"
"(-22188.78878, 152287.43571)","(-22280.66908, 152338.23401)"
"(-22188.78878, 152287.43571)","(-22158.16438, 152270.21571)"
"(-22336.51518, 152358.61961)","(-22280.66908, 152338.23401)"
"(-22095.67248, 152026.04321)","(-22131.19338, 151998.07341)"
"(-22449.13978, 152241.05621)","(-22412.89178, 152231.53121)"
"(-22449.13978, 152241.05621)","(-22434.58758, 152278.09791)"
"(-22449.13978, 152241.05621)","(-22457.55578, 152203.36011)"
"(-22359.13058, 152121.86821)","(-22251.18028, 152058.36811)"
"(-22412.89178, 152231.53121)","(-22359.46108, 152204.81581)"
"(-22106.71758, 151728.56441)","(-22130.25188, 151703.33831)"
"(-22158.16438, 152270.21571)","(-22103.28968, 152221.07471)"
"(-22245.37828, 152119.67791)","(-22267.89988, 152137.86851)"
"(-22267.89988, 152137.86851)","(-22339.33738, 152194.75401)"
"(-22256.41748, 151721.54391)","(-22208.98648, 151695.82121)"
"(-22256.41748, 151721.54391)","(-22301.94488, 151753.16691)"
"(-22178.57798, 151978.28921)","(-22167.32808, 152030.79911)"
"(-22178.57798, 151978.28921)","(-22164.18023, 151984.30062)"
"(-22131.19338, 151998.07341)","(-22130.07948, 151950.06901)"
"(-22131.19338, 151998.07341)","(-22164.18023, 151984.30062)"
"(-22251.18028, 152058.36811)","(-22203.55528, 152035.08471)"
"(-22130.07948, 151950.06901)","(-22117.27818, 151871.15441)"
"(-22028.60838, 152180.01791)","(-22103.28968, 152221.07471)"
"(-22028.60838, 152180.01791)","(-21993.65608, 152171.44355)"
"(-22355.23598, 151814.07081)","(-22301.94488, 151753.16691)"
"(-22355.23598, 151814.07081)","(-22420.11178, 151812.62061)"
"(-22359.46108, 152204.81581)","(-22339.33738, 152194.75401)"
"(-22152.46188, 151695.24861)","(-22130.25188, 151703.33831)"
"(-22152.46188, 151695.24861)","(-22208.98648, 151695.82121)"
"(-22420.11178, 151812.62061)","(-22450.46268, 151826.10051)"
"(-22463.69188, 152011.83831)","(-22487.50438, 151876.90061)"
"(-22457.55578, 152203.36011)","(-22479.78078, 152149.38501)"
"(-22164.62588, 152043.41201)","(-22167.32808, 152030.79911)"
"(-22164.62588, 152043.41201)","(-22156.70788, 152054.47681)"
"(-21900.12438, 152148.49871)","(-21993.65608, 152171.44355)"
"(-22532.48368, 151799.64211)","(-22450.46268, 151826.10051)"
"(-22532.48368, 151799.64211)","(-22487.50438, 151876.90061)"
"(-22156.70788, 152054.47681)","(-22179.26418, 152063.78501)"
