variable,value,node_type_info,action,road_type,edge,period
C_node1node28_timber_t0,0.0,node1transit_node28transit,C,timber,node1node28,0.0
C_node1node28_timber_t1,0.0,node1transit_node28transit,C,timber,node1node28,1.0
C_node1node28_timber_t2,0.0,node1transit_node28transit,C,timber,node1node28,2.0
C_node1node28_timber_t3,0.0,node1transit_node28transit,C,timber,node1node28,3.0
C_node1node28_timber_t4,0.0,node1transit_node28transit,C,timber,node1node28,4.0
C_node1node28_timber_t5,0.0,node1transit_node28transit,C,timber,node1node28,5.0
C_node1node28_wide_t0,0.0,node1transit_node28transit,C,wide,node1node28,0.0
C_node1node28_wide_t1,0.0,node1transit_node28transit,C,wide,node1node28,1.0
C_node1node28_wide_t2,0.0,node1transit_node28transit,C,wide,node1node28,2.0
C_node1node28_wide_t3,0.0,node1transit_node28transit,C,wide,node1node28,3.0
C_node1node28_wide_t4,0.0,node1transit_node28transit,C,wide,node1node28,4.0
C_node1node28_wide_t5,0.0,node1transit_node28transit,C,wide,node1node28,5.0
C_node1node7_timber_t0,0.0,node1transit_node7transit,C,timber,node1node7,0.0
C_node1node7_timber_t1,0.0,node1transit_node7transit,C,timber,node1node7,1.0
C_node1node7_timber_t2,0.0,node1transit_node7transit,C,timber,node1node7,2.0
C_node1node7_timber_t3,0.0,node1transit_node7transit,C,timber,node1node7,3.0
C_node1node7_timber_t4,0.0,node1transit_node7transit,C,timber,node1node7,4.0
C_node1node7_timber_t5,0.0,node1transit_node7transit,C,timber,node1node7,5.0
C_node1node7_wide_t0,0.0,node1transit_node7transit,C,wide,node1node7,0.0
C_node1node7_wide_t1,0.0,node1transit_node7transit,C,wide,node1node7,1.0
C_node1node7_wide_t2,0.0,node1transit_node7transit,C,wide,node1node7,2.0
C_node1node7_wide_t3,0.0,node1transit_node7transit,C,wide,node1node7,3.0
C_node1node7_wide_t4,0.0,node1transit_node7transit,C,wide,node1node7,4.0
C_node1node7_wide_t5,0.0,node1transit_node7transit,C,wide,node1node7,5.0
C_node1node50_timber_t0,0.0,node1transit_node50exit,C,timber,node1node50,0.0
C_node1node50_timber_t1,0.0,node1transit_node50exit,C,timber,node1node50,1.0
C_node1node50_timber_t2,0.0,node1transit_node50exit,C,timber,node1node50,2.0
C_node1node50_timber_t3,0.0,node1transit_node50exit,C,timber,node1node50,3.0
C_node1node50_timber_t4,0.0,node1transit_node50exit,C,timber,node1node50,4.0
C_node1node50_timber_t5,0.0,node1transit_node50exit,C,timber,node1node50,5.0
C_node1node50_wide_t0,0.0,node1transit_node50exit,C,wide,node1node50,0.0
C_node1node50_wide_t1,0.0,node1transit_node50exit,C,wide,node1node50,1.0
C_node1node50_wide_t2,0.0,node1transit_node50exit,C,wide,node1node50,2.0
C_node1node50_wide_t3,0.0,node1transit_node50exit,C,wide,node1node50,3.0
C_node1node50_wide_t4,0.0,node1transit_node50exit,C,wide,node1node50,4.0
C_node1node50_wide_t5,0.0,node1transit_node50exit,C,wide,node1node50,5.0
C_node1node58_timber_t0,0.0,node1transit_node58source,C,timber,node1node58,0.0
C_node1node58_timber_t1,0.0,node1transit_node58source,C,timber,node1node58,1.0
C_node1node58_timber_t2,0.0,node1transit_node58source,C,timber,node1node58,2.0
C_node1node58_timber_t3,0.0,node1transit_node58source,C,timber,node1node58,3.0
C_node1node58_timber_t4,0.0,node1transit_node58source,C,timber,node1node58,4.0
C_node1node58_timber_t5,0.0,node1transit_node58source,C,timber,node1node58,5.0
C_node1node58_wide_t0,0.0,node1transit_node58source,C,wide,node1node58,0.0
C_node1node58_wide_t1,0.0,node1transit_node58source,C,wide,node1node58,1.0
C_node1node58_wide_t2,0.0,node1transit_node58source,C,wide,node1node58,2.0
C_node1node58_wide_t3,0.0,node1transit_node58source,C,wide,node1node58,3.0
C_node1node58_wide_t4,0.0,node1transit_node58source,C,wide,node1node58,4.0
C_node1node58_wide_t5,0.0,node1transit_node58source,C,wide,node1node58,5.0
C_node1node59_timber_t0,0.0,node1transit_node59source,C,timber,node1node59,0.0
C_node1node59_timber_t1,1.0,node1transit_node59source,C,timber,node1node59,1.0
C_node1node59_timber_t2,0.0,node1transit_node59source,C,timber,node1node59,2.0
C_node1node59_timber_t3,1.0,node1transit_node59source,C,timber,node1node59,3.0
C_node1node59_timber_t4,0.0,node1transit_node59source,C,timber,node1node59,4.0
C_node1node59_timber_t5,0.0,node1transit_node59source,C,timber,node1node59,5.0
C_node1node59_wide_t0,0.0,node1transit_node59source,C,wide,node1node59,0.0
C_node1node59_wide_t1,0.0,node1transit_node59source,C,wide,node1node59,1.0
C_node1node59_wide_t2,0.0,node1transit_node59source,C,wide,node1node59,2.0
C_node1node59_wide_t3,0.0,node1transit_node59source,C,wide,node1node59,3.0
C_node1node59_wide_t4,0.0,node1transit_node59source,C,wide,node1node59,4.0
C_node1node59_wide_t5,0.0,node1transit_node59source,C,wide,node1node59,5.0
C_node2node16_timber_t0,0.0,node2transit_node16transit,C,timber,node2node16,0.0
C_node2node16_timber_t1,-0.0,node2transit_node16transit,C,timber,node2node16,1.0
C_node2node16_timber_t2,-0.0,node2transit_node16transit,C,timber,node2node16,2.0
C_node2node16_timber_t3,-0.0,node2transit_node16transit,C,timber,node2node16,3.0
C_node2node16_timber_t4,-0.0,node2transit_node16transit,C,timber,node2node16,4.0
C_node2node16_timber_t5,-0.0,node2transit_node16transit,C,timber,node2node16,5.0
C_node2node16_wide_t0,0.0,node2transit_node16transit,C,wide,node2node16,0.0
