variable,value,node_type_info,action,road_type,edge,period
C_node1node12_timber_t1,1.0,node1transit_node12source,C,timber,node1node12,1.0
C_node1node13_timber_t1,1.0,node1transit_node13source,C,timber,node1node13,1.0
C_node2node12_timber_t1,1.0,node2transit_node12source,C,timber,node2node12,1.0
C_node2node12_wide_t4,1.0,node2transit_node12source,C,wide,node2node12,4.0
C_node3node8_timber_t2,1.0,node3transit_node8transit,C,timber,node3node8,2.0
C_node3node10_timber_t2,1.0,node3transit_node10exit,C,timber,node3node10,2.0
C_node3node12_timber_t1,1.0,node3transit_node12source,C,timber,node3node12,1.0
C_node4node9_timber_t1,1.0,node4transit_node9exit,C,timber,node4node9,1.0
C_node4node12_timber_t1,1.0,node4transit_node12source,C,timber,node4node12,1.0
C_node4node12_wide_t4,1.0,node4transit_node12source,C,wide,node4node12,4.0
C_node7node13_timber_t2,1.0,node7transit_node13source,C,timber,node7node13,2.0
C_node8node12_timber_t1,1.0,node8transit_node12source,C,timber,node8node12,1.0
C_node8node12_timber_t4,1.0,node8transit_node12source,C,timber,node8node12,4.0
C_node8node13_timber_t1,1.0,node8transit_node13source,C,timber,node8node13,1.0
M_node1node12_timber_t2,1.0,node1transit_node12source,M,timber,node1node12,2.0
M_node1node12_timber_t3,1.0,node1transit_node12source,M,timber,node1node12,3.0
M_node1node12_wide_t5,1.0,node1transit_node12source,M,wide,node1node12,5.0
M_node1node13_timber_t2,1.0,node1transit_node13source,M,timber,node1node13,2.0
M_node1node13_timber_t3,1.0,node1transit_node13source,M,timber,node1node13,3.0
M_node1node13_timber_t4,1.0,node1transit_node13source,M,timber,node1node13,4.0
M_node1node13_timber_t5,1.0,node1transit_node13source,M,timber,node1node13,5.0
M_node2node12_timber_t2,1.0,node2transit_node12source,M,timber,node2node12,2.0
M_node2node12_wide_t5,1.0,node2transit_node12source,M,wide,node2node12,5.0
M_node3node8_timber_t3,1.0,node3transit_node8transit,M,timber,node3node8,3.0
M_node3node8_timber_t4,1.0,node3transit_node8transit,M,timber,node3node8,4.0
M_node3node8_timber_t5,1.0,node3transit_node8transit,M,timber,node3node8,5.0
M_node3node10_timber_t3,1.0,node3transit_node10exit,M,timber,node3node10,3.0
M_node3node10_timber_t4,1.0,node3transit_node10exit,M,timber,node3node10,4.0
M_node3node10_timber_t5,1.0,node3transit_node10exit,M,timber,node3node10,5.0
M_node3node12_timber_t2,1.0,node3transit_node12source,M,timber,node3node12,2.0
M_node3node12_timber_t3,1.0,node3transit_node12source,M,timber,node3node12,3.0
M_node3node12_timber_t4,1.0,node3transit_node12source,M,timber,node3node12,4.0
M_node4node12_timber_t2,1.0,node4transit_node12source,M,timber,node4node12,2.0
M_node4node12_wide_t5,1.0,node4transit_node12source,M,wide,node4node12,5.0
M_node7node13_timber_t3,1.0,node7transit_node13source,M,timber,node7node13,3.0
M_node7node13_timber_t4,1.0,node7transit_node13source,M,timber,node7node13,4.0
M_node7node13_timber_t5,1.0,node7transit_node13source,M,timber,node7node13,5.0
M_node8node12_timber_t2,1.0,node8transit_node12source,M,timber,node8node12,2.0
M_node8node13_timber_t2,1.0,node8transit_node13source,M,timber,node8node13,2.0
M_node8node13_timber_t3,1.0,node8transit_node13source,M,timber,node8node13,3.0
M_node8node13_timber_t4,1.0,node8transit_node13source,M,timber,node8node13,4.0
M_node8node13_timber_t5,1.0,node8transit_node13source,M,timber,node8node13,5.0
U_node1node12_t4,1.0,node1transit_node12source,U,,node1node12,4.0
U_node3node12_t5,1.0,node3transit_node12source,U,,node3node12,5.0
U_node8node12_t5,1.0,node8transit_node12source,U,,node8node12,5.0
flow_timber_node8node3_t2,1.0,node8transit_node3transit,flow,timber,node8node3,2.0
flow_timber_node8node3_t3,1.0,node8transit_node3transit,flow,timber,node8node3,3.0
flow_timber_node8node3_t4,1.0,node8transit_node3transit,flow,timber,node8node3,4.0
flow_timber_node8node3_t5,1.0,node8transit_node3transit,flow,timber,node8node3,5.0
flow_timber_node12node3_t4,1.0,node12source_node3transit,flow,timber,node12node3,4.0
flow_timber_node12node3_t5,1.0,node12source_node3transit,flow,timber,node12node3,5.0
flow_timber_node12node4_t1,1.0,node12source_node4transit,flow,timber,node12node4,1.0
flow_timber_node13node8_t2,1.0,node13source_node8transit,flow,timber,node13node8,2.0
flow_timber_node13node8_t3,1.0,node13source_node8transit,flow,timber,node13node8,3.0
flow_timber_node13node8_t4,1.0,node13source_node8transit,flow,timber,node13node8,4.0
flow_timber_node13node8_t5,1.0,node13source_node8transit,flow,timber,node13node8,5.0
flow_timber_node4node9_t1,1.0,node4transit_node9exit,flow,timber,node4node9,1.0
flow_timber_node3node10_t2,1.0,node3transit_node10exit,flow,timber,node3node10,2.0
flow_timber_node3node10_t3,1.0,node3transit_node10exit,flow,timber,node3node10,3.0
flow_timber_node3node10_t4,2.0,node3transit_node10exit,flow,timber,node3node10,4.0
flow_timber_node3node10_t5,2.0,node3transit_node10exit,flow,timber,node3node10,5.0
