"Node1(x,y)","Node2(x,y)"
"(-17872.71368, 150728.98281)","(-17782.3138, 150704.60862)"
"(-17872.71368, 150728.98281)","(-17952.19167, 150749.48387)"
"(-18405.01598, 151300.85861)","(-18369.1389, 151260.6524)"
"(-18405.01598, 151300.85861)","(-18336.57492, 151353.08499)"
"(-17394.95818, 150521.88881)","(-17459.75038, 150544.08441)"
"(-17394.95818, 150521.88881)","(-17350.00382, 150488.2848)"
"(-17394.95818, 150521.88881)","(-17407.42439, 150560.91405)"
"(-17422.67338, 151004.82761)","(-17383.61297, 150949.79636)"
"(-17422.67338, 151004.82761)","(-17548.89895, 151025.64171)"
"(-17422.67338, 151004.82761)","(-17232.25668, 151137.22671)"
"(-17693.89868, 151030.08571)","(-17583.68812, 151032.98787)"
"(-17693.89868, 151030.08571)","(-17852.32134, 150784.356)"
"(-17693.89868, 151030.08571)","(-17942.08585, 151203.37132)"
"(-18336.84578, 151224.46261)","(-18369.1389, 151260.6524)"
"(-18336.84578, 151224.46261)","(-18195.22776, 151288.42326)"
"(-17740.48188, 150149.78761)","(-17783.85418, 150134.52681)"
"(-17740.48188, 150149.78761)","(-17726.53838, 150133.98201)"
"(-17740.48188, 150149.78761)","(-17453.54592, 150532.55577)"
"(-17794.03618, 150499.26281)","(-17480.11808, 150544.18022)"
"(-17794.03618, 150499.26281)","(-17768.43918, 150690.63951)"
"(-17794.03618, 150499.26281)","(-17783.85418, 150134.52681)"
"(-17481.56068, 149759.38371)","(-17506.14958, 149792.67861)"
"(-17481.56068, 149759.38371)","(-17673.13233, 149675.30589)"
"(-17481.56068, 149759.38371)","(-17289.9082, 149690.33503)"
"(-17964.84658, 150771.06681)","(-17952.19167, 150749.48387)"
"(-17964.84658, 150771.06681)","(-17973.89202, 150775.79593)"
"(-17964.84658, 150771.06681)","(-17852.32134, 150784.356)"
"(-18170.89658, 151068.32181)","(-18148.67365, 151293.83328)"
"(-18170.89658, 151068.32181)","(-18234.46732, 150949.12638)"
"(-17514.57828, 150056.08411)","(-17505.97938, 150081.21941)"
"(-17514.57828, 150056.08411)","(-17474.07896, 150025.11122)"
"(-17514.57828, 150056.08411)","(-17551.55277, 150009.51543)"
"(-17263.80768, 150438.29251)","(-17163.07498, 150404.09021)"
"(-17263.80768, 150438.29251)","(-17505.97938, 150081.21941)"
"(-17263.80768, 150438.29251)","(-17350.00382, 150488.2848)"
"(-17726.53838, 150133.98201)","(-17678.41138, 150094.61881)"
"(-16795.28728, 150542.65371)","(-17163.07498, 150404.09021)"
"(-16795.28728, 150542.65371)","(-16824.43668, 150613.77721)"
"(-17547.65128, 149985.30781)","(-17474.07896, 150025.11122)"
"(-17547.65128, 149985.30781)","(-17551.55277, 150009.51543)"
"(-17547.65128, 149985.30781)","(-17506.14958, 149792.67861)"
