x,y,is_exit,is_source,stands
-16909.27858,151335.55251,False,False,"[817, 860]"
-16157.77588,151170.92531,False,False,"[1173, 943]"
-16093.78648,151567.85511,False,False,[1234]
-16034.67408,152502.04011,False,False,[1306]
-15817.17988,151994.92931,False,False,"[1232, 881]"
-17171.36508,151520.24971,False,False,[1268]
-16676.61938,151704.65821,False,False,[1268]
-16595.47968,150911.61601,False,False,[861]
-16293.29158,152243.62111,False,False,[1267]
-16320.80838,151919.77041,True,False,[1267]
-17222.16498,151536.12471,False,False,[1268]
-16773.21968,151148.86961,False,False,"[860, 861]"
-16625.23098,151166.37651,False,False,"[860, 861]"
-15445.88298,152156.62391,False,False,[882]
-16341.25468,151253.70041,False,False,"[1173, 1303]"
-15501.92948,152266.17411,False,False,[882]
-17140.25668,151092.78421,False,False,[860]
-16724.37838,151166.55631,False,False,"[860, 861]"
-16179.13788,151029.88961,False,False,"[1173, 943]"
-16113.88178,151852.48281,False,False,"[1232, 1267]"
-15671.33568,151806.42291,False,False,[1232]
-15742.87218,151373.36521,False,False,[1234]
-17142.45848,151808.89391,False,False,[1268]
-17015.32638,151194.68521,False,False,[860]
-15874.65038,151718.69861,False,False,[1232]
-16652.86678,151265.61561,False,False,"[860, 1303]"
-16284.61198,151816.00311,False,False,"[1234, 1267]"
-16713.13198,151705.45201,False,False,[1268]
-16389.75078,150920.19311,False,False,[1173]
-16727.72508,151404.11031,False,False,"[817, 1303]"
-17192.85038,151787.30861,False,False,[1268]
-15809.94198,151377.67811,True,False,[1234]
-15791.65778,152603.28591,False,False,[1306]
-16569.32618,150979.28741,False,False,"[861, 1173]"
-15748.04408,152009.18471,False,False,"[1232, 881]"
-16018.60578,151063.60221,False,False,"[1234, 943]"
-16613.91298,151704.65821,False,False,[1268]
-17171.12668,151799.90841,False,False,[1268]
-16583.21688,151089.75121,False,False,"[861, 1173]"
-15697.54288,152545.67691,False,False,[857]
-15647.75948,151186.66331,False,False,[1234]
-17072.70138,151819.75221,False,False,[1268]
-15958.39048,152373.82791,False,False,"[857, 1306]"
-16187.02818,150856.79191,False,False,[943]
-15855.24798,151506.31771,False,False,[1234]
-16004.69638,152316.22141,False,False,"[857, 881]"
-16672.04858,151170.53101,False,False,"[860, 861]"
-16834.35458,151350.43461,False,False,"[817, 860]"
-15796.43548,151146.83901,False,False,[943]
-15761.71028,151228.89011,True,False,[1234]
-16348.11208,151872.35941,False,False,"[1234, 1267]"
-16738.53208,151719.73951,False,False,[1268]
-15909.45728,150897.85831,False,False,[943]
-15587.95728,151189.65731,False,False,[1234]
-17207.90168,151246.95081,False,False,[860]
-16499.66698,151763.18961,False,False,[1234]
-16191.73268,151200.62121,False,False,"[1173, 943]"
-15770.17838,152246.54181,False,False,"[881, 882]"
-17220.80568,151197.20391,False,False,[860]
-15851.25848,151401.42441,False,False,[1234]
-16825.84468,151751.48951,False,False,[1268]
-17088.80528,151394.20421,False,False,[817]
-16818.06798,151747.60121,False,False,[1268]
-17129.93458,151648.16531,False,False,"[817, 1268]"
-15646.65768,151295.89101,False,False,[1234]
-16863.94478,151768.95211,False,False,[1268]
-16414.47068,151275.82011,False,False,"[1173, 1303]"
-16202.06178,151763.61541,False,False,"[1234, 1267]"
-16333.90828,151338.00141,False,False,"[1234, 1303]"
-15674.30698,151361.66571,False,False,[1234]
-15577.66468,151846.89071,False,False,[1232]
-16047.93058,150819.15691,False,False,[943]
-15940.83648,152429.93281,False,False,"[857, 1306]"
-16053.63158,151800.99241,False,False,"[1232, 1267]"
-17122.13858,151492.21201,False,False,[817]
-16177.78868,152360.28931,False,False,"[857, 1306, 1267]"
-15794.93888,152368.35731,False,False,"[857, 882]"
-17047.07648,151281.99781,False,False,[860]
-16140.00328,151635.98581,False,False,[1234]
-16133.34338,151031.25381,False,False,"[1173, 943]"
-16083.26468,151974.91641,False,False,"[1232, 1267]"
-17093.29428,151347.56661,False,False,[817]
-15824.32988,152595.30601,False,False,[1306]
-16230.63678,151765.99671,False,False,"[1234, 1267]"
-16773.29698,151451.15781,False,False,"[817, 1303]"
-15953.45598,151061.80431,False,False,"[1234, 943]"
-16758.94468,151007.73021,False,False,[861]
-16066.76328,152359.55071,False,False,"[857, 1306]"
-15476.18938,152220.72541,False,False,[882]
-15447.71438,151858.12181,False,False,[1232]
-16068.42178,151170.80881,False,False,"[1234, 943]"
-16305.99168,151962.10381,False,False,[1267]
-16802.66728,150988.77071,False,False,[860]
-17090.06768,151439.45241,False,False,[817]
-16082.69748,151038.11431,False,False,"[1173, 943]"
-15812.53298,151511.78431,False,False,[1234]
-17024.25708,151814.49351,False,False,[1268]
-15866.55838,150928.22371,False,False,[943]
-15599.78398,151252.55021,False,False,[1234]
-15955.59178,152301.20341,False,False,"[857, 881]"
-15845.47408,151051.92241,False,False,[943]
-16557.12888,151178.94241,False,False,"[860, 1303]"
-16437.69818,151227.38261,False,False,"[1173, 1303]"
-15818.29228,150949.86861,False,False,[943]
-16911.56988,151783.23961,False,False,[1268]
-16120.66388,152441.18581,False,False,[1306]
-17251.07268,151751.76331,False,False,[1268]
-15905.02798,152580.75381,False,False,[1306]
-16346.24858,150891.46921,False,False,[1173]
-17077.29648,151182.79971,False,False,[860]
-16566.01898,151007.06881,False,False,"[861, 1173]"
-15459.51628,152079.64981,False,False,"[1232, 882]"
-16954.47208,151267.44581,False,False,[860]
-16038.46608,151722.45531,False,False,[1267]
-16576.54698,151068.78521,False,False,"[861, 1173]"
-15974.90848,150876.54151,False,False,[943]
-16764.72578,151726.88331,False,False,[1268]
-16734.41908,151548.22011,False,False,"[1268, 1303]"
-16688.70028,150986.63231,False,False,[861]
-17088.27088,151434.89121,False,False,[817]
-15705.41758,152241.96281,False,False,"[881, 882]"
-16924.80818,151627.67371,False,False,"[817, 1268]"
-16196.63518,152389.50511,False,False,"[1306, 1267]"
-15756.03528,152567.21331,False,False,"[857, 1306]"
-17121.48414,151579.06896,False,False,"[817, 1268]"
-16212.37298,151244.79171,False,False,"[1303, 943]"
-16962.11048,151046.63861,False,False,[860]
-16596.47518,151702.05511,False,False,"[1234, 1268, 1303]"
-16892.49558,151777.51731,False,False,[1268]
-15998.38988,151431.66511,False,False,[1234]
-16532.42598,151194.09281,False,False,"[860, 1303]"
-16723.81858,150991.77961,False,False,[861]
-17074.38708,151332.04621,False,False,[817]
-16115.59218,150835.14701,False,False,[943]
-16171.16938,151270.27541,False,False,"[1234, 1303, 943]"
-16994.12008,151811.81471,False,False,[1268]
-16298.58328,152016.07891,False,False,[1267]
-17029.83888,151814.98971,False,False,[1268]
-16482.07528,151522.15171,False,False,"[1234, 1303]"
-15772.24458,152064.87811,False,False,"[1232, 881]"
-17102.63908,151276.70611,False,False,[860]
-15463.84938,152194.62481,False,False,[882]
-15607.54848,152422.61341,False,False,[882]
-15722.72478,151785.17541,False,False,[1232]
-15795.04978,151756.65521,False,False,[1232]
-15490.32618,151823.09841,False,False,[1232]
-15865.68078,151972.67271,False,False,"[1232, 881]"
-15418.47388,152048.63201,False,False,"[1232, 882]"
-15395.11318,151993.67831,False,False,[1232]
-15542.87378,152333.90201,False,False,[882]
-15595.85888,152117.83961,False,False,"[1232, 882]"
-16624.24738,151660.39091,False,False,"[1268, 1303]"
-16953.63868,151799.11461,False,False,[1268]
-15580.38508,152391.31831,False,False,[882]
-17260.22338,151636.59961,False,False,[1268]
-16990.31968,151646.99871,False,False,"[817, 1268]"
-15854.91918,151176.83081,False,False,[943]
-16443.31068,151799.70231,False,False,[1234]
-15706.68438,152386.12461,False,False,"[857, 882]"
-16794.09468,151735.61451,False,False,[1268]
-16193.87978,152273.95141,False,False,"[857, 1267, 881]"
-16036.98168,151110.39631,False,False,"[1234, 943]"
-16549.67338,151730.64581,False,False,[1234]
-16817.50368,151162.58781,False,False,"[860, 861]"
-15849.54248,152281.07231,False,False,"[881, 882]"
-17158.10758,151542.76821,False,False,[1268]
-16075.46018,152293.18531,False,False,"[857, 881]"
-15968.16798,151767.65501,False,False,[1232]
-17232.25668,151137.22671,False,False,[860]
-15784.33048,152497.76871,False,False,"[857, 1306]"
-16647.21508,150963.11751,False,False,[861]
-15376.27178,151959.44151,False,False,[1232]
-17090.01338,151443.58991,False,False,[817]
-16492.65868,151572.95191,False,False,"[1234, 1303]"
-16285.88328,152282.77951,False,False,[1267]
-15882.17058,152482.77971,False,False,"[857, 1306]"
-16133.30348,152199.60181,False,False,"[881, 1267]"
-16654.84418,151704.65831,False,False,[1268]
-16818.74118,151510.24101,False,False,"[817, 1268]"
-16569.32618,151042.78761,False,False,"[861, 1173]"
-15722.47988,152078.17371,False,False,"[1232, 881]"
-15929.60538,151475.06591,False,False,[1234]
-16577.92518,151110.25651,False,False,"[861, 1173]"
-15973.51948,152019.66251,False,False,"[1232, 881]"
-15428.96268,152089.95791,False,False,[882]
-16982.35048,151094.54651,False,False,[860]
-16991.51388,151211.88311,False,False,[860]
-17072.64448,151323.34751,False,False,"[817, 860]"
-16974.24328,151310.59871,False,False,"[817, 860]"
-16808.55408,151009.05311,True,False,[861]
-17098.61228,151465.41811,False,False,[817]
-15834.07608,152500.04491,False,False,"[857, 1306]"
-16893.66178,151092.87021,False,False,"[860, 861]"
-15885.59988,151440.64081,False,False,[1234]
-16279.05568,151795.36551,False,False,"[1234, 1267]"
-16917.03938,151785.30361,False,False,[1268]
-15714.18048,151203.98721,False,False,[1234]
-16837.31288,151549.81201,False,False,"[817, 1268]"
-16532.94598,150979.94891,False,False,[1173]
-17077.44638,151327.28921,False,False,[817]
-16865.07758,150973.68171,False,False,[860]
-16067.65228,150774.27411,False,False,[943]
-16232.96648,152373.79641,False,False,[1267]
-16862.38798,151133.99371,False,False,"[860, 861]"
-15568.06888,152377.12871,False,False,[882]
-16120.43768,151912.55091,False,False,"[1232, 1267]"
-17057.39578,151818.05161,False,False,[1268]
-16267.89158,152325.11291,True,False,[1267]
-16032.69918,152047.32941,False,False,"[1232, 881, 1267]"
-17031.57368,151815.18251,False,False,[1268]
-16133.49928,151126.81971,False,False,"[1173, 943]"
-16003.20928,152369.48531,False,False,"[857, 1306]"
-15734.33828,151122.38041,False,False,[943]
-15483.23588,151892.77651,False,False,[1232]
-17016.51128,151813.80501,False,False,[1268]
-15617.14008,152436.66621,False,False,[882]
-16575.43868,151156.44821,False,False,"[860, 861, 1173, 1303]"
-16159.88338,150958.43401,False,False,"[1173, 943]"
-16459.29698,151172.45321,False,False,"[1173, 1303]"
-16162.37428,151719.16531,False,False,"[1234, 1267]"
-16237.45418,150924.96511,False,False,"[1173, 943]"
