x,y,is_exit,is_source,stands
-16320.80838,151919.77041,True,False,[1267]
-16569.32618,150979.28741,False,False,"[861, 1173]"
-15761.71028,151228.89011,True,False,[1234]
-16348.11208,151872.35941,False,False,"[1234, 1267]"
-16053.63158,151800.99241,False,False,"[1232, 1267]"
-16177.78868,152360.28931,False,False,"[857, 1306, 1267]"
-16196.63518,152389.50511,False,False,"[1306, 1267]"
-15756.03528,152567.21331,False,False,"[857, 1306]"
-17121.48414,151579.06896,False,False,"[817, 1268]"
-16596.47518,151702.05511,False,False,"[1234, 1268, 1303]"
-16171.16938,151270.27541,False,False,"[1234, 1303, 943]"
-15418.47388,152048.63201,False,False,"[1232, 882]"
-16193.87978,152273.95141,False,False,"[857, 1267, 881]"
-17072.64448,151323.34751,False,False,"[817, 860]"
-16808.55408,151009.05311,True,False,[861]
-16032.69918,152047.32941,False,False,"[1232, 881, 1267]"
-16575.43868,151156.44821,False,False,"[860, 861, 1173, 1303]"
-16237.45418,150924.96511,False,False,"[1173, 943]"
-15911.35608,151149.26531,False,False,"[1234, 943]"
-15644.72008,152119.21781,False,False,"[1232, 881, 882]"
-16273.14248,151243.12321,False,False,"[1303, 1173, 943]"
-15657.68558,152496.07061,False,False,"[857, 882]"
-16583.99398,151715.89081,False,False,"[1234, 1268]"
-16129.48928,151638.06691,False,False,"[1234, 1267]"
-16986.48678,151310.01251,False,False,"[817, 860]"
-15902.13488,152289.47771,False,False,"[857, 882, 881]"
-16852.21858,151033.36171,True,False,"[860, 861]"
-16772.01658,151520.23581,False,False,"[817, 1268, 1303]"
-17052.54658,151306.84981,True,False,[817]
-16737.56238,151361.11481,False,False,"[817, 860, 1303]"
-17091.20236,151369.30018,True,False,[817]
-16979.12465,151230.46695,True,False,[860]
-16841.99248,151027.66871,True,False,[861]
-15842.48604,151170.45481,True,False,[943]
-16203.4408,150878.98087,True,False,[943]
-15697.22236,151795.71972,True,False,[1232]
