x,y,is_exit,is_source,stands
-15671.33568,151806.42291,True,False,"[1232, 1233]"
-15809.94198,151377.67811,True,False,"[1233, 1234]"
-16187.02818,150856.79191,False,False,"[946, 943]"
-16053.63158,151800.99241,True,False,"[1232, 1233, 1267]"
-15756.03528,152567.21331,False,False,"[857, 1306]"
-16596.47518,151702.05511,False,False,"[1234, 1268, 1303]"
-15418.47388,152048.63201,False,False,"[1232, 882]"
-16032.69918,152047.32941,False,False,"[1232, 881, 1267]"
-16575.43868,151156.44821,True,False,"[860, 861, 1173, 1303]"
-17194.39538,151072.59601,False,False,"[860, 933]"
-15657.68558,152496.07061,False,False,"[857, 882]"
-15902.13488,152289.47771,False,False,"[857, 881, 882]"
-16852.21858,151033.36171,True,False,"[860, 861]"
-17052.54658,151306.84981,True,False,[817]
-15529.13538,151842.72781,True,False,"[1232, 1233]"
-16047.18218,151654.35891,True,False,"[1233, 1267]"
-16320.80838,151919.77041,True,False,[1267]
-16569.32618,150979.28741,False,False,"[861, 1173]"
-16348.11208,151872.35941,False,False,"[1234, 1267]"
-15587.95728,151189.65731,False,False,"[1304, 1234, 944]"
-16177.78868,152360.28931,False,False,"[857, 1306, 1267]"
-15447.71438,151858.12181,False,False,"[1232, 1233]"
-17121.48414,151579.06896,False,False,"[817, 1268]"
-16583.99398,151715.89081,False,False,"[1234, 1268]"
-16737.56238,151361.11481,False,False,"[817, 860, 1303]"
-16216.49208,150851.53241,True,False,[946]
-15464.13998,151201.64051,False,False,"[1304, 944]"
-15774.06238,150740.86021,False,False,"[944, 946]"
-16193.87978,152273.95141,False,False,"[857, 881, 1267]"
-17232.25668,151137.22671,False,False,"[860, 933]"
-17072.64448,151323.34751,False,False,"[817, 860]"
-16267.89158,152325.11291,True,False,[1267]
-16237.45418,150924.96511,False,False,"[1173, 943]"
-15945.09588,150839.36401,False,False,"[944, 946, 943]"
-16273.14248,151243.12321,False,False,"[1303, 1173, 943]"
-16986.48678,151310.01251,False,False,"[817, 860]"
-16555.30248,151236.84631,True,False,"[860, 1303]"
-16157.77588,151170.92531,True,False,"[1173, 943]"
-15761.71028,151228.89011,True,False,"[944, 1234]"
-15674.30698,151361.66571,False,False,"[1304, 1233, 1234]"
-16196.63518,152389.50511,False,False,"[1306, 1267]"
-15465.71408,151773.68361,False,False,"[1304, 1233]"
-16171.16938,151270.27541,True,False,"[1234, 1303, 943]"
-16808.55408,151009.05311,True,False,[861]
-15911.35608,151149.26531,False,False,"[944, 1234, 943]"
-15644.72008,152119.21781,False,False,"[1232, 881, 882]"
-16129.48928,151638.06691,False,False,"[1233, 1234, 1267]"
-16772.01658,151520.23581,False,False,"[817, 1268, 1303]"
-16192.43465,150699.23742,True,False,[946]
-15842.48604,151170.45481,True,False,[944]
-16203.4408,150878.98087,True,False,[943]
-16822.07961,151016.58295,True,False,[861]
-16841.9925,151027.66871,True,False,[861]
-16576.30575,151140.34061,True,False,[861]
-16979.12465,151230.46695,True,False,[860]
-17407.42439,150560.91405,True,False,[933]
-17519.21972,150674.11927,True,False,[933]
-17383.61297,150949.79636,True,False,[933]
-17019.10697,150687.28607,True,False,[933]
-16697.17023,151586.14485,True,False,[1303]
-16040.41012,151497.36196,True,False,[1234]
-15797.78118,151482.06744,True,False,[1234]
-15798.28916,151460.01916,True,False,[1234]
-17091.20236,151369.30018,True,False,[817]
-17117.57377,151648.06202,True,False,[817]
-16051.34563,151789.15426,True,False,[1233]
-16040.83209,151703.97035,True,False,[1233]
-15942.246,151741.54959,True,False,[1233]
-15885.00695,151719.33973,True,False,[1233]
-15778.34735,151763.24154,True,False,[1233]
-15734.34537,151780.59302,True,False,[1233]
-15455.21777,151785.37988,True,False,[1233]
-15455.78739,151784.74514,True,False,[1233]
-15697.22236,151795.71972,True,False,[1233]
-15470.6626,151880.51005,True,False,[1232]
-15370.22923,151382.12787,False,True,1304
-16015.52817,150676.42039,False,True,946
-15736.21395,150994.90272,False,True,944
-16009.00877,151017.28191,False,True,943
-16704.05166,151068.87056,False,True,861
-16339.84617,151083.84338,False,True,1173
-16898.53782,151202.59257,False,True,860
-17275.94469,150825.75028,False,True,933
-16545.99384,151404.14121,False,True,1303
-16143.39693,151461.55789,False,True,1234
-16955.34363,151475.01781,False,True,817
-15812.62395,151624.26739,False,True,1233
-16968.94243,151678.57986,False,True,1268
-15752.12872,151924.19552,False,True,1232
-16186.70338,151992.24545,False,True,1267
-15892.13231,152158.89453,False,True,881
-15631.13294,152270.4154,False,True,882
-15889.01691,152400.40816,False,True,857
-15962.84352,152476.47374,False,True,1306
