Node,Stand
"(-15770.17838, 152246.54181)","[881, 882]"
"(-15705.41758, 152241.96281)","[881, 882]"
"(-15648.46648, 152219.98621)","[881, 882]"
"(-15600.87078, 152188.41251)","[881, 882]"
"(-15644.72008, 152119.21781)","[1232, 881, 882]"
"(-15679.03268, 152087.51121)","[1232, 881]"
"(-15722.47988, 152078.17371)","[1232, 881]"
"(-15772.24458, 152064.87811)","[1232, 881]"
"(-15748.04408, 152009.18471)","[1232, 881]"
"(-15817.17988, 151994.92931)","[1232, 881]"
"(-15865.68078, 151972.67271)","[1232, 881]"
"(-15917.24788, 151987.58021)","[1232, 881]"
"(-15973.51948, 152019.66251)","[1232, 881]"
"(-16032.69918, 152047.32941)","[1232, 881, 1267]"
"(-16096.40968, 152151.50351)","[881, 1267]"
"(-16133.30348, 152199.60181)","[881, 1267]"
"(-15553.00218, 152350.65611)",[882]
"(-15549.94528, 152345.28501)",[882]
"(-15542.87378, 152333.90201)",[882]
"(-15501.92948, 152266.17411)",[882]
"(-15476.18938, 152220.72541)",[882]
"(-15463.84938, 152194.62481)",[882]
"(-15445.88298, 152156.62391)",[882]
"(-15428.96268, 152089.95791)",[882]
"(-15418.47388, 152048.63201)","[1232, 882]"
"(-15459.51628, 152079.64981)","[1232, 882]"
"(-15517.51038, 152109.38631)","[1232, 882]"
"(-15595.85888, 152117.83961)","[1232, 882]"
"(-15617.14008, 152436.66621)",[882]
"(-15607.54848, 152422.61341)",[882]
"(-15594.61848, 152407.71661)",[882]
"(-15580.38508, 152391.31831)",[882]
"(-15568.06888, 152377.12871)",[882]
"(-15854.91918, 151176.83081)",[943]
"(-15796.43548, 151146.83901)",[943]
"(-15734.33828, 151122.38041)",[943]
"(-15753.79548, 151063.69671)",[943]
"(-15845.47408, 151051.92241)",[943]
"(-15830.86408, 150999.82841)",[943]
"(-15818.29228, 150949.86861)",[943]
"(-15866.55838, 150928.22371)",[943]
"(-15909.45728, 150897.85831)",[943]
"(-15945.09588, 150839.36401)",[943]
"(-15974.90848, 150876.54151)",[943]
"(-16014.28048, 150857.21621)",[943]
"(-16047.93058, 150819.15691)",[943]
"(-16067.65228, 150774.27411)",[943]
"(-16115.59218, 150835.14701)",[943]
"(-16139.15538, 150881.55251)",[943]
"(-16187.02818, 150856.79191)",[943]
"(-16237.45418, 150924.96511)","[1173, 943]"
"(-16159.88338, 150958.43401)","[1173, 943]"
"(-16179.13788, 151029.88961)","[1173, 943]"
"(-16133.34338, 151031.25381)","[1173, 943]"
"(-16082.69748, 151038.11431)","[1173, 943]"
"(-16097.79428, 151092.73181)","[1173, 943]"
"(-16133.49928, 151126.81971)","[1173, 943]"
"(-16157.77588, 151170.92531)","[1173, 943]"
"(-16191.73268, 151200.62121)","[1173, 943]"
"(-16273.14248, 151243.12321)","[1303, 1173, 943]"
"(-16212.37298, 151244.79171)","[1303, 943]"
"(-16171.16938, 151270.27541)","[1234, 1303, 943]"
"(-16118.44488, 151250.01651)","[1234, 943]"
"(-16068.42178, 151170.80881)","[1234, 943]"
"(-16036.98168, 151110.39631)","[1234, 943]"
"(-16018.60578, 151063.60221)","[1234, 943]"
"(-15953.45598, 151061.80431)","[1234, 943]"
"(-15911.35608, 151149.26531)","[1234, 943]"
"(-15842.48604, 151170.45481)",[943]
"(-16203.4408, 150878.98087)",[943]
"(-16346.24858, 150891.46921)",[1173]
"(-16389.75078, 150920.19311)",[1173]
"(-16454.03098, 150985.07011)",[1173]
"(-16494.74188, 150999.17801)",[1173]
"(-16532.94598, 150979.94891)",[1173]
"(-16459.29698, 151172.45321)","[1173, 1303]"
"(-16437.69818, 151227.38261)","[1173, 1303]"
"(-16414.47068, 151275.82011)","[1173, 1303]"
"(-16357.47138, 151300.03931)","[1173, 1303]"
"(-16341.25468, 151253.70041)","[1173, 1303]"
"(-15395.11318, 151993.67831)",[1232]
"(-15376.27178, 151959.44151)",[1232]
"(-15392.21908, 151930.87661)",[1232]
"(-15483.23588, 151892.77651)",[1232]
"(-15447.71438, 151858.12181)",[1232]
"(-15490.32618, 151823.09841)",[1232]
"(-15529.13538, 151842.72781)",[1232]
"(-15577.66468, 151846.89071)",[1232]
"(-15640.11968, 151844.63971)",[1232]
"(-15671.33568, 151806.42291)",[1232]
"(-15722.72478, 151785.17541)",[1232]
"(-15795.04978, 151756.65521)",[1232]
"(-15874.65038, 151718.69861)",[1232]
"(-15922.49668, 151721.66051)",[1232]
"(-15968.16798, 151767.65501)",[1232]
"(-16053.63158, 151800.99241)","[1232, 1267]"
"(-16113.88178, 151852.48281)","[1232, 1267]"
"(-16120.43768, 151912.55091)","[1232, 1267]"
"(-16083.26468, 151974.91641)","[1232, 1267]"
"(-15697.22236, 151795.71972)",[1232]
"(-16129.48928, 151638.06691)","[1234, 1267]"
"(-16140.00328, 151635.98581)",[1234]
"(-16093.78648, 151567.85511)",[1234]
"(-16053.41638, 151500.55371)",[1234]
"(-15981.95008, 151483.01581)",[1234]
"(-15998.38988, 151431.66511)",[1234]
"(-16039.88338, 151401.59431)",[1234]
"(-16097.19288, 151365.41331)",[1234]
"(-16050.49098, 151347.49951)",[1234]
"(-15989.89448, 151363.04251)",[1234]
"(-15931.68588, 151410.13521)",[1234]
"(-15885.59988, 151440.64081)",[1234]
"(-15929.60538, 151475.06591)",[1234]
"(-15911.61678, 151519.14001)",[1234]
"(-15855.24798, 151506.31771)",[1234]
"(-15812.53298, 151511.78431)",[1234]
"(-15790.89598, 151468.19751)",[1234]
"(-15851.25848, 151401.42441)",[1234]
"(-15809.94198, 151377.67811)",[1234]
"(-15742.87218, 151373.36521)",[1234]
"(-15674.30698, 151361.66571)",[1234]
"(-15646.65768, 151295.89101)",[1234]
"(-15599.78398, 151252.55021)",[1234]
"(-15587.95728, 151189.65731)",[1234]
"(-15647.75948, 151186.66331)",[1234]
"(-15714.18048, 151203.98721)",[1234]
"(-15761.71028, 151228.89011)",[1234]
"(-15837.67368, 151263.83111)",[1234]
"(-15894.12818, 151202.17511)",[1234]
"(-16333.90828, 151338.00141)","[1234, 1303]"
"(-16403.75838, 151424.78501)","[1234, 1303]"
"(-16482.07528, 151522.15171)","[1234, 1303]"
"(-16492.65868, 151572.95191)","[1234, 1303]"
"(-16574.97978, 151657.88001)","[1234, 1303]"
"(-16596.47518, 151702.05511)","[1234, 1268, 1303]"
"(-16583.99398, 151715.89081)","[1234, 1268]"
"(-16549.67338, 151730.64581)",[1234]
"(-16499.66698, 151763.18961)",[1234]
"(-16443.31068, 151799.70231)",[1234]
"(-16379.01678, 151838.59611)",[1234]
"(-16358.92528, 151863.62931)",[1234]
"(-16348.11208, 151872.35941)","[1234, 1267]"
"(-16309.21828, 151840.60931)","[1234, 1267]"
"(-16284.61198, 151816.00311)","[1234, 1267]"
"(-16279.05568, 151795.36551)","[1234, 1267]"
"(-16230.63678, 151765.99671)","[1234, 1267]"
"(-16202.06178, 151763.61541)","[1234, 1267]"
"(-16162.37428, 151719.16531)","[1234, 1267]"
"(-16148.88038, 151662.80901)","[1234, 1267]"
"(-15798.28916, 151460.01916)",[1234]
"(-15797.78117, 151482.06744)",[1234]
"(-15802.13115, 151377.17584)",[1234]
"(-15767.50592, 151231.55594)",[1234]
"(-16038.46608, 151722.45531)",[1267]
"(-16047.18218, 151654.35891)",[1267]
"(-16320.80838, 151919.77041)",[1267]
"(-16305.99168, 151962.10381)",[1267]
"(-16298.58328, 152016.07891)",[1267]
"(-16298.58328, 152096.51241)",[1267]
"(-16294.34998, 152199.17101)",[1267]
"(-16293.29158, 152243.62111)",[1267]
"(-16285.88328, 152282.77951)",[1267]
"(-16267.89158, 152325.11291)",[1267]
"(-16232.96648, 152373.79641)",[1267]
"(-16196.63518, 152389.50511)","[1306, 1267]"
"(-16319.74273, 151922.81512)",[1267]
"(-16263.46284, 152331.28631)",[1267]
"(-17024.25708, 151814.49351)",[1268]
"(-17016.51128, 151813.80501)",[1268]
"(-16994.12008, 151811.81471)",[1268]
"(-16953.63868, 151799.11461)",[1268]
"(-16917.03938, 151785.30361)",[1268]
"(-16911.56988, 151783.23961)",[1268]
"(-16892.49558, 151777.51731)",[1268]
"(-16863.94478, 151768.95211)",[1268]
"(-16825.84468, 151751.48951)",[1268]
"(-16818.06798, 151747.60121)",[1268]
"(-16794.09468, 151735.61451)",[1268]
"(-16764.72578, 151726.88331)",[1268]
"(-16738.53208, 151719.73951)",[1268]
"(-16713.13198, 151705.45201)",[1268]
"(-16676.61938, 151704.65821)",[1268]
"(-16654.84418, 151704.65831)",[1268]
"(-16645.66308, 151704.65821)",[1268]
"(-16613.91298, 151704.65821)",[1268]
"(-16624.24738, 151660.39091)","[1268, 1303]"
"(-16734.41908, 151548.22011)","[1268, 1303]"
"(-17158.10758, 151542.76821)",[1268]
"(-17171.36508, 151520.24971)",[1268]
"(-17222.16498, 151536.12471)",[1268]
"(-17260.22338, 151636.59961)",[1268]
"(-17261.69808, 151694.11361)",[1268]
"(-17251.07268, 151751.76331)",[1268]
"(-17228.38798, 151765.92141)",[1268]
"(-17210.81418, 151776.88961)",[1268]
"(-17192.85038, 151787.30861)",[1268]
"(-17171.12668, 151799.90841)",[1268]
"(-17142.45848, 151808.89391)",[1268]
"(-17117.94528, 151816.57711)",[1268]
"(-17072.70138, 151819.75221)",[1268]
"(-17057.39578, 151818.05161)",[1268]
"(-17031.57368, 151815.18251)",[1268]
"(-17029.83888, 151814.98971)",[1268]
"(-16120.66388, 152441.18581)",[1306]
"(-16034.67408, 152502.04011)",[1306]
"(-15959.26768, 152552.31101)",[1306]
"(-15905.02798, 152580.75381)",[1306]
"(-15824.32988, 152595.30601)",[1306]
"(-15809.01098, 152604.33181)",[1306]
"(-15791.65778, 152603.28591)",[1306]
