"Source(x,y)","Target(x,y)",has_exit,has_source,slope,edgelength,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,removed_nodes
"(-16051.34563, 151789.15426)","(-16040.83209, 151703.97035)",True,False,False,0.08656685349752846,418,163,627,163,314,"[(-16038.46608, 151722.45531)]"
"(-16051.34563, 151789.15426)","(-15812.62395, 151624.26739)",True,True,False,0.0,0,0,0,0,0,
"(-16051.34563, 151789.15426)","(-16186.70338, 151992.24545)",True,True,False,0.0,0,0,0,0,0,
"(-15942.246, 151741.54959)","(-16053.63158, 151800.99241)",True,False,False,0.12852469527988378,621,241,932,241,465,"[(-15968.16798, 151767.65501)]"
"(-15942.246, 151741.54959)","(-15885.00695, 151719.33973)",True,False,False,0.06559025024016536,316,124,475,124,238,"[(-15922.49668, 151721.66051)]"
"(-15942.246, 151741.54959)","(-15812.62395, 151624.26739)",True,True,False,0.0,0,0,0,0,0,
"(-15942.246, 151741.54959)","(-15752.12872, 151924.19552)",True,True,False,0.0,0,0,0,0,0,
"(-16032.69918, 152047.32941)","(-16053.63158, 151800.99241)",True,False,False,0.3006038973024992,1453,565,2178,565,1089,"[(-16113.88178, 151852.48281), (-16120.43768, 151912.55091), (-16083.26468, 151974.91641)]"
"(-16032.69918, 152047.32941)","(-15644.72008, 152119.21781)",False,False,False,0.511127518013609,2470,961,3704,961,1852,"[(-15973.51948, 152019.66251), (-15917.24788, 151987.58021)]"
"(-16032.69918, 152047.32941)","(-16193.87978, 152273.95141)",False,False,False,0.27863300656453904,1346,523,2019,523,1009,"[(-16096.40968, 152151.50351), (-16133.30348, 152199.60181)]"
"(-16032.69918, 152047.32941)","(-15752.12872, 151924.19552)",False,True,False,0.0,0,0,0,0,0,
"(-16032.69918, 152047.32941)","(-16186.70338, 151992.24545)",False,True,False,0.0,0,0,0,0,0,
"(-16032.69918, 152047.32941)","(-15892.13231, 152158.89453)",False,True,False,0.0,0,0,0,0,0,
"(-16186.70338, 151992.24545)","(-16053.63158, 151800.99241)",False,True,False,0.0,0,0,0,0,0,
"(-16186.70338, 151992.24545)","(-16032.69918, 152047.32941)",False,True,False,0.0,0,0,0,0,0,
"(-16186.70338, 151992.24545)","(-16047.18218, 151654.35891)",False,True,False,0.0,0,0,0,0,0,
"(-16186.70338, 151992.24545)","(-16320.80838, 151919.77041)",False,True,False,0.0,0,0,0,0,0,
"(-16186.70338, 151992.24545)","(-16348.11208, 151872.35941)",False,True,False,0.0,0,0,0,0,0,
"(-16186.70338, 151992.24545)","(-16177.78868, 152360.28931)",False,True,False,0.0,0,0,0,0,0,
"(-16186.70338, 151992.24545)","(-16193.87978, 152273.95141)",False,True,False,0.0,0,0,0,0,0,
"(-16186.70338, 151992.24545)","(-16267.89158, 152325.11291)",False,True,False,0.0,0,0,0,0,0,
"(-16186.70338, 151992.24545)","(-16196.63518, 152389.50511)",False,True,False,0.0,0,0,0,0,0,
