"Node1(x,y)","Node2(x,y)"
"(-11296.8326, 146138.3692)","(-11342.9103, 146065.2276)"
"(-11342.9103, 146065.2276)","(-11411.1729, 145925.5273)"
"(-11411.1729, 145925.5273)","(-11436.5729, 145863.6146)"
"(-11436.5729, 145863.6146)","(-11314.3352, 145866.7897)"
"(-11314.3352, 145866.7897)","(-11255.5976, 145990.6149)"
"(-11255.5976, 145990.6149)","(-11173.0474, 145993.79)"
"(-11173.0474, 145993.79)","(-11234.9601, 145873.1397)"
"(-11234.9601, 145873.1397)","(-11227.0225, 145847.7397)"
"(-11227.0225, 145847.7397)","(-11158.7158, 145848.8175)"
"(-11158.7158, 145848.8175)","(-11169.8993, 145839.9222)"
"(-11169.8993, 145839.9222)","(-11143.8843, 145802.7824)"
"(-11143.8843, 145802.7824)","(-11228.7055, 145790.647)"
"(-11228.7055, 145790.647)","(-11276.8946, 145787.6944)"
"(-11276.8946, 145787.6944)","(-11332.9266, 145782.9847)"
"(-11332.9266, 145782.9847)","(-11390.5799, 145786.0398)"
"(-11390.5799, 145786.0398)","(-11461.3565, 145790.1724)"
"(-11461.3565, 145790.1724)","(-11506.5691, 145787.8888)"
"(-11506.5691, 145787.8888)","(-11549.5109, 145793.8029)"
"(-11549.5109, 145793.8029)","(-11602.9393, 145781.269)"
"(-11602.9393, 145781.269)","(-11676.7381, 145790.2654)"
"(-11676.7381, 145790.2654)","(-11743.5724, 145796.5155)"
"(-11743.5724, 145796.5155)","(-11828.2643, 145805.5808)"
"(-11828.2643, 145805.5808)","(-11924.7175, 145826.7029)"
"(-11924.7175, 145826.7029)","(-11855.9645, 145852.0033)"
"(-11855.9645, 145852.0033)","(-11784.3133, 145899.3094)"
"(-11784.3133, 145899.3094)","(-11715.2911, 145913.7526)"
"(-11715.2911, 145913.7526)","(-11667.3876, 145950.3359)"
"(-11667.3876, 145950.3359)","(-11620.0718, 145963.5446)"
"(-11620.0718, 145963.5446)","(-11564.4722, 146050.1264)"
"(-11564.4722, 146050.1264)","(-11500.9197, 146137.7236)"
"(-11500.9197, 146137.7236)","(-11467.053, 146189.582)"
"(-11467.053, 146189.582)","(-11460.6501, 146208.632)"
"(-11460.6501, 146208.632)","(-11430.2229, 146212.6008)"
"(-11430.2229, 146212.6008)","(-11412.7988, 146177.9676)"
"(-11412.7988, 146177.9676)","(-11328.8259, 146175.3412)"
"(-11328.8259, 146175.3412)","(-11296.8326, 146138.3692)"
"(-11090.9325, 146565.4433)","(-11035.8664, 146571.8621)"
"(-11035.8664, 146571.8621)","(-10995.021, 146536.3247)"
"(-10995.021, 146536.3247)","(-10960.5979, 146487.3601)"
"(-10960.5979, 146487.3601)","(-10911.4313, 146442.7267)"
"(-10911.4313, 146442.7267)","(-10866.6273, 146410.0077)"
"(-10866.6273, 146410.0077)","(-10828.4708, 146373.5725)"
"(-10828.4708, 146373.5725)","(-10777.7896, 146347.6681)"
"(-10777.7896, 146347.6681)","(-10737.3731, 146311.0521)"
"(-10737.3731, 146311.0521)","(-10772.5183, 146261.2552)"
"(-10772.5183, 146261.2552)","(-10810.9797, 146227.6032)"
"(-10810.9797, 146227.6032)","(-10832.3704, 146185.4802)"
"(-10832.3704, 146185.4802)","(-10817.7113, 146154.3923)"
"(-10817.7113, 146154.3923)","(-10869.3052, 146154.3924)"
"(-10869.3052, 146154.3924)","(-10902.5629, 146152.672)"
"(-10902.5629, 146152.672)","(-10946.0345, 146150.4236)"
"(-10946.0345, 146150.4236)","(-10958.7759, 146168.7219)"
"(-10958.7759, 146168.7219)","(-10992.3366, 146175.559)"
"(-10992.3366, 146175.559)","(-11045.2534, 146183.4965)"
"(-11045.2534, 146183.4965)","(-11110.0765, 146182.1736)"
"(-11110.0765, 146182.1736)","(-11169.6078, 146161.0069)"
"(-11169.6078, 146161.0069)","(-11210.6184, 146172.9132)"
"(-11210.6184, 146172.9132)","(-11283.3619, 146143.7665)"
"(-11283.3619, 146143.7665)","(-11296.8326, 146138.3692)"
"(-11296.8326, 146138.3692)","(-11328.8259, 146175.3412)"
"(-11328.8259, 146175.3412)","(-11412.7988, 146177.9676)"
"(-11412.7988, 146177.9676)","(-11430.2229, 146212.6008)"
"(-11430.2229, 146212.6008)","(-11460.6501, 146208.632)"
"(-11460.6501, 146208.632)","(-11579.8164, 146229.3198)"
"(-11579.8164, 146229.3198)","(-11598.3127, 146242.4419)"
"(-11598.3127, 146242.4419)","(-11646.8285, 146277.6511)"
"(-11646.8285, 146277.6511)","(-11666.0375, 146291.5915)"
"(-11666.0375, 146291.5915)","(-11699.6058, 146328.3151)"
"(-11699.6058, 146328.3151)","(-11702.0986, 146340.8569)"
"(-11702.0986, 146340.8569)","(-11716.927, 146415.4624)"
"(-11716.927, 146415.4624)","(-11784.2901, 146428.9824)"
"(-11784.2901, 146428.9824)","(-11820.7727, 146466.4338)"
"(-11820.7727, 146466.4338)","(-11876.5179, 146464.33)"
"(-11876.5179, 146464.33)","(-11926.6495, 146476.6406)"
"(-11926.6495, 146476.6406)","(-11980.1533, 146497.6713)"
"(-11980.1533, 146497.6713)","(-11981.3929, 146557.6991)"
"(-11981.3929, 146557.6991)","(-11922.9712, 146587.7001)"
"(-11922.9712, 146587.7001)","(-11878.4104, 146629.318)"
"(-11878.4104, 146629.318)","(-11819.1696, 146646.5278)"
"(-11819.1696, 146646.5278)","(-11772.0084, 146621.7781)"
"(-11772.0084, 146621.7781)","(-11721.4369, 146609.2734)"
"(-11721.4369, 146609.2734)","(-11640.1185, 146586.1386)"
"(-11640.1185, 146586.1386)","(-11577.2633, 146583.6915)"
"(-11577.2633, 146583.6915)","(-11535.1215, 146609.7358)"
"(-11535.1215, 146609.7358)","(-11484.5784, 146670.5617)"
"(-11484.5784, 146670.5617)","(-11455.4639, 146707.8749)"
"(-11455.4639, 146707.8749)","(-11447.2828, 146574.6024)"
"(-11447.2828, 146574.6024)","(-11438.0081, 146515.7617)"
"(-11438.0081, 146515.7617)","(-11415.4928, 146471.3953)"
"(-11415.4928, 146471.3953)","(-11361.9378, 146455.9971)"
"(-11361.9378, 146455.9971)","(-11323.3171, 146409.8271)"
"(-11323.3171, 146409.8271)","(-11265.1888, 146400.4589)"
"(-11265.1888, 146400.4589)","(-11205.61, 146427.8754)"
"(-11205.61, 146427.8754)","(-11213.4814, 146494.9609)"
"(-11213.4814, 146494.9609)","(-11187.2036, 146538.1498)"
"(-11187.2036, 146538.1498)","(-11125.519, 146526.1019)"
"(-11125.519, 146526.1019)","(-11090.9325, 146565.4433)"
"(-10946.0345, 146150.4236)","(-11013.5034, 145963.8919)"
"(-11013.5034, 145963.8919)","(-11061.1285, 145840.8605)"
"(-11061.1285, 145840.8605)","(-11111.6405, 145866.7817)"
"(-11111.6405, 145866.7817)","(-11099.8238, 145893.1599)"
"(-11099.8238, 145893.1599)","(-11080.2546, 145943.1128)"
"(-11080.2546, 145943.1128)","(-11059.2527, 145996.02)"
"(-11059.2527, 145996.02)","(-11059.2482, 145996.0313)"
"(-11059.2482, 145996.0313)","(-11043.016, 146036.3699)"
"(-11043.016, 146036.3699)","(-11015.5824, 146097.9098)"
"(-11015.5824, 146097.9098)","(-10992.3366, 146175.559)"
"(-10992.3366, 146175.559)","(-10958.7759, 146168.7219)"
"(-10958.7759, 146168.7219)","(-10946.0345, 146150.4236)"
"(-11598.3127, 146242.4419)","(-11579.8164, 146229.3198)"
"(-11579.8164, 146229.3198)","(-11603.1462, 146206.9872)"
"(-11603.1462, 146206.9872)","(-11769.1725, 146150.1016)"
"(-11769.1725, 146150.1016)","(-11849.8706, 146114.3829)"
"(-11849.8706, 146114.3829)","(-11912.0478, 146107.7682)"
"(-11912.0478, 146107.7682)","(-11977.971, 146124.145)"
"(-11977.971, 146124.145)","(-11976.4744, 146132.3691)"
"(-11976.4744, 146132.3691)","(-11973.6253, 146194.9674)"
"(-11973.6253, 146194.9674)","(-11903.8457, 146194.2607)"
"(-11903.8457, 146194.2607)","(-11806.4789, 146224.9525)"
"(-11806.4789, 146224.9525)","(-11679.4786, 146263.0526)"
