Node1,Node2,edgelength,slope,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade
"(-11884.0514, 146336.7197)","(-11911.2541, 146320.2026)",82.512,16.1,398596.3,154990.91,597894.45,298947.22,154990.91
"(-11080.2546, 145943.1128)","(-11099.8238, 145893.1599)",67.378,21.8,325485.49,126562.37,488228.23,244114.12,126562.37
"(-11080.2546, 145943.1128)","(-11059.2527, 145996.02)",81.054,21.8,391552.53,152252.0,587328.8,293664.4,152252.0
"(-11205.61, 146427.8754)","(-11265.1888, 146400.4589)",52.383,23.6,253049.17,98396.1,379573.76,189786.88,98396.1
"(-11205.61, 146427.8754)","(-11213.4814, 146494.9609)",198.359,21.8,958221.92,372596.76,1437332.87,718666.44,372596.76
"(-11667.3876, 145950.3359)","(-11715.2911, 145913.7526)",60.275,23.6,291174.12,113220.68,436761.18,218380.59,113220.68
"(-11667.3876, 145950.3359)","(-11620.0718, 145963.5446)",49.125,23.6,237310.35,92276.19,355965.53,177982.76,92276.19
"(-11099.8238, 145893.1599)","(-11111.6405, 145866.7817)",43.482,21.8,210051.08,81676.65,315076.62,157538.31,81676.65
"(-11104.273, 146611.9825)","(-11090.9325, 146565.4433)",63.093,10.5,304787.37,118514.08,457181.05,228590.53,118514.08
"(-11104.273, 146611.9825)","(-11077.5314, 146645.6389)",82.15,10.5,396846.45,154310.5,595269.67,297634.84,154310.5
"(-11276.8946, 145787.6944)","(-11228.7055, 145790.647)",48.279,23.6,233226.34,90688.16,349839.51,174919.75,90688.16
"(-11276.8946, 145787.6944)","(-11332.9266, 145782.9847)",56.23,23.6,271631.41,105621.65,407447.11,203723.56,105621.65
"(-11676.7381, 145790.2654)","(-11602.9393, 145781.269)",74.345,23.6,359143.17,139649.89,538714.76,269357.38,139649.89
"(-11676.7381, 145790.2654)","(-11743.5724, 145796.5155)",67.126,23.6,324268.88,126089.3,486403.32,243201.66,126089.3
"(-11927.6113, 146444.1552)","(-11901.8914, 146416.7949)",31.825,30.5,239145.52,85409.11,358718.28,179359.14,85409.11
"(-11927.6113, 146444.1552)","(-11926.6495, 146476.6406)",61.7,31.0,463648.24,165588.66,695472.36,347736.18,165588.66
"(-11912.0478, 146107.7682)","(-11977.971, 146124.145)",13.323,26.1,100116.8,35756.0,150175.19,75087.6,35756.0
"(-11314.3352, 145866.7897)","(-11436.5729, 145863.6146)",122.279,23.6,590699.67,229688.74,886049.51,443024.75,229688.74
"(-11314.3352, 145866.7897)","(-11255.5976, 145990.6149)",137.05,23.6,662056.58,257435.29,993084.87,496542.43,257435.29
"(-11111.6405, 145866.7817)","(-11061.1285, 145840.8605)",0.012,21.8,58.76,22.85,88.14,44.07,22.85
"(-12029.9126, 146628.2608)","(-12090.1179, 146601.9891)",60.573,10.5,292614.14,113780.62,438921.21,219460.61,113780.62
"(-12029.9126, 146628.2608)","(-12013.499, 146677.9563)",63.219,10.5,305394.68,118750.23,458092.02,229046.01,118750.23
"(-11506.5691, 145787.8888)","(-11461.3565, 145790.1724)",45.27,23.6,218689.45,85035.61,328034.18,164017.09,85035.61
"(-11506.5691, 145787.8888)","(-11549.5109, 145793.8029)",43.347,23.6,209399.47,81423.27,314099.2,157049.6,81423.27
"(-11500.9197, 146137.7236)","(-11564.4722, 146050.1264)",108.223,23.6,522798.28,203285.84,784197.42,392098.71,203285.84
"(-11500.9197, 146137.7236)","(-11467.053, 146189.582)",61.937,23.6,299204.68,116343.3,448807.02,224403.51,116343.3
"(-11296.8326, 146138.3692)","(-11342.9103, 146065.2276)",86.446,23.6,417597.78,162379.48,626396.67,313198.33,162379.48
"(-11296.8326, 146138.3692)","(-11328.8259, 146175.3412)",120.949,23.6,584273.74,227190.07,876410.61,438205.3,227190.07
"(-11296.8326, 146138.3692)","(-11283.3619, 146143.7665)",14.512,23.6,70102.68,27258.85,105154.01,52577.01,27258.85
"(-11390.5799, 145786.0398)","(-11332.9266, 145782.9847)",57.734,23.6,278899.78,108447.9,418349.67,209174.84,108447.9
"(-11390.5799, 145786.0398)","(-11461.3565, 145790.1724)",70.897,23.6,342486.82,133173.2,513730.23,256865.11,133173.2
"(-11646.8285, 146277.6511)","(-11598.3127, 146242.4419)",76.065,29.3,571589.35,204139.05,857384.02,428692.01,204139.05
"(-11646.8285, 146277.6511)","(-11666.0375, 146291.5915)",68.706,29.3,516294.69,184390.96,774442.04,387221.02,184390.96
"(-12090.1179, 146601.9891)","(-12126.6033, 146577.8146)",51.738,10.5,249933.66,97184.66,374900.49,187450.25,97184.66
"(-12067.2474, 146365.0057)","(-12030.0078, 146413.0405)",54.317,10.5,262392.69,102029.25,393589.04,196794.52,102029.25
"(-12067.2474, 146365.0057)","(-12034.3756, 146330.144)",53.497,10.5,258432.67,100489.43,387649.0,193824.5,100489.43
"(-11125.519, 146526.1019)","(-11187.2036, 146538.1498)",56.775,21.8,274264.9,106645.67,411397.35,205698.68,106645.67
"(-11125.519, 146526.1019)","(-11090.9325, 146565.4433)",28.904,21.8,139628.39,54293.36,209442.59,104721.29,54293.36
"(-10832.3704, 146185.4802)","(-10810.9797, 146227.6032)",47.243,23.6,228219.82,88741.41,342329.73,171164.87,88741.41
"(-10832.3704, 146185.4802)","(-10817.7113, 146154.3923)",34.371,23.6,166036.59,64561.97,249054.88,124527.44,64561.97
"(-11158.7158, 145848.8175)","(-11227.0225, 145847.7397)",68.315,23.6,330014.08,128323.28,495021.11,247510.56,128323.28
"(-11158.7158, 145848.8175)","(-11169.8993, 145839.9222)",14.29,23.6,69030.31,26841.87,103545.46,51772.73,26841.87
"(-10958.7759, 146168.7219)","(-10946.0345, 146150.4236)",8.359,21.8,40381.08,15701.85,60571.63,30285.81,15701.85
"(-10958.7759, 146168.7219)","(-10992.3366, 146175.559)",67.927,21.8,328138.43,127593.95,492207.64,246103.82,127593.95
"(-11722.8704, 146339.2526)","(-11702.0986, 146340.8569)",65.688,21.6,317321.49,123387.87,475982.23,237991.12,123387.87
"(-11210.6184, 146172.9132)","(-11283.3619, 146143.7665)",78.365,23.6,378564.47,147201.7,567846.7,283923.35,147201.7
"(-11924.7175, 145826.7029)","(-11828.2643, 145805.5808)",98.739,23.6,476983.35,185471.08,715475.03,357737.51,185471.08
"(-11924.7175, 145826.7029)","(-11855.9645, 145852.0033)",73.26,23.6,353903.09,137612.32,530854.63,265427.31,137612.32
"(-11234.9601, 145873.1397)","(-11173.0474, 145993.79)",135.609,23.6,655091.79,254727.09,982637.68,491318.84,254727.09
"(-11234.9601, 145873.1397)","(-11227.0225, 145847.7397)",26.611,23.6,128553.08,49986.81,192829.62,96414.81,49986.81
"(-11255.5976, 145990.6149)","(-11173.0474, 145993.79)",82.611,23.6,399074.74,155176.95,598612.11,299306.05,155176.95
"(-11855.9645, 145852.0033)","(-11784.3133, 145899.3094)",85.859,23.6,414763.7,161277.48,622145.55,311072.78,161277.48
"(-11647.0194, 146277.5739)","(-11659.3702, 146272.5775)",42.885,31.0,322262.09,115093.61,483393.14,241696.57,115093.61
"(-11647.0194, 146277.5739)","(-11626.1307, 146262.1776)",33.33,35.0,250461.12,89450.4,375691.67,187845.84,89450.4
"(-11647.0194, 146277.5739)","(-11666.0375, 146291.5915)",61.856,31.0,464813.97,166004.99,697220.96,348610.48,166004.99
"(-11045.2534, 146183.4965)","(-10992.3366, 146175.559)",53.509,23.6,258487.95,100510.93,387731.93,193865.97,100510.93
"(-11045.2534, 146183.4965)","(-11110.0765, 146182.1736)",64.837,23.6,313209.78,121789.06,469814.67,234907.34,121789.06
"(-11820.7727, 146466.4338)","(-11784.2901, 146428.9824)",48.413,31.0,363803.18,129929.71,545704.76,272852.38,129929.71
"(-11820.7727, 146466.4338)","(-11876.5179, 146464.33)",49.095,31.0,368923.44,131758.37,553385.16,276692.58,131758.37
"(-10810.9797, 146227.6032)","(-10772.5183, 146261.2552)",51.105,23.6,246876.51,95995.91,370314.77,185157.38,95995.91
"(-11699.6058, 146328.3151)","(-11666.0375, 146291.5915)",58.098,31.0,436574.55,155919.48,654861.83,327430.91,155919.48
"(-11699.6058, 146328.3151)","(-11702.0986, 146340.8569)",52.561,31.0,394969.66,141060.59,592454.5,296227.25,141060.59
"(-11876.5179, 146464.33)","(-11926.6495, 146476.6406)",73.554,31.0,552723.81,197401.36,829085.71,414542.86,197401.36
"(-11455.4639, 146707.8749)","(-11484.5784, 146670.5617)",55.725,23.6,269192.45,104673.28,403788.67,201894.33,104673.28
"(-11455.4639, 146707.8749)","(-11447.2828, 146574.6024)",60.193,23.6,290778.9,113067.0,436168.36,218084.18,113067.0
"(-11077.5314, 146645.6389)","(-11065.8811, 146696.1638)",62.421,10.5,301540.24,117251.46,452310.37,226155.18,117251.46
"(-11980.1533, 146497.6713)","(-11926.6495, 146476.6406)",61.69,23.6,298009.08,115878.4,447013.62,223506.81,115878.4
"(-11980.1533, 146497.6713)","(-12054.7216, 146450.0593)",17.713,10.5,85566.07,33271.67,128349.1,64174.55,33271.67
"(-11438.0081, 146515.7617)","(-11447.2828, 146574.6024)",58.878,23.6,284427.04,110597.13,426640.56,213320.28,110597.13
"(-11438.0081, 146515.7617)","(-11415.4928, 146471.3953)",65.584,23.6,316821.66,123193.51,475232.49,237616.24,123193.51
"(-11784.2901, 146428.9824)","(-11716.927, 146415.4624)",42.987,31.0,323024.44,115365.87,484536.65,242268.33,115365.87
"(-11620.0718, 145963.5446)","(-11564.4722, 146050.1264)",102.897,23.6,497068.68,193281.1,745603.02,372801.51,193281.1
"(-11828.2643, 145805.5808)","(-11743.5724, 145796.5155)",85.176,23.6,411462.96,159994.01,617194.44,308597.22,159994.01
"(-10866.6273, 146410.0077)","(-10911.4313, 146442.7267)",55.479,23.6,268006.03,104211.96,402009.05,201004.52,104211.96
"(-10866.6273, 146410.0077)","(-10828.4708, 146373.5725)",52.758,23.6,254862.66,99101.26,382293.99,191147.0,99101.26
"(-10828.4708, 146373.5725)","(-10777.7896, 146347.6681)",56.918,23.6,274955.41,106914.16,412433.12,206216.56,106914.16
"(-11880.5623, 146350.8943)","(-11825.5289, 146354.0693)",46.897,21.6,226545.65,88090.43,339818.48,169909.24,88090.43
"(-11323.3171, 146409.8271)","(-11265.1888, 146400.4589)",62.85,23.6,303613.76,118057.73,455420.63,227710.32,118057.73
"(-11579.8164, 146229.3198)","(-11460.6501, 146208.632)",49.754,27.0,373875.91,133527.11,560813.86,280406.93,133527.11
"(-11579.8164, 146229.3198)","(-11598.3127, 146242.4419)",62.663,21.8,302710.16,117706.37,454065.24,227032.62,117706.37
"(-11579.8164, 146229.3198)","(-11603.1462, 146206.9872)",69.783,26.1,524385.69,187280.61,786578.54,393289.27,187280.61
"(-11059.2482, 145996.0313)","(-11059.2527, 145996.02)",32.296,21.8,156013.57,60664.6,234020.36,117010.18,60664.6
"(-11059.2482, 145996.0313)","(-11043.016, 146036.3699)",175.501,21.8,847803.92,329661.63,1271705.88,635852.94,329661.63
"(-10995.021, 146536.3247)","(-11035.8664, 146571.8621)",50.261,21.6,242799.75,94410.7,364199.63,182099.82,94410.7
"(-10869.3052, 146154.3924)","(-10817.7113, 146154.3923)",51.594,23.6,249237.54,96913.98,373856.31,186928.16,96913.98
"(-10869.3052, 146154.3924)","(-10902.5629, 146152.672)",33.302,23.6,160874.65,62554.79,241311.97,120655.99,62554.79
"(-10737.3731, 146311.0521)","(-10777.7896, 146347.6681)",54.536,23.6,263452.31,102441.28,395178.46,197589.23,102441.28
"(-10737.3731, 146311.0521)","(-10772.5183, 146261.2552)",60.95,23.6,294435.13,114488.69,441652.69,220826.34,114488.69
"(-11806.4789, 146224.9525)","(-11903.8457, 146194.2607)",73.445,31.0,551903.62,197108.43,827855.43,413927.71,197108.43
"(-11806.4789, 146224.9525)","(-11679.4786, 146263.0526)",76.265,31.0,573091.81,204675.65,859637.72,429818.86,204675.65
"(-12275.9723, 146046.7291)","(-12268.902, 146027.8752)",31.899,41.5,239708.79,85610.28,359563.19,179781.59,85610.28
"(-11090.9325, 146565.4433)","(-11035.8664, 146571.8621)",59.349,21.6,286701.32,111481.47,430051.99,215025.99,111481.47
"(-11976.4744, 146132.3691)","(-11977.971, 146124.145)",25.95,21.8,125356.38,48743.8,188034.57,94017.29,48743.8
"(-11976.4744, 146132.3691)","(-11973.6253, 146194.9674)",34.108,21.8,164766.24,64068.01,247149.37,123574.68,64068.01
"(-11626.1307, 146262.1776)","(-11598.3127, 146242.4419)",24.885,35.0,187001.81,66786.36,280502.72,140251.36,66786.36
"(-11819.1696, 146646.5278)","(-11772.0084, 146621.7781)",49.54,23.6,239316.88,93056.42,358975.33,179487.66,93056.42
"(-11955.5922, 146243.4571)","(-11973.6253, 146194.9674)",44.51,21.6,215018.22,83608.08,322527.33,161263.66,83608.08
"(-11955.5922, 146243.4571)","(-11957.6941, 146290.2512)",60.779,21.6,293610.23,114167.94,440415.34,220207.67,114167.94
"(-12030.0078, 146413.0405)","(-12054.7216, 146450.0593)",50.428,10.5,243607.35,94724.73,365411.03,182705.51,94724.73
"(-10911.4313, 146442.7267)","(-10865.8752, 146461.0283)",87.907,21.6,424655.63,165123.87,636983.45,318491.72,165123.87
"(-12125.1421, 146530.3891)","(-12149.9128, 146490.5683)",70.552,10.5,340817.45,132524.08,511226.17,255613.08,132524.08
"(-12125.1421, 146530.3891)","(-12126.6033, 146577.8146)",57.728,10.5,278869.47,108436.11,418304.2,209152.1,108436.11
"(-12268.902, 146027.8752)","(-12259.1749, 145967.9992)",130.386,41.5,979784.1,349922.89,1469676.15,734838.07,349922.89
"(-11015.5824, 146097.9098)","(-11043.016, 146036.3699)",88.25,21.8,426312.75,165768.23,639469.12,319734.56,165768.23
"(-11015.5824, 146097.9098)","(-10992.3366, 146175.559)",62.528,21.8,302057.81,117452.71,453086.71,226543.36,117452.71
"(-11603.1462, 146206.9872)","(-11769.1725, 146150.1016)",102.09,26.1,767152.07,273982.88,1150728.11,575364.06,273982.88
"(-11885.2779, 146373.2467)","(-11901.8914, 146416.7949)",30.545,30.5,229533.57,81976.28,344300.36,172150.18,81976.28
"(-10795.1383, 146481.1908)","(-10738.4369, 146505.5198)",52.336,21.6,252822.08,98307.8,379233.12,189616.56,98307.8
"(-10795.1383, 146481.1908)","(-10865.8752, 146461.0283)",62.94,21.6,304046.02,118225.81,456069.04,228034.52,118225.81
"(-12223.6303, 146443.3602)","(-12171.9627, 146379.0273)",13.131,10.5,63433.18,24665.48,95149.78,47574.89,24665.48
"(-12223.6303, 146443.3602)","(-12149.9128, 146490.5683)",32.927,10.5,159064.35,61850.87,238596.53,119298.26,61850.87
"(-11886.3329, 146688.136)","(-11855.0289, 146727.4584)",63.591,10.5,307194.1,119449.92,460791.15,230395.58,119449.92
"(-10834.7691, 146619.474)","(-10889.6953, 146629.4643)",65.985,10.5,318756.36,123945.81,478134.55,239067.27,123945.81
"(-10834.7691, 146619.474)","(-10790.3283, 146557.4955)",45.001,10.5,217388.95,84529.92,326083.42,163041.71,84529.92
"(-11715.2911, 145913.7526)","(-11784.3133, 145899.3094)",70.517,23.6,340651.2,132459.44,510976.8,255488.4,132459.44
"(-11411.1729, 145925.5273)","(-11342.9103, 146065.2276)",155.486,23.6,751115.86,292065.27,1126673.79,563336.9,292065.27
"(-11411.1729, 145925.5273)","(-11436.5729, 145863.6146)",66.92,23.6,323276.21,125703.31,484914.32,242457.16,125703.31
"(-11328.8259, 146175.3412)","(-11412.7988, 146177.9676)",22.678,22.7,109553.05,42598.81,164329.57,82164.79,42598.81
"(-11430.2229, 146212.6008)","(-11460.6501, 146208.632)",23.734,23.6,114654.96,44582.65,171982.44,85991.22,44582.65
"(-11430.2229, 146212.6008)","(-11412.7988, 146177.9676)",59.946,23.6,289582.39,112601.75,434373.59,217186.79,112601.75
"(-11549.5109, 145793.8029)","(-11602.9393, 145781.269)",54.879,23.6,265106.53,103084.51,397659.79,198829.9,103084.51
"(-11467.053, 146189.582)","(-11460.6501, 146208.632)",20.097,23.6,97084.93,37750.68,145627.4,72813.7,37750.68
"(-11903.8457, 146194.2607)","(-11973.6253, 146194.9674)",88.472,21.6,427387.71,166186.22,641081.57,320540.78,166186.22
"(-12013.499, 146677.9563)","(-12001.9839, 146739.8336)",52.536,10.5,253787.84,98683.33,380681.76,190340.88,98683.33
"(-11187.2036, 146538.1498)","(-11213.4814, 146494.9609)",131.928,21.8,637309.75,247812.69,955964.63,477982.31,247812.69
"(-11679.4786, 146263.0526)","(-11659.3702, 146272.5775)",55.827,31.0,419514.66,149826.66,629271.99,314635.99,149826.66
"(-11640.1185, 146586.1386)","(-11721.4369, 146609.2734)",47.328,23.6,228629.48,88900.71,342944.22,171472.11,88900.71
"(-11640.1185, 146586.1386)","(-11577.2633, 146583.6915)",133.523,23.6,645018.81,250810.29,967528.21,483764.11,250810.29
"(-10738.4369, 146505.5198)","(-10790.3283, 146557.4955)",50.771,10.5,245261.06,95367.76,367891.59,183945.79,95367.76
"(-12001.9839, 146739.8336)","(-11931.0879, 146791.808)",48.832,10.5,235893.98,91725.45,353840.97,176920.48,91725.45
"(-12198.1101, 145980.9399)","(-12123.244, 146014.7583)",124.629,41.5,936525.42,334473.36,1404788.12,702394.06,334473.36
"(-12198.1101, 145980.9399)","(-12259.1749, 145967.9992)",34.712,41.5,260846.47,93159.45,391269.7,195634.85,93159.45
"(-11014.1124, 146687.072)","(-11065.8811, 146696.1638)",60.661,10.5,293038.29,113945.54,439557.43,219778.72,113945.54
"(-11772.0084, 146621.7781)","(-11721.4369, 146609.2734)",79.085,23.6,382039.05,148552.76,573058.58,286529.29,148552.76
"(-11875.0761, 146774.3276)","(-11931.0879, 146791.808)",49.289,10.5,238104.72,92585.08,357157.09,178578.54,92585.08
"(-11875.0761, 146774.3276)","(-11855.0289, 146727.4584)",52.461,10.5,253426.75,98542.92,380140.13,190070.07,98542.92
"(-12171.9627, 146379.0273)","(-12034.3756, 146330.144)",65.238,10.5,315151.17,122543.96,472726.76,236363.38,122543.96
"(-12123.244, 146014.7583)","(-12061.5449, 146001.5689)",18.0,41.5,135261.18,48307.56,202891.77,101445.88,48307.56
"(-11228.7055, 145790.647)","(-11143.8843, 145802.7824)",85.685,23.6,413922.9,160950.54,620884.34,310442.17,160950.54
"(-11702.0986, 146340.8569)","(-11716.927, 146415.4624)",51.851,31.0,389632.08,139154.31,584448.12,292224.06,139154.31
"(-10946.0345, 146150.4236)","(-10902.5629, 146152.672)",43.53,23.6,210281.39,81766.2,315422.08,157711.04,81766.2
"(-11143.8843, 145802.7824)","(-11169.8993, 145839.9222)",45.345,23.6,219049.35,85175.55,328574.02,164287.01,85175.55
