variable,lb,ub,type,var_type_letter,road_type,edge,period,discounted_cost
C_node1node10_timber_t0,0.0,0.0,B,C,timber,node1node10,0,453.0
C_node1node10_timber_t1,0.0,1.0,B,C,timber,node1node10,1,381.41
C_node1node10_timber_t2,0.0,1.0,B,C,timber,node1node10,2,270.39
C_node1node10_timber_t3,0.0,1.0,B,C,timber,node1node10,3,191.69
C_node1node10_timber_t4,0.0,1.0,B,C,timber,node1node10,4,135.89
C_node1node10_timber_t5,0.0,1.0,B,C,timber,node1node10,5,96.33
C_node1node10_wide_t0,0.0,0.0,B,C,wide,node1node10,0,680.0
C_node1node10_wide_t1,0.0,1.0,B,C,wide,node1node10,1,572.54
C_node1node10_wide_t2,0.0,1.0,B,C,wide,node1node10,2,405.89
C_node1node10_wide_t3,0.0,1.0,B,C,wide,node1node10,3,287.74
C_node1node10_wide_t4,0.0,1.0,B,C,wide,node1node10,4,203.98
C_node1node10_wide_t5,0.0,1.0,B,C,wide,node1node10,5,144.61
C_node1node17_timber_t0,0.0,0.0,B,C,timber,node1node17,0,3544.0
C_node1node17_timber_t1,0.0,1.0,B,C,timber,node1node17,1,2983.95
C_node1node17_timber_t2,0.0,1.0,B,C,timber,node1node17,2,2115.38
C_node1node17_timber_t3,0.0,1.0,B,C,timber,node1node17,3,1499.63
C_node1node17_timber_t4,0.0,1.0,B,C,timber,node1node17,4,1063.12
C_node1node17_timber_t5,0.0,1.0,B,C,timber,node1node17,5,753.66
C_node1node17_wide_t0,0.0,0.0,B,C,wide,node1node17,0,5320.0
C_node1node17_wide_t1,0.0,1.0,B,C,wide,node1node17,1,4479.3
C_node1node17_wide_t2,0.0,1.0,B,C,wide,node1node17,2,3175.46
C_node1node17_wide_t3,0.0,1.0,B,C,wide,node1node17,3,2251.14
C_node1node17_wide_t4,0.0,1.0,B,C,wide,node1node17,4,1595.88
C_node1node17_wide_t5,0.0,1.0,B,C,wide,node1node17,5,1131.35
C_node1node15_timber_t0,0.0,0.0,B,C,timber,node1node15,0,2887.0
C_node1node15_timber_t1,0.0,1.0,B,C,timber,node1node15,1,2430.78
C_node1node15_timber_t2,0.0,1.0,B,C,timber,node1node15,2,1723.22
C_node1node15_timber_t3,0.0,1.0,B,C,timber,node1node15,3,1221.63
C_node1node15_timber_t4,0.0,1.0,B,C,timber,node1node15,4,866.03
C_node1node15_timber_t5,0.0,1.0,B,C,timber,node1node15,5,613.95
C_node1node15_wide_t0,0.0,0.0,B,C,wide,node1node15,0,4328.0
C_node1node15_wide_t1,0.0,1.0,B,C,wide,node1node15,1,3644.06
C_node1node15_wide_t2,0.0,1.0,B,C,wide,node1node15,2,2583.34
C_node1node15_wide_t3,0.0,1.0,B,C,wide,node1node15,3,1831.38
C_node1node15_wide_t4,0.0,1.0,B,C,wide,node1node15,4,1298.3
C_node1node15_wide_t5,0.0,1.0,B,C,wide,node1node15,5,920.39
C_node1node32_timber_t0,0.0,0.0,B,C,timber,node1node32,0,0.0
C_node1node32_timber_t1,0.0,1.0,B,C,timber,node1node32,1,0.0
C_node1node32_timber_t2,0.0,1.0,B,C,timber,node1node32,2,0.0
C_node1node32_timber_t3,0.0,1.0,B,C,timber,node1node32,3,0.0
C_node1node32_timber_t4,0.0,1.0,B,C,timber,node1node32,4,0.0
C_node1node32_timber_t5,0.0,1.0,B,C,timber,node1node32,5,0.0
C_node1node32_wide_t0,0.0,0.0,B,C,wide,node1node32,0,0.0
C_node1node32_wide_t1,0.0,1.0,B,C,wide,node1node32,1,0.0
C_node1node32_wide_t2,0.0,1.0,B,C,wide,node1node32,2,0.0
C_node1node32_wide_t3,0.0,1.0,B,C,wide,node1node32,3,0.0
C_node1node32_wide_t4,0.0,1.0,B,C,wide,node1node32,4,0.0
C_node1node32_wide_t5,0.0,1.0,B,C,wide,node1node32,5,0.0
C_node1node33_timber_t0,0.0,0.0,B,C,timber,node1node33,0,0.0
C_node1node33_timber_t1,0.0,1.0,B,C,timber,node1node33,1,0.0
C_node1node33_timber_t2,0.0,1.0,B,C,timber,node1node33,2,0.0
C_node1node33_timber_t3,0.0,1.0,B,C,timber,node1node33,3,0.0
C_node1node33_timber_t4,0.0,1.0,B,C,timber,node1node33,4,0.0
C_node1node33_timber_t5,0.0,1.0,B,C,timber,node1node33,5,0.0
C_node1node33_wide_t0,0.0,0.0,B,C,wide,node1node33,0,0.0
C_node1node33_wide_t1,0.0,1.0,B,C,wide,node1node33,1,0.0
C_node1node33_wide_t2,0.0,1.0,B,C,wide,node1node33,2,0.0
C_node1node33_wide_t3,0.0,1.0,B,C,wide,node1node33,3,0.0
C_node1node33_wide_t4,0.0,1.0,B,C,wide,node1node33,4,0.0
C_node1node33_wide_t5,0.0,1.0,B,C,wide,node1node33,5,0.0
C_node2node26_timber_t0,0.0,0.0,B,C,timber,node2node26,0,407.0
C_node2node26_timber_t1,0.0,1.0,B,C,timber,node2node26,1,342.68
C_node2node26_timber_t2,0.0,1.0,B,C,timber,node2node26,2,242.93
C_node2node26_timber_t3,0.0,1.0,B,C,timber,node2node26,3,172.22
C_node2node26_timber_t4,0.0,1.0,B,C,timber,node2node26,4,122.09
C_node2node26_timber_t5,0.0,1.0,B,C,timber,node2node26,5,86.55
C_node2node26_wide_t0,0.0,0.0,B,C,wide,node2node26,0,610.0
C_node2node26_wide_t1,0.0,1.0,B,C,wide,node2node26,1,513.6
C_node2node26_wide_t2,0.0,1.0,B,C,wide,node2node26,2,364.1
C_node2node26_wide_t3,0.0,1.0,B,C,wide,node2node26,3,258.12
C_node2node26_wide_t4,0.0,1.0,B,C,wide,node2node26,4,182.99
C_node2node26_wide_t5,0.0,1.0,B,C,wide,node2node26,5,129.72
C_node2node20_timber_t0,0.0,0.0,B,C,timber,node2node20,0,1548.0
C_node2node20_timber_t1,0.0,1.0,B,C,timber,node2node20,1,1303.37
C_node2node20_timber_t2,0.0,1.0,B,C,timber,node2node20,2,923.99
C_node2node20_timber_t3,0.0,1.0,B,C,timber,node2node20,3,655.03
C_node2node20_timber_t4,0.0,1.0,B,C,timber,node2node20,4,464.36
C_node2node20_timber_t5,0.0,1.0,B,C,timber,node2node20,5,329.2
C_node2node20_wide_t0,0.0,0.0,B,C,wide,node2node20,0,2322.0
C_node2node20_wide_t1,0.0,1.0,B,C,wide,node2node20,1,1955.06
C_node2node20_wide_t2,0.0,1.0,B,C,wide,node2node20,2,1385.98
C_node2node20_wide_t3,0.0,1.0,B,C,wide,node2node20,3,982.55
C_node2node20_wide_t4,0.0,1.0,B,C,wide,node2node20,4,696.55
C_node2node20_wide_t5,0.0,1.0,B,C,wide,node2node20,5,493.79
C_node2node12_timber_t0,0.0,0.0,B,C,timber,node2node12,0,1077.0
C_node2node12_timber_t1,0.0,1.0,B,C,timber,node2node12,1,906.81
C_node2node12_timber_t2,0.0,1.0,B,C,timber,node2node12,2,642.85
C_node2node12_timber_t3,0.0,1.0,B,C,timber,node2node12,3,455.73
C_node2node12_timber_t4,0.0,1.0,B,C,timber,node2node12,4,323.08
C_node2node12_timber_t5,0.0,1.0,B,C,timber,node2node12,5,229.03
C_node2node12_wide_t0,0.0,0.0,B,C,wide,node2node12,0,1616.0
C_node2node12_wide_t1,0.0,1.0,B,C,wide,node2node12,1,1360.63
C_node2node12_wide_t2,0.0,1.0,B,C,wide,node2node12,2,964.58
C_node2node12_wide_t3,0.0,1.0,B,C,wide,node2node12,3,683.81
C_node2node12_wide_t4,0.0,1.0,B,C,wide,node2node12,4,484.76
C_node2node12_wide_t5,0.0,1.0,B,C,wide,node2node12,5,343.66
C_node2node27_timber_t0,0.0,0.0,B,C,timber,node2node27,0,0.0
C_node2node27_timber_t1,0.0,1.0,B,C,timber,node2node27,1,0.0
C_node2node27_timber_t2,0.0,1.0,B,C,timber,node2node27,2,0.0
C_node2node27_timber_t3,0.0,1.0,B,C,timber,node2node27,3,0.0
C_node2node27_timber_t4,0.0,1.0,B,C,timber,node2node27,4,0.0
C_node2node27_timber_t5,0.0,1.0,B,C,timber,node2node27,5,0.0
C_node2node27_wide_t0,0.0,0.0,B,C,wide,node2node27,0,0.0
C_node2node27_wide_t1,0.0,1.0,B,C,wide,node2node27,1,0.0
C_node2node27_wide_t2,0.0,1.0,B,C,wide,node2node27,2,0.0
C_node2node27_wide_t3,0.0,1.0,B,C,wide,node2node27,3,0.0
C_node2node27_wide_t4,0.0,1.0,B,C,wide,node2node27,4,0.0
C_node2node27_wide_t5,0.0,1.0,B,C,wide,node2node27,5,0.0
C_node3node5_timber_t0,0.0,0.0,B,C,timber,node3node5,0,1400.0
C_node3node5_timber_t1,0.0,1.0,B,C,timber,node3node5,1,1178.76
C_node3node5_timber_t2,0.0,1.0,B,C,timber,node3node5,2,835.65
C_node3node5_timber_t3,0.0,1.0,B,C,timber,node3node5,3,592.41
C_node3node5_timber_t4,0.0,1.0,B,C,timber,node3node5,4,419.97
C_node3node5_timber_t5,0.0,1.0,B,C,timber,node3node5,5,297.72
C_node3node5_wide_t0,0.0,0.0,B,C,wide,node3node5,0,2098.0
C_node3node5_wide_t1,0.0,1.0,B,C,wide,node3node5,1,1766.46
C_node3node5_wide_t2,0.0,1.0,B,C,wide,node3node5,2,1252.28
C_node3node5_wide_t3,0.0,1.0,B,C,wide,node3node5,3,887.76
C_node3node5_wide_t4,0.0,1.0,B,C,wide,node3node5,4,629.35
C_node3node5_wide_t5,0.0,1.0,B,C,wide,node3node5,5,446.16
C_node3node10_timber_t0,0.0,0.0,B,C,timber,node3node10,0,1836.0
C_node3node10_timber_t1,0.0,1.0,B,C,timber,node3node10,1,1545.86
C_node3node10_timber_t2,0.0,1.0,B,C,timber,node3node10,2,1095.89
C_node3node10_timber_t3,0.0,1.0,B,C,timber,node3node10,3,776.9
C_node3node10_timber_t4,0.0,1.0,B,C,timber,node3node10,4,550.76
C_node3node10_timber_t5,0.0,1.0,B,C,timber,node3node10,5,390.44
C_node3node10_wide_t0,0.0,0.0,B,C,wide,node3node10,0,2755.0
C_node3node10_wide_t1,0.0,1.0,B,C,wide,node3node10,1,2319.64
C_node3node10_wide_t2,0.0,1.0,B,C,wide,node3node10,2,1644.43
C_node3node10_wide_t3,0.0,1.0,B,C,wide,node3node10,3,1165.77
C_node3node10_wide_t4,0.0,1.0,B,C,wide,node3node10,4,826.44
C_node3node10_wide_t5,0.0,1.0,B,C,wide,node3node10,5,585.88
C_node3node18_timber_t0,0.0,0.0,B,C,timber,node3node18,0,1300.0
C_node3node18_timber_t1,0.0,1.0,B,C,timber,node3node18,1,1094.57
C_node3node18_timber_t2,0.0,1.0,B,C,timber,node3node18,2,775.96
C_node3node18_timber_t3,0.0,1.0,B,C,timber,node3node18,3,550.09
C_node3node18_timber_t4,0.0,1.0,B,C,timber,node3node18,4,389.97
C_node3node18_timber_t5,0.0,1.0,B,C,timber,node3node18,5,276.46
C_node3node18_wide_t0,0.0,0.0,B,C,wide,node3node18,0,1952.0
C_node3node18_wide_t1,0.0,1.0,B,C,wide,node3node18,1,1643.53
C_node3node18_wide_t2,0.0,1.0,B,C,wide,node3node18,2,1165.13
C_node3node18_wide_t3,0.0,1.0,B,C,wide,node3node18,3,825.98
C_node3node18_wide_t4,0.0,1.0,B,C,wide,node3node18,4,585.55
C_node3node18_wide_t5,0.0,1.0,B,C,wide,node3node18,5,415.11
C_node3node29_timber_t0,0.0,0.0,B,C,timber,node3node29,0,0.0
C_node3node29_timber_t1,0.0,1.0,B,C,timber,node3node29,1,0.0
C_node3node29_timber_t2,0.0,1.0,B,C,timber,node3node29,2,0.0
C_node3node29_timber_t3,0.0,1.0,B,C,timber,node3node29,3,0.0
C_node3node29_timber_t4,0.0,1.0,B,C,timber,node3node29,4,0.0
C_node3node29_timber_t5,0.0,1.0,B,C,timber,node3node29,5,0.0
C_node3node29_wide_t0,0.0,0.0,B,C,wide,node3node29,0,0.0
C_node3node29_wide_t1,0.0,1.0,B,C,wide,node3node29,1,0.0
C_node3node29_wide_t2,0.0,1.0,B,C,wide,node3node29,2,0.0
C_node3node29_wide_t3,0.0,1.0,B,C,wide,node3node29,3,0.0
C_node3node29_wide_t4,0.0,1.0,B,C,wide,node3node29,4,0.0
C_node3node29_wide_t5,0.0,1.0,B,C,wide,node3node29,5,0.0
C_node3node33_timber_t0,0.0,0.0,B,C,timber,node3node33,0,0.0
C_node3node33_timber_t1,0.0,1.0,B,C,timber,node3node33,1,0.0
C_node3node33_timber_t2,0.0,1.0,B,C,timber,node3node33,2,0.0
C_node3node33_timber_t3,0.0,1.0,B,C,timber,node3node33,3,0.0
C_node3node33_timber_t4,0.0,1.0,B,C,timber,node3node33,4,0.0
C_node3node33_timber_t5,0.0,1.0,B,C,timber,node3node33,5,0.0
C_node3node33_wide_t0,0.0,0.0,B,C,wide,node3node33,0,0.0
C_node3node33_wide_t1,0.0,1.0,B,C,wide,node3node33,1,0.0
