variable,lb,ub,type,var_type_letter,road_type,edge,period,discounted_cost
C_node1node22_timber_t0,0.0,0.0,B,C,timber,node1node22,0,661.0
C_node1node22_timber_t1,0.0,1.0,B,C,timber,node1node22,1,556.54
C_node1node22_timber_t2,0.0,1.0,B,C,timber,node1node22,2,394.54
C_node1node22_timber_t3,0.0,1.0,B,C,timber,node1node22,3,279.7
C_node1node22_timber_t4,0.0,1.0,B,C,timber,node1node22,4,198.28
C_node1node22_timber_t5,0.0,1.0,B,C,timber,node1node22,5,140.57
C_node1node22_wide_t0,0.0,0.0,B,C,wide,node1node22,0,991.0
C_node1node22_wide_t1,0.0,1.0,B,C,wide,node1node22,1,834.4
C_node1node22_wide_t2,0.0,1.0,B,C,wide,node1node22,2,591.52
C_node1node22_wide_t3,0.0,1.0,B,C,wide,node1node22,3,419.34
C_node1node22_wide_t4,0.0,1.0,B,C,wide,node1node22,4,297.28
C_node1node22_wide_t5,0.0,1.0,B,C,wide,node1node22,5,210.75
C_node1node30_timber_t0,0.0,0.0,B,C,timber,node1node30,0,5079.0
C_node1node30_timber_t1,0.0,1.0,B,C,timber,node1node30,1,4276.38
C_node1node30_timber_t2,0.0,1.0,B,C,timber,node1node30,2,3031.61
C_node1node30_timber_t3,0.0,1.0,B,C,timber,node1node30,3,2149.16
C_node1node30_timber_t4,0.0,1.0,B,C,timber,node1node30,4,1523.58
C_node1node30_timber_t5,0.0,1.0,B,C,timber,node1node30,5,1080.1
C_node1node30_wide_t0,0.0,0.0,B,C,wide,node1node30,0,7618.0
C_node1node30_wide_t1,0.0,1.0,B,C,wide,node1node30,1,6414.15
C_node1node30_wide_t2,0.0,1.0,B,C,wide,node1node30,2,4547.11
C_node1node30_wide_t3,0.0,1.0,B,C,wide,node1node30,3,3223.53
C_node1node30_wide_t4,0.0,1.0,B,C,wide,node1node30,4,2285.22
C_node1node30_wide_t5,0.0,1.0,B,C,wide,node1node30,5,1620.04
C_node2node5_timber_t0,0.0,0.0,B,C,timber,node2node5,0,578.0
C_node2node5_timber_t1,0.0,1.0,B,C,timber,node2node5,1,486.66
C_node2node5_timber_t2,0.0,1.0,B,C,timber,node2node5,2,345.0
C_node2node5_timber_t3,0.0,1.0,B,C,timber,node2node5,3,244.58
C_node2node5_timber_t4,0.0,1.0,B,C,timber,node2node5,4,173.39
C_node2node5_timber_t5,0.0,1.0,B,C,timber,node2node5,5,122.92
C_node2node5_wide_t0,0.0,0.0,B,C,wide,node2node5,0,865.0
C_node2node5_wide_t1,0.0,1.0,B,C,wide,node2node5,1,728.31
C_node2node5_wide_t2,0.0,1.0,B,C,wide,node2node5,2,516.31
C_node2node5_wide_t3,0.0,1.0,B,C,wide,node2node5,3,366.02
C_node2node5_wide_t4,0.0,1.0,B,C,wide,node2node5,4,259.48
C_node2node5_wide_t5,0.0,1.0,B,C,wide,node2node5,5,183.95
C_node2node11_timber_t0,0.0,0.0,B,C,timber,node2node11,0,15102.0
C_node2node11_timber_t1,0.0,1.0,B,C,timber,node2node11,1,12715.48
C_node2node11_timber_t2,0.0,1.0,B,C,timber,node2node11,2,9014.24
C_node2node11_timber_t3,0.0,1.0,B,C,timber,node2node11,3,6390.37
C_node2node11_timber_t4,0.0,1.0,B,C,timber,node2node11,4,4530.25
C_node2node11_timber_t5,0.0,1.0,B,C,timber,node2node11,5,3211.58
C_node2node11_wide_t0,0.0,0.0,B,C,wide,node2node11,0,22654.0
C_node2node11_wide_t1,0.0,1.0,B,C,wide,node2node11,1,19074.06
C_node2node11_wide_t2,0.0,1.0,B,C,wide,node2node11,2,13521.96
C_node2node11_wide_t3,0.0,1.0,B,C,wide,node2node11,3,9585.97
C_node2node11_wide_t4,0.0,1.0,B,C,wide,node2node11,4,6795.68
C_node2node11_wide_t5,0.0,1.0,B,C,wide,node2node11,5,4817.58
C_node3node31_timber_t0,0.0,0.0,B,C,timber,node3node31,0,143.0
C_node3node31_timber_t1,0.0,1.0,B,C,timber,node3node31,1,120.4
C_node3node31_timber_t2,0.0,1.0,B,C,timber,node3node31,2,85.36
C_node3node31_timber_t3,0.0,1.0,B,C,timber,node3node31,3,60.51
C_node3node31_timber_t4,0.0,1.0,B,C,timber,node3node31,4,42.9
C_node3node31_timber_t5,0.0,1.0,B,C,timber,node3node31,5,30.41
C_node3node31_wide_t0,0.0,0.0,B,C,wide,node3node31,0,214.0
C_node3node31_wide_t1,0.0,1.0,B,C,wide,node3node31,1,180.18
C_node3node31_wide_t2,0.0,1.0,B,C,wide,node3node31,2,127.73
C_node3node31_wide_t3,0.0,1.0,B,C,wide,node3node31,3,90.55
C_node3node31_wide_t4,0.0,1.0,B,C,wide,node3node31,4,64.2
C_node3node31_wide_t5,0.0,1.0,B,C,wide,node3node31,5,45.51
C_node3node9_timber_t0,0.0,0.0,B,C,timber,node3node9,0,1422.0
C_node3node9_timber_t1,0.0,1.0,B,C,timber,node3node9,1,1197.29
C_node3node9_timber_t2,0.0,1.0,B,C,timber,node3node9,2,848.78
C_node3node9_timber_t3,0.0,1.0,B,C,timber,node3node9,3,601.72
