ID_UG;nodes
1256;(-11631.18218, 147630.20151),(-11132.66948, 147480.70801),(-11514.13248, 147464.64091),(-11647.46748, 147490.42951),(-11364.13313, 147519.988)
1093;(-11631.18218, 147630.20151),(-12150.41828, 147034.86361),(-11646.16018, 147401.95171),(-11647.46748, 147490.42951),(-11915.1548, 147459.44344)
1200;(-12150.41828, 147034.86361),(-11529.38348, 147400.07031),(-11646.16018, 147401.95171),(-11514.13248, 147464.64091),(-11647.46748, 147490.42951),(-11666.33808, 147348.19052),(-12225.39426, 146864.2554)
1280;(-11132.66948, 147480.70801),(-11075.82558, 147421.72201),(-11081.61037, 147725.38422)
