variable,node_type_info
C_node1node22_timber_t0,node1transit_node22transit
M_node1node22_timber_t0,node1transit_node22transit
U_node1node22_t0,node1transit_node22transit
C_node1node22_timber_t1,node1transit_node22transit
M_node1node22_timber_t1,node1transit_node22transit
U_node1node22_t1,node1transit_node22transit
C_node1node22_timber_t2,node1transit_node22transit
M_node1node22_timber_t2,node1transit_node22transit
U_node1node22_t2,node1transit_node22transit
C_node1node22_timber_t3,node1transit_node22transit
M_node1node22_timber_t3,node1transit_node22transit
U_node1node22_t3,node1transit_node22transit
C_node1node22_timber_t4,node1transit_node22transit
M_node1node22_timber_t4,node1transit_node22transit
U_node1node22_t4,node1transit_node22transit
C_node1node22_timber_t5,node1transit_node22transit
M_node1node22_timber_t5,node1transit_node22transit
U_node1node22_t5,node1transit_node22transit
C_node1node22_wide_t0,node1transit_node22transit
M_node1node22_wide_t0,node1transit_node22transit
C_node1node22_wide_t1,node1transit_node22transit
M_node1node22_wide_t1,node1transit_node22transit
C_node1node22_wide_t2,node1transit_node22transit
M_node1node22_wide_t2,node1transit_node22transit
C_node1node22_wide_t3,node1transit_node22transit
M_node1node22_wide_t3,node1transit_node22transit
C_node1node22_wide_t4,node1transit_node22transit
M_node1node22_wide_t4,node1transit_node22transit
C_node1node22_wide_t5,node1transit_node22transit
M_node1node22_wide_t5,node1transit_node22transit
C_node1node13_timber_t0,node1transit_node13transit
M_node1node13_timber_t0,node1transit_node13transit
U_node1node13_t0,node1transit_node13transit
C_node1node13_timber_t1,node1transit_node13transit
M_node1node13_timber_t1,node1transit_node13transit
U_node1node13_t1,node1transit_node13transit
C_node1node13_timber_t2,node1transit_node13transit
M_node1node13_timber_t2,node1transit_node13transit
U_node1node13_t2,node1transit_node13transit
C_node1node13_timber_t3,node1transit_node13transit
M_node1node13_timber_t3,node1transit_node13transit
U_node1node13_t3,node1transit_node13transit
C_node1node13_timber_t4,node1transit_node13transit
M_node1node13_timber_t4,node1transit_node13transit
U_node1node13_t4,node1transit_node13transit
C_node1node13_timber_t5,node1transit_node13transit
M_node1node13_timber_t5,node1transit_node13transit
U_node1node13_t5,node1transit_node13transit
C_node1node13_wide_t0,node1transit_node13transit
M_node1node13_wide_t0,node1transit_node13transit
C_node1node13_wide_t1,node1transit_node13transit
M_node1node13_wide_t1,node1transit_node13transit
C_node1node13_wide_t2,node1transit_node13transit
