arc,type
node1node28,source_in_transit_out
node13node28,source_in_transit_out
node4node28,source_in_transit_out
node19node28,source_in_transit_out
node23node29,source_in_transit_out
node3node29,source_in_transit_out
node15node29,source_in_transit_out
node13node29,source_in_transit_out
node2node29,source_in_transit_out
node19node29,source_in_transit_out
node12node29,source_in_transit_out
node21node30,source_in_transit_out
node22node30,source_in_transit_out
node20node30,source_in_transit_out
node20node31,source_in_transit_out
node4node31,source_in_transit_out
node21node31,source_in_transit_out
node22node31,source_in_transit_out
node8node31,source_in_transit_out
node1node31,source_in_transit_out
node28node4,source_out_transit_in
node28node1,source_out_transit_in
node28node13,source_out_transit_in
node28node19,source_out_transit_in
node29node13,source_out_transit_in
node29node19,source_out_transit_in
node29node12,source_out_transit_in
node29node15,source_out_transit_in
node29node3,source_out_transit_in
node29node23,source_out_transit_in
node29node2,source_out_transit_in
node30node22,source_out_transit_in
node30node21,source_out_transit_in
node30node20,source_out_transit_in
node31node1,source_out_transit_in
node31node4,source_out_transit_in
node31node8,source_out_transit_in
node31node21,source_out_transit_in
node31node20,source_out_transit_in
node31node22,source_out_transit_in
node25node5,exit_in_exit_out
node16node5,exit_in_transit_out
node9node6,exit_in_transit_out
node8node6,exit_in_transit_out
node14node7,exit_in_transit_out
node10node7,exit_in_transit_out
node15node11,exit_in_transit_out
node24node11,exit_in_exit_out
node16node17,exit_in_transit_out
node26node17,exit_in_exit_out
node14node18,exit_in_transit_out
node9node18,exit_in_transit_out
node16node24,exit_in_transit_out
node11node24,exit_in_exit_out
node5node25,exit_in_exit_out
node3node25,exit_in_transit_out
node10node26,exit_in_transit_out
node17node26,exit_in_exit_out
node23node27,exit_in_transit_out
node14node27,exit_in_transit_out
node5node16,exit_out_transit_in
node6node9,exit_out_transit_in
node6node8,exit_out_transit_in
node7node10,exit_out_transit_in
node7node14,exit_out_transit_in
node11node15,exit_out_transit_in
node17node16,exit_out_transit_in
node18node9,exit_out_transit_in
node18node14,exit_out_transit_in
node24node16,exit_out_transit_in
node25node3,exit_out_transit_in
node26node10,exit_out_transit_in
node27node14,exit_out_transit_in
node27node23,exit_out_transit_in
node21node22,transit_in_transit_out
node20node22,transit_in_transit_out
node1node22,transit_in_transit_out
node4node1,transit_in_transit_out
node13node1,transit_in_transit_out
node22node1,transit_in_transit_out
node3node15,transit_in_transit_out
node12node15,transit_in_transit_out
node4node8,transit_in_transit_out
node20node8,transit_in_transit_out
node23node12,transit_in_transit_out
node10node12,transit_in_transit_out
node15node12,transit_in_transit_out
node19node2,transit_in_transit_out
node23node2,transit_in_transit_out
node9node2,transit_in_transit_out
node20node21,transit_in_transit_out
node22node21,transit_in_transit_out
node8node4,transit_in_transit_out
node19node4,transit_in_transit_out
node1node4,transit_in_transit_out
node22node20,transit_in_transit_out
node21node20,transit_in_transit_out
node8node20,transit_in_transit_out
node23node9,transit_in_transit_out
node2node9,transit_in_transit_out
node13node19,transit_in_transit_out
node4node19,transit_in_transit_out
node2node19,transit_in_transit_out
node3node13,transit_in_transit_out
node19node13,transit_in_transit_out
node1node13,transit_in_transit_out
node12node10,transit_in_transit_out
node13node3,transit_in_transit_out
node15node3,transit_in_transit_out
node12node23,transit_in_transit_out
node2node23,transit_in_transit_out
node9node23,transit_in_transit_out
