variable,coefficient,type,prefix,width,edge,period
C_node1node31_timber_t0,466.0,B,C,timber,,0
C_node1node31_timber_t1,392.36,B,C,timber,,1
C_node1node31_timber_t2,278.15,B,C,timber,,2
C_node1node31_timber_t3,197.19,B,C,timber,,3
C_node1node31_timber_t4,139.79,B,C,timber,,4
C_node1node31_timber_t5,99.1,B,C,timber,,5
C_node1node31_wide_t0,699.0,B,C,wide,,0
C_node1node31_wide_t1,588.54,B,C,wide,,1
C_node1node31_wide_t2,417.23,B,C,wide,,2
C_node1node31_wide_t3,295.78,B,C,wide,,3
C_node1node31_wide_t4,209.68,B,C,wide,,4
C_node1node31_wide_t5,148.65,B,C,wide,,5
C_node1node26_timber_t0,157.0,B,C,timber,,0
C_node1node26_timber_t1,132.19,B,C,timber,,1
C_node1node26_timber_t2,93.71,B,C,timber,,2
C_node1node26_timber_t3,66.43,B,C,timber,,3
C_node1node26_timber_t4,47.1,B,C,timber,,4
C_node1node26_timber_t5,33.39,B,C,timber,,5
C_node1node26_wide_t0,237.0,B,C,wide,,0
C_node1node26_wide_t1,199.55,B,C,wide,,1
C_node1node26_wide_t2,141.46,B,C,wide,,2
C_node1node26_wide_t3,100.29,B,C,wide,,3
C_node1node26_wide_t4,71.09,B,C,wide,,4
C_node1node26_wide_t5,50.4,B,C,wide,,5
C_node1node5_timber_t0,1467.0,B,C,timber,,0
C_node1node5_timber_t1,1235.17,B,C,timber,,1
C_node1node5_timber_t2,875.64,B,C,timber,,2
C_node1node5_timber_t3,620.76,B,C,timber,,3
C_node1node5_timber_t4,440.07,B,C,timber,,4
C_node1node5_timber_t5,311.97,B,C,timber,,5
C_node1node5_wide_t0,2200.0,B,C,wide,,0
C_node1node5_wide_t1,1852.34,B,C,wide,,1
C_node1node5_wide_t2,1313.16,B,C,wide,,2
C_node1node5_wide_t3,930.92,B,C,wide,,3
C_node1node5_wide_t4,659.95,B,C,wide,,4
C_node1node5_wide_t5,467.85,B,C,wide,,5
C_node1node39_timber_t0,0.0,B,C,timber,,0
C_node1node39_timber_t1,0.0,B,C,timber,,1
C_node1node39_timber_t2,0.0,B,C,timber,,2
C_node1node39_timber_t3,0.0,B,C,timber,,3
C_node1node39_timber_t4,0.0,B,C,timber,,4
C_node1node39_timber_t5,0.0,B,C,timber,,5
C_node1node39_wide_t0,0.0,B,C,wide,,0
C_node1node39_wide_t1,0.0,B,C,wide,,1
C_node1node39_wide_t2,0.0,B,C,wide,,2
C_node1node39_wide_t3,0.0,B,C,wide,,3
C_node1node39_wide_t4,0.0,B,C,wide,,4
C_node1node39_wide_t5,0.0,B,C,wide,,5
C_node1node43_timber_t0,0.0,B,C,timber,,0
C_node1node43_timber_t1,0.0,B,C,timber,,1
C_node1node43_timber_t2,0.0,B,C,timber,,2
C_node1node43_timber_t3,0.0,B,C,timber,,3
C_node1node43_timber_t4,0.0,B,C,timber,,4
C_node1node43_timber_t5,0.0,B,C,timber,,5
C_node1node43_wide_t0,0.0,B,C,wide,,0
C_node1node43_wide_t1,0.0,B,C,wide,,1
C_node1node43_wide_t2,0.0,B,C,wide,,2
C_node1node43_wide_t3,0.0,B,C,wide,,3
C_node1node43_wide_t4,0.0,B,C,wide,,4
C_node1node43_wide_t5,0.0,B,C,wide,,5
C_node2node7_timber_t0,992.0,B,C,timber,,0
C_node2node7_timber_t1,835.24,B,C,timber,,1
C_node2node7_timber_t2,592.12,B,C,timber,,2
C_node2node7_timber_t3,419.76,B,C,timber,,3
C_node2node7_timber_t4,297.58,B,C,timber,,4
C_node2node7_timber_t5,210.96,B,C,timber,,5
C_node2node7_wide_t0,1489.0,B,C,wide,,0
C_node2node7_wide_t1,1253.7,B,C,wide,,1
C_node2node7_wide_t2,888.77,B,C,wide,,2
C_node2node7_wide_t3,630.07,B,C,wide,,3
C_node2node7_wide_t4,446.67,B,C,wide,,4
C_node2node7_wide_t5,316.65,B,C,wide,,5
C_node2node37_timber_t0,1564.0,B,C,timber,,0
C_node2node37_timber_t1,1316.85,B,C,timber,,1
C_node2node37_timber_t2,933.54,B,C,timber,,2
C_node2node37_timber_t3,661.8,B,C,timber,,3
C_node2node37_timber_t4,469.16,B,C,timber,,4
C_node2node37_timber_t5,332.6,B,C,timber,,5
C_node2node37_wide_t0,2347.0,B,C,wide,,0
C_node2node37_wide_t1,1976.11,B,C,wide,,1
C_node2node37_wide_t2,1400.9,B,C,wide,,2
C_node2node37_wide_t3,993.13,B,C,wide,,3
C_node2node37_wide_t4,704.05,B,C,wide,,4
C_node2node37_wide_t5,499.11,B,C,wide,,5
C_node2node47_timber_t0,0.0,B,C,timber,,0
C_node2node47_timber_t1,0.0,B,C,timber,,1
C_node2node47_timber_t2,0.0,B,C,timber,,2
C_node2node47_timber_t3,0.0,B,C,timber,,3
C_node2node47_timber_t4,0.0,B,C,timber,,4
C_node2node47_timber_t5,0.0,B,C,timber,,5
C_node2node47_wide_t0,0.0,B,C,wide,,0
C_node2node47_wide_t1,0.0,B,C,wide,,1
C_node2node47_wide_t2,0.0,B,C,wide,,2
C_node2node47_wide_t3,0.0,B,C,wide,,3
C_node2node47_wide_t4,0.0,B,C,wide,,4
C_node2node47_wide_t5,0.0,B,C,wide,,5
C_node3node35_timber_t0,53.0,B,C,timber,,0
C_node3node35_timber_t1,44.62,B,C,timber,,1
C_node3node35_timber_t2,31.64,B,C,timber,,2
C_node3node35_timber_t3,22.43,B,C,timber,,3
C_node3node35_timber_t4,15.9,B,C,timber,,4
C_node3node35_timber_t5,11.27,B,C,timber,,5
C_node3node35_wide_t0,79.0,B,C,wide,,0
C_node3node35_wide_t1,66.52,B,C,wide,,1
C_node3node35_wide_t2,47.15,B,C,wide,,2
C_node3node35_wide_t3,33.43,B,C,wide,,3
C_node3node35_wide_t4,23.7,B,C,wide,,4
C_node3node35_wide_t5,16.8,B,C,wide,,5
C_node3node38_timber_t0,4005.0,B,C,timber,,0
C_node3node38_timber_t1,3372.1,B,C,timber,,1
C_node3node38_timber_t2,2390.55,B,C,timber,,2
C_node3node38_timber_t3,1694.7,B,C,timber,,3
C_node3node38_timber_t4,1201.41,B,C,timber,,4
C_node3node38_timber_t5,851.7,B,C,timber,,5
C_node3node38_wide_t0,6011.0,B,C,wide,,0
C_node3node38_wide_t1,5061.1,B,C,wide,,1
C_node3node38_wide_t2,3587.91,B,C,wide,,2
C_node3node38_wide_t3,2543.54,B,C,wide,,3
C_node3node38_wide_t4,1803.16,B,C,wide,,4
C_node3node38_wide_t5,1278.29,B,C,wide,,5
C_node3node47_timber_t0,0.0,B,C,timber,,0
C_node3node47_timber_t1,0.0,B,C,timber,,1
C_node3node47_timber_t2,0.0,B,C,timber,,2
C_node3node47_timber_t3,0.0,B,C,timber,,3
C_node3node47_timber_t4,0.0,B,C,timber,,4
C_node3node47_timber_t5,0.0,B,C,timber,,5
C_node3node47_wide_t0,0.0,B,C,wide,,0
C_node3node47_wide_t1,0.0,B,C,wide,,1
C_node3node47_wide_t2,0.0,B,C,wide,,2
C_node3node47_wide_t3,0.0,B,C,wide,,3
C_node3node47_wide_t4,0.0,B,C,wide,,4
C_node3node47_wide_t5,0.0,B,C,wide,,5
C_node4node16_timber_t0,1535.0,B,C,timber,,0
C_node4node16_timber_t1,1292.43,B,C,timber,,1
C_node4node16_timber_t2,916.23,B,C,timber,,2
C_node4node16_timber_t3,649.53,B,C,timber,,3
C_node4node16_timber_t4,460.46,B,C,timber,,4
C_node4node16_timber_t5,326.43,B,C,timber,,5
C_node4node16_wide_t0,2303.0,B,C,wide,,0
C_node4node16_wide_t1,1939.06,B,C,wide,,1
C_node4node16_wide_t2,1374.64,B,C,wide,,2
C_node4node16_wide_t3,974.51,B,C,wide,,3
C_node4node16_wide_t4,690.85,B,C,wide,,4
C_node4node16_wide_t5,489.75,B,C,wide,,5
C_node4node23_timber_t0,2150.0,B,C,timber,,0
C_node4node23_timber_t1,1810.24,B,C,timber,,1
C_node4node23_timber_t2,1283.31,B,C,timber,,2
C_node4node23_timber_t3,909.77,B,C,timber,,3
C_node4node23_timber_t4,644.95,B,C,timber,,4
C_node4node23_timber_t5,457.22,B,C,timber,,5
C_node4node23_wide_t0,3225.0,B,C,wide,,0
C_node4node23_wide_t1,2715.36,B,C,wide,,1
C_node4node23_wide_t2,1924.97,B,C,wide,,2
C_node4node23_wide_t3,1364.65,B,C,wide,,3
C_node4node23_wide_t4,967.43,B,C,wide,,4
C_node4node23_wide_t5,685.83,B,C,wide,,5
C_node4node33_timber_t0,494.0,B,C,timber,,0
C_node4node33_timber_t1,415.93,B,C,timber,,1
C_node4node33_timber_t2,294.86,B,C,timber,,2
C_node4node33_timber_t3,209.03,B,C,timber,,3
C_node4node33_timber_t4,148.19,B,C,timber,,4
C_node4node33_timber_t5,105.05,B,C,timber,,5
C_node4node33_wide_t0,742.0,B,C,wide,,0
C_node4node33_wide_t1,624.74,B,C,wide,,1
C_node4node33_wide_t2,442.89,B,C,wide,,2
C_node4node33_wide_t3,313.98,B,C,wide,,3
C_node4node33_wide_t4,222.58,B,C,wide,,4
C_node4node33_wide_t5,157.79,B,C,wide,,5
C_node4node41_timber_t0,0.0,B,C,timber,,0
C_node4node41_timber_t1,0.0,B,C,timber,,1
C_node4node41_timber_t2,0.0,B,C,timber,,2
C_node4node41_timber_t3,0.0,B,C,timber,,3
C_node4node41_timber_t4,0.0,B,C,timber,,4
C_node4node41_timber_t5,0.0,B,C,timber,,5
C_node4node41_wide_t0,0.0,B,C,wide,,0
C_node4node41_wide_t1,0.0,B,C,wide,,1
C_node4node41_wide_t2,0.0,B,C,wide,,2
C_node4node41_wide_t3,0.0,B,C,wide,,3
C_node4node41_wide_t4,0.0,B,C,wide,,4
C_node4node41_wide_t5,0.0,B,C,wide,,5
C_node4node45_timber_t0,0.0,B,C,timber,,0
C_node4node45_timber_t1,0.0,B,C,timber,,1
C_node4node45_timber_t2,0.0,B,C,timber,,2
C_node4node45_timber_t3,0.0,B,C,timber,,3
C_node4node45_timber_t4,0.0,B,C,timber,,4
C_node4node45_timber_t5,0.0,B,C,timber,,5
C_node4node45_wide_t0,0.0,B,C,wide,,0
C_node4node45_wide_t1,0.0,B,C,wide,,1
C_node4node45_wide_t2,0.0,B,C,wide,,2
C_node4node45_wide_t3,0.0,B,C,wide,,3
C_node4node45_wide_t4,0.0,B,C,wide,,4
C_node4node45_wide_t5,0.0,B,C,wide,,5
C_node5node11_timber_t0,2420.0,B,C,timber,,0
C_node5node11_timber_t1,2037.58,B,C,timber,,1
C_node5node11_timber_t2,1444.48,B,C,timber,,2
C_node5node11_timber_t3,1024.02,B,C,timber,,3
C_node5node11_timber_t4,725.94,B,C,timber,,4
C_node5node11_timber_t5,514.64,B,C,timber,,5
C_node5node11_wide_t0,3630.0,B,C,wide,,0
C_node5node11_wide_t1,3056.36,B,C,wide,,1
C_node5node11_wide_t2,2166.71,B,C,wide,,2
C_node5node11_wide_t3,1536.02,B,C,wide,,3
C_node5node11_wide_t4,1088.92,B,C,wide,,4
C_node5node11_wide_t5,771.95,B,C,wide,,5
C_node5node30_timber_t0,1420.0,B,C,timber,,0
C_node5node30_timber_t1,1195.6,B,C,timber,,1
C_node5node30_timber_t2,847.58,B,C,timber,,2
C_node5node30_timber_t3,600.87,B,C,timber,,3
