arc,type
node1node12,source_in_transit_out
node4node12,source_in_transit_out
node8node12,source_in_transit_out
node3node12,source_in_transit_out
node2node12,source_in_transit_out
node1node13,source_in_transit_out
node7node13,source_in_transit_out
node8node13,source_in_transit_out
node12node3,source_out_transit_in
node12node1,source_out_transit_in
node12node2,source_out_transit_in
node12node8,source_out_transit_in
node12node4,source_out_transit_in
node13node8,source_out_transit_in
node13node1,source_out_transit_in
node13node7,source_out_transit_in
node10node6,exit_in_exit_out
node5node6,exit_in_transit_out
node4node9,exit_in_transit_out
node11node9,exit_in_exit_out
node3node10,exit_in_transit_out
node6node10,exit_in_exit_out
node9node11,exit_in_exit_out
node5node11,exit_in_transit_out
node6node5,exit_out_transit_in
node9node4,exit_out_transit_in
node10node3,exit_out_transit_in
node11node5,exit_out_transit_in
node8node1,transit_in_transit_out
node2node1,transit_in_transit_out
node7node1,transit_in_transit_out
node7node8,transit_in_transit_out
node1node8,transit_in_transit_out
node3node8,transit_in_transit_out
node1node7,transit_in_transit_out
node8node7,transit_in_transit_out
node1node2,transit_in_transit_out
node5node2,transit_in_transit_out
node4node2,transit_in_transit_out
node2node4,transit_in_transit_out
node3node4,transit_in_transit_out
node2node5,transit_in_transit_out
node8node3,transit_in_transit_out
node4node3,transit_in_transit_out
