Node,Stand
"(-12822.90128, 151896.02001)","[897, 1499]"
"(-12811.67248, 151910.43141)","[897, 1499]"
"(-12804.04968, 151909.30201)","[897, 1499]"
"(-13947.70018, 152333.43001)",[889]
"(-13943.73148, 152370.47171)",[889]
"(-13988.71078, 152402.22181)",[889]
"(-14038.98158, 152432.64901)",[889]
"(-14082.63798, 152443.23231)",[889]
"(-14109.09638, 152489.53441)",[889]
"(-14126.29428, 152542.45121)",[889]
"(-14067.60908, 152559.03501)",[889]
"(-14037.65878, 152624.73681)",[889]
"(-14011.20038, 152667.07031)",[889]
"(-14048.42788, 152641.49671)",[889]
"(-14051.28288, 152645.93991)","[889, 1502]"
"(-14035.56668, 152707.93771)","[889, 1502]"
"(-13961.84288, 152728.86471)","[888, 889, 1502]"
"(-13919.19148, 152709.70101)","[888, 889]"
"(-13861.51308, 152669.08041)","[888, 889]"
"(-13802.58718, 152651.94691)","[888, 889]"
"(-13739.14518, 152641.79421)","[888, 889]"
"(-13715.52038, 152579.70711)",[889]
"(-13657.60708, 152569.02661)",[889]
"(-13594.83638, 152617.47621)","[889, 891]"
"(-13558.50038, 152588.35691)","[889, 891]"
"(-13566.31468, 152541.64691)","[889, 891]"
"(-13624.36118, 152509.47781)","[889, 891]"
"(-13688.77178, 152401.16341)","[889, 891]"
"(-13719.37648, 152339.59861)","[889, 891]"
"(-13757.09768, 152307.44021)","[889, 891]"
"(-13804.36078, 152305.44951)","[889, 891]"
"(-13867.67698, 152287.14391)","[889, 891]"
"(-13871.70998, 152296.61251)","[889, 891]"
"(-13914.65108, 152290.25701)","[889, 891]"
"(-13915.95018, 152317.55491)",[889]
"(-14084.55332, 152446.58415)",[889]
"(-14122.31586, 152543.57547)",[889]
"(-13739.28369, 152641.81637)",[889]
"(-14095.12598, 152630.87541)",[1502]
"(-14116.13598, 152668.57181)",[1502]
"(-14181.92888, 152686.62171)",[1502]
"(-14224.45488, 152672.89111)",[1502]
"(-14262.55498, 152749.09131)",[1502]
"(-14266.78838, 152802.00801)",[1502]
"(-14221.96908, 152878.40231)","[885, 1502]"
"(-14180.88378, 152876.65141)","[885, 1502]"
"(-14126.32128, 152896.18521)","[885, 1502]"
"(-14088.43128, 152929.77701)","[888, 885, 1502]"
"(-14016.22738, 152807.29971)","[888, 1502]"
"(-14203.328, 152679.71246)",[1502]
"(-14263.03989, 152808.39728)",[1502]
"(-13942.40988, 152971.90381)","[888, 885, 886]"
"(-13901.80508, 152945.85431)","[888, 886]"
"(-13855.12538, 152901.01151)","[888, 886]"
"(-13800.03468, 152865.69691)","[888, 886]"
"(-13742.95388, 152882.91061)","[888, 886]"
"(-13681.10978, 152902.13471)","[888, 886, 887]"
"(-13622.29218, 152871.97841)","[888, 887]"
"(-13556.94878, 152874.81791)","[888, 887]"
"(-13522.87838, 152849.29491)","[888, 891, 887]"
"(-13563.72778, 152822.18701)","[888, 891]"
"(-13558.27628, 152780.48971)","[888, 891]"
"(-13629.67038, 152799.89131)",[888]
"(-13691.05388, 152835.87481)",[888]
"(-13769.37068, 152742.74121)",[888]
"(-13782.07068, 152715.22441)",[888]
"(-13748.20398, 152681.35771)",[888]
"(-14094.63088, 152976.48561)","[888, 885]"
"(-14026.33628, 152968.55581)","[888, 885]"
"(-13739.21344, 152642.09234)",[888]
"(-13744.53149, 152665.31844)",[888]
"(-13929.723, 152963.7647)",[888]
"(-13901.03666, 152945.11613)",[888]
"(-13817.35808, 153349.78101)",[886]
"(-13807.19398, 153334.85321)",[886]
"(-13782.05858, 153308.39481)",[886]
"(-13735.75638, 153234.31141)",[886]
"(-13680.19378, 153199.91551)",[886]
"(-13679.34478, 153199.45101)",[886]
"(-13675.92708, 153197.33531)",[886]
"(-13661.89568, 153189.65921)",[886]
"(-13648.44378, 153113.92571)",[886]
"(-13631.75228, 153094.89681)",[886]
"(-13621.05238, 153078.86891)",[886]
"(-13582.74638, 153021.48891)","[886, 887]"
"(-13641.49848, 152951.00991)","[886, 887]"
"(-13904.28068, 152996.76891)","[885, 886]"
"(-13893.31448, 153052.58721)","[885, 886]"
"(-13911.40308, 153118.85291)","[885, 886]"
"(-13940.20818, 153159.04471)","[885, 886]"
"(-13943.92378, 153205.49871)","[885, 886]"
"(-14019.62818, 153175.58681)","[885, 886]"
"(-14068.09858, 153176.53411)","[885, 886]"
"(-14103.45348, 153194.46011)","[885, 886]"
"(-14089.99958, 153213.21061)",[886]
"(-14062.21828, 153230.40851)",[886]
"(-14035.75998, 153252.89811)",[886]
"(-14051.63498, 153313.75241)",[886]
"(-14042.37458, 153337.56501)",[886]
"(-14013.27038, 153369.31501)",[886]
"(-13959.03078, 153377.25251)",[886]
"(-13914.88068, 153363.26751)",[886]
"(-14213.16158, 153164.22811)",[885]
"(-14214.52448, 153161.97831)",[885]
"(-14167.20618, 153159.20471)",[885]
"(-14247.30018, 152879.48191)",[885]
"(-14305.04278, 152850.69141)",[885]
"(-14317.85278, 152931.44641)",[885]
"(-14331.77588, 152930.33631)",[885]
"(-14343.14288, 152898.31661)",[885]
"(-14389.14518, 152904.66661)",[885]
"(-14410.31188, 152940.65001)",[885]
"(-14433.59528, 152991.45001)",[885]
"(-14401.44368, 153065.92621)",[885]
"(-14360.43938, 153122.64771)",[885]
"(-14335.44328, 153171.26851)",[885]
"(-14309.95428, 153212.23771)",[885]
"(-14280.80488, 153258.61051)",[885]
"(-14239.35068, 153329.91321)",[885]
"(-14220.33138, 153407.12941)",[885]
"(-14187.25968, 153377.93681)",[885]
"(-14120.52998, 153310.05001)",[885]
"(-14135.97668, 153249.25951)",[885]
"(-14190.96068, 153210.50211)",[885]
"(-14218.79278, 153164.55821)",[885]
"(-14284.57746, 152860.89543)",[885]
"(-14209.71493, 153161.69639)",[885]
"(-14133.17255, 153260.29516)",[885]
"(-14139.92634, 153246.47545)",[885]
"(-12715.01538, 152019.20311)",[1500]
"(-12662.58638, 151983.59101)",[1500]
"(-12657.68418, 151932.65841)",[1500]
"(-12687.31768, 151839.52491)",[1500]
"(-12759.98788, 151739.05871)",[1500]
"(-12750.81768, 151989.80851)","[897, 1500]"
"(-12745.57858, 152035.91191)","[897, 1500]"
"(-12741.28848, 152033.56651)",[1500]
"(-13083.86278, 151781.06611)","[897, 1188]"
"(-13106.36888, 151825.95631)","[897, 1188]"
"(-13089.33878, 151909.18731)","[897, 1188]"
"(-13076.62628, 151935.85991)","[897, 1188]"
"(-13061.82518, 151939.56021)","[897, 1188]"
"(-13061.66448, 151939.60031)","[897, 1188]"
"(-13053.54018, 151941.63141)","[897, 1188]"
"(-13046.91938, 151943.28661)","[897, 1188]"
"(-13035.35118, 151946.17871)","[897, 1188]"
"(-13023.50858, 151937.37901)","[897, 1188]"
"(-13009.91398, 151927.27741)","[897, 1188]"
"(-12981.19008, 151938.61631)","[897, 1188]"
"(-12959.44628, 151960.26881)","[897, 1188]"
"(-12936.13228, 151983.48501)","[897, 1188]"
"(-12911.52598, 152005.71001)","[897, 1188]"
"(-12871.83838, 152016.82251)","[897, 1188]"
"(-12839.85858, 152030.01261)","[897, 1188]"
"(-12798.01948, 152014.44131)","[897, 1188]"
"(-12765.45238, 152045.47481)","[897, 1188]"
"(-12760.15408, 152043.88021)",[897]
"(-13271.76318, 151812.57971)","[1188, 893]"
"(-13257.58698, 151761.78791)",[893]
"(-13282.98018, 151714.79031)",[893]
"(-13361.50328, 151749.76411)",[893]
"(-13373.96558, 151783.30081)",[893]
"(-13426.35328, 151802.35091)",[893]
"(-13464.45338, 151800.76341)",[893]
"(-13488.26588, 151778.53831)",[893]
"(-13510.49098, 151765.83831)",[893]
"(-13553.71168, 151753.60761)",[893]
"(-13563.15398, 151756.33531)",[893]
"(-13607.72068, 151779.36711)",[893]
"(-13616.85358, 151857.91351)",[893]
"(-13653.36618, 151849.97591)",[893]
"(-13688.74598, 151821.24051)",[893]
"(-13724.78848, 151854.44501)",[893]
"(-13711.79058, 151873.05411)",[893]
"(-13710.46778, 151907.45001)",[893]
"(-13751.96938, 151933.87111)",[893]
"(-13745.65588, 151988.25581)",[893]
"(-13804.98488, 152035.27471)",[893]
"(-13870.01178, 152064.08361)",[893]
"(-13862.07428, 152090.54201)",[893]
"(-13827.67838, 152090.54201)",[893]
"(-13778.20828, 152108.99701)","[891, 892, 893]"
"(-13713.64888, 152069.97681)","[892, 893]"
"(-13671.65508, 152056.64791)","[892, 893]"
"(-13621.35308, 152080.73161)","[892, 893]"
"(-13556.19368, 152082.96311)","[892, 893]"
"(-13505.79268, 152128.77481)","[892, 893]"
"(-13443.91338, 152156.23481)","[892, 893]"
"(-13365.06278, 152229.30771)","[892, 893]"
"(-13290.89298, 152262.49291)","[892, 893]"
"(-13226.64448, 152278.60011)","[892, 1188, 893]"
"(-13252.46878, 152185.60061)","[1188, 893]"
"(-13247.70618, 152136.38801)","[1188, 893]"
"(-13298.16638, 152077.69921)","[1188, 893]"
"(-13391.52508, 152011.50981)","[1188, 893]"
"(-13419.44358, 151970.31321)","[1188, 893]"
"(-13437.73818, 151907.24381)","[1188, 893]"
"(-13451.19878, 151858.89881)","[1188, 893]"
"(-13351.41708, 151896.72381)","[1188, 893]"
"(-13347.71888, 151874.45001)","[1188, 893]"
"(-13322.31888, 151837.40821)","[1188, 893]"
"(-13303.02238, 151820.45061)","[1188, 893]"
"(-13287.39378, 151806.71651)","[1188, 893]"
"(-13349.88765, 151744.59057)",[893]
"(-13442.04962, 151801.6969)",[893]
"(-13717.39706, 151911.86138)",[893]
"(-13425.68547, 151948.79471)",[893]
"(-13456.36348, 151801.10049)",[893]
"(-12995.24888, 152267.60961)",[1188]
"(-12995.29328, 152198.30061)",[1188]
"(-12992.67738, 152131.59751)",[1188]
"(-12988.50238, 152131.28691)",[1188]
"(-12988.41328, 152129.01691)",[1188]
"(-12946.76828, 152125.91861)",[1188]
"(-12919.86698, 152136.53761)",[1188]
"(-12915.31358, 152118.97431)",[1188]
"(-12934.68268, 152092.44021)",[1188]
"(-12920.99718, 152079.60631)",[1188]
"(-12876.83478, 152048.34731)",[1188]
"(-12876.45158, 152048.51321)",[1188]
"(-12872.57108, 152045.76661)",[1188]
"(-12829.03988, 152064.61201)",[1188]
"(-13137.17218, 151773.70221)",[1188]
"(-13197.43528, 151759.09141)",[1188]
"(-13205.90198, 151790.84151)",[1188]
"(-13237.65198, 151805.65821)",[1188]
"(-13252.46878, 151808.83321)",[1188]
"(-13222.07498, 152277.90571)",[1188]
"(-13222.37958, 152276.01971)",[1188]
"(-13164.06638, 152267.15771)",[1188]
"(-13127.55388, 152281.44521)",[1188]
"(-13065.64138, 152302.08271)",[1188]
"(-13760.61748, 152123.70311)","[891, 892]"
"(-13727.20568, 152186.72121)","[891, 892]"
"(-13764.49878, 152203.10071)","[891, 892]"
"(-13732.23758, 152253.56021)","[891, 892]"
"(-13677.21238, 152272.30591)","[891, 892]"
"(-13590.27818, 152293.67931)","[891, 892]"
"(-13510.35248, 152300.02351)","[891, 892]"
"(-13450.21508, 152267.13561)","[891, 892]"
"(-13405.32308, 152323.82821)","[890, 891, 892]"
"(-13321.31748, 152336.21711)","[890, 892]"
"(-13243.58668, 152379.02891)","[890, 892]"
"(-13216.87248, 152339.11861)",[892]
"(-13488.85948, 152806.18061)","[891, 887]"
"(-13450.13598, 152772.01601)","[891, 887]"
"(-13495.40878, 152746.12081)","[891, 887]"
"(-13514.92458, 152704.26621)","[891, 887]"
"(-13442.07218, 152705.53741)","[891, 887]"
"(-13402.75568, 152759.85931)","[891, 887]"
"(-13362.17628, 152808.67871)","[891, 887]"
"(-13357.96808, 152806.20451)",[891]
"(-13357.91068, 152806.09821)",[891]
"(-13297.53958, 152770.60351)",[891]
"(-13253.40008, 152754.47701)",[891]
"(-13217.27638, 152737.71181)",[891]
"(-13221.67658, 152689.40911)","[890, 891]"
"(-13259.32938, 152668.85111)","[890, 891]"
"(-13307.09658, 152622.61431)","[890, 891]"
"(-13367.56448, 152600.73951)","[890, 891]"
"(-13438.74098, 152589.86861)","[890, 891]"
"(-13461.74388, 152531.87291)","[890, 891]"
"(-13429.84698, 152492.13051)","[890, 891]"
"(-13405.96278, 152446.26831)","[890, 891]"
"(-13416.40418, 152386.79971)","[890, 891]"
"(-13806.09568, 152167.11041)",[891]
"(-13861.13968, 152172.91921)",[891]
"(-13867.00218, 152154.83591)",[891]
"(-13921.24188, 152160.12761)",[891]
"(-13958.28358, 152194.52341)",[891]
"(-13964.89818, 152255.37781)",[891]
"(-13935.79388, 152287.12781)",[891]
"(-13574.20848, 152699.10661)",[891]
"(-13555.37688, 152758.31291)",[891]
"(-13491.98899, 152810.14683)",[891]
"(-13182.27118, 152602.46291)",[890]
"(-13180.94828, 152505.88971)",[890]
"(-13237.97948, 152458.46171)",[890]
"(-13398.36288, 153146.42761)",[887]
"(-13387.29948, 153125.03821)",[887]
"(-13375.59578, 153109.65721)",[887]
"(-13378.22878, 153079.10831)",[887]
"(-13421.43078, 153082.17561)",[887]
"(-13442.86208, 153079.79431)",[887]
"(-13433.33698, 153065.50681)",[887]
"(-13415.08078, 153029.78801)",[887]
"(-13411.11198, 153002.80051)",[887]
"(-13407.93698, 152965.49421)",[887]
"(-13412.69948, 152950.41291)",[887]
"(-13428.57458, 152930.96591)",[887]
"(-13428.57458, 152900.80341)",[887]
"(-13422.22448, 152876.99091)",[887]
"(-13422.22448, 152861.11581)",[887]
"(-13428.57448, 152853.17831)",[887]
"(-13438.89328, 152824.60321)",[887]
"(-13437.30578, 152802.37821)",[887]
"(-13433.44118, 152805.41471)",[887]
"(-13433.03998, 152799.79791)",[887]
"(-13399.70248, 152825.99161)",[887]
"(-13386.73608, 152854.11561)",[887]
"(-13561.13108, 152984.94111)",[887]
"(-13528.58728, 153016.69121)",[887]
"(-13516.68098, 153039.70991)",[887]
"(-13538.90598, 153067.49131)",[887]
"(-13554.61518, 153090.07321)",[887]
"(-13536.96078, 153116.77901)",[887]
"(-13531.73528, 153115.64971)",[887]
"(-13508.44598, 153137.53921)",[887]
"(-13489.39598, 153162.93931)",[887]
"(-13464.78978, 153155.79551)",[887]
"(-13429.07098, 153140.71411)",[887]
"(-13409.22728, 153149.44551)",[887]
"(-13540.24139, 153111.81643)",[887]
