x,y,is_exit,is_source,stands
-13594.83638,152617.47621,False,False,"[889, 891]"
-14082.63798,152443.23231,True,False,[889]
-13778.20828,152108.99701,False,False,"[891, 892, 893]"
-13536.96078,153116.77901,True,False,[887]
-13464.45338,151800.76341,True,False,[893]
-13522.87838,152849.29491,False,False,"[888, 891, 887]"
-12778.33448,151909.37501,False,False,"[897, 1499, 1500]"
-13362.17628,152808.67871,False,False,"[891, 887]"
-13226.64448,152278.60011,False,False,"[892, 1188, 893]"
-13739.14518,152641.79421,True,False,"[888, 889]"
-13083.86278,151781.06611,False,False,"[897, 1188]"
-13914.65108,152290.25701,False,False,"[889, 891]"
-13221.67658,152689.40911,False,False,"[890, 891]"
-13901.80508,152945.85431,True,False,"[888, 886]"
-13681.10978,152902.13471,False,False,"[888, 886, 887]"
-14103.45348,153194.46011,False,False,"[885, 886]"
-13488.85948,152806.18061,True,False,"[891, 887]"
-14266.78838,152802.00801,True,False,[1502]
-14088.43128,152929.77701,False,False,"[888, 885, 1502]"
-12765.45238,152045.47481,False,False,"[897, 1188]"
-14126.29428,152542.45121,True,False,[889]
-13028.65478,151814.98641,False,False,"[897, 1499]"
-13271.76318,151812.57971,False,False,"[1188, 893]"
-12745.57858,152035.91191,False,False,"[897, 1500]"
-13961.84288,152728.86471,False,False,"[888, 889, 1502]"
-12821.62268,151741.34031,False,False,"[1499, 1500]"
-14135.97668,153249.25951,True,False,[885]
-14051.28288,152645.93991,False,False,"[889, 1502]"
-13710.46778,151907.45001,True,False,[893]
-14213.16158,153164.22811,True,False,[885]
-13942.40988,152971.90381,False,False,"[888, 885, 886]"
-13243.58668,152379.02891,False,False,"[890, 892]"
-13558.27628,152780.48971,False,False,"[888, 891]"
-14221.96908,152878.40231,False,False,"[885, 1502]"
-13405.32308,152323.82821,False,False,"[890, 891, 892]"
-13582.74638,153021.48891,False,False,"[886, 887]"
-14203.328,152679.71246,True,False,[1502]
-13744.53149,152665.31844,True,False,[888]
-13929.723,152963.7647,True,False,[888]
-14284.57746,152860.89543,True,False,[885]
-14133.17255,153260.29516,True,False,[885]
-13349.88765,151744.59057,True,False,[893]
-13442.04962,151801.6969,True,False,[893]
-13425.68547,151948.79471,True,False,[893]
-12885.01988,151809.37582,False,True,1499
-13860.65879,152507.85583,False,True,889
-14127.06724,152775.64098,False,True,1502
-13852.89122,152826.3212,False,True,888
-13823.672,153128.86421,False,True,886
-14176.81203,153078.00127,False,True,885
-12729.35009,151887.28068,False,True,1500
-12920.58704,151920.60816,False,True,897
-13503.29561,151985.0691,False,True,893
-13150.41954,152029.66748,False,True,1188
-13529.37011,152212.61746,False,True,892
-13560.32763,152476.27228,False,True,891
-13312.76213,152502.54054,False,True,890
-13493.50517,152945.44475,False,True,887
