"Node1(x,y)","Node2(x,y)"
"(-12872.22198, 151812.99581)","(-12886.10088, 151794.72371)"
"(-12872.22198, 151812.99581)","(-12866.22688, 151865.64571)"
"(-13782.07068, 152715.22441)","(-13769.37068, 152742.74121)"
"(-13782.07068, 152715.22441)","(-13748.20398, 152681.35771)"
"(-14038.98158, 152432.64901)","(-13988.71078, 152402.22181)"
"(-14038.98158, 152432.64901)","(-14082.63798, 152443.23231)"
"(-12894.66968, 151742.01891)","(-12916.49788, 151720.85221)"
"(-12894.66968, 151742.01891)","(-12894.49108, 151781.24351)"
"(-12876.83478, 152048.34731)","(-12920.99718, 152079.60631)"
"(-12876.83478, 152048.34731)","(-12876.45158, 152048.51321)"
"(-13555.37688, 152758.31291)","(-13574.20848, 152699.10661)"
"(-13555.37688, 152758.31291)","(-13558.27628, 152780.48971)"
"(-13407.93698, 152965.49421)","(-13411.11198, 153002.80051)"
"(-13407.93698, 152965.49421)","(-13412.69948, 152950.41291)"
"(-13861.13968, 152172.91921)","(-13806.09568, 152167.11041)"
"(-13861.13968, 152172.91921)","(-13867.00218, 152154.83591)"
"(-13009.91398, 151927.27741)","(-13023.50858, 151937.37901)"
"(-13009.91398, 151927.27741)","(-12981.19008, 151938.61631)"
"(-13959.03078, 153377.25251)","(-14013.27038, 153369.31501)"
"(-13959.03078, 153377.25251)","(-13914.88068, 153363.26751)"
"(-13237.97948, 152458.46171)","(-13180.94828, 152505.88971)"
"(-13237.97948, 152458.46171)","(-13243.58668, 152379.02891)"
"(-13035.38858, 151825.11151)","(-13032.68488, 151821.04611)"
"(-13035.38858, 151825.11151)","(-13038.36518, 151831.39541)"
"(-13405.96278, 152446.26831)","(-13429.84698, 152492.13051)"
"(-13405.96278, 152446.26831)","(-13416.40418, 152386.79971)"
"(-13429.07098, 153140.71411)","(-13464.78978, 153155.79551)"
"(-13429.07098, 153140.71411)","(-13409.22728, 153149.44551)"
"(-14120.52998, 153310.05001)","(-14187.25968, 153377.93681)"
"(-14120.52998, 153310.05001)","(-14133.17255, 153260.29516)"
"(-13594.83638, 152617.47621)","(-13657.60708, 152569.02661)"
"(-13594.83638, 152617.47621)","(-13558.50038, 152588.35691)"
"(-13594.83638, 152617.47621)","(-13574.20848, 152699.10661)"
"(-13387.29948, 153125.03821)","(-13398.36288, 153146.42761)"
"(-13387.29948, 153125.03821)","(-13375.59578, 153109.65721)"
"(-13216.87248, 152339.11861)","(-13243.58668, 152379.02891)"
"(-13216.87248, 152339.11861)","(-13226.64448, 152278.60011)"
"(-13817.35808, 153349.78101)","(-13807.19398, 153334.85321)"
"(-13817.35808, 153349.78101)","(-13914.88068, 153363.26751)"
"(-13715.52038, 152579.70711)","(-13739.14518, 152641.79421)"
"(-13715.52038, 152579.70711)","(-13657.60708, 152569.02661)"
"(-14343.14288, 152898.31661)","(-14331.77588, 152930.33631)"
"(-14343.14288, 152898.31661)","(-14389.14518, 152904.66661)"
"(-14262.55498, 152749.09131)","(-14224.45488, 152672.89111)"
"(-14262.55498, 152749.09131)","(-14266.78838, 152802.00801)"
"(-13433.03998, 152799.79791)","(-13433.44118, 152805.41471)"
"(-13433.03998, 152799.79791)","(-13399.70248, 152825.99161)"
"(-13624.36118, 152509.47781)","(-13566.31468, 152541.64691)"
"(-13624.36118, 152509.47781)","(-13688.77178, 152401.16341)"
"(-13688.77178, 152401.16341)","(-13719.37648, 152339.59861)"
"(-13357.91068, 152806.09821)","(-13357.96808, 152806.20451)"
"(-13357.91068, 152806.09821)","(-13297.53958, 152770.60351)"
"(-13290.89298, 152262.49291)","(-13365.06278, 152229.30771)"
"(-13290.89298, 152262.49291)","(-13226.64448, 152278.60011)"
"(-13719.37648, 152339.59861)","(-13757.09768, 152307.44021)"
"(-13373.96558, 151783.30081)","(-13361.50328, 151749.76411)"
"(-13373.96558, 151783.30081)","(-13426.35328, 151802.35091)"
"(-12916.49788, 151720.85221)","(-12911.86758, 151695.71681)"
"(-13489.39598, 153162.93931)","(-13508.44598, 153137.53921)"
"(-13489.39598, 153162.93931)","(-13464.78978, 153155.79551)"
"(-12986.10978, 151875.71321)","(-12984.70828, 151869.27391)"
"(-12986.10978, 151875.71321)","(-12985.99738, 151878.07611)"
"(-13321.31748, 152336.21711)","(-13405.32308, 152323.82821)"
"(-13321.31748, 152336.21711)","(-13243.58668, 152379.02891)"
"(-13442.86208, 153079.79431)","(-13421.43078, 153082.17561)"
