x,y,is_exit,is_source,stands
-13594.83638,152617.47621,False,False,"[889, 891]"
-14082.63798,152443.23231,True,False,[889]
-13778.20828,152108.99701,False,False,"[891, 892, 893]"
-13522.87838,152849.29491,False,False,"[888, 891, 887]"
-12778.33448,151909.37501,False,False,"[897, 1499, 1500]"
-13362.17628,152808.67871,False,False,"[891, 887]"
-13226.64448,152278.60011,False,False,"[1188, 892, 893]"
-13739.14518,152641.79421,True,False,"[888, 889]"
-13083.86278,151781.06611,False,False,"[897, 1188]"
-13914.65108,152290.25701,False,False,"[889, 891]"
-13221.67658,152689.40911,False,False,"[890, 891]"
-13681.10978,152902.13471,False,False,"[888, 886, 887]"
-12765.45238,152045.47481,False,False,"[897, 1188]"
-13028.65478,151814.98641,False,False,"[897, 1499]"
-13271.76318,151812.57971,False,False,"[1188, 893]"
-12745.57858,152035.91191,False,False,"[897, 1500]"
-13961.84288,152728.86471,False,False,"[888, 889]"
-12821.62268,151741.34031,False,False,"[1499, 1500]"
-13942.40988,152971.90381,False,False,"[888, 886]"
-13243.58668,152379.02891,False,False,"[890, 892]"
-13558.27628,152780.48971,False,False,"[888, 891]"
-13405.32308,152323.82821,False,False,"[890, 891, 892]"
-13582.74638,153021.48891,False,False,"[886, 887]"
-13929.723,152963.7647,True,False,[886]
-13744.53149,152665.31843,True,False,[888]
-13349.88765,151744.59057,True,False,[893]
-13442.04961,151801.6969,True,False,[893]
