Component ID,Stand
42,OBJECTID
42,TARGET_FID
42,LandUse_1
42,Ocupacao
42,ID_UG
42,NOME
42,YY_correct
42,XX_Correct
42,Altitude
42,Declive
42,Litologia
42,Relevo
42,Uso
42,Espessura
42,Apt_flor
42,Solo
42,Classifica
42,Perimetro
42,Area
42,Hectares
42,UsoSolo20
42,Shape_Leng
42,Shape_Area
42,HBC
42,CH
42,CBD
42,CC
42,geometry
42,comp_id
