Component ID,Stand
23,OBJECTID
23,TARGET_FID
23,LandUse_1
23,Ocupacao
23,ID_UG
23,NOME
23,YY_correct
23,XX_Correct
23,Altitude
23,Declive
23,Litologia
23,Relevo
23,Uso
23,Espessura
23,Apt_flor
23,Solo
23,Classifica
23,Perimetro
23,Area
23,Hectares
23,UsoSolo20
23,Shape_Leng
23,Shape_Area
23,HBC
23,CH
23,CBD
23,CC
23,geometry
23,comp_id
