arc,type
node23node32,exit_out_source_in
node3node32,source_in_transit_out
node18node32,source_in_transit_out
node5node32,source_in_transit_out
node11node32,exit_out_source_in
node6node32,exit_out_source_in
node16node32,exit_out_source_in
node4node32,exit_out_source_in
node19node32,exit_out_source_in
node21node32,exit_out_source_in
node22node32,exit_out_source_in
node20node32,exit_out_source_in
node4node33,exit_out_source_in
node25node33,exit_out_source_in
node1node33,exit_out_source_in
node5node33,source_in_transit_out
node27node33,exit_out_source_in
node12node33,source_in_transit_out
node14node33,exit_out_source_in
node24node33,exit_out_source_in
node26node33,exit_out_source_in
node2node34,exit_out_source_in
node3node34,source_in_transit_out
node15node34,source_in_transit_out
node9node34,source_in_transit_out
node10node34,source_in_transit_out
node18node34,source_in_transit_out
node7node34,source_in_transit_out
node28node34,exit_out_source_in
node9node35,source_in_transit_out
node8node35,source_in_transit_out
node10node35,source_in_transit_out
node29node36,exit_out_source_in
node15node36,source_in_transit_out
node9node36,source_in_transit_out
node13node36,source_in_transit_out
node8node36,source_in_transit_out
node12node36,source_in_transit_out
node14node36,exit_out_source_in
node28node36,exit_out_source_in
node17node36,source_in_transit_out
node7node36,source_in_transit_out
node10node36,source_in_transit_out
node17node37,source_in_transit_out
node13node37,source_in_transit_out
node30node37,exit_out_source_in
node31node37,exit_out_source_in
node32node20,exit_in_source_out
node32node11,exit_in_source_out
node32node6,exit_in_source_out
node32node21,exit_in_source_out
node32node5,source_out_transit_in
node32node22,exit_in_source_out
node32node16,exit_in_source_out
node32node18,source_out_transit_in
node32node23,exit_in_source_out
node32node4,exit_in_source_out
node32node3,source_out_transit_in
node32node19,exit_in_source_out
node33node25,exit_in_source_out
node33node27,exit_in_source_out
node33node4,exit_in_source_out
node33node24,exit_in_source_out
node33node14,exit_in_source_out
node33node12,source_out_transit_in
node33node5,source_out_transit_in
node33node1,exit_in_source_out
node33node26,exit_in_source_out
node34node9,source_out_transit_in
node34node7,source_out_transit_in
node34node3,source_out_transit_in
node34node10,source_out_transit_in
node34node2,exit_in_source_out
node34node28,exit_in_source_out
node34node15,source_out_transit_in
node34node18,source_out_transit_in
node35node8,source_out_transit_in
node35node10,source_out_transit_in
node35node9,source_out_transit_in
node36node8,source_out_transit_in
node36node13,source_out_transit_in
node36node15,source_out_transit_in
node36node28,exit_in_source_out
node36node14,exit_in_source_out
node36node7,source_out_transit_in
node36node10,source_out_transit_in
node36node9,source_out_transit_in
node36node29,exit_in_source_out
node36node17,source_out_transit_in
node36node12,source_out_transit_in
node37node30,exit_in_source_out
node37node31,exit_in_source_out
node37node13,source_out_transit_in
node37node17,source_out_transit_in
node24node1,exit_in_exit_out
node27node1,exit_in_exit_out
node3node2,exit_in_transit_out
node7node2,exit_in_transit_out
node25node4,exit_in_exit_out
node6node4,exit_in_exit_out
node5node4,exit_in_transit_out
node4node6,exit_in_exit_out
node20node6,exit_in_exit_out
node18node11,exit_in_transit_out
node23node11,exit_in_exit_out
node5node14,exit_in_transit_out
node7node14,exit_in_transit_out
node12node14,exit_in_transit_out
node21node16,exit_in_exit_out
node20node16,exit_in_exit_out
node3node19,exit_in_transit_out
node5node19,exit_in_transit_out
node6node20,exit_in_exit_out
node16node20,exit_in_exit_out
node16node21,exit_in_exit_out
node22node21,exit_in_exit_out
node23node22,exit_in_exit_out
node21node22,exit_in_exit_out
node11node23,exit_in_exit_out
node22node23,exit_in_exit_out
node1node24,exit_in_exit_out
node12node24,exit_in_transit_out
node26node25,exit_in_exit_out
node4node25,exit_in_exit_out
node25node26,exit_in_exit_out
node27node26,exit_in_exit_out
node1node27,exit_in_exit_out
node26node27,exit_in_exit_out
node10node28,exit_in_transit_out
node7node28,exit_in_transit_out
node13node29,exit_in_transit_out
node12node29,exit_in_transit_out
node13node30,exit_in_transit_out
node31node30,exit_in_exit_out
node30node31,exit_in_exit_out
node17node31,exit_in_transit_out
node2node3,exit_out_transit_in
node2node7,exit_out_transit_in
node4node5,exit_out_transit_in
node11node18,exit_out_transit_in
node14node12,exit_out_transit_in
node14node5,exit_out_transit_in
node14node7,exit_out_transit_in
node19node5,exit_out_transit_in
node19node3,exit_out_transit_in
node24node12,exit_out_transit_in
node28node10,exit_out_transit_in
node28node7,exit_out_transit_in
node29node13,exit_out_transit_in
node29node12,exit_out_transit_in
node30node13,exit_out_transit_in
node31node17,exit_out_transit_in
node3node18,transit_in_transit_out
node15node18,transit_in_transit_out
node17node13,transit_in_transit_out
node9node10,transit_in_transit_out
node8node10,transit_in_transit_out
node10node9,transit_in_transit_out
node8node9,transit_in_transit_out
node15node9,transit_in_transit_out
node18node3,transit_in_transit_out
node9node8,transit_in_transit_out
node10node8,transit_in_transit_out
node13node17,transit_in_transit_out
node15node17,transit_in_transit_out
node17node15,transit_in_transit_out
node18node15,transit_in_transit_out
node9node15,transit_in_transit_out
