variable,lb,ub,type,var_type_letter,road_type,edge,period,discounted_cost
C_node1node27_timber_t0,0.0,0.0,B,C,timber,node1node27,0,195.0
C_node1node27_timber_t1,0.0,1.0,B,C,timber,node1node27,1,164.18
C_node1node27_timber_t2,0.0,1.0,B,C,timber,node1node27,2,116.39
C_node1node27_timber_t3,0.0,1.0,B,C,timber,node1node27,3,82.51
C_node1node27_timber_t4,0.0,1.0,B,C,timber,node1node27,4,58.5
C_node1node27_timber_t5,0.0,1.0,B,C,timber,node1node27,5,41.47
C_node1node27_wide_t0,0.0,0.0,B,C,wide,node1node27,0,292.0
C_node1node27_wide_t1,0.0,1.0,B,C,wide,node1node27,1,245.86
C_node1node27_wide_t2,0.0,1.0,B,C,wide,node1node27,2,174.29
C_node1node27_wide_t3,0.0,1.0,B,C,wide,node1node27,3,123.56
C_node1node27_wide_t4,0.0,1.0,B,C,wide,node1node27,4,87.59
C_node1node27_wide_t5,0.0,1.0,B,C,wide,node1node27,5,62.1
C_node1node24_timber_t0,0.0,0.0,B,C,timber,node1node24,0,1456.0
C_node1node24_timber_t1,0.0,1.0,B,C,timber,node1node24,1,1225.91
C_node1node24_timber_t2,0.0,1.0,B,C,timber,node1node24,2,869.07
C_node1node24_timber_t3,0.0,1.0,B,C,timber,node1node24,3,616.1
C_node1node24_timber_t4,0.0,1.0,B,C,timber,node1node24,4,436.77
C_node1node24_timber_t5,0.0,1.0,B,C,timber,node1node24,5,309.63
C_node1node24_wide_t0,0.0,0.0,B,C,wide,node1node24,0,2183.0
C_node1node24_wide_t1,0.0,1.0,B,C,wide,node1node24,1,1838.03
C_node1node24_wide_t2,0.0,1.0,B,C,wide,node1node24,2,1303.01
C_node1node24_wide_t3,0.0,1.0,B,C,wide,node1node24,3,923.73
C_node1node24_wide_t4,0.0,1.0,B,C,wide,node1node24,4,654.85
C_node1node24_wide_t5,0.0,1.0,B,C,wide,node1node24,5,464.24
C_node1node33_timber_t0,0.0,0.0,B,C,timber,node1node33,0,0.0
C_node1node33_timber_t1,0.0,1.0,B,C,timber,node1node33,1,0.0
C_node1node33_timber_t2,0.0,1.0,B,C,timber,node1node33,2,0.0
C_node1node33_timber_t3,0.0,1.0,B,C,timber,node1node33,3,0.0
C_node1node33_timber_t4,0.0,1.0,B,C,timber,node1node33,4,0.0
C_node1node33_timber_t5,0.0,1.0,B,C,timber,node1node33,5,0.0
C_node1node33_wide_t0,0.0,0.0,B,C,wide,node1node33,0,0.0
C_node1node33_wide_t1,0.0,1.0,B,C,wide,node1node33,1,0.0
C_node1node33_wide_t2,0.0,1.0,B,C,wide,node1node33,2,0.0
C_node1node33_wide_t3,0.0,1.0,B,C,wide,node1node33,3,0.0
C_node1node33_wide_t4,0.0,1.0,B,C,wide,node1node33,4,0.0
C_node1node33_wide_t5,0.0,1.0,B,C,wide,node1node33,5,0.0
C_node2node7_timber_t0,0.0,0.0,B,C,timber,node2node7,0,1182.0
C_node2node7_timber_t1,0.0,1.0,B,C,timber,node2node7,1,995.21
C_node2node7_timber_t2,0.0,1.0,B,C,timber,node2node7,2,705.52
C_node2node7_timber_t3,0.0,1.0,B,C,timber,node2node7,3,500.16
C_node2node7_timber_t4,0.0,1.0,B,C,timber,node2node7,4,354.57
C_node2node7_timber_t5,0.0,1.0,B,C,timber,node2node7,5,251.36
C_node2node7_wide_t0,0.0,0.0,B,C,wide,node2node7,0,1773.0
C_node2node7_wide_t1,0.0,1.0,B,C,wide,node2node7,1,1492.82
C_node2node7_wide_t2,0.0,1.0,B,C,wide,node2node7,2,1058.29
C_node2node7_wide_t3,0.0,1.0,B,C,wide,node2node7,3,750.24
C_node2node7_wide_t4,0.0,1.0,B,C,wide,node2node7,4,531.86
C_node2node7_wide_t5,0.0,1.0,B,C,wide,node2node7,5,377.04
C_node2node3_timber_t0,0.0,0.0,B,C,timber,node2node3,0,556.0
C_node2node3_timber_t1,0.0,1.0,B,C,timber,node2node3,1,468.14
C_node2node3_timber_t2,0.0,1.0,B,C,timber,node2node3,2,331.87
C_node2node3_timber_t3,0.0,1.0,B,C,timber,node2node3,3,235.27
C_node2node3_timber_t4,0.0,1.0,B,C,timber,node2node3,4,166.79
C_node2node3_timber_t5,0.0,1.0,B,C,timber,node2node3,5,118.24
C_node2node3_wide_t0,0.0,0.0,B,C,wide,node2node3,0,834.0
C_node2node3_wide_t1,0.0,1.0,B,C,wide,node2node3,1,702.21
C_node2node3_wide_t2,0.0,1.0,B,C,wide,node2node3,2,497.81
C_node2node3_wide_t3,0.0,1.0,B,C,wide,node2node3,3,352.9
C_node2node3_wide_t4,0.0,1.0,B,C,wide,node2node3,4,250.18
C_node2node3_wide_t5,0.0,1.0,B,C,wide,node2node3,5,177.36
C_node2node34_timber_t0,0.0,0.0,B,C,timber,node2node34,0,0.0
C_node2node34_timber_t1,0.0,1.0,B,C,timber,node2node34,1,0.0
C_node2node34_timber_t2,0.0,1.0,B,C,timber,node2node34,2,0.0
C_node2node34_timber_t3,0.0,1.0,B,C,timber,node2node34,3,0.0
C_node2node34_timber_t4,0.0,1.0,B,C,timber,node2node34,4,0.0
C_node2node34_timber_t5,0.0,1.0,B,C,timber,node2node34,5,0.0
C_node2node34_wide_t0,0.0,0.0,B,C,wide,node2node34,0,0.0
C_node2node34_wide_t1,0.0,1.0,B,C,wide,node2node34,1,0.0
C_node2node34_wide_t2,0.0,1.0,B,C,wide,node2node34,2,0.0
C_node2node34_wide_t3,0.0,1.0,B,C,wide,node2node34,3,0.0
C_node2node34_wide_t4,0.0,1.0,B,C,wide,node2node34,4,0.0
C_node2node34_wide_t5,0.0,1.0,B,C,wide,node2node34,5,0.0
C_node3node18_timber_t0,0.0,0.0,B,C,timber,node3node18,0,2196.0
C_node3node18_timber_t1,0.0,1.0,B,C,timber,node3node18,1,1848.97
C_node3node18_timber_t2,0.0,1.0,B,C,timber,node3node18,2,1310.77
C_node3node18_timber_t3,0.0,1.0,B,C,timber,node3node18,3,929.23
C_node3node18_timber_t4,0.0,1.0,B,C,timber,node3node18,4,658.75
C_node3node18_timber_t5,0.0,1.0,B,C,timber,node3node18,5,467.0
C_node3node18_wide_t0,0.0,0.0,B,C,wide,node3node18,0,3295.0
C_node3node18_wide_t1,0.0,1.0,B,C,wide,node3node18,1,2774.3
C_node3node18_wide_t2,0.0,1.0,B,C,wide,node3node18,2,1966.75
C_node3node18_wide_t3,0.0,1.0,B,C,wide,node3node18,3,1394.27
C_node3node18_wide_t4,0.0,1.0,B,C,wide,node3node18,4,988.42
C_node3node18_wide_t5,0.0,1.0,B,C,wide,node3node18,5,700.71
C_node3node19_timber_t0,0.0,0.0,B,C,timber,node3node19,0,213.0
C_node3node19_timber_t1,0.0,1.0,B,C,timber,node3node19,1,179.34
C_node3node19_timber_t2,0.0,1.0,B,C,timber,node3node19,2,127.14
C_node3node19_timber_t3,0.0,1.0,B,C,timber,node3node19,3,90.13
C_node3node19_timber_t4,0.0,1.0,B,C,timber,node3node19,4,63.9
C_node3node19_timber_t5,0.0,1.0,B,C,timber,node3node19,5,45.3
C_node3node19_wide_t0,0.0,0.0,B,C,wide,node3node19,0,320.0
C_node3node19_wide_t1,0.0,1.0,B,C,wide,node3node19,1,269.43
C_node3node19_wide_t2,0.0,1.0,B,C,wide,node3node19,2,191.0
C_node3node19_wide_t3,0.0,1.0,B,C,wide,node3node19,3,135.41
C_node3node19_wide_t4,0.0,1.0,B,C,wide,node3node19,4,95.99
C_node3node19_wide_t5,0.0,1.0,B,C,wide,node3node19,5,68.05
C_node3node32_timber_t0,0.0,0.0,B,C,timber,node3node32,0,0.0
C_node3node32_timber_t1,0.0,1.0,B,C,timber,node3node32,1,0.0
C_node3node32_timber_t2,0.0,1.0,B,C,timber,node3node32,2,0.0
C_node3node32_timber_t3,0.0,1.0,B,C,timber,node3node32,3,0.0
C_node3node32_timber_t4,0.0,1.0,B,C,timber,node3node32,4,0.0
C_node3node32_timber_t5,0.0,1.0,B,C,timber,node3node32,5,0.0
C_node3node32_wide_t0,0.0,0.0,B,C,wide,node3node32,0,0.0
C_node3node32_wide_t1,0.0,1.0,B,C,wide,node3node32,1,0.0
C_node3node32_wide_t2,0.0,1.0,B,C,wide,node3node32,2,0.0
C_node3node32_wide_t3,0.0,1.0,B,C,wide,node3node32,3,0.0
C_node3node32_wide_t4,0.0,1.0,B,C,wide,node3node32,4,0.0
C_node3node32_wide_t5,0.0,1.0,B,C,wide,node3node32,5,0.0
C_node3node34_timber_t0,0.0,0.0,B,C,timber,node3node34,0,0.0
C_node3node34_timber_t1,0.0,1.0,B,C,timber,node3node34,1,0.0
C_node3node34_timber_t2,0.0,1.0,B,C,timber,node3node34,2,0.0
C_node3node34_timber_t3,0.0,1.0,B,C,timber,node3node34,3,0.0
C_node3node34_timber_t4,0.0,1.0,B,C,timber,node3node34,4,0.0
C_node3node34_timber_t5,0.0,1.0,B,C,timber,node3node34,5,0.0
C_node3node34_wide_t0,0.0,0.0,B,C,wide,node3node34,0,0.0
C_node3node34_wide_t1,0.0,1.0,B,C,wide,node3node34,1,0.0
C_node3node34_wide_t2,0.0,1.0,B,C,wide,node3node34,2,0.0
C_node3node34_wide_t3,0.0,1.0,B,C,wide,node3node34,3,0.0
C_node3node34_wide_t4,0.0,1.0,B,C,wide,node3node34,4,0.0
C_node3node34_wide_t5,0.0,1.0,B,C,wide,node3node34,5,0.0
C_node4node6_timber_t0,0.0,0.0,B,C,timber,node4node6,0,586.0
C_node4node6_timber_t1,0.0,1.0,B,C,timber,node4node6,1,493.4
C_node4node6_timber_t2,0.0,1.0,B,C,timber,node4node6,2,349.78
C_node4node6_timber_t3,0.0,1.0,B,C,timber,node4node6,3,247.96
C_node4node6_timber_t4,0.0,1.0,B,C,timber,node4node6,4,175.79
C_node4node6_timber_t5,0.0,1.0,B,C,timber,node4node6,5,124.62
C_node4node6_wide_t0,0.0,0.0,B,C,wide,node4node6,0,879.0
C_node4node6_wide_t1,0.0,1.0,B,C,wide,node4node6,1,740.09
C_node4node6_wide_t2,0.0,1.0,B,C,wide,node4node6,2,524.67
C_node4node6_wide_t3,0.0,1.0,B,C,wide,node4node6,3,371.95
C_node4node6_wide_t4,0.0,1.0,B,C,wide,node4node6,4,263.68
C_node4node6_wide_t5,0.0,1.0,B,C,wide,node4node6,5,186.93
C_node4node5_timber_t0,0.0,0.0,B,C,timber,node4node5,0,247.0
C_node4node5_timber_t1,0.0,1.0,B,C,timber,node4node5,1,207.97
C_node4node5_timber_t2,0.0,1.0,B,C,timber,node4node5,2,147.43
C_node4node5_timber_t3,0.0,1.0,B,C,timber,node4node5,3,104.52
C_node4node5_timber_t4,0.0,1.0,B,C,timber,node4node5,4,74.09
C_node4node5_timber_t5,0.0,1.0,B,C,timber,node4node5,5,52.53
C_node4node5_wide_t0,0.0,0.0,B,C,wide,node4node5,0,370.0
C_node4node5_wide_t1,0.0,1.0,B,C,wide,node4node5,1,311.53
C_node4node5_wide_t2,0.0,1.0,B,C,wide,node4node5,2,220.85
C_node4node5_wide_t3,0.0,1.0,B,C,wide,node4node5,3,156.56
C_node4node5_wide_t4,0.0,1.0,B,C,wide,node4node5,4,110.99
C_node4node5_wide_t5,0.0,1.0,B,C,wide,node4node5,5,78.68
C_node4node25_timber_t0,0.0,0.0,B,C,timber,node4node25,0,647.0
C_node4node25_timber_t1,0.0,1.0,B,C,timber,node4node25,1,544.76
C_node4node25_timber_t2,0.0,1.0,B,C,timber,node4node25,2,386.19
C_node4node25_timber_t3,0.0,1.0,B,C,timber,node4node25,3,273.78
C_node4node25_timber_t4,0.0,1.0,B,C,timber,node4node25,4,194.09
C_node4node25_timber_t5,0.0,1.0,B,C,timber,node4node25,5,137.59
C_node4node25_wide_t0,0.0,0.0,B,C,wide,node4node25,0,971.0
C_node4node25_wide_t1,0.0,1.0,B,C,wide,node4node25,1,817.56
C_node4node25_wide_t2,0.0,1.0,B,C,wide,node4node25,2,579.58
C_node4node25_wide_t3,0.0,1.0,B,C,wide,node4node25,3,410.88
C_node4node25_wide_t4,0.0,1.0,B,C,wide,node4node25,4,291.28
C_node4node25_wide_t5,0.0,1.0,B,C,wide,node4node25,5,206.49
C_node4node32_timber_t0,0.0,0.0,B,C,timber,node4node32,0,0.0
C_node4node32_timber_t1,0.0,1.0,B,C,timber,node4node32,1,0.0
C_node4node32_timber_t2,0.0,1.0,B,C,timber,node4node32,2,0.0
C_node4node32_timber_t3,0.0,1.0,B,C,timber,node4node32,3,0.0
C_node4node32_timber_t4,0.0,1.0,B,C,timber,node4node32,4,0.0
C_node4node32_timber_t5,0.0,1.0,B,C,timber,node4node32,5,0.0
C_node4node32_wide_t0,0.0,0.0,B,C,wide,node4node32,0,0.0
C_node4node32_wide_t1,0.0,1.0,B,C,wide,node4node32,1,0.0
C_node4node32_wide_t2,0.0,1.0,B,C,wide,node4node32,2,0.0
C_node4node32_wide_t3,0.0,1.0,B,C,wide,node4node32,3,0.0
C_node4node32_wide_t4,0.0,1.0,B,C,wide,node4node32,4,0.0
C_node4node32_wide_t5,0.0,1.0,B,C,wide,node4node32,5,0.0
C_node4node33_timber_t0,0.0,0.0,B,C,timber,node4node33,0,0.0
C_node4node33_timber_t1,0.0,1.0,B,C,timber,node4node33,1,0.0
C_node4node33_timber_t2,0.0,1.0,B,C,timber,node4node33,2,0.0
C_node4node33_timber_t3,0.0,1.0,B,C,timber,node4node33,3,0.0
C_node4node33_timber_t4,0.0,1.0,B,C,timber,node4node33,4,0.0
C_node4node33_timber_t5,0.0,1.0,B,C,timber,node4node33,5,0.0
C_node4node33_wide_t0,0.0,0.0,B,C,wide,node4node33,0,0.0
C_node4node33_wide_t1,0.0,1.0,B,C,wide,node4node33,1,0.0
C_node4node33_wide_t2,0.0,1.0,B,C,wide,node4node33,2,0.0
C_node4node33_wide_t3,0.0,1.0,B,C,wide,node4node33,3,0.0
C_node4node33_wide_t4,0.0,1.0,B,C,wide,node4node33,4,0.0
C_node4node33_wide_t5,0.0,1.0,B,C,wide,node4node33,5,0.0
C_node5node14_timber_t0,0.0,0.0,B,C,timber,node5node14,0,2545.0
C_node5node14_timber_t1,0.0,1.0,B,C,timber,node5node14,1,2142.82
C_node5node14_timber_t2,0.0,1.0,B,C,timber,node5node14,2,1519.09
C_node5node14_timber_t3,0.0,1.0,B,C,timber,node5node14,3,1076.91
C_node5node14_timber_t4,0.0,1.0,B,C,timber,node5node14,4,763.44
C_node5node14_timber_t5,0.0,1.0,B,C,timber,node5node14,5,541.22
C_node5node14_wide_t0,0.0,0.0,B,C,wide,node5node14,0,3818.0
C_node5node14_wide_t1,0.0,1.0,B,C,wide,node5node14,1,3214.65
C_node5node14_wide_t2,0.0,1.0,B,C,wide,node5node14,2,2278.93
C_node5node14_wide_t3,0.0,1.0,B,C,wide,node5node14,3,1615.58
C_node5node14_wide_t4,0.0,1.0,B,C,wide,node5node14,4,1145.31
C_node5node14_wide_t5,0.0,1.0,B,C,wide,node5node14,5,811.93
C_node5node19_timber_t0,0.0,0.0,B,C,timber,node5node19,0,4136.0
C_node5node19_timber_t1,0.0,1.0,B,C,timber,node5node19,1,3482.4
C_node5node19_timber_t2,0.0,1.0,B,C,timber,node5node19,2,2468.74
C_node5node19_timber_t3,0.0,1.0,B,C,timber,node5node19,3,1750.14
C_node5node19_timber_t4,0.0,1.0,B,C,timber,node5node19,4,1240.7
C_node5node19_timber_t5,0.0,1.0,B,C,timber,node5node19,5,879.56
C_node5node19_wide_t0,0.0,0.0,B,C,wide,node5node19,0,6203.0
C_node5node19_wide_t1,0.0,1.0,B,C,wide,node5node19,1,5222.76
C_node5node19_wide_t2,0.0,1.0,B,C,wide,node5node19,2,3702.51
C_node5node19_wide_t3,0.0,1.0,B,C,wide,node5node19,3,2624.78
C_node5node19_wide_t4,0.0,1.0,B,C,wide,node5node19,4,1860.76
C_node5node19_wide_t5,0.0,1.0,B,C,wide,node5node19,5,1319.13
C_node5node32_timber_t0,0.0,0.0,B,C,timber,node5node32,0,0.0
C_node5node32_timber_t1,0.0,1.0,B,C,timber,node5node32,1,0.0
C_node5node32_timber_t2,0.0,1.0,B,C,timber,node5node32,2,0.0
C_node5node32_timber_t3,0.0,1.0,B,C,timber,node5node32,3,0.0
C_node5node32_timber_t4,0.0,1.0,B,C,timber,node5node32,4,0.0
C_node5node32_timber_t5,0.0,1.0,B,C,timber,node5node32,5,0.0
C_node5node32_wide_t0,0.0,0.0,B,C,wide,node5node32,0,0.0
C_node5node32_wide_t1,0.0,1.0,B,C,wide,node5node32,1,0.0
C_node5node32_wide_t2,0.0,1.0,B,C,wide,node5node32,2,0.0
C_node5node32_wide_t3,0.0,1.0,B,C,wide,node5node32,3,0.0
C_node5node32_wide_t4,0.0,1.0,B,C,wide,node5node32,4,0.0
C_node5node32_wide_t5,0.0,1.0,B,C,wide,node5node32,5,0.0
C_node5node33_timber_t0,0.0,0.0,B,C,timber,node5node33,0,0.0
C_node5node33_timber_t1,0.0,1.0,B,C,timber,node5node33,1,0.0
C_node5node33_timber_t2,0.0,1.0,B,C,timber,node5node33,2,0.0
C_node5node33_timber_t3,0.0,1.0,B,C,timber,node5node33,3,0.0
C_node5node33_timber_t4,0.0,1.0,B,C,timber,node5node33,4,0.0
C_node5node33_timber_t5,0.0,1.0,B,C,timber,node5node33,5,0.0
C_node5node33_wide_t0,0.0,0.0,B,C,wide,node5node33,0,0.0
C_node5node33_wide_t1,0.0,1.0,B,C,wide,node5node33,1,0.0
C_node5node33_wide_t2,0.0,1.0,B,C,wide,node5node33,2,0.0
C_node5node33_wide_t3,0.0,1.0,B,C,wide,node5node33,3,0.0
C_node5node33_wide_t4,0.0,1.0,B,C,wide,node5node33,4,0.0
C_node5node33_wide_t5,0.0,1.0,B,C,wide,node5node33,5,0.0
C_node6node20_timber_t0,0.0,0.0,B,C,timber,node6node20,0,158.0
C_node6node20_timber_t1,0.0,1.0,B,C,timber,node6node20,1,133.03
C_node6node20_timber_t2,0.0,1.0,B,C,timber,node6node20,2,94.31
C_node6node20_timber_t3,0.0,1.0,B,C,timber,node6node20,3,66.86
C_node6node20_timber_t4,0.0,1.0,B,C,timber,node6node20,4,47.4
C_node6node20_timber_t5,0.0,1.0,B,C,timber,node6node20,5,33.6
C_node6node20_wide_t0,0.0,0.0,B,C,wide,node6node20,0,238.0
C_node6node20_wide_t1,0.0,1.0,B,C,wide,node6node20,1,200.39
C_node6node20_wide_t2,0.0,1.0,B,C,wide,node6node20,2,142.06
C_node6node20_wide_t3,0.0,1.0,B,C,wide,node6node20,3,100.71
C_node6node20_wide_t4,0.0,1.0,B,C,wide,node6node20,4,71.39
C_node6node20_wide_t5,0.0,1.0,B,C,wide,node6node20,5,50.61
C_node6node32_timber_t0,0.0,0.0,B,C,timber,node6node32,0,0.0
C_node6node32_timber_t1,0.0,1.0,B,C,timber,node6node32,1,0.0
C_node6node32_timber_t2,0.0,1.0,B,C,timber,node6node32,2,0.0
C_node6node32_timber_t3,0.0,1.0,B,C,timber,node6node32,3,0.0
C_node6node32_timber_t4,0.0,1.0,B,C,timber,node6node32,4,0.0
C_node6node32_timber_t5,0.0,1.0,B,C,timber,node6node32,5,0.0
C_node6node32_wide_t0,0.0,0.0,B,C,wide,node6node32,0,0.0
C_node6node32_wide_t1,0.0,1.0,B,C,wide,node6node32,1,0.0
C_node6node32_wide_t2,0.0,1.0,B,C,wide,node6node32,2,0.0
C_node6node32_wide_t3,0.0,1.0,B,C,wide,node6node32,3,0.0
C_node6node32_wide_t4,0.0,1.0,B,C,wide,node6node32,4,0.0
C_node6node32_wide_t5,0.0,1.0,B,C,wide,node6node32,5,0.0
C_node7node14_timber_t0,0.0,0.0,B,C,timber,node7node14,0,218.0
C_node7node14_timber_t1,0.0,1.0,B,C,timber,node7node14,1,183.55
C_node7node14_timber_t2,0.0,1.0,B,C,timber,node7node14,2,130.12
C_node7node14_timber_t3,0.0,1.0,B,C,timber,node7node14,3,92.25
C_node7node14_timber_t4,0.0,1.0,B,C,timber,node7node14,4,65.39
C_node7node14_timber_t5,0.0,1.0,B,C,timber,node7node14,5,46.36
C_node7node14_wide_t0,0.0,0.0,B,C,wide,node7node14,0,328.0
C_node7node14_wide_t1,0.0,1.0,B,C,wide,node7node14,1,276.17
C_node7node14_wide_t2,0.0,1.0,B,C,wide,node7node14,2,195.78
C_node7node14_wide_t3,0.0,1.0,B,C,wide,node7node14,3,138.79
C_node7node14_wide_t4,0.0,1.0,B,C,wide,node7node14,4,98.39
C_node7node14_wide_t5,0.0,1.0,B,C,wide,node7node14,5,69.75
C_node7node28_timber_t0,0.0,0.0,B,C,timber,node7node28,0,173.0
C_node7node28_timber_t1,0.0,1.0,B,C,timber,node7node28,1,145.66
C_node7node28_timber_t2,0.0,1.0,B,C,timber,node7node28,2,103.26
C_node7node28_timber_t3,0.0,1.0,B,C,timber,node7node28,3,73.2
C_node7node28_timber_t4,0.0,1.0,B,C,timber,node7node28,4,51.9
C_node7node28_timber_t5,0.0,1.0,B,C,timber,node7node28,5,36.79
C_node7node28_wide_t0,0.0,0.0,B,C,wide,node7node28,0,259.0
C_node7node28_wide_t1,0.0,1.0,B,C,wide,node7node28,1,218.07
C_node7node28_wide_t2,0.0,1.0,B,C,wide,node7node28,2,154.59
C_node7node28_wide_t3,0.0,1.0,B,C,wide,node7node28,3,109.6
C_node7node28_wide_t4,0.0,1.0,B,C,wide,node7node28,4,77.69
C_node7node28_wide_t5,0.0,1.0,B,C,wide,node7node28,5,55.08
C_node7node34_timber_t0,0.0,0.0,B,C,timber,node7node34,0,0.0
C_node7node34_timber_t1,0.0,1.0,B,C,timber,node7node34,1,0.0
C_node7node34_timber_t2,0.0,1.0,B,C,timber,node7node34,2,0.0
C_node7node34_timber_t3,0.0,1.0,B,C,timber,node7node34,3,0.0
C_node7node34_timber_t4,0.0,1.0,B,C,timber,node7node34,4,0.0
C_node7node34_timber_t5,0.0,1.0,B,C,timber,node7node34,5,0.0
C_node7node34_wide_t0,0.0,0.0,B,C,wide,node7node34,0,0.0
C_node7node34_wide_t1,0.0,1.0,B,C,wide,node7node34,1,0.0
C_node7node34_wide_t2,0.0,1.0,B,C,wide,node7node34,2,0.0
C_node7node34_wide_t3,0.0,1.0,B,C,wide,node7node34,3,0.0
C_node7node34_wide_t4,0.0,1.0,B,C,wide,node7node34,4,0.0
C_node7node34_wide_t5,0.0,1.0,B,C,wide,node7node34,5,0.0
C_node7node36_timber_t0,0.0,0.0,B,C,timber,node7node36,0,0.0
C_node7node36_timber_t1,0.0,1.0,B,C,timber,node7node36,1,0.0
C_node7node36_timber_t2,0.0,1.0,B,C,timber,node7node36,2,0.0
C_node7node36_timber_t3,0.0,1.0,B,C,timber,node7node36,3,0.0
C_node7node36_timber_t4,0.0,1.0,B,C,timber,node7node36,4,0.0
C_node7node36_timber_t5,0.0,1.0,B,C,timber,node7node36,5,0.0
C_node7node36_wide_t0,0.0,0.0,B,C,wide,node7node36,0,0.0
C_node7node36_wide_t1,0.0,1.0,B,C,wide,node7node36,1,0.0
C_node7node36_wide_t2,0.0,1.0,B,C,wide,node7node36,2,0.0
C_node7node36_wide_t3,0.0,1.0,B,C,wide,node7node36,3,0.0
C_node7node36_wide_t4,0.0,1.0,B,C,wide,node7node36,4,0.0
C_node7node36_wide_t5,0.0,1.0,B,C,wide,node7node36,5,0.0
C_node8node9_timber_t0,0.0,0.0,B,C,timber,node8node9,0,109.0
C_node8node9_timber_t1,0.0,1.0,B,C,timber,node8node9,1,91.78
C_node8node9_timber_t2,0.0,1.0,B,C,timber,node8node9,2,65.06
C_node8node9_timber_t3,0.0,1.0,B,C,timber,node8node9,3,46.12
C_node8node9_timber_t4,0.0,1.0,B,C,timber,node8node9,4,32.7
C_node8node9_timber_t5,0.0,1.0,B,C,timber,node8node9,5,23.18
C_node8node9_wide_t0,0.0,0.0,B,C,wide,node8node9,0,163.0
C_node8node9_wide_t1,0.0,1.0,B,C,wide,node8node9,1,137.24
C_node8node9_wide_t2,0.0,1.0,B,C,wide,node8node9,2,97.29
C_node8node9_wide_t3,0.0,1.0,B,C,wide,node8node9,3,68.97
C_node8node9_wide_t4,0.0,1.0,B,C,wide,node8node9,4,48.9
C_node8node9_wide_t5,0.0,1.0,B,C,wide,node8node9,5,34.66
C_node8node10_timber_t0,0.0,0.0,B,C,timber,node8node10,0,1245.0
C_node8node10_timber_t1,0.0,1.0,B,C,timber,node8node10,1,1048.26
C_node8node10_timber_t2,0.0,1.0,B,C,timber,node8node10,2,743.13
C_node8node10_timber_t3,0.0,1.0,B,C,timber,node8node10,3,526.82
C_node8node10_timber_t4,0.0,1.0,B,C,timber,node8node10,4,373.47
C_node8node10_timber_t5,0.0,1.0,B,C,timber,node8node10,5,264.76
C_node8node10_wide_t0,0.0,0.0,B,C,wide,node8node10,0,1869.0
C_node8node10_wide_t1,0.0,1.0,B,C,wide,node8node10,1,1573.65
C_node8node10_wide_t2,0.0,1.0,B,C,wide,node8node10,2,1115.59
C_node8node10_wide_t3,0.0,1.0,B,C,wide,node8node10,3,790.86
C_node8node10_wide_t4,0.0,1.0,B,C,wide,node8node10,4,560.66
C_node8node10_wide_t5,0.0,1.0,B,C,wide,node8node10,5,397.46
C_node8node35_timber_t0,0.0,0.0,B,C,timber,node8node35,0,0.0
C_node8node35_timber_t1,0.0,1.0,B,C,timber,node8node35,1,0.0
C_node8node35_timber_t2,0.0,1.0,B,C,timber,node8node35,2,0.0
C_node8node35_timber_t3,0.0,1.0,B,C,timber,node8node35,3,0.0
C_node8node35_timber_t4,0.0,1.0,B,C,timber,node8node35,4,0.0
C_node8node35_timber_t5,0.0,1.0,B,C,timber,node8node35,5,0.0
C_node8node35_wide_t0,0.0,0.0,B,C,wide,node8node35,0,0.0
C_node8node35_wide_t1,0.0,1.0,B,C,wide,node8node35,1,0.0
C_node8node35_wide_t2,0.0,1.0,B,C,wide,node8node35,2,0.0
C_node8node35_wide_t3,0.0,1.0,B,C,wide,node8node35,3,0.0
C_node8node35_wide_t4,0.0,1.0,B,C,wide,node8node35,4,0.0
C_node8node35_wide_t5,0.0,1.0,B,C,wide,node8node35,5,0.0
C_node8node36_timber_t0,0.0,0.0,B,C,timber,node8node36,0,0.0
C_node8node36_timber_t1,0.0,1.0,B,C,timber,node8node36,1,0.0
C_node8node36_timber_t2,0.0,1.0,B,C,timber,node8node36,2,0.0
C_node8node36_timber_t3,0.0,1.0,B,C,timber,node8node36,3,0.0
C_node8node36_timber_t4,0.0,1.0,B,C,timber,node8node36,4,0.0
C_node8node36_timber_t5,0.0,1.0,B,C,timber,node8node36,5,0.0
C_node8node36_wide_t0,0.0,0.0,B,C,wide,node8node36,0,0.0
C_node8node36_wide_t1,0.0,1.0,B,C,wide,node8node36,1,0.0
C_node8node36_wide_t2,0.0,1.0,B,C,wide,node8node36,2,0.0
C_node8node36_wide_t3,0.0,1.0,B,C,wide,node8node36,3,0.0
C_node8node36_wide_t4,0.0,1.0,B,C,wide,node8node36,4,0.0
C_node8node36_wide_t5,0.0,1.0,B,C,wide,node8node36,5,0.0
C_node9node10_timber_t0,0.0,0.0,B,C,timber,node9node10,0,1904.0
