variable,value,node_type_info,action,road_type,edge,period
C_node1node36_timber_t1,1.0000000000000033,node1transit_node36transit,C,timber,node1node36,1.0
C_node1node53_timber_t1,1.0,node1transit_node53transit,C,timber,node1node53,1.0
C_node1node100_timber_t1,1.0,node1transit_node100source,C,timber,node1node100,1.0
C_node1node111_timber_t1,1.0,node1transit_node111source,C,timber,node1node111,1.0
C_node1node111_wide_t4,1.0,node1transit_node111source,C,wide,node1node111,4.0
C_node2node99_timber_t1,1.0,node2transit_node99source,C,timber,node2node99,1.0
C_node3node111_timber_t1,1.0,node3transit_node111source,C,timber,node3node111,1.0
C_node4node111_timber_t1,1.0,node4transit_node111source,C,timber,node4node111,1.0
C_node4node111_timber_t4,1.0,node4transit_node111source,C,timber,node4node111,4.0
C_node5node108_timber_t1,1.0,node5transit_node108source,C,timber,node5node108,1.0
C_node8node98_wide_t1,1.0,node8transit_node98source,C,wide,node8node98,1.0
C_node8node111_timber_t1,1.0,node8transit_node111source,C,timber,node8node111,1.0
C_node8node111_timber_t3,1.0,node8transit_node111source,C,timber,node8node111,3.0
C_node11node104_timber_t1,1.0,node11transit_node104source,C,timber,node11node104,1.0
C_node13node108_timber_t1,1.0,node13exit_node108source,C,timber,node13node108,1.0
C_node15node111_timber_t1,1.0,node15transit_node111source,C,timber,node15node111,1.0
C_node15node111_timber_t4,1.0,node15transit_node111source,C,timber,node15node111,4.0
C_node17node122_timber_t1,1.0,node17transit_node122source,C,timber,node17node122,1.0
C_node17node122_timber_t3,1.0,node17transit_node122source,C,timber,node17node122,3.0
C_node19node100_timber_t1,1.0,node19transit_node100source,C,timber,node19node100,1.0
C_node19node101_timber_t1,1.0,node19transit_node101source,C,timber,node19node101,1.0
C_node20node111_wide_t1,1.0,node20transit_node111source,C,wide,node20node111,1.0
C_node21node115_timber_t1,1.0,node21exit_node115source,C,timber,node21node115,1.0
C_node23node64_timber_t1,1.0000000000000027,node23transit_node64transit,C,timber,node23node64,1.0
C_node23node101_timber_t1,1.0,node23transit_node101source,C,timber,node23node101,1.0
C_node23node121_timber_t1,1.0,node23transit_node121source,C,timber,node23node121,1.0
C_node24node116_timber_t1,1.0,node24transit_node116source,C,timber,node24node116,1.0
C_node25node79_timber_t1,1.0000000000000104,node25transit_node79exit,C,timber,node25node79,1.0
C_node25node53_timber_t1,1.0,node25transit_node53transit,C,timber,node25node53,1.0
C_node27node105_timber_t1,1.0,node27transit_node105source,C,timber,node27node105,1.0
C_node27node106_timber_t1,1.0,node27transit_node106source,C,timber,node27node106,1.0
C_node28node101_timber_t1,1.0,node28transit_node101source,C,timber,node28node101,1.0
C_node28node121_timber_t1,1.0,node28transit_node121source,C,timber,node28node121,1.0
C_node29node61_timber_t1,1.0,node29transit_node61exit,C,timber,node29node61,1.0
C_node29node122_timber_t1,1.0,node29transit_node122source,C,timber,node29node122,1.0
C_node30node65_timber_t1,1.0,node30transit_node65transit,C,timber,node30node65,1.0
C_node30node115_timber_t1,1.0,node30transit_node115source,C,timber,node30node115,1.0
C_node30node116_timber_t1,1.0,node30transit_node116source,C,timber,node30node116,1.0
C_node31node106_timber_t1,1.0,node31exit_node106source,C,timber,node31node106,1.0
C_node32node65_timber_t1,1.0,node32exit_node65transit,C,timber,node32node65,1.0
C_node32node115_timber_t1,1.0,node32exit_node115source,C,timber,node32node115,1.0
C_node36node64_timber_t1,1.0,node36transit_node64transit,C,timber,node36node64,1.0
C_node36node100_timber_t1,1.0,node36transit_node100source,C,timber,node36node100,1.0
