arc,type
node23node40,source_in_transit_out
node12node40,source_in_transit_out
node15node40,source_in_transit_out
node15node41,source_in_transit_out
node23node41,source_in_transit_out
node27node41,source_in_transit_out
node7node41,source_in_transit_out
node1node42,source_in_transit_out
node5node42,source_in_transit_out
node27node42,source_in_transit_out
node4node42,source_in_transit_out
node7node42,source_in_transit_out
node9node43,source_in_transit_out
node8node43,source_in_transit_out
node29node43,source_in_transit_out
node28node43,source_in_transit_out
node10node43,source_in_transit_out
node13node43,source_in_transit_out
node4node43,source_in_transit_out
node14node43,source_in_transit_out
node11node43,source_in_transit_out
node1node43,source_in_transit_out
node6node43,source_in_transit_out
node13node44,source_in_transit_out
node28node44,source_in_transit_out
node3node44,source_in_transit_out
node18node44,source_in_transit_out
node28node45,source_in_transit_out
node16node45,source_in_transit_out
node18node45,source_in_transit_out
node11node45,source_in_transit_out
node40node12,source_out_transit_in
node40node23,source_out_transit_in
node40node15,source_out_transit_in
node41node7,source_out_transit_in
node41node27,source_out_transit_in
node41node15,source_out_transit_in
node41node23,source_out_transit_in
node42node1,source_out_transit_in
node42node7,source_out_transit_in
node42node5,source_out_transit_in
node42node4,source_out_transit_in
node42node27,source_out_transit_in
node43node1,source_out_transit_in
node43node4,source_out_transit_in
node43node28,source_out_transit_in
node43node14,source_out_transit_in
node43node9,source_out_transit_in
node43node13,source_out_transit_in
node43node8,source_out_transit_in
node43node29,source_out_transit_in
node43node11,source_out_transit_in
node43node6,source_out_transit_in
node43node10,source_out_transit_in
node44node3,source_out_transit_in
node44node13,source_out_transit_in
node44node28,source_out_transit_in
node44node18,source_out_transit_in
node45node16,source_out_transit_in
node45node11,source_out_transit_in
node45node28,source_out_transit_in
node45node18,source_out_transit_in
node36node22,exit_in_exit_out
node5node22,exit_in_transit_out
node19node26,exit_in_transit_out
node38node26,exit_in_exit_out
node19node30,exit_in_transit_out
node16node30,exit_in_transit_out
node9node31,exit_in_transit_out
node24node31,exit_in_transit_out
node34node32,exit_in_exit_out
node20node32,exit_in_transit_out
node14node33,exit_in_transit_out
node25node33,exit_in_transit_out
node25node34,exit_in_transit_out
node32node34,exit_in_exit_out
node21node35,exit_in_transit_out
node10node35,exit_in_transit_out
node20node36,exit_in_transit_out
node22node36,exit_in_exit_out
node29node37,exit_in_transit_out
node2node37,exit_in_transit_out
node26node38,exit_in_exit_out
node3node38,exit_in_transit_out
node6node39,exit_in_transit_out
node17node39,exit_in_transit_out
node22node5,exit_out_transit_in
node26node19,exit_out_transit_in
node30node19,exit_out_transit_in
node30node16,exit_out_transit_in
node31node9,exit_out_transit_in
node31node24,exit_out_transit_in
node32node20,exit_out_transit_in
node33node14,exit_out_transit_in
node33node25,exit_out_transit_in
node34node25,exit_out_transit_in
node35node10,exit_out_transit_in
node35node21,exit_out_transit_in
node36node20,exit_out_transit_in
node37node29,exit_out_transit_in
node37node2,exit_out_transit_in
node38node3,exit_out_transit_in
node39node17,exit_out_transit_in
node39node6,exit_out_transit_in
node19node24,transit_in_transit_out
node17node24,transit_in_transit_out
node10node14,transit_in_transit_out
node8node14,transit_in_transit_out
node21node25,transit_in_transit_out
node23node12,transit_in_transit_out
node15node12,transit_in_transit_out
node25node21,transit_in_transit_out
node2node21,transit_in_transit_out
node7node4,transit_in_transit_out
node13node4,transit_in_transit_out
node1node4,transit_in_transit_out
node16node18,transit_in_transit_out
node28node18,transit_in_transit_out
node3node18,transit_in_transit_out
node13node28,transit_in_transit_out
node18node28,transit_in_transit_out
node11node28,transit_in_transit_out
node8node20,transit_in_transit_out
node18node3,transit_in_transit_out
node13node3,transit_in_transit_out
node23node7,transit_in_transit_out
node27node7,transit_in_transit_out
node4node7,transit_in_transit_out
node9node6,transit_in_transit_out
node29node6,transit_in_transit_out
node14node10,transit_in_transit_out
node29node10,transit_in_transit_out
node12node23,transit_in_transit_out
node7node23,transit_in_transit_out
node15node23,transit_in_transit_out
node7node27,transit_in_transit_out
node5node27,transit_in_transit_out
node15node27,transit_in_transit_out
node21node2,transit_in_transit_out
node17node2,transit_in_transit_out
node27node5,transit_in_transit_out
node1node5,transit_in_transit_out
node10node29,transit_in_transit_out
node6node29,transit_in_transit_out
node16node11,transit_in_transit_out
node28node11,transit_in_transit_out
node9node11,transit_in_transit_out
node8node1,transit_in_transit_out
node5node1,transit_in_transit_out
node4node1,transit_in_transit_out
node12node15,transit_in_transit_out
node23node15,transit_in_transit_out
node27node15,transit_in_transit_out
node24node17,transit_in_transit_out
node2node17,transit_in_transit_out
node20node8,transit_in_transit_out
node1node8,transit_in_transit_out
node14node8,transit_in_transit_out
node6node9,transit_in_transit_out
node11node9,transit_in_transit_out
node11node16,transit_in_transit_out
node18node16,transit_in_transit_out
node24node19,transit_in_transit_out
node4node13,transit_in_transit_out
node3node13,transit_in_transit_out
node28node13,transit_in_transit_out
