variable,value,node_type_info,action,road_type,edge,period
C_node1node8_timber_t1,1.0,node1transit_node8source,C,timber,node1node8,1.0
C_node2node8_timber_t1,1.0,node2transit_node8source,C,timber,node2node8,1.0
C_node3node8_timber_t1,1.0,node3transit_node8source,C,timber,node3node8,1.0
C_node4node7_timber_t1,1.0,node4transit_node7exit,C,timber,node4node7,1.0
C_node4node8_timber_t1,1.0,node4transit_node8source,C,timber,node4node8,1.0
C_node5node8_timber_t1,1.0,node5transit_node8source,C,timber,node5node8,1.0
M_node1node8_timber_t2,1.0,node1transit_node8source,M,timber,node1node8,2.0
M_node1node8_timber_t3,1.0,node1transit_node8source,M,timber,node1node8,3.0
M_node2node8_timber_t2,1.0,node2transit_node8source,M,timber,node2node8,2.0
M_node2node8_timber_t3,1.0,node2transit_node8source,M,timber,node2node8,3.0
M_node3node8_timber_t2,1.0,node3transit_node8source,M,timber,node3node8,2.0
M_node3node8_timber_t3,1.0,node3transit_node8source,M,timber,node3node8,3.0
M_node4node7_timber_t2,1.0,node4transit_node7exit,M,timber,node4node7,2.0
M_node4node7_timber_t3,1.0,node4transit_node7exit,M,timber,node4node7,3.0
M_node4node7_timber_t4,1.0,node4transit_node7exit,M,timber,node4node7,4.0
M_node4node7_timber_t5,1.0,node4transit_node7exit,M,timber,node4node7,5.0
M_node4node8_timber_t2,1.0,node4transit_node8source,M,timber,node4node8,2.0
M_node4node8_timber_t3,1.0,node4transit_node8source,M,timber,node4node8,3.0
M_node4node8_timber_t4,1.0,node4transit_node8source,M,timber,node4node8,4.0
M_node4node8_timber_t5,1.0,node4transit_node8source,M,timber,node4node8,5.0
M_node5node8_timber_t2,1.0,node5transit_node8source,M,timber,node5node8,2.0
M_node5node8_timber_t3,1.0,node5transit_node8source,M,timber,node5node8,3.0
flow_timber_node4node7_t1,1.0,node4transit_node7exit,flow,timber,node4node7,1.0
flow_timber_node4node7_t2,1.0,node4transit_node7exit,flow,timber,node4node7,2.0
flow_timber_node4node7_t3,1.0,node4transit_node7exit,flow,timber,node4node7,3.0
flow_timber_node4node7_t4,1.0,node4transit_node7exit,flow,timber,node4node7,4.0
flow_timber_node4node7_t5,1.0,node4transit_node7exit,flow,timber,node4node7,5.0
flow_timber_node8node4_t1,1.0,node8source_node4transit,flow,timber,node8node4,1.0
flow_timber_node8node4_t2,1.0,node8source_node4transit,flow,timber,node8node4,2.0
flow_timber_node8node4_t3,1.0,node8source_node4transit,flow,timber,node8node4,3.0
flow_timber_node8node4_t4,1.0,node8source_node4transit,flow,timber,node8node4,4.0
flow_timber_node8node4_t5,1.0,node8source_node4transit,flow,timber,node8node4,5.0
