variable,value,node_type_info,action,road_type,edge,period
C_node2node16_timber_t1,1.0,node2transit_node16source,C,timber,node2node16,1.0
C_node3node7_timber_t1,1.0,node3transit_node7transit,C,timber,node3node7,1.0
C_node3node17_timber_t1,1.0,node3transit_node17source,C,timber,node3node17,1.0
C_node3node18_timber_t1,1.0,node3transit_node18source,C,timber,node3node18,1.0
C_node4node16_timber_t1,1.0,node4transit_node16source,C,timber,node4node16,1.0
C_node5node17_timber_t1,1.0,node5transit_node17source,C,timber,node5node17,1.0
C_node5node18_timber_t1,1.0,node5transit_node18source,C,timber,node5node18,1.0
C_node6node17_timber_t1,1.0,node6transit_node17source,C,timber,node6node17,1.0
C_node6node18_timber_t1,1.0,node6transit_node18source,C,timber,node6node18,1.0
C_node7node10_timber_t1,1.0,node7transit_node10exit,C,timber,node7node10,1.0
C_node8node11_timber_t1,1.0,node8transit_node11exit,C,timber,node8node11,1.0
C_node8node16_timber_t1,1.0,node8transit_node16source,C,timber,node8node16,1.0
C_node9node17_wide_t1,1.0,node9transit_node17source,C,wide,node9node17,1.0
M_node2node16_timber_t2,1.0,node2transit_node16source,M,timber,node2node16,2.0
M_node2node16_wide_t4,1.0,node2transit_node16source,M,wide,node2node16,4.0
M_node2node16_wide_t5,1.0,node2transit_node16source,M,wide,node2node16,5.0
M_node3node7_timber_t2,1.0,node3transit_node7transit,M,timber,node3node7,2.0
M_node3node7_timber_t3,1.0,node3transit_node7transit,M,timber,node3node7,3.0
M_node3node7_wide_t5,1.0,node3transit_node7transit,M,wide,node3node7,5.0
M_node3node17_timber_t2,1.0,node3transit_node17source,M,timber,node3node17,2.0
M_node3node17_wide_t4,1.0,node3transit_node17source,M,wide,node3node17,4.0
M_node3node17_wide_t5,1.0,node3transit_node17source,M,wide,node3node17,5.0
M_node3node18_timber_t2,1.0,node3transit_node18source,M,timber,node3node18,2.0
M_node3node18_wide_t4,1.0,node3transit_node18source,M,wide,node3node18,4.0
M_node3node18_wide_t5,1.0,node3transit_node18source,M,wide,node3node18,5.0
M_node4node16_timber_t2,1.0,node4transit_node16source,M,timber,node4node16,2.0
