variable,lb,ub,type,var_type_letter,road_type,edge,period,discounted_cost
C_node1node14_timber_t0,0.0,0.0,B,C,timber,node1node14,0,1474.0
C_node1node14_timber_t1,0.0,1.0,B,C,timber,node1node14,1,1241.07
C_node1node14_timber_t2,0.0,1.0,B,C,timber,node1node14,2,879.82
C_node1node14_timber_t3,0.0,1.0,B,C,timber,node1node14,3,623.72
C_node1node14_timber_t4,0.0,1.0,B,C,timber,node1node14,4,442.17
C_node1node14_timber_t5,0.0,1.0,B,C,timber,node1node14,5,313.46
C_node1node14_wide_t0,0.0,0.0,B,C,wide,node1node14,0,2209.0
C_node1node14_wide_t1,0.0,1.0,B,C,wide,node1node14,1,1859.92
C_node1node14_wide_t2,0.0,1.0,B,C,wide,node1node14,2,1318.53
C_node1node14_wide_t3,0.0,1.0,B,C,wide,node1node14,3,934.73
C_node1node14_wide_t4,0.0,1.0,B,C,wide,node1node14,4,662.65
C_node1node14_wide_t5,0.0,1.0,B,C,wide,node1node14,5,469.76
C_node1node10_timber_t0,0.0,0.0,B,C,timber,node1node10,0,800.0
C_node1node10_timber_t1,0.0,1.0,B,C,timber,node1node10,1,673.58
C_node1node10_timber_t2,0.0,1.0,B,C,timber,node1node10,2,477.51
C_node1node10_timber_t3,0.0,1.0,B,C,timber,node1node10,3,338.52
C_node1node10_timber_t4,0.0,1.0,B,C,timber,node1node10,4,239.98
C_node1node10_timber_t5,0.0,1.0,B,C,timber,node1node10,5,170.13
C_node1node10_wide_t0,0.0,0.0,B,C,wide,node1node10,0,1202.0
C_node1node10_wide_t1,0.0,1.0,B,C,wide,node1node10,1,1012.05
C_node1node10_wide_t2,0.0,1.0,B,C,wide,node1node10,2,717.46
C_node1node10_wide_t3,0.0,1.0,B,C,wide,node1node10,3,508.62
C_node1node10_wide_t4,0.0,1.0,B,C,wide,node1node10,4,360.57
C_node1node10_wide_t5,0.0,1.0,B,C,wide,node1node10,5,255.62
C_node1node22_timber_t0,0.0,0.0,B,C,timber,node1node22,0,1413.0
C_node1node22_timber_t1,0.0,1.0,B,C,timber,node1node22,1,1189.71
C_node1node22_timber_t2,0.0,1.0,B,C,timber,node1node22,2,843.41
C_node1node22_timber_t3,0.0,1.0,B,C,timber,node1node22,3,597.91
C_node1node22_timber_t4,0.0,1.0,B,C,timber,node1node22,4,423.87
C_node1node22_timber_t5,0.0,1.0,B,C,timber,node1node22,5,300.49
C_node1node22_wide_t0,0.0,0.0,B,C,wide,node1node22,0,2120.0
C_node1node22_wide_t1,0.0,1.0,B,C,wide,node1node22,1,1784.98
C_node1node22_wide_t2,0.0,1.0,B,C,wide,node1node22,2,1265.41
C_node1node22_wide_t3,0.0,1.0,B,C,wide,node1node22,3,897.07
C_node1node22_wide_t4,0.0,1.0,B,C,wide,node1node22,4,635.95
