variable,value,node_type_info,action,road_type,edge,period
C_node1node6_timber_t1,1.0,node1transit_node6source,C,timber,node1node6,1.0
C_node2node6_timber_t1,1.0,node2transit_node6source,C,timber,node2node6,1.0
C_node3node4_timber_t1,1.0,node3transit_node4exit,C,timber,node3node4,1.0
C_node3node6_timber_t1,1.0,node3transit_node6source,C,timber,node3node6,1.0
M_node1node6_timber_t2,1.0,node1transit_node6source,M,timber,node1node6,2.0
M_node1node6_timber_t3,1.0,node1transit_node6source,M,timber,node1node6,3.0
M_node2node6_timber_t2,1.0,node2transit_node6source,M,timber,node2node6,2.0
M_node2node6_timber_t3,1.0,node2transit_node6source,M,timber,node2node6,3.0
M_node3node4_timber_t2,1.0,node3transit_node4exit,M,timber,node3node4,2.0
M_node3node4_timber_t3,1.0,node3transit_node4exit,M,timber,node3node4,3.0
M_node3node4_timber_t4,1.0,node3transit_node4exit,M,timber,node3node4,4.0
M_node3node4_timber_t5,1.0,node3transit_node4exit,M,timber,node3node4,5.0
M_node3node6_timber_t2,1.0,node3transit_node6source,M,timber,node3node6,2.0
M_node3node6_timber_t3,1.0,node3transit_node6source,M,timber,node3node6,3.0
M_node3node6_timber_t4,1.0,node3transit_node6source,M,timber,node3node6,4.0
U_node3node6_t5,1.0,node3transit_node6source,U,,node3node6,5.0
flow_timber_node3node4_t1,1.0,node3transit_node4exit,flow,timber,node3node4,1.0
flow_timber_node3node4_t2,1.0,node3transit_node4exit,flow,timber,node3node4,2.0
flow_timber_node3node4_t3,1.0,node3transit_node4exit,flow,timber,node3node4,3.0
flow_timber_node3node4_t4,1.0,node3transit_node4exit,flow,timber,node3node4,4.0
flow_timber_node3node4_t5,1.0,node3transit_node4exit,flow,timber,node3node4,5.0
flow_timber_node6node3_t1,1.0,node6source_node3transit,flow,timber,node6node3,1.0
flow_timber_node6node3_t2,1.0,node6source_node3transit,flow,timber,node6node3,2.0
flow_timber_node6node3_t3,1.0,node6source_node3transit,flow,timber,node6node3,3.0
flow_timber_node6node3_t4,1.0,node6source_node3transit,flow,timber,node6node3,4.0
flow_timber_node6node3_t5,1.0,node6source_node3transit,flow,timber,node6node3,5.0
