arc,type
node7node10,source_in_transit_out
node4node10,source_in_transit_out
node6node10,source_in_transit_out
node7node11,source_in_transit_out
node3node11,source_in_transit_out
node5node11,source_in_transit_out
node4node11,source_in_transit_out
node9node11,source_in_transit_out
node10node6,source_out_transit_in
node10node7,source_out_transit_in
node10node4,source_out_transit_in
node11node7,source_out_transit_in
node11node5,source_out_transit_in
node11node9,source_out_transit_in
node11node3,source_out_transit_in
node11node4,source_out_transit_in
node6node1,exit_in_transit_out
node5node1,exit_in_transit_out
node8node2,exit_in_exit_out
node9node2,exit_in_transit_out
node3node8,exit_in_transit_out
node2node8,exit_in_exit_out
node1node6,exit_out_transit_in
node1node5,exit_out_transit_in
node2node9,exit_out_transit_in
node8node3,exit_out_transit_in
node6node7,transit_in_transit_out
node5node7,transit_in_transit_out
node4node7,transit_in_transit_out
node4node9,transit_in_transit_out
node3node9,transit_in_transit_out
node7node4,transit_in_transit_out
node6node4,transit_in_transit_out
node9node4,transit_in_transit_out
node4node6,transit_in_transit_out
node7node6,transit_in_transit_out
node7node5,transit_in_transit_out
node3node5,transit_in_transit_out
node5node3,transit_in_transit_out
node9node3,transit_in_transit_out
